ID	Value
htd24011	नंदाकोट\N_NNP पीक\N_NNP के\PSP एक\QT_QTC ओर\N_NN पिंडारगंगा\N_NNP नदी\N_NN घाटी\N_NN तथा\CC_CCD दूसरी\QT_QTO ओर\N_NN गौरीगंगा\N_NNP नदी\N_NNP घाटी\N_NN है\V_VM ।\RD_PUNC
htd24012	इन\DM_DMR घाटियों\N_NN को\PSP जोड़ने\V_VM वाला\PSP दर्रा\N_NN दाना\N_NNP दूरा\N_NNP पास\N_NNP कहलाता\V_VM है\V_VAUX ।\RD_PUNC
htd24013	नंदाकोट\N_NNP के\PSP चारों\QT_QTC ओर\N_NN चार\QT_QTC ग्लेशियर\N_NN भी\RP_RPD हैं\V_VM ।\RD_PUNC
htd24014	इनके\DM_DMR नाम\N_NN हैं\V_VM -\RD_PUNC कफनी\N_NNP ग्लेशियर\N_NNP ,\RD_PUNC पिंडारी\N_NNP ग्लेशियर\N_NNP ,\RD_PUNC लावन\N_NNP ग्लेशियर\N_NNP और\CC_CCD शलांग\N_NNP ग्लेशियर\N_NNP ।\RD_PUNC
htd24015	थोड़े\QT_QTF बड़े\QT_QTF होकर\V_VM पिंडारी\N_NNP ग्लेशियर\N_NNP तथा\CC_CCD कफनी\N_NNP ग्लेशियर\N_NNP तक\PSP तुम\PR_PRP भी\RP_RPD जा\V_VM सकोगे\V_VAUX ।\RD_PUNC
htd24016	बतायें\V_VM कैसे\DM_DMQ ,\RD_PUNC ट्रैकिंग\N_NN करते\V_VM हुए\V_VAUX ।\RD_PUNC
htd24017	ट्रैकिंग\N_NN के\PSP शौकीन\JJ लोगों\N_NN को\PSP यह\DM_DMD ग्लेशियर\N_NN बहुत\QT_QTF आकर्षित\N_NN करते\V_VM हैं\V_VAUX ।\RD_PUNC
htd24018	हर\QT_QTF वर्ष\N_NN बहुत\QT_QTF से\PSP ट्रैकिंग\N_NN ग्रुप\N_NN इन\DM_DMR ग्लेशियर\N_NN और\CC_CCD उनकी\DM_DMD पृष्‍ठभूमि\N_NN में\PSP नजर\N_NN आते\V_VM भव्य\JJ हिमशिखरों\N_NN का\PSP सौंदर्य\N_NN देखने\V_VM आते\V_VAUX हैं\V_VAUX ।\RD_PUNC
htd24019	नंदाकोट\N_NNP पर\PSP पर्वतारोहियों\N_NN के\PSP भी\RP_RPD कई\QT_QTF सफल\JJ अभियान\N_NN हो\V_VM चुके\V_VAUX हैं\V_VAUX ।\RD_PUNC
htd24020	इस\DM_DMR पीक\N_NN पर\PSP फतह\N_NN पाने\V_VM के\PSP प्रयास\N_NN तो\RP_RPD 1905\QT_QTC में\PSP आरंभ\N_NN हुए\V_VM थे\V_VAUX ।\RD_PUNC
htd24021	पहला\QT_QTO प्रयास\N_NN टी\N_NNP जी\N_NNP लॉन्गस्टाफ\N_NNP द्वारा\PSP किया\V_VM गया\V_VAUX था\V_VAUX ।\RD_PUNC
htd24022	लेकिन\CC_CCD इस\DM_DMR शिखर\N_NN पर\PSP चढ़ने\V_VM की\PSP पहली\QT_QTO सफलता\N_NN 1936\QT_QTC में\PSP वाई\N_NN होल्टा\N_NN के\PSP नेतृत्व\N_NN में\PSP एक\QT_QTC जापानी\JJ टीम\N_NN को\PSP मिली\V_VM थी\V_VAUX ।\RD_PUNC
htd24023	1995\QT_QTC में\PSP मार्टिन\N_NNP मोरान\N_NNP के\PSP नेतृत्व\N_NN में\PSP ब्रिटिश\JJ टीम\N_NN ने\PSP एक\QT_QTC नये\JJ रूट\N_NN से\PSP सफल\N_NN अभियान\N_NN किया\V_VM था\V_VAUX ।\RD_PUNC
htd24024	उसके\DM_DMD बाद\N_NST अधिकतर\QT_QTF पर्वतारोही\JJ लोहारखेत\N_NN ,\RD_PUNC डाखुरी\N_NNP पास\N_NST ,\RD_PUNC खाती\N_NNP गाँव\N_NN होकर\V_VM द्‍वाली\N_NN बेस\N_NN कैम्प\N_NN से\PSP आगे\N_NST की\PSP चढ़ाई\N_NN शुरू\N_NN करते\V_VM हैं\V_VAUX ।\RD_PUNC
htd24025	नंदाकोट\N_NNP के\PSP आस-पास\N_NST स्थित\V_VM कुछ\QT_QTF छोटी\JJ पर्वतचोटी\N_NN हैं\V_VM ।\RD_PUNC
htd24026	उनके\PR_PRP नाम\N_NN चांगूच\N_NNP ,\RD_PUNC कुचेला\N_NNP ,\RD_PUNC नंदाभानेर\N_NNP ,\RD_PUNC डांगथाल\N_NNP ,\RD_PUNC लास्पा\N_NNP धूरा\N_NNP हैं\V_VM ।\RD_PUNC
htd24027	यह\DM_DMD सब\QT_QTF पीक\N_NN समुद्रतल\N_NN से\PSP 19000\QT_QTC फुट\N_NN से\PSP अधिक\QT_QTF ऊँची\JJ हैं\V_VM ।\RD_PUNC
htd24028	नैनीताल\N_NNP से\PSP कुछ\QT_QTF दूर\N_NN मुक्‍तेश्‍वर\N_NNP ,\RD_PUNC चौकोरी\N_NNP और\CC_CCD कौसानी\N_NNP नामक\N_NN छोटे\JJ से\PSP हिल\N_NN स्टेशन\N_NN हैं\V_VM ।\RD_PUNC
htd24029	तुम\PR_PRP कभी\DM_DMI वहाँ\DM_DMD जाओ\V_VM तो\RP_RPD तुम\PR_PRP नंदाकोट\N_NNP पीक\N_NNP देख\V_VM सकते\V_VAUX हो\V_VAUX ,\RD_PUNC क्योंकि\CC_CCS मौसम\N_NN साफ\JJ हो\V_VM तो\RP_RPD वहाँ\DM_DMD से\PSP और\QT_QTF भी\RP_RPD कई\QT_QTF पीक\N_NN स्पष्‍ट\JJ नजर\N_NN आती\V_VM हैं\V_VAUX ।\RD_PUNC
htd24030	नीलगिरी\N_NNP की\PSP पहाड़ियाँ\N_NN उत्तर\N_NNP में\PSP अन्नामलाई\N_NNP और\CC_CCD दक्षिण\N_NNP में\PSP पालनी\N_NNP पहाड़ों\N_NN से\PSP घिरी\V_VM हैं\V_VAUX ।\RD_PUNC
htd24031	130\QT_QTC कि.मी.\N_NN चौड़ाई\N_NN और\CC_CCD 185\QT_QTC किलोमीटर\N_NN लंबाई\N_NN में\PSP फैली\V_VM नीलगिरी\N_NNP की\PSP पहाड़ियों\N_NN का\PSP कुल\QT_QTF क्षेत्रफल\N_NN 2,479\QT_QTC वर्ग\N_NN किमी\N_NN है\V_VM ।\RD_PUNC
htd24032	दोस्तों\N_NN ,\RD_PUNC क्या\PR_PRQ तुम्हें\PR_PRP पता\V_VM है\V_VAUX कि\CC_CCS मुकुर्थी\N_NNP नेशनल\N_NNP पार्क\N_NNP सहित\N_NN यहाँ\DM_DMD का\PSP कुछ\QT_QTF हिस्सा\N_NN युनेस्को\N_NNP की\PSP विश्‍व\N_NN धरोहरों\N_NN में\PSP आता\V_VM है\V_VAUX ?\RD_PUNC
htd24033	दोस्तो\N_NN ,\RD_PUNC नीलगिरी\N_NNP दक्खन\N_NNP के\PSP पठार\N_NN में\PSP स्थित\V_VM 24\QT_QTC पहाड़ियों\N_NN का\PSP एक\QT_QTC समूह\N_NN है\V_VM ।\RD_PUNC
htd24034	यह\DM_DMD सभी\QT_QTF पहाड़ियाँ\N_NN समुद्र\N_NN तल\N_NN से\PSP करीब\QT_QTF 2000\QT_QTC मीटर\N_NN (\RD_SYM 6,562\QT_QTC फुट\N_NN )\RD_SYM की\PSP ऊँचाई\N_NN पर\PSP हैं\V_VM ।\RD_PUNC
htd24035	तमिलनाडु\N_NNP के\PSP पश्‍चिमी\N_NNP छोर\N_NN पर\PSP नीलगिरी\N_NNP की\PSP पहाड़ियाँ\N_NN कर्नाटक\N_NNP व\CC_CCD केरल\N_NNP तक\PSP जाती\V_VM हैं\V_VAUX ।\RD_PUNC
htd24036	2,637\QT_QTC मीटर\N_NN (\RD_SYM 8,652\QT_QTC फुट\N_NN )\RD_SYM ऊँचा\JJ डोडाबेटा\N_NNP यहाँ\DM_DMD का\PSP सबसे\RP_INTF ऊँचा\JJ पहाड़\N_NN है\V_VM ।\RD_PUNC
htd24037	कुलकुडी\N_NNP की\PSP ऊँचाई\N_NN 2,439\QT_QTC मीटर\N_NN है\V_VM और\CC_CCD सबसे\RP_INTF छोटी\JJ पहाड़ी\N_NN हुलीकल\N_NNP दुर्ग\N_NNP की\PSP ऊँचाई\N_NN 562\QT_QTC मीटर\N_NN है\V_VM ।\RD_PUNC
htd24038	कन्नड़\N_NNP में\PSP हुलीकल\N_NNP दुर्ग\N_NNP का\PSP अर्थ\N_NN टाइगर\N_NNP रॉक\N_NNP फोर्ट\N_NNP है\V_VM और\CC_CCD संस्कृत\N_NN में\PSP इसे\DM_DMR बकासुर\N_NNP पर्वत\N_NNP के\PSP नाम\N_NN से\PSP जाना\V_VM जाता\V_VAUX है\V_VAUX ।\RD_PUNC
htd24039	तो\RP_RPD दोस्तो\N_NN ,\RD_PUNC पहाड़\N_NN हैं\V_VM तो\RP_RPD पानी\N_NN और\CC_CCD झरने\N_NN तो\RP_RPD होने\V_VM ही\RP_RPD चाहिए\V_VAUX ।\RD_PUNC
htd24040	तो\RP_RPD चलो\V_VM ,\RD_PUNC झरनों\N_NN के\PSP बारे\N_NN में\PSP भी\RP_RPD बात\N_NN कर\V_VM ही\RP_RPD लेते\V_VAUX हैं\V_VAUX ।\RD_PUNC
htd24041	नीलगिरी\N_NNP में\PSP सबसे\RP_INTF ऊँचा\JJ झरना\N_NN कोलाकंबई\N_NNP है\V_VM ,\RD_PUNC जो\PR_PRL कोलाकंबई\N_NNP पहाड़ी\N_NNP के\PSP उत्तर\N_NNP में\PSP है\V_VM ।\RD_PUNC
htd24042	इसकी\DM_DMR ऊँचाई\N_NN 400\QT_QTC फुट\N_NN (\RD_SYM 120\QT_QTC मीटर\N_NN )\RD_SYM है\V_VM ।\RD_PUNC
htd24043	इसके\DM_DMR बाद\N_NST कैथरीन\N_NNP फॉल\N_NNP सबसे\RP_INTF ऊँचा\JJ झरना\N_NN है\V_VM ,\RD_PUNC जिसकी\PR_PRL ऊँचाई\N_NN 250\QT_QTC फुट\N_NN है\V_VM ।\RD_PUNC
htd24044	दोस्तो\N_NN ,\RD_PUNC तुम्हें\PR_PRP यह\DM_DMD जान\V_VM कर\V_VAUX हैरानी\N_NN होगी\V_VM कि\CC_CCS नीलगिरी\N_NNP में\PSP 2,700\QT_QTC से\PSP भी\RP_RPD ज्यादा\QT_QTF किस्म\N_NN के\PSP फूल\N_NN वाले\PSP पेड़\N_NN -\RD_PUNC पौधे\N_NN उगते\V_VM हैं\V_VAUX ।\RD_PUNC
htd24045	यहाँ\DM_DMD पर\PSP नीलगिरी\N_NNP माउंटेन\N_NNP रेलवे\N_NNP व\CC_CCD नीलगिरी\N_NNP घाट\N_NNP रोड\N_NNP से\PSP पहुँचा\V_VM जा\V_VAUX सकता\V_VAUX है\V_VAUX ।\RD_PUNC
htd24046	यहाँ\DM_DMD से\PSP कोयंबटूर\N_NNP सिर्फ\QT_QTF 55\QT_QTC कि.मी.\N_NN की\PSP दूरी\N_NN पर\PSP स्थित\V_VM है\V_VAUX ,\RD_PUNC जबकि\CC_CCS इरोड\N_NNP 113\QT_QTC कि.मी.\N_NN दूर\N_NST है\V_VM ।\RD_PUNC
htd24047	अगर\CC_CCS आपने\PR_PRP अब\N_NST तक\PSP रिंग\JJ रेलवे\N_NN से\PSP सफर\N_NN नहीं\RP_NEG किया\V_VM है\V_VAUX और\CC_CCD फिर\CC_CCS भी\RP_RPD लगता\V_VM है\V_VAUX कि\CC_CCS आप\PR_PRP दिल्ली\N_NNP देख\V_VM चुके\V_VAUX हैं\V_VAUX तो\RP_RPD बहुत\QT_QTF मुमकिन\N_NN है\V_VM आप\PR_PRP गलत\N_NN हों\V_VM ।\RD_PUNC
htd24048	सैर\N_NN -\RD_PUNC सपाटे\N_NN के\PSP शौकीन\N_NN और\CC_CCD इस\DM_DMR ट्रेन\N_NN के\PSP सफर\N_NN का\PSP लुत्फ़\N_NN ले\V_VM चुके\V_VAUX होटल\N_NN -\RD_PUNC पर्यटन\N_NN उद्योग\N_NN से\PSP जुड़े\V_VM राकेश\N_NNP पासबोला\N_NNP कहते\V_VM हैं\V_VAUX ,\RD_PUNC ’\RD_PUNC दो\QT_QTC घंटों\N_NN में\PSP पैंतीस\QT_QTC किलोमीटर\N_NN का\PSP यह\DM_DMD सफर\N_NN बाइस्कोप\N_NN देखने\V_VM जैसा\JJ है\V_VAUX ।\RD_PUNC
htd24049	सरकार\N_NN ने\PSP इस\DM_DMR ट्रेन\N_NN की\PSP तरफ\N_NN जरा\QT_QTF भी\RP_RPD ध्यान\N_NN दिया\V_VM होता\V_VAUX तो\RP_RPD यह\DM_DMD दिल्ली\N_NNP के\PSP पर्यटन\N_NN व्यवसाय\N_NN की\PSP जान\N_NN हो\V_VM सकती\V_VAUX थी\V_VAUX ।\RD_PUNC
htd24050	हिन्दुस्तान\N_NN द्वारा\PSP जुटाए\V_VM गए\V_VAUX तथ्य\N_NN भी\RP_RPD कुछ\QT_QTF ऐसी\DM_DMD ही\RP_RPD कहानी\N_NN कहते\V_VM हैं\V_VAUX ।\RD_PUNC
htd24051	सेंट\N_NNP स्टीफन\N_NNP कॉलेज\N_NNP पढ़े\N_NN ,\RD_PUNC धर्म\N_NN ,\RD_PUNC योग\N_NN और\CC_CCD ध्यान\N_NN में\PSP रुचि\N_NN रखने\V_VM वाले\PSP घुमक्कड़\JJ विद्वान\N_NN ,\RD_PUNC राबिंसन\N_NNP के\PSP नेतृत्व\N_NN में\PSP वर्ष\N_NN 2008\QT_QTC में\PSP एटिक\N_NNP नामक\N_NN एक\QT_QTC संस्था\N_NN ने\PSP ’\RD_PUNC रिंग\N_NNP रेलवे\N_NNP वॉक\N_NNP ’\RD_PUNC के\PSP नाम\N_NN से\PSP इस\DM_DMR रूट\N_NN पए\N_NN एक\QT_QTC टूर\N_NN भी\RP_RPD आयोजित\V_VM किया\V_VAUX था\V_VAUX ।\RD_PUNC
htd24052	आयोजन\N_NN से\PSP जुड़ी\V_VM रहीं\V_VAUX एटिक\N_NNP की\PSP मीना\N_NNP वाही\N_NNP कहती\V_VM हैं\V_VAUX ,\RD_PUNC ’\RD_PUNC हमने\PR_PRP सिर्फ\QT_QTF तीस\QT_QTC लोगों\N_NN के\PSP लिए\PSP टूर\N_NN आयोजित\N_NN किया\V_VM था\V_VAUX और\CC_CCD हमारे\PR_PRP पास\N_NST साठ\QT_QTC से\PSP ज्यादा\QT_QTF आवेदन\N_NN आए\V_VM थे\V_VAUX ।\RD_PUNC
htd24053	सवाल\N_NN यह\DM_DMD है\V_VM कि\CC_CCS वह\PR_PRP कौन\PR_PRQ सा\N_NN पर्दा\N_NN है\V_VM जो\PR_PRL सरकार\N_NN को\PSP इस\DM_DMR ट्रेन\N_NN का\PSP यह\DM_DMD जादू\N_NN देखने\V_VM से\PSP रोक\V_VM रहा\V_VAUX है\V_VAUX ?\RD_PUNC
htd24054	अलग\JJ -\RD_PUNC अलग\JJ दौर\N_NN की\PSP सल्तनतें\N_NN ,\RD_PUNC अलग\JJ -\RD_PUNC अलग\JJ मिजाज\N_NN ,\RD_PUNC सबका\QT_QTF नजारा\N_NN सिर्फ\QT_QTF छह\QT_QTC रुपए\N_NN में\PSP ।\RD_PUNC
htd24055	निजामुद्दीन\N_NNP से\PSP सफर\N_NN शुरू\V_VM होता\V_VAUX है\V_VAUX ।\RD_PUNC
htd24056	हजरत\N_NNP निजामुद्दीन\N_NNP औलिया\N_NNP की\PSP दरगाह\N_NN ।\RD_PUNC
htd24057	अमीर\N_NNP खुसरो\N_NNP की\PSP कब्र\N_NN भी\RP_RPD इसी\DM_DMR परिसर\N_NN में\PSP है\V_VM ।\RD_PUNC
htd24058	पास\N_NST ही\RP_RPD एएसआई\N_NNP द्वारा\PSP संरक्षित\N_NN एक\QT_QTC और\QT_QTF इमारत\N_NN अब्दुर्रहीम\N_NNP खानखाना\N_NNP ।\RD_PUNC
htd24059	जरा\QT_QTF आगे\N_NST बढ़ते\V_VM ही\RP_RPD नजर\N_NN आती\V_VM हैं\V_VAUX भारत\N_NNP के\PSP दूसरे\QT_QTC मुगल\N_NNP सुल्तान\N_NN ,\RD_PUNC हुमायूँ\N_NNP के\PSP मकबरे\N_NN की\PSP नीली\JJ झिलमिलाती\N_NN टाइलें\V_VM ।\RD_PUNC
htd24060	आगे\N_NST जाएँ\V_VM तो\RP_RPD ऐतिहासिक\JJ दमदमा\N_NNP साहिब\N_NNP गुरुद्वारा\N_NNP ,\RD_PUNC वह\PR_PRP जगह\N_NN जहाँ\PR_PRL सिखों\N_NNP के\PSP दसवें\QT_QTO गुरू\N_NN ,\RD_PUNC गोविंद\N_NNP सिंह\N_NNP जी\N_NNP से\PSP शहजादे\N_NNP मुअज्जम\N_NNP यानी\CC_CCS आखिरी\QT_QTF मुगल\N_NNP बादशाह\N_NNP बहादुरशाह\N_NNP जफर\N_NNP ने\PSP मुलाकात\N_NN की\V_VM थी\V_VAUX ।\RD_PUNC
htd24061	फिर\CC_CCS ट्रेन\N_NN कनॉट\N_NNP प्लेस\N_NNP की\PSP सरहद\N_NN पर\PSP दस्तक\N_NN देती\V_VM है\V_VAUX ,\RD_PUNC अंग्रेजी\JJ स्थापत्य\N_NN का\PSP खुला\JJ झोंका\N_NN ।\RD_PUNC
htd24062	चंद\QT_QTF मिनट\N_NN में\PSP सदियों\N_NN का\PSP सफर\N_NN ।\RD_PUNC
htd24063	दीवारों\N_NN से\PSP घिरे\JJ शाहजहानाबाद\N_NNP यानी\CC_CCS मौजूदा\N_NN दौर\N_NN की\PSP पुरानी\N_NNP दिल्ली\N_NNP का\PSP गुंजान\JJ माहौल\N_NN ।\RD_PUNC
htd24064	परिक्रमा\JJ रेल\N_NN दिल्ली\N_NNP के\PSP सबसे\RP_INTF व्यस्त\JJ और\CC_CCD देश\N_NN के\PSP सबसे\RP_INTF बड़े\JJ थोक\JJ बाजारों\N_NN में\PSP से\PSP एक\QT_QTC ,\RD_PUNC सदर\N_NNP बाजार\N_NNP स्टेशन\N_NNP पर\PSP है\V_VM ।\RD_PUNC
htd24065	व्यापारियों\N_NN के\PSP रेले\N_NN ,\RD_PUNC मालगाड़ियों\N_NN में\PSP लदने\V_VM को\PSP तैयार\N_NN बड़ी-बड़ी\JJ पेटियाँ\N_NN ।\RD_PUNC
htd24066	इसके\DM_DMR बाद\N_NST आता\V_VM है\V_VAUX किशन\N_NNP गंज\N_NNP ,\RD_PUNC खास\JJ पुरानी\N_NNP दिल्ली\N_NNP की\PSP छाप\N_NN लिए\PSP एक\QT_QTC और\QT_QTF स्टेशन\N_NN ।\RD_PUNC
htd24067	दयाबस्ती\N_NNP ,\RD_PUNC सराय\N_NNP रोहिल्ला\N_NNP ,\RD_PUNC से\PSP कीर्तिनगर\N_NNP तक\PSP का\PSP सफर\N_NN दिल्ली\N_NNP का\PSP दूसरा\QT_QTO चेहरा\N_NN दिखाता\V_VM है\V_VAUX ।\RD_PUNC
htd24068	पटरियों\N_NN के\PSP किनारे\N_NST फैली\V_VM झोंपड़ियाँ\N_NN ,\RD_PUNC कच्ची\JJ कॉलोनियों\N_NN के\PSP पक्के\JJ ,\RD_PUNC ऊँचे\JJ और\CC_CCD एक\QT_QTC दूसरे\QT_QTO का\PSP बोझ\N_NN झेलते\V_VM -\RD_PUNC ठेलते\V_VM मकान\N_NN ।\RD_PUNC
htd24069	प्रवासी\JJ मजदूरों\N_NN के\PSP परिवार\N_NN ,\RD_PUNC उनकी\PR_PRP रोज\N_NST की\PSP परेशानियाँ\N_NN भले\N_NN सरकार\N_NN को\PSP ना\RP_NEG दिखें\V_VM ,\RD_PUNC इस\DM_DMR ट्रेन\N_NN की\PSP खिड़की\N_NN से\PSP साफ\JJ नजर\N_NN आती\V_VM हैं\V_VAUX ।\RD_PUNC
htd24070	नारायणा\N_NNP और\CC_CCD फिर\N_NN इंद्रपुरी\N_NNP से\PSP गुजरना\V_VM संक्रमण\JJ काल\N_NN जैसा\JJ है\V_VM ।\RD_PUNC
htd24071	झोंपड़ियाँ\N_NN छँटती\V_VM जाती\V_VAUX हैं\V_VAUX और\CC_CCD इसकी\DM_DMR जगह\N_NN हरियाली\N_NN लेने\V_VM लगती\V_VAUX है\V_VAUX ।\RD_PUNC
htd24072	बराड़\N_NNP स्क्वायर\N_NNP का\PSP नाम\N_NN शायद\N_NN आपने\N_NN ना\RP_NEG सुना\V_VM हो\V_VAUX लेकिन\CC_CCS अरावली\N_NNP की\PSP लाल\N_NN ऊँची\JJ उठानों\V_VM के\PSP बीच\N_NST इस\DM_DMR छोटे\JJ से\PSP स्टेशन\N_NN की\PSP खूबसूरती\N_NN मोहती\V_VM है\V_VAUX ।\RD_PUNC
htd24073	रिंग\JJ रेलवे\N_NN का\PSP यह\DM_DMD स्ट्रैच\N_NN रिंग\N_NNP रोड\N_NNP से\PSP सटा\V_VM हुआ\V_VAUX है\V_VAUX लेकिन\CC_CCD सड़क\N_NN के\PSP साथ\N_NN चलती\V_VM पटरी\N_NN कब\PR_PRQ गहरी\JJ खाई\N_NN में\PSP चली\V_VM जाती\V_VAUX है\V_VAUX और\CC_CCD गाड़ियों\N_NN के\PSP शोर\N_NN की\PSP जगह\N_NN चिड़ियों\N_NN की\PSP चहचहाहट\N_NN शुरू\N_NN हो\V_VM जाती\V_VAUX है\V_VAUX पता\N_NN ही\RP_RPD नहीं\RP_NEG चलता\V_VM ।\RD_PUNC
htd24074	धौलाकुआँ\N_NNP तक\PSP का\PSP चुटकियों\N_NN में\PSP खत्म\N_NN होने\V_VM वाला\PSP यह\DM_DMD सफर\N_NN दिल्ली\N_NNP की\PSP कुदरती\JJ खूबसूरती\N_NN के\PSP नाम\N_NN है\V_VM ।\RD_PUNC
htd24075	चाणक्यपुरी\N_NNP स्टेशन\N_NN दिल्ली\N_NNP के\PSP डिप्लोमेटिक\JJ ब्लॉक\N_NN को\PSP छूता\V_VM है\V_VAUX ।\RD_PUNC
htd24076	इसके\DM_DMR बाद\N_NST बारी\N_NN आती\V_VM है\V_VAUX सरोजनी\N_NNP नगर\N_NNP की\PSP ।\RD_PUNC
htd24077	दिल्ली\N_NNP का\PSP एक\QT_QTC मशहूर\JJ बाजार\N_NN जहाँ\PR_PRL विदेशी\JJ सैलानी\N_NN और\CC_CCD राजनयिकों\N_NN के\PSP परिवार\N_NN आपको\PR_PRP खरीदारी\N_NN करते\V_VM दिख\V_VM सकते\V_VAUX हैं\V_VAUX ।\RD_PUNC
htd24078	विदेशियों\N_NN को\PSP दिल्ली\N_NNP हाट\N_NNP भी\RP_RPD खूब\QT_QTF लुभाती\V_VM है\V_VAUX इसके\DM_DMR करीब\N_NST ही\RP_RPD है\V_VAUX सफदरजंग\N_NNP स्टेशन\N_NNP ।\RD_PUNC
htd24079	औरंगजेब\N_NNP के\PSP समकालीन\N_NN और\CC_CCD उसके\DM_DMR पूर्व\N_NNP के\PSP मुगल\N_NNP स्थापत्य\N_NN का\PSP ब्यौरा\N_NN देती\V_VM अनूठी\JJ भव्य\JJ इमारत\N_NN सफदरजंग\N_NNP का\PSP मकबरा\N_NN भी\RP_RPD यहाँ\DM_DMD से\PSP चंद\QT_QTF कदम\N_NN की\PSP दूर\N_NST है\V_VM ।\RD_PUNC
htd24080	दरअसल\CC_CCS ,\RD_PUNC रिंग\N_NN रेलवे\N_NN के\PSP अनूठे\JJ पहलुओं\N_NN पर\PSP कभी\DM_DMI रेलवे\N_NN या\CC_CCD सरकार\N_NN ने\PSP ध्यान\N_NN ही\RP_RPD दिया\V_VM वरना\CC_CCS यह\DM_DMD ट्रेन\N_NN दिल्ली\N_NNP वालों\PSP के\PSP दिल\N_NN पर\PSP राज\N_NN करती\V_VM ।\RD_PUNC
htd24081	विज्ञापन\N_NN और\CC_CCD जनसंपर्क\N_NN के\PSP शिक्षक\N_NN सुभाष\N_NNP सूद\N_NNP उन\PR_PRP लोगों\N_NN में\PSP से\PSP हैं\V_VM जिन्होंने\PR_PRL इस\DM_DMR ट्रेन\N_NN की\PSP शुरुआत\N_NN से\PSP अब\N_NST तक\PSP का\PSP सफर\N_NN बड़े\RP_INTF करीब\QT_QTF से\PSP देखा\V_VM है\V_VAUX ।\RD_PUNC
htd24082	जंगपुरा\N_NNP में\PSP लाजपत\N_NNP नगर\N_NNP स्टेशन\N_NN के\PSP करीब\N_NST रहने\V_VM वाले\PSP इस\DM_DMR शिक्षक\N_NN के\PSP पास\N_NST दिल्ली\N_NNP परिक्रमा\JJ रेल\N_NN से\PSP जुड़ी\V_VM कई\QT_QTF दिलचस्प\JJ यादें\N_NN और\CC_CCD अनूठी\JJ योजनाएँ\N_NN हैं\V_VM ।\RD_PUNC
htd24083	वे\DM_DMD बताते\V_VM हैं\V_VAUX कि\CC_CCS यह\DM_DMD ट्रेन\N_NN पहले\N_NST ऐसी\DM_DMR उपेक्षित\N_NN नहीं\RP_NEG थी\V_VM ।\RD_PUNC
