ID	Value
htd14025	Its\PRP$ photograph\NN has\VBZ been\VBN used\VBN at\IN the\DT rear\JJ side\NN of\IN the\DT twenty\CD rupee\NN note\NN in\IN Indian\JJ currency\NN .\.
htd14026	We\PRP reached\VBD Ross\NNP in\IN fifteen\CD minutes\NNS .\.
htd14027	The\DT boat\NN was\VBD stopped\VBN by\IN throwing\VBG a\DT rope\NN on\IN a\DT round\JJ iron\NN hook\NN .\.
htd14028	Here\RB entry\NN ticket\NN and\CC camera\NN fees\NNS are\VBP also\RB applicable\JJ .\.
htd14029	On\IN the\DT ruins\NNS of\IN old\JJ buildings\NNS roots\NNS are\VBP hinged\VBN .\.
htd14030	On\IN a\DT mysterious\JJ looking\VBG historical\JJ place\NN was\VBD situated\VBN a\DT tidal\JJ institute\NN .\.
htd14031	There\EX only\JJ printing\NN house\NN ,\, electricity\NN station\NN ,\, church\NN ,\, bakery\NN ,\, barracks\NNS ,\, officers\NNS club\NN ,\, water\NN tanks\NNS were\VBD also\RB made\VBN .\.
htd14032	Now\RB there\EX are\VBP also\RB mango\JJ -\: jackfruit\NN trees\NNS on\IN the\DT torn\JJ pages\NNS of\IN the\DT stories\NNS of\IN English\JJ lifestyle\NN .\.
htd14033	And\CC also\RB dismayed\VBD peeping\VBG deers\NNS ,\, peacocks\NNS ,\, Swamp\NN Deer\NNS .\.
htd14034	They\PRP are\VBP captured\VBN in\IN the\DT present\NN of\IN this\DT place\NN .\.
htd14035	One\CD goes\VBZ to\TO the\DT beach\NN named\VBN Ferrar\NNP of\IN Ross\NNP by\IN descending\VBG down\RP several\JJ stairs\NNS .\.
htd14036	Here\RB water\NN seemed\VBD to\TO be\VB angry\JJ .\: Here\RB also\RB coconut\JJ water\NN remained\VBD as\IN the\DT energy\NN source\NN .\.
htd14037	When\WRB rain\NN came\VBD then\RB we\PRP reached\VBD at\IN the\DT jetty\NN hurriedly\RB .\.
htd14038	We\PRP had\VBD to\TO go\VB to\TO Badoor\NNP after\IN noon\NN .\.
htd14039	The\DT greenery\NN of\IN farms\NNS on\IN both\DT sides\NNS of\IN the\DT road\NN and\CC flowers\NNS blossomed\VBD here\RB and\CC there\RB made\VBD the\DT journey\NN convivial\JJ .\.
htd14040	The\DT devastated\VBN households\NNS on\IN both\DT the\DT sides\NNS made\VBD us\PRP understand\VB that\DT tsunami\NN '\'' s\VBZ effect\NN was\VBD still\RB here\RB .\.
htd14041	The\DT sand\NN of\IN this\DT shore\NN is\VBZ coarse\JJ wherein\NN aquatic\NN plant\NN Saawla\NNP is\VBZ spread\VBN .\.
htd14042	They\PRP look\VBP like\IN soft\JJ plastic\NN .\.
htd14043	The\DT sea\NN here\RB was\VBD angry\JJ .\.
htd14044	The\DT whole\JJ ambience\NN was\VBD fragrant\JJ by\IN the\DT scented\JJ plants\NNS of\IN black\JJ pepper\NN ,\, clove\NN ,\, mace\NN ,\, cinnamon\NN ,\, betel\NN nut\NN .\.
htd14045	In\IN the\DT neighborhood\NN shop\NN here\RB ornaments\NNS and\CC other\JJ creative\JJ products\NNS made\VBN of\IN pearls\NNS and\CC other\JJ aquatic\JJ gifts\NNS are\VBP available\JJ .\.
htd14046	They\PRP are\VBP sold\VBN at\IN expensive\JJ prices\NNS in\IN city\NN showrooms\NNS .\.
htd14047	Also\RB saw\VBD conch\NN made\VBD lampshades\NNS ,\, soop\JJ walls\NNS ,\, bangles\NNS and\CC rings\NNS during\IN the\DT market\NN visit\NN in\IN the\DT evening\NN .\.
htd14048	Had\VBD to\TO fly\VB back\RB in\IN the\DT morning\NN .\.
htd14049	Heart\NNP wanted\VBD to\TO stay\VB there\RB for\IN sometime\RB but\CC mind\NN was\VBD talking\VBG about\IN returning\VBG to\TO work\VB .\.
htd14050	The\DT air\NN -\: hostess\NN was\VBD telling\VBG us\PRP with\IN what\WP security\NN measures\VBZ the\DT aircraft\NN is\VBZ equipped\VBN with\IN .\.
htd14051	We\PRP all\DT know\VBP about\IN the\DT sea\NN shores\NNS of\IN Goa\NNP .\.
htd14052	But\CC Goa\NNP '\POS s\VBZ another\DT natural\JJ face\NN is\VBZ visible\JJ in\IN its\PRP$ thick\JJ forests\NNS ,\, mountains\NNS ,\, waterfalls\NNS ,\, and\CC valleys\NNS .\.
htd14053	The\DT beauty\NN of\IN this\DT face\NN of\IN it\PRP is\VBZ also\RB not\RB less\JJR than\IN the\DT others\NNS .\.
htd14054	Goa\NNP has\VBZ become\VBN an\DT ultimate\JJ destination\NN for\IN native\JJ and\CC foreign\JJ tourists\NNS .\.
htd14055	Since\IN the\DT past\JJ few\JJ years\NNS the\DT attraction\NN of\IN Goa\NNP is\VBZ multiplying\VBG twofold\JJ by\IN day\NN and\CC fourfold\RB by\IN night\NN .\.
htd14056	Beautiful\JJ sea\NN -\: shores\NNS ,\, more\JJR than\IN five\CD hundred\CD years\NNS old\JJ church\NN and\CC clean\JJ temples\NNS and\CC equally\RB serene\JJ lifestyle\NN .\.
htd14057	The\DT native\JJ tongue\NN of\IN this\DT place\NN is\VBZ Konkani\NNP .\.
htd14058	There\EX were\VBD all\DT reasons\NNS for\IN Goa\NNP '\POS s\VBZ popularity\NN among\IN tourists\NNS but\CC now\RB eco\NN -\: tourism\NN has\VBZ yoked\VBN a\DT new\JJ dimension\NN to\TO its\PRP$ beauty\NN .\.
htd14059	Goa\NNP has\VBZ added\VBN eco\NN -\: tourism\NN to\TO its\PRP$ grand\JJ beauty\NN of\IN sea\NN -\: shores\NNS ,\, casino\NN ,\, church\NN etc\NN .\.
htd14060	With\IN this\DT a\DT new\JJ category\NN has\VBZ joined\VBN the\DT number\NN of\IN tourists\NNS coming\VBG here\RB .\.
htd14061	Eco\SYM -\: tourism\NN in\IN a\DT way\NN meaning\VBG natural\JJ tourist\NN place\NN whose\WP$ natural\JJ form\NN has\VBZ been\VBN preserved\VBN the\DT way\NN nature\NN gave\VBD us\PRP ,\, where\WRB environment\NN '\'' s\VBZ balance\NN is\VBZ not\RB deformed\VBN .\.
htd14062	In\IN this\DT map\NN of\IN Goa\NNP '\POS s\VBZ eco\NN -\: tourism\NN is\VBZ involved\VBN Bhagwaan\NNP Mahavir\NNP Wildlife\NNP Sanctuary\NNP or\CC the\DT Molem\NNP National\NNP Park\NNP as\IN known\VBN earlier\RBR .\.
htd14063	At\IN a\DT distance\NN of\IN sixty\JJ kilometres\NNS from\IN Goa\NNP '\POS s\VBZ capital\NN Panaji\NNP ,\, means\VBZ on\IN Panaji\NNP -\: Belgaum\NNP national\JJ highway\NN this\DT wildlife\NN sanctuary\NN is\VBZ spread\VBN in\IN an\DT area\NN of\IN 107\CD square\JJ kilometres\NNS .\.
htd14064	Here\RB are\VBP high\JJ mountains\NNS and\CC deep\JJ valleys\NNS also\RB .\.
htd14065	This\DT place\NN is\VBZ perfect\JJ for\IN those\DT who\WP enjoy\VBP bird\NN -\: spotting\VBG .\.
htd14066	Here\RB many\JJ varieties\NNS of\IN birds\NNS and\CC wild\JJ animals\NNS can\MD be\VB sighted\VBN extremely\RB closely\RB .\.
htd14067	At\IN a\DT distance\NN of\IN mere\JJ one\CD hour\NN is\VBZ situated\VBN Dudhsaagar\NNP falls\VBZ whose\WP$ fame\NN is\VBZ spread\VBN far\RB and\CC wide\RB .\.
htd14068	To\TO sooth\VB eyes\NNS there\EX is\VBZ no\DT alternative\NN to\TO the\DT natural\JJ Dudhsagar\NNP falls\VBZ .\.
htd14069	The\DT number\NN of\IN spots\NNS for\IN eco\NN -\: tourism\NN that\WDT are\VBP present\JJ in\IN Goa\NNP might\MD hardly\RB be\VB anywhere\RB else\RB .\.
htd14070	At\IN a\DT distance\NN of\IN 52\CD km\NN from\IN Panaji\NNP and\CC 36\CD km\NN from\IN Madgaon\NNP a\DT beautiful\JJ forest\NN is\VBZ made\VBN .\.
htd14071	It\PRP is\VBZ known\VBN as\IN Bondla\NNP .\.
htd14072	Bondla\NNP is\VBZ a\DT wildlife\NN sanctuary\NN also\RB and\CC a\DT zoo\NN and\CC botanical\JJ garden\NN as\RB well\RB .\.
htd14073	To\TO stay\VB with\IN family\NN and\CC to\TO enjoy\VB the\DT forest\NN best\JJS cottages\NNS are\VBP provided\VBN from\IN Goa\NNP government\NN '\'' s\VBZ side\NN .\.
htd14074	Among\IN other\JJ things\NNS deer\FW safari\FW park\NN ,\, bird\NN life\NN park\NN ,\, nature\NN education\NN center\NN ,\, rose\VBD garden\NN are\VBP worth\JJ viewing\VBG here\RB .\.
htd14075	But\CC Bondla\NNP park\NN stays\NNS closed\VBD every\DT Wednesday\NNP .\.
htd14076	Goa\NNP '\POS s\VBZ third\JJ largest\JJS wildlife\NN sanctuary\NN is\VBZ Kotigaon\NNP .\.
htd14077	This\DT main\JJ tourist\NN spot\NN of\IN south\JJ Goa\NNP is\VBZ situated\VBN at\IN a\DT distance\NN of\IN 76\CD km\NN .\.
htd14078	The\DT Salim\NNP Ali\NNP bird\NN sanctuary\NN here\RB is\VBZ acclaimed\JJ worldwide\NN .\.
htd14079	It\PRP is\VBZ spread\VBN at\IN the\DT banks\NNS of\IN the\DT famous\JJ Mandavi\NNP river\NN .\.
htd14080	Tourists\NNS keep\VBP coming\VBG here\RB yearlong\JJ to\TO see\VB the\DT different\JJ kinds\NNS of\IN birds\NNS .\.
htd14081	Every\DT tourist\NN visiting\VBG Goa\NNP ,\, native\NN or\CC foreigner\NN ,\, will\MD waste\VB his\PRP$ trip\NN without\IN eating\VBG the\DT local\JJ cuisine\NN .\.
htd14082	The\DT taste\NN of\IN its\PRP$ world\NN famous\JJ food\NN lies\VBZ in\IN its\PRP$ spices\NNS .\.
htd14083	This\DT is\VBZ the\DT reason\NN in\IN recent\JJ years\NNS in\IN Goa\NNP '\POS s\VBZ eco\NN -\: tourism\NN spice\NN plantations\NNS have\VBP been\VBN involved\VBN in\IN a\DT major\JJ way\NN .\.
htd14084	Otherwise\RB ,\, foreign\JJ tourist\NN are\VBP more\RBR interested\JJ in\IN seeing\VBG orchards\NNS of\IN cashew\NN nuts\NNS ,\, coconuts\NNS ,\, mangoes\NNS ,\, and\CC aamsool\NN .\.
htd14085	In\IN Goa\NNP herbal\JJ guards\NNS are\VBP becoming\VBG the\DT new\JJ attraction\NN for\IN tourists\NNS .\.
htd14086	Parvati\NNP -\: Madhav\NNP park\NN plantation\NN is\VBZ situated\VBN in\IN Keri\NNP village\NN .\.
htd14087	A\DT lot\NN of\IN herbal\JJ cultivation\NN has\VBZ been\VBN done\VBN here\RB .\.
htd14088	Besides\IN organic\JJ farming\NN tourists\NNS are\VBP fed\VBN pure\JJ Goan\JJ delicious\JJ cuisine\NN here\RB .\.
htd14089	Besides\IN this\DT Rustic\JJ plantations\NNS near\IN Valpai\NNP village\NN are\VBP worth\JJ seeing\VBG for\IN its\PRP$ orchardss\NN of\IN fruits\NNS .\.
htd14090	Besides\IN these\DT spices\NNS are\VBP grown\VBN on\IN co\NN -\: operative\JJ spice\NN farms\NNS and\CC cultural\JJ saviyo\NN plantation\NN .\.
htd14091	This\DT attracts\VBZ the\DT tourists\NNS .\.
htd14092	Talking\VBG about\IN spice\NN farm\NN and\CC not\RB touching\VBG Pascal\NNP Organic\NNP spice\NN village\NN will\MD be\VB wrong\JJ .\.
htd14093	Khandepaar\NNP is\VBZ Goa\NNP '\POS s\VBZ famous\JJ river\NN .\.
htd14094	Pascal\NNP spice\NN farm\NN is\VBZ situated\VBN at\IN the\DT banks\NNS of\IN this\DT river\NN .\.
htd14095	To\TO reach\VB here\RB you\PRP have\VBP to\TO go\VB eight\CD km\NN inside\IN Fonada\NNP city\NN .\.
htd14096	Love\NNP for\IN nature\NN in\IN Milgris\NNP Fernandez\NNP and\CC his\PRP$ wife\NN Amishiena\NNP inspired\VBD them\PRP to\TO build\VB Pascal\NNP spice\NN farm\NN .\.
htd14097	Elder\JJ brother\NN of\IN Milgris\NNP Fernandez\NNP was\VBD also\RB a\DT nature\NN lover\NN .\.
htd14098	On\IN his\PRP$ sudden\JJ demise\NN this\DT beautiful\JJ spice\NN farm\NN was\VBD built\VBN in\IN his\PRP$ memory\NN by\IN the\DT Fernandez\NNP couple\NN .\.
htd14099	It\PRP has\VBZ become\VBN the\DT first\JJ choice\NN of\IN many\JJ native\JJ and\CC foreign\JJ tourists\NNS visiting\VBG Goa\NNP .\.
htd14100	They\PRP have\VBP received\VBN the\DT award\NN for\IN the\DT best\JJS farmer\NN by\IN the\DT government\NN of\IN Goa\NNP in\IN the\DT year\NN 1992\CD .\.
htd14101	They\PRP have\VBP also\RB won\VBN an\DT international\JJ award\NN in\IN 1998\CD .\.
htd14102	A\DT lot\NN of\IN agricultural\JJ land\NN has\VBZ been\VBN developed\VBN in\IN Goa\NNP on\IN the\DT lines\NNS of\IN eco\NN -\: tourism\NN .\.
htd14103	Spread\NN on\IN around\IN 20\CD acres\NNS ,\, Pascal\NNP farms\NNS is\VBZ rated\VBN quite\RB high\JJ by\IN tourists\NNS .\.
htd14104	One\CD of\IN the\DT reasons\NNS might\MD be\VB that\IN it\PRP is\VBZ a\DT hundred\CD percent\NN organic\JJ farm\NN .\.
htd14105	On\IN the\DT entry\NN place\NN of\IN this\DT gate\NN an\DT elephant\NN gives\VBZ you\PRP a\DT royal\NN welcome\JJ .\.
htd14106	Guests\NNS '\POS ride\NN on\IN elephant\NN is\VBZ the\DT particularity\NN of\IN their\PRP$ hospitality\NN .\.
htd14107	In\IN Khandepor\NNP river\NN rafting\NN can\MD be\VB experienced\VBN .\.
htd14108	For\IN the\DT pure\JJ indulgence\NN of\IN guests\NNS gathering\NN decorated\VBN with\IN Goan\JJ music\NN and\CC dance\NN enraptures\NNS .\.
htd14109	In\IN an\DT ambience\NN is\VBZ sodden\JJ with\IN nature\NN '\'' s\VBZ incredible\JJ beauty\NN when\WRB hospitality\NN is\VBZ so\RB grand\JJ ,\, then\RB what\WP to\TO say\VB .\.
htd14110	Enjoying\VBG Goan\JJ food\NN like\IN prawn\NN ,\, lobster\NN ,\, crabs\NNS ,\, solkadhi\NNS in\IN restaurants\NNS built\VBN right\RB in\IN the\DT middle\NN of\IN the\DT forest\NN is\VBZ a\DT unique\JJ experience\NN .\.
htd14111	In\IN local\JJ cuisine\NN besides\IN sea\NN -\: food\NN ,\, vegetarian\JJ and\CC continental\JJ dishes\NNS are\VBP also\RB served\VBN .\.
htd14112	For\IN them\PRP beautiful\JJ cottages\NNS are\VBP also\RB there\RB .\.
htd14113	Many\JJ cottages\NNS are\VBP right\JJ in\IN front\NN of\IN Khandepaar\NNP river\NN .\.
htd14114	Means\NNP of\IN fun\NN and\CC frolic\VB like\IN fishing\NN ,\, boating\VBG ,\, swimming\NN are\VBP all\DT available\JJ there\RB .\.
htd14115	Ahead\RB the\DT flowing\JJ water\NN of\IN Doodhsaagar\NNP meets\VBZ the\DT very\RB Khandepaar\JJ river\NN .\.
htd14116	Its\PRP$ beauty\NN is\VBZ enhanced\VBN .\.
htd14117	Flowers\NNS spreading\VBG fragrance\NN on\IN four\CD sides\NNS ,\, blossomed\VBD lotuses\NNS ,\, medicinal\JJ plants\NNS ,\, combined\VBN effect\NN of\IN all\DT makes\VBZ one\CD go\NN crazy\JJ .\.
htd14118	Traditional\JJ spices\NNS like\IN cloves\NNS ,\, cardamom\NN ,\, black\JJ pepper\NN ,\, nutmeg\NN ,\, asafoetida\NN ,\, turmeric\JJ are\VBP there\RB .\.
htd14119	Newly\RB discovered\VBN medicines\NNS like\IN saffron\NN ,\, vanilla\NN and\CC aloe\NN vera\NNS and\CC trees\NNS and\CC plants\NNS like\IN bamboo\NN ,\, basil\NN ,\, neem\NN and\CC lemongrass\NN are\VBP in\IN abundance\NN .\.
htd14120	Popular\NNP foreign\JJ plants\NNS -\: enthurium\NN ,\, orchid\NN ,\, jarbera\NN ,\, bougainvillea\NN ,\, ikjhora\NN ,\, various\JJ kinds\NNS of\IN ferns\NNS ,\, hellikornea\NN ,\, pendulum\NN etc\NN fill\NN colors\NNS in\IN this\DT place\NN '\'' s\VBZ nature\NN .\.
htd14121	For\IN tourists\NNS bird\NN watching\NN is\VBZ also\RB a\DT big\JJ attraction\NN here\RB .\.
htd14122	Here\RB migratory\JJ birds\NNS also\RB keep\VBP visiting\VBG in\IN large\JJ numbers\NNS .\.
htd14123	Its\PRP$ distinct\JJ place\NN has\VBZ formed\VBN in\IN Goa\NNP '\POS s\VBZ tourist\NN circuit\NN .\.
htd14124	In\IN Goa\NNP if\IN you\PRP want\VBP to\TO spend\VB calm\JJ holidays\NNS different\JJ from\IN its\PRP$ sea\NN -\: shores\NNS then\RB this\DT experience\NN can\MD also\RB be\VB tried\VBN .\.
htd14125	Goa\NNP '\POS s\VBZ roads\NNS are\VBP extremely\RB comfortable\JJ .\.
htd14126	Rented\VBN motor\NN cycles\NNS and\CC cars\NNS are\VBP available\JJ to\TO go\VB from\IN any\DT corner\NN to\TO any\DT corner\NN .\.
htd14127	Private\JJ bus\NN service\NN and\CC government\NN kadamb\NN bus\NN service\NN is\VBZ also\RB available\JJ for\IN every\DT city\NN .\.
htd14128	Doodhsagar\JJ waterfalls\NNS in\IN Kolarghat\NNP in\IN svapnagandha\NN are\VBP situated\VBN at\IN Goa\NNP -\: Karnataka\NNP border\NN .\.
htd14129	In\IN its\PRP$ height\NN this\DT water\NN -\: fall\NN is\VBZ fifth\JJ in\IN India\NNP .\.
htd14130	Water\NNP like\IN milk\NN as\IN the\DT name\NN .\.
htd14131	In\IN Panaji\NNP or\CC Madgaon\NNP taxi\NN or\CC bus\NN can\MD be\VB used\VBN to\TO reach\VB here\RB .\.
htd14132	But\CC the\DT most\RBS enjoyable\JJ point\NN is\VBZ this\DT that\DT right\NN in\IN front\NN of\IN the\DT waterfall\NN falling\VBG from\IN the\DT height\NN of\IN two\CD thousand\CD feet\NNS .\.T few\JJ metres\NNS away\RB railway\NN tracks\NNS pass\VBP .\.
htd14133	One\CD can\MD come\VB here\RB by\IN train\NN from\IN Madgaon\NNP .\.
htd14134	Romantic\JJ couples\NNS reach\VBP its\PRP$ summit\NN by\IN climbing\VBG on\IN rocks\NNS and\CC shrubs\NNS on\IN the\DT side\NN of\IN waterfall\NN .\.
htd14135	Direct\JJ trains\NNS are\VBP available\JJ for\IN Madgaon\NNP Delhi\NNP -\: Mumbai\NNP and\CC from\IN other\JJ places\NNS .\.
htd14136	Dambolin\NNP airport\NN is\VBZ also\RB at\IN a\DT distance\NN of\IN five\CD kilometres\NNS from\IN Madgaon\NNP .\.
htd14137	Situated\VBN at\IN Traudhan\NNP valley\NN ,\, Seasons\NNPS hotel\NN '\'' s\VBZ greenery\RB filled\VBN resort\NN and\CC club\NN house\NN after\IN formal\JJ inauguration\NN opened\VBD with\IN a\DT grand\JJ ceremony\NN on\IN 31\CD October\NNP 2009\CD .\.
htd14138	Here\RB amidst\IN the\DT twinkling\NN stars\VBZ the\DT respected\JJ and\CC famous\JJ personalities\NNS of\IN the\DT society\NN thoroughly\RB enjoyed\VBD the\DT delicious\JJ and\CC tasty\JJ food\NN .\.
htd14139	Seasons\NNPS hotel\NN is\VBZ situated\VBN in\IN the\DT scenic\JJ Tarudhaan\NNP valley\NN .\.
htd14140	It\PRP is\VBZ a\DT heaven\NN surrounded\VBN by\IN the\DT grandeur\NN of\IN Aravali\NNP mountains\NNS .\.
htd14141	In\IN the\DT resort\NN here\RB equipped\VBN with\IN green\JJ gardens\NNS and\CC natural\JJ water\NN sources\NNS spread\VBN in\IN the\DT detailed\JJ area\NN of\IN 75\CD acres\NNS scenes\NNS of\IN attractive\JJ gardens\NNS or\CC swimming\NN pools\NNS from\IN comfortable\JJ ,\, modern\JJ and\CC completely\RB facilitated\VBD superior\JJ room\NN ,\, premium\NN room\NN and\CC executive\NN suit\NN can\MD be\VB seen\VBN .\.
htd14142	This\DT resort\NN is\VBZ situated\VBN at\IN a\DT distance\NN of\IN approximately\RB 100\CD kms\NNS from\IN ITC\NNP golf\NN course\NN .\.
htd14143	Here\RB there\EX is\VBZ facility\NN of\IN a\DT golf\NN course\NN with\IN 27\CD holes\NNS .\.
htd14144	It\PRP is\VBZ at\IN a\DT distance\NN of\IN 40\CD km\NN from\IN Delhi\NNP International\NNP Airport\NNP .\.
htd14145	Seasons\NNPS group\NN was\VBD established\VBN in\IN the\DT year\NN 1987\CD .\.
htd14146	It\PRP has\VBZ a\DT trusted\VBN identity\NN in\IN the\DT best\JJS restaurants\NNS and\CC catering\NN services\NNS in\IN the\DT entire\JJ Delhi\NNP -\: NCR\NNP .\.
htd14147	Designed\VBN by\IN Graham\NNP Cook\NNP this\DT resort\NN with\IN a\DT 9\CD hole\NN golf\NN course\NN is\VBZ an\DT upcoming\JJ wellness\NN center\NN .\.
htd14148	Along\IN with\IN ventilated\VBN kindergarten\NN for\IN kids\NNS ,\, equipped\VBN with\IN facilities\NNS like\IN multi\JJ cuisine\NN food\NN ,\, swimming\NN pool\NN ,\, table\NN tennis\NN room\NN and\CC snooker\NN room\NN this\DT resort\NN with\IN club\NN house\NN is\VBZ an\DT ideal\JJ place\NN for\IN fun\NN and\CC frolic\VB with\IN family\NN .\.
htd14149	Moreover\RB spa\NN and\CC other\JJ wellness\NN related\VBN facilities\NNS also\RB make\VBP this\DT resort\NN special\NN .\.
htd14150	The\DT peace\NN prevailing\VBG in\IN the\DT entire\JJ atmosphere\NN here\RB is\VBZ a\DT major\JJ reason\NN in\IN making\VBG any\DT event\NN successful\JJ .\.
htd14151	The\DT green\JJ and\CC huge\JJ lawn\NN situated\VBN here\RB is\VBZ an\DT excellent\JJ place\NN for\IN banquet\NN ,\, dinner\NN and\CC theme\NN parties\NNS .\.
htd14152	The\DT whole\JJ resort\NN is\VBZ equipped\VBN with\IN the\DT facility\NN of\IN Wi-Fi\NNP .\.
htd14153	Orchards\NNS ,\, sandy\JJ land\NN ,\, water\NN sources\NNS ,\, rocky\JJ scenes\NNS and\CC bunches\NNS of\IN colorful\JJ shrubs\NNS present\VBP here\RB present\JJ a\DT panorama\NN equivalent\JJ to\TO that\DT of\IN golf\NN courses\NNS of\IN Spain\NNP '\POS s\VBZ Valderrama\NNP and\CC California\NNP '\'' s\VBZ Pebble\NNP beach\NN .\.
htd14154	Apart\RB form\NN this\DT facility\NN of\IN driving\VBG area\NN ,\, chipping\VBG and\CC putting\VBG area\NN ,\, battery\NN run\NN golf\NN cart\NN and\CC trained\JJ caddies\NNS are\VBP also\RB available\JJ here\RB .\.
htd14155	In\IN the\DT pro\JJ shop\NN situated\VBN here\RB golf\NN instruments\NNS ,\, attire\NN ,\, golf\NN sets\NNS and\CC shoes\NNS are\VBP available\JJ .\.
htd14156	In\IN reality\NN Tarundhaan\NNP valley\NN is\VBZ a\DT natural\JJ heaven\NN where\WRB natural\JJ original\JJ orchards\NNS and\CC blossoms\NNS of\IN specific\JJ fruits\NNS remain\VBP all\RB over\RB .\.
htd14157	During\IN the\DT day\NN in\IN the\DT vicinity\NN of\IN nearby\JJ fields\NNS golden\JJ brightness\NN of\IN brick\NN yellow\NN mustard\NN corns\NNS with\IN golden\JJ ears\NNS is\VBZ visible\JJ .\.
htd14158	Here\RB the\DT beauty\NN of\IN rural\JJ life\NN is\VBZ at\IN its\PRP$ peak\NN .\.
htd14159	Situated\VBN in\IN low\JJ lying\VBG areas\NNS of\IN Udham\NNP Singh\NNP Nagar\NNP in\IN Kaashipur\NNP at\IN a\DT distance\NN of\IN half\PDT a\DT mile\NN Govishaan\NNP mound\NN has\VBZ many\JJ histories\NNS harboured\VBD inside\RB .\.
htd14160	It\PRP is\VBZ said\VBD that\IN Chinese\JJ travellers\NNS Huan\NNP -\: Tsang\NNP and\CC Fa-hien\NNP came\VBD over\IN here\RB .\.
