ID	Value
htd10115	Many\JJ people\NNS start\VBP strolling\VBG on\IN disembarking\VBG at\IN stations\NNS .\.
htd10116	Do\VBP not\RB do\VB such\JJ at\IN all\DT ,\, because\IN a\DT fear\NN remains\VBZ many\JJ times\NNS of\IN accidents\NNS happening\VBG by\IN getting\VBG on\IN the\DT running\VBG train\NN in\IN a\DT hurry\NN .\.
htd10117	Less\RBR luggage\JJ journey\NN easy\JJ '\'' meaning\NN for\IN doing\VBG a\DT comfortable\JJ journey\NN keep\VB minimum\JJ luggage\NN with\IN you\PRP .\.
htd10118	Definitely\RB put\VB labels\NNS of\IN name\NN -\: address\NN on\IN your\PRP$ every\DT suitcase\NN ,\, attaché\NN ,\, bag\NN etc\NN .\.
htd10119	So\RB that\IN on\IN getting\VBG lost\VBN or\CC on\IN an\DT accident\NN happening\VBG your\PRP$ luggage\NN can\MD be\VB searched\VBN for\IN with\IN ease\NN .\.
htd10120	As\RB far\RB as\IN possible\JJ take\NN such\JJ attaché\FW etc\FW .\: which\WDT can\MD come\VB under\IN the\DT seat\NN of\IN the\DT bus\NN .\.
htd10121	So\RB that\IN there\EX is\VBZ no\DT hassle\NN of\IN keeping\VBG luggage\NN on\IN the\DT roof\NN of\IN the\DT bus\NN or\CC other\JJ place\NN .\.
htd10122	While\IN packing\VBG your\PRP$ luggage\NN keep\VB this\DT way\NN that\IN during\IN the\DT journey\NN things\NNS of\IN necessity\NN can\MD be\VB taken\VBN out\RP easily\RB .\.
htd10123	If\IN possible\JJ then\RB keep\VB such\JJ items\NNS in\IN some\DT small\JJ bag\NN separately\RB .\.
htd10124	If\IN you\PRP are\VBP going\VBG for\IN tourism\NN on\IN some\DT hill\NN station\NN then\RB definitely\RB keep\VB a\DT woollen\JJ sweater\NN ,\, cap\NN ,\, muffler\NN ,\, coat\NN ,\, appropriate\JJ shoes\NNS ,\, folding\JJ umbrella\NN etc\NN .\.
htd10125	Keep\VB a\DT hand\NN bag\NN with\IN yourself\PRP definitely\RB in\IN which\WDT is\VBZ everyday\JJ things\NNS like\IN pen\NN ,\, matches\NNS ,\, torch\NN ,\, soap\NN ,\, glass\NN ,\, shaving\VBG kit\NN ,\, makeup\NN kit\NN ,\, things\NNS of\IN children\NNS etc\FW .\.
htd10126	At\IN major\JJ stations\NNS for\IN keeping\VBG luggage\NN a\DT '\'' Deposited\NNP Luggage\NNP Room\NNP '\POS is\VBZ definitely\RB there\RB .\.
htd10127	If\IN necessary\JJ deposit\NN your\PRP$ stuff\NN there\RB .\.
htd10128	Through\IN this\DT you\PRP can\MD take\VB the\DT pleasure\NN of\IN roaming\VBG in\IN that\DT city\NN with\IN ease\NN without\IN carrying\VBG the\DT burden\NN of\IN the\DT luggage\NN .\.
htd10129	Take\VB some\DT stuff\NN of\IN First\JJ aid\NN ,\, cotton\NN ,\, bandages\NNS ,\, anti\NNS -\: septic\JJ cream\NN ,\, Band\NNP -\: Aid\NN ,\, medicines\NNS of\IN headache\NN ,\, stomach\NN ache\NN ,\, medicines\NNS of\IN indigestion\NN and\CC diarrhoea\NN ,\, iodex\JJ ,\, Vicks\JJ etc\NN .\: along\RB .\.
htd10130	Pack\NN and\CC take\VB along\RP shoes\NNS -\: slippers\NNS in\IN different\JJ packets\NNS of\IN polythene\NN .\.
htd10131	Do\VBP not\RB touch\VB any\DT abandoned\JJ luggage\NN and\CC give\VB its\PRP$ information\NN immediately\RB to\TO the\DT police\NN .\.
htd10132	Before\IN going\VBG on\IN the\DT journey\NN definitely\RB examine\VB this\DT thing\NN that\IN you\PRP have\VBP the\DT journey\NN ticket\NN ,\, slip\NN of\IN reservation\NN ,\, addresses\NNS of\IN hotel\NN or\CC lodgings\NNS etc\NN .\: are\VBP there\RB or\CC not\RB .\.
htd10133	During\IN journey\NN it\PRP is\VBZ natural\JJ for\IN conversations\NNS to\TO happen\VB with\IN co-passengers\NNS .\.
htd10134	Talking\VBG of\IN one\NN 's\POS own\JJ life\NN -\: story\NN and\CC asking\VBG in\IN -\: depth\NN about\IN personal\JJ things\NNS related\VBN to\TO private\JJ lives\NNS of\IN co\NN -\: passengers\NNS is\VBZ a\DT sign\NN of\IN low\JJ mentality\NN .\.
htd10135	Drinking\NN water\NN of\IN rivers\NNS -\: waterfalls\NNS on\IN mountainous\JJ journey\NN can\MD be\VB harmful\JJ .\.
htd10136	From\IN this\DT water\NN of\IN rivers\NNS -\: waterfalls\NNS you\PRP can\MD get\VB diarrhoea\NN .\.
htd10137	Therefore\RB do\VBP not\RB drink\VB water\NN of\IN every\DT place\NN .\.
htd10138	One\CD should\MD not\RB bathe\VB or\CC swim\VB in\IN any\DT unknown\JJ place\NN ,\, sea\NN ,\, river\NN ,\, lake\NN without\IN knowing\VBG its\PRP$ depth\NN .\.
htd10139	One\CD should\MD not\RB take\VB or\CC get\VB taken\VBN photos\NNS standing\VBG on\IN the\DT absolute\JJ edge\NN of\IN these\DT .\.
htd10140	On\IN journeys\NNS children\NNS want\VBP to\TO eat\VB something\NN after\IN every\DT little\JJ while\NN .\.
htd10141	For\IN children\NNS definitely\RB keep\VBP biscuits\NNS ,\, salty\JJ things\NNS ,\, Mathri\NNP ,\, mixture\NN ,\, sweets\NNS made\VBN at\IN home\NN ,\, dry\JJ fruits\NNS with\IN you\PRP .\.
htd10142	Two\CD days\NNS before\IN going\VBG on\IN the\DT journey\NN definitely\RB check\VB the\DT bolts\NNS of\IN the\DT windows\NNS ,\, doors\NNS and\CC locks\NNS of\IN the\DT house\NN so\IN that\IN there\EX is\VBZ no\DT difficulty\NN during\IN locking\VBG the\DT house\NN .\.
htd10143	Do\VBP not\RB go\VB leaving\VBG any\DT such\JJ eatables\NNS in\IN the\DT house\NN which\WDT go\VBP bad\JJ until\IN return\NN .\.
htd10144	If\IN you\PRP are\VBP going\VBG for\IN a\DT long\JJ time\NN then\RB go\VB keeping\VBG balls\NNS of\IN phenyl\NN in\IN almirahs\NNS of\IN books\NNS and\CC clothes\NNS .\.
htd10145	Go\VB keeping\VBG your\PRP$ keys\NNS with\IN some\DT trustworthy\JJ neighbor\NN ,\, friend\NN or\CC relative\JJ so\RB that\IN in\IN your\PRP$ absence\NN they\PRP can\MD take\VB care\NN of\IN the\DT house\NN .\.
