ID	Value
htd15011	ललित\JJ कलायें\N_NN एवं\CC_CCD सांस्कृतिक\JJ क्रिया-कलाप\N_NN भी\RP_RPD सदियों\N_NN से\PSP मुख्यत:\N_NN लामाओं\N_NNP के\PSP हाथों\N_NN में\PSP परंपरागत\JJ ढंग\N_NN से\PSP संरक्षित\N_NN हैं\V_VM ।\RD_PUNC
htd15012	डांडा\N_NNP और\CC_CCD लिगली\N_NNP गाँव\N_NN में\PSP जीवन\N_NN निर्वाह\N_NN के\PSP साधन\N_NN अत्यंत\RP_INTF सीमित\JJ हैं\V_VM ।\RD_PUNC
htd15013	इन\PR_PRP गाँवों\N_NN की\PSP कला\N_NN ,\RD_PUNC परम्परा\N_NN ईसा\N_NN पूर्व\N_NN की\PSP प्रथम\QT_QTO सहस्राब्दी\N_NN में\PSP स्थानीय\JJ पशुचारकों\N_NN द्वारा\PSP प्रारंभ\N_NN की\V_VM गई\V_VAUX लगती\V_VM है\V_VAUX ।\RD_PUNC
htd15014	इस\DM_DMD कला\N_NN के\PSP अवशेष\N_NN इन\PR_PRP गाँवों\N_NN के\PSP दुर्गम\JJ मार्गों\N_NN में\PSP कतिपय\JJ स्थानों\N_NN पर\PSP उन\PR_PRP शिलाखंडों\N_NN के\PSP रूप\N_NN में\PSP विद्यमान\N_NN हैं\V_VM ,\RD_PUNC जिन\PR_PRL पर\PSP बारहसिंगा\N_NN ,\RD_PUNC हिरण\N_NN ,\RD_PUNC समूह\JJ नृत्य\N_NN ,\RD_PUNC आखेट\JJ दृश्य\N_NN ,\RD_PUNC घोड़े\N_NN इत्यादि\N_NN के\PSP चित्र\N_NN उकेरे\V_VM गये\V_VAUX हैं\V_VAUX ।\RD_PUNC
htd15015	बौद्ध\N_NNP धर्म\N_NNP के\PSP आगमन\N_NN और\CC_CCD प्रसार\N_NN होने\V_VM पर\PSP इस\DM_DMD कला\N_NN परम्परा\N_NN के\PSP मुख्य\JJ विषय\N_NN चोरतन\N_NN और\CC_CCD बौद्ध\JJ भिक्षुओं\N_NN एवं\CC_CCD स्थानीय\JJ पशुचारकों\N_NN के\PSP मध्य\PSP आपसी\PR_PRC ताल-मेल\N_NN अथवा\CC_CCD समरसता\N_NN के\PSP संकेत\N_NN तक\PSP माने\V_VM जा\V_VAUX सकते\V_VAUX हैं\V_VAUX ।\RD_PUNC
htd15016	निसंदेह\N_NN दुर्गम\JJ मार्गों\N_NN पर\PSP स्थित\V_VM उपरोक्‍त\JJ कला\N_NN अवशेष\N_NN इस\DM_DMD बात\N_NN के\PSP प्रमाण\N_NN हैं\V_VM कि\CC_CCS प्राचीनकाल\N_NN में\PSP बौद्ध\N_NNP धर्म\N_NNP एवं\CC_CCD संस्कृति\N_NN का\PSP तिब्बत\N_NNP एवं\CC_CCD मध्य\JJ एशिया\N_NNP में\PSP इसी\PR_PRL काल\N_NN के\PSP माध्यम\N_NN से\PSP प्रसार\N_NN और\CC_CCD विस्तार\N_NN हुआ\V_VM होगा\V_VAUX ।\RD_PUNC
htd15017	स्थानीय\JJ विकास\N_NN में\PSP भी\RP_RPD इस\DM_DMD कला\N_NN परम्परा\N_NN का\PSP महत्त्वपूर्ण\JJ योगदान\N_NN रहा\V_VM है\V_VAUX ।\RD_PUNC
htd15018	इसके\PR_PRP अतिरिक्‍त\N_NN डांडा\N_NNP और\CC_CCD लिगली\N_NNP गाँव\N_NN के\PSP आर्थिक\JJ एवं\CC_CCD सांस्कृतिक\JJ पक्षों\N_NN पर\PSP भी\RP_RPD इसकी\PR_PRP स्पष्‍ट\JJ छाप\N_NN पड़ी\V_VM है\V_VAUX ।\RD_PUNC
htd15019	कुषाण\N_NNP काल\N_NNP में\PSP बौद्ध\N_NNP धर्म\N_NNP के\PSP प्रसार\N_NN के\PSP साथ\PSP कला\N_NN की\PSP भारतीय\JJ शैलियों\N_NN मथुरा\N_NNP एवं\CC_CCD गांधार\N_NNP का\PSP उदय\N_NN हुआ\V_VM ।\RD_PUNC
htd15020	बौद्ध\JJ कला\N_NN पर\PSP यहाँ\DM_DMD की\PSP पूर्ववर्ती\JJ कला\N_NN के\PSP अतिरिक्‍त\N_NN मथुरा\N_NNP एवं\CC_CCD गांधार\N_NNP शैली\N_NN का\PSP भी\RP_RPD प्रभाव\N_NN दिखायी\V_VM देता\V_VAUX है\V_VAUX ।\RD_PUNC
htd15021	इन\PR_PRP कला\N_NN शैलियों\N_NN का\PSP अनेक\QT_QTF स्थानों\N_NN यथा\CC_CCS करशेखर\N_NNP ,\RD_PUNC व्यामाखर\N_NNP ,\RD_PUNC सुमढुंग\N_NNP ,\RD_PUNC सानी\N_NNP ,\RD_PUNC फे\N_NNP ,\RD_PUNC तोण्डे\N_NNP ,\RD_PUNC जंगला\N_NNP ,\RD_PUNC मुनि\N_NNP इत्यादि\N_NN में\PSP स्थित\N_NN विशाल\JJ चट्‍टानों\N_NN पर\PSP उत्कीर्ण\JJ मैत्रेय\N_NN तथा\CC_CCD ध्यानी\JJ बौद्ध\N_NN मत\N_NN की\PSP अन्य\JJ प्रतिमाओं\N_NN में\PSP देखने\V_VM को\PSP मिलता\V_VM है\V_VAUX ।\RD_PUNC
htd15022	इन\PR_PRP स्थानों\N_NN का\PSP धार्मिक\JJ महत्त्व\N_NN लगातार\RB बना\V_VM रहा\V_VAUX तथा\CC_CCD बाद\N_NST में\PSP लगभग\JJ 9वीं\QT_QTO -\RD_PUNC 10वीं\QT_QTO सदी\N_NN में\PSP वहाँ\DM_DMD पर\PSP तिब्बती\JJ बौद्ध\JJ परम्परा\N_NN से\PSP प्रेरित\N_NN अनेक\QT_QTF गुफाओं\N_NN का\PSP निर्माण\N_NN हुआ\V_VM ।\RD_PUNC
htd15023	इस\DM_DMD काल\N_NN में\PSP महान\JJ तिब्बती\JJ विद्वान\N_NN गुरु\N_NNP ’रिनचनजंग्पो’\N_NNP ने\PSP इस\DM_DMD क्षेत्र\N_NN में\PSP मठ\N_NN और\CC_CCD मंदिरों\N_NN के\PSP निर्माण\N_NN के\PSP साथ\PSP अनेक\QT_QTF तिब्बती\JJ मंत्रों\N_NN एवं\CC_CCD तांत्रिक\JJ ग्रंथों\N_NN का\PSP संकलन\N_NN किया\V_VM ।\RD_PUNC
htd15024	गुरु\N_NNP रिनचनजंग्पो\N_NNP द्वारा\PSP निर्मित\N_NN सबसे\RP_INTF प्राचीन\JJ एवं\CC_CCD आकर्षक\JJ बौद्ध\JJ गुम्फा\N_NN सुमदा\N_NNP में\PSP स्थित\N_NN है\V_VM ।\RD_PUNC
htd15025	लगभग\JJ 10वीं\QT_QTO सदी\N_NN में\PSP निर्मित\N_NN इस\DM_DMD गुम्फा\N_NN का\PSP दुखांग\N_NN अपनी\PR_PRF अद्‍भुत\JJ एवं\CC_CCD आकर्षक\JJ सजावट\N_NN के\PSP लिए\PSP अद्वितीय\N_NN माना\V_VM जाता\V_VAUX है\V_VAUX ।\RD_PUNC
htd15026	इसमें\PR_PRL पेड़\N_NN की\PSP टहनियों\N_NN पर\PSP प्रभावपूर्ण\JJ ढंग\N_NN से\PSP बने\V_VM पाँच\QT_QTC ध्यानी\JJ बुद्ध\N_NN एवं\CC_CCD ल्हासा\N_NNP में\PSP निर्मित\N_NN टंका\N_NNP प्रदर्शित\N_NN हैं\V_VM ।\RD_PUNC
htd15027	सुमदा\N_NNP के\PSP मठ\N_NN मंदिर\N_NN बनावट\N_NN व\CC_CCD आकार\N_NN -\RD_PUNC प्रकार\N_NN में\PSP आल्वी\N_NNP के\PSP बौद्ध\JJ मंदिरों\N_NN से\PSP साम्य\N_NN रखते\V_VM हैं\V_VAUX ।\RD_PUNC
htd15028	यहाँ\DM_DMD पहुँचने\V_VM के\PSP लिए\PSP आल्वी\N_NNP से\PSP ही\RP_RPD होकर\V_VM आना\V_VM पड़ता\V_VAUX है\V_VAUX और\CC_CCD लोकोक्‍ति\N_NN के\PSP अनुसार\N_NN गुरु\N_NNP रिनचनजंग्पो\N_NNP उसी\PR_PRP पथ\N_NN से\PSP सुमदा\N_NNP पहुँच\V_VM गये\V_VAUX थे\V_VAUX ।\RD_PUNC
htd15029	जांखुल\N_NNP गुम्फा\N_NNP ,\RD_PUNC पदम\N_NNP -\RD_PUNC किश्‍तवाड़\N_NNP मार्ग\N_NN पर\PSP पदम\N_NNP से\PSP लगभग\JJ 33\QT_QTC कि.मी.\N_NN पूर्व\N_NN में\PSP स्थित\N_NN है\V_VM ।\RD_PUNC
htd15030	अपनी\PR_PRF बेजोड़\JJ कलाकृतियों\N_NN एवं\CC_CCD चमत्कारिक\JJ घटनाओं\N_NN के\PSP लिए\PSP यह\DM_DMD पूरे\JJ क्षेत्र\N_NN में\PSP विख्यात\JJ है\V_VM ।\RD_PUNC
htd15031	परम्परानुसार\N_NN माना\V_VM जाता\V_VAUX है\V_VAUX कि\CC_CCS 8वीं\QT_QTO सदी\N_NN में\PSP लद्‍दाख\N_NNP का\PSP अधिकांश\QT_QTF भाग\N_NN जलप्लावित\N_NN हो\V_VM गया\V_VAUX था\V_VAUX ।\RD_PUNC
htd15032	उस\PR_PRP समय\N_NN गुरु\N_NNP नरोपा\N_NNP ने\PSP इसी\DM_DMD स्थान\N_NN में\PSP एक\QT_QTC चट्‍टान\N_NN पर\PSP बैठकर\V_VM घोर\JJ तपस्या\N_NN की\V_VM ।\RD_PUNC
htd15033	चट्‍टान\N_NN पर\PSP उनके\PR_PRP पदचिन्ह\N_NN आज\N_NST भी\RP_RPD मौजूद\N_NN हैं\V_VM ।\RD_PUNC
htd15034	लगभग\JJ 15वीं\QT_QTO सदी\N_NN में\PSP उसी\PR_PRP चट्‍टान\N_NN से\PSP सटाकर\V_VM एक\QT_QTC पाँच\QT_QTC मंजिले\N_NN मंदिर\N_NN का\PSP निर्माण\N_NN किया\V_VM गया\V_VAUX ,\RD_PUNC जो\PR_PRL क्रमश:\N_NN चट्‍टान\N_NN की\PSP ऊँचाई\N_NN के\PSP साथ-साथ\PSP ऊपर\N_NST उठता\V_VM है\V_VAUX ।\RD_PUNC
htd15035	चौथी\QT_QTO मंजिल\N_NN में\PSP चट्‍टान\N_NN का\PSP वह\PR_PRP भाग\N_NN है\V_VM जिस\PR_PRL पर\PSP गुरु\N_NNP नरोपा\N_NNP के\PSP चरण\JJ चिन्ह\N_NN अंकित\N_NN हैं\V_VM ।\RD_PUNC
htd15036	अपने\PR_PRF सादगीपूर्ण\JJ वास्तुशिल्प\N_NN के\PSP बावजूद\N_NN भी\RP_RPD जांखुल\N_NNP की\PSP यह\DM_DMD गुम्फा\N_NN अपने\PR_PRF सूने\JJ परिवेश\N_NN को\PSP जीवंतता\N_NN प्रदान\N_NN करती\V_VM है\V_VAUX ।\RD_PUNC
htd15037	गुम्फा\N_NN की\PSP भित्तियाँ\N_NN बौद्ध\JJ देवी-देवताओं\N_NN तथा\CC_CCD घटनाओं\N_NN से\PSP चित्रित\N_NN हैं\V_VM ।\RD_PUNC
htd15038	यहाँ\DM_DMD पर\PSP पूजा\N_NN में\PSP लद्‍दाख\N_NNP ,\RD_PUNC तिब्बत\N_NNP ,\RD_PUNC जन्सकार\N_NNP व\CC_CCD भूटान\N_NNP के\PSP प्रसिद्ध\JJ गुरुओं\N_NN ,\RD_PUNC मंदिर\N_NN निर्माताओं\N_NN ,\RD_PUNC चित्रकारों\N_NN तथा\CC_CCD बौद्ध\JJ ग्रंथों\N_NN के\PSP रचनाकारों\N_NN की\PSP दुर्लभ\JJ प्रतिमाएँ\N_NN रखी\V_VM गयी\V_VAUX हैं\V_VAUX ।\RD_PUNC
htd15039	इनमें\PR_PRP गुरु\N_NNP रिनचनजंग्पो\N_NNP ,\RD_PUNC फ्यागस्पा\N_NNP शेराप\N_NNP एवं\CC_CCD छेर्रिग\N_NNP दोर्जे\N_NNP की\PSP प्रतिमाओं\N_NN का\PSP अपना\PR_PRF अलग\N_NN ही\RP_RPD आकर्षण\N_NN एवं\CC_CCD महत्त्व\N_NN है\V_VM ।\RD_PUNC
htd15040	पदम\N_NNP से\PSP लगभग\JJ 12\QT_QTC कि.मी.\N_NN की\PSP दूरी\N_NN पर\PSP सानी\N_NNP के\PSP बौद्ध\JJ स्मारक\N_NN अपनी\PR_PRF कला\N_NN के\PSP लिए\PSP प्रसिद्ध\N_NN हैं\V_VM ।\RD_PUNC
htd15041	गाँव\N_NN के\PSP मध्य\PSP में\PSP स्थित\V_VM शिलाखंडों\N_NN पर\PSP मैत्रेय\N_NNP ,\RD_PUNC बुद्ध\N_NNP एवं\CC_CCD अवलोकितेश्‍वर\N_NNP की\PSP प्रतिमाएँ\N_NN उकेरी\V_VM गयी\V_VAUX हैं\V_VAUX ।\RD_PUNC
htd15042	इनकी\PR_PRL आज\N_NST भी\RP_RPD पूजा\N_NN की\V_VM जाती\V_VAUX है\V_VAUX ।\RD_PUNC
htd15043	इन\PR_PRP प्रतिमाओं\N_NN में\PSP भारतीय\JJ कला\N_NN शैलियों\N_NN में\PSP मथुरा\N_NNP एवं\CC_CCD गांधार\N_NNP का\PSP समन्वय\N_NN देखने\V_VM को\PSP मिलता\V_VM है\V_VAUX ।\RD_PUNC
htd15044	इन\PR_PRP प्रतिमाओं\N_NN के\PSP अतिरिक्‍त\N_NN सानी\N_NNP का\PSP विश्‍व\JJ प्रसिद्ध\N_NN ’कनिका’\N_NNP चोरतन\N_NNP अपने\PR_PRF आकार\N_NN व\CC_CCD वास्तुशिल्प\N_NN से\PSP सभी\QT_QTF को\PSP आकर्षित\N_NN करता\V_VM है\V_VAUX ।\RD_PUNC
htd15045	वैसे\CC_CCS तो\RP_RPD इस\DM_DMD स्तूप\N_NN की\PSP स्थापना\N_NN को\PSP कनिष्क\N_NNP के\PSP शासन\N_NN से\PSP जोड़ा\V_VM गया\V_VAUX है\V_VAUX ,\RD_PUNC लेकिन\CC_CCS वास्तुकला\N_NN के\PSP आधार\N_NN पर\PSP इसे\PR_PRP 7वीं\QT_QTC -\RD_PUNC 8वीं\QT_QTC सदी\N_NN से\PSP पूर्व\PSP का\PSP नहीं\RP_NEG माना\V_VM जा\V_VAUX सकता\V_VAUX है\V_VAUX ।\RD_PUNC
htd15046	स्तूप\N_NN के\PSP साथ\PSP लगे\V_VM एक\QT_QTC लघु\JJ मंदिर\N_NN में\PSP गुरु\N_NNP नरोपा\N_NNP की\PSP मूर्ति\N_NN प्रतिष्‍ठापित\N_NN है\V_VM ।\RD_PUNC
htd15047	मंदिर\N_NN के\PSP पार्श्‍व\N_NN में\PSP स्थित\N_NN एक\QT_QTC अन्य\JJ प्राचीन\JJ मंदिर\N_NN की\PSP लघु\JJ कोष्‍ठिकाओं\N_NN को\PSP बौद्ध\JJ देवी\N_NN -\RD_PUNC देवताओं\N_NN की\PSP प्रतिमाओं\N_NN से\PSP सुसज्जित\N_NN किया\V_VM गया\V_VAUX है\V_VAUX तथा\CC_CCD भित्तियों\N_NN को\PSP पद्‍मसम्भव\N_NN के\PSP जीवन\N_NN की\PSP घटनाओं\N_NN से\PSP चित्रित\N_NN किया\V_VM गया\V_VAUX है\V_VAUX ।\RD_PUNC
htd15048	इन\PR_PRP चित्रों\N_NN से\PSP प्रतीत\N_NN होगा\V_VM है\V_VAUX कि\CC_CCS इनके\PR_PRL चित्रकार\N_NN कश्मीर\N_NNP घाटी\N_NNP के\PSP रहे\V_VM होंगे\V_VAUX क्योंकि\CC_CCS चित्रों\N_NN की\PSP पृष्‍ठभूमि\N_NN में\PSP कश्मीर\N_NNP के\PSP प्राकृतिक\JJ सौंदर्य\N_NN का\PSP सजीव\JJ चित्रण\N_NN किया\V_VM गया\V_VAUX है\V_VAUX ।\RD_PUNC
htd15049	सानी\N_NNP के\PSP बौद्ध\JJ मंदिर\N_NN में\PSP बुद्ध\N_NNP की\PSP सोने\N_NN की\PSP भव्य\JJ प्रतिमा\N_NN स्थापित\N_NN है\V_VM ।\RD_PUNC
htd15050	15वीं\QT_QTO -\RD_PUNC 16वीं\QT_QTO सदी\N_NN में\PSP लुटेरों\N_NN द्वारा\PSP इसके\PR_PRP दो\QT_QTC भाग\N_NN कर\V_VM लिये\V_VAUX गये\V_VAUX थे\V_VAUX परंतु\CC_CCS वे\PR_PRP निचला\JJ भारी\JJ हिस्सा\N_NN ही\RP_RPD चुरा\V_VM ले\V_VAUX गये\V_VAUX ऊपर\N_NST का\PSP भाग\N_NN यहीं\DM_DMD छोड़\V_VM गये\V_VAUX ।\RD_PUNC
htd15051	आज\N_NST उसी\PR_PRP ऊपर\N_NST के\PSP भाग\N_NN को\PSP स्ट्‍को\N_NN द्वारा\PSP निर्मित\N_NN निचले\JJ भाग\N_NN से\PSP जोड़कर\V_VM सम्पूर्ण\JJ मूर्ति\N_NN को\PSP मंदिर\N_NN में\PSP रखा\V_VM गया\V_VAUX है\V_VAUX ।\RD_PUNC
htd15052	’फे’\N_NNP गाँव\N_NN में\PSP स्थित\N_NN पहाड़ी\N_NN की\PSP चोटी\N_NN पर\PSP निर्मित\N_NN मंदिर\N_NN भी\RP_RPD रिनचनजंग्पो\N_NNP के\PSP समय\N_NN का\PSP माना\V_VM जाता\V_VAUX है\V_VAUX ।\RD_PUNC
htd15053	फे\N_NNP गाँव\N_NN के\PSP इस\DM_DMD मंदिर\N_NN का\PSP सबसे\RP_INTF महत्त्वपूर्ण\JJ आकर्षण\N_NN है\V_VAUX बुद्ध\N_NNP के\PSP जीवन\N_NN की\PSP घटनाओं\N_NN का\PSP भावपूर्ण\JJ चित्रण\N_NN ।\RD_PUNC
htd15054	इनमें\PR_PRL बुद्ध\N_NN के\PSP केशमुण्डन\N_NN का\PSP दृश्य\N_NN बहुत\RP_INTF ही\RP_RPD मार्मिक\JJ बन\V_VM पड़ा\V_VAUX है\V_VAUX ।\RD_PUNC
htd15055	ये\DM_DMD भित्तिचित्र\N_NN गुरु\N_NNP ’फ्यागस्या\N_NNP सरोप’\N_NNP द्वारा\PSP बनाये\V_VM गये\V_VAUX हैं\V_VAUX ।\RD_PUNC
htd15056	सर\N_NNP आरल\N_NNP स्टाइन\N_NNP ने\PSP अपनी\PR_PRF पुस्तक\N_NN ’एनसिएन्ट\N_NNP खोतान’\N_NNP में\PSP बुद्ध\N_NNP के\PSP केशमुण्डन\N_NN वाले\PSP चित्र\N_NN का\PSP विवरण\N_NN दिया\V_VM है\V_VAUX तथा\CC_CCD उनके\PR_PRP अनुसार\N_NN इसमें\PR_PRL चौथी\QT_QTO -\RD_PUNC पाँचवी\QT_QTO सदी\N_NN की\PSP भारतीय\JJ गांधार\JJ शैली\N_NN की\PSP झलक\N_NN मिलती\V_VM है\V_VAUX ।\RD_PUNC
htd15057	इसके\PR_PRP अतिरिक्‍त\N_NN इस\DM_DMD मंदिर\N_NN के\PSP चित्रों\N_NN में\PSP कश्मीरी\JJ ,\RD_PUNC भारतीय\JJ ,\RD_PUNC मध्य\JJ एशियाई\JJ एवं\CC_CCD तिब्बत\N_NNP की\PSP कलाओं\N_NN का\PSP समन्वय\N_NN भी\RP_RPD देखने\V_VM को\PSP मिलता\V_VM है\V_VAUX ।\RD_PUNC
htd15058	पदम\N_NNP के\PSP सामने\PSP वाली\N_NN पहाड़ी\N_NN पर\PSP स्थित\N_NN ’कारसा’\N_NNP गाँव\N_NN में\PSP भी\RP_RPD कुछ\QT_QTF प्राचीन\JJ अवशेष\N_NN विद्यमान\N_NN हैं\V_VM ।\RD_PUNC
htd15059	कारसा\N_NNP गाँव\N_NN में\PSP किलों\N_NN के\PSP भग्नावशेषों\N_NN के\PSP अतिरिक्‍त\N_NN कुछ\QT_QTF बौद्ध\JJ मंदिर\N_NN हैं\V_VM ।\RD_PUNC
htd15060	कारसा\N_NNP गाँव\N_NN के\PSP मंदिरों\N_NN के\PSP ये\DM_DMD भित्ति\JJ चित्र\N_NN गुरु\N_NNP रिनचनजंग्पो\N_NNP के\PSP समय\N_NN के\PSP लगते\V_VM हैं\V_VAUX ।\RD_PUNC
htd15061	कारसा\N_NST गाँव\N_NN स्थित\N_NN चोरतनों\N_NN की\PSP भित्तियों\N_NN पर\PSP पाँच\QT_QTC ध्यानी\JJ बुद्ध\N_NN चित्रित\N_NN हैं\V_VM ।\RD_PUNC
htd15062	कारसा\N_NNP की\PSP वर्तमान\JJ गुम्फा\N_NN इस\DM_DMD क्षेत्र\N_NN की\PSP सबसे\RP_INTF विशाल\JJ ,\RD_PUNC महत्त्वपूर्ण\JJ एवं\CC_CCD बहुमूल्य\JJ गुम्फा\N_NN है\V_VM ।\RD_PUNC
htd15063	कारसा\N_NNP की\PSP वर्तमान\JJ गुम्फा\N_NN में\PSP लगभग\JJ 200\QT_QTC लामाओं\N_NN के\PSP रहने\V_VM की\PSP समुचित\JJ व्यवस्था\N_NN है\V_VM ।\RD_PUNC
htd15064	13वीं\QT_QTO सदी\N_NN के\PSP पश्‍चात्\PSP लद्‍दाख\N_NNP एवं\CC_CCD जन्सकार\N_NNP के\PSP मठ\N_NN ,\RD_PUNC मंदिरों\N_NN को\PSP बाहरी\JJ आक्रमणों\N_NN तथा\CC_CCD लूटपाट\N_NN के\PSP दौर\N_NN से\PSP गुजरना\V_VM पड़ा\V_VAUX ,\RD_PUNC जिससे\PR_PRL इनके\PR_PRP बहुत\QT_QTF क्षति\N_NN पहुँची\V_VM ।\RD_PUNC
htd15065	इस\DM_DMD काल\N_NN में\PSP असंख्य\JJ दुर्लभ\JJ मूर्तियों\N_NN को\PSP लुटेरे\N_NN ले\V_VM गये\V_VAUX तथा\CC_CCD कई\QT_QTF महत्त्वपूर्ण\JJ बौद्ध\N_NN मंदिर\N_NN खंडहर\N_NN मात्र\N_NN रह\V_VM गये\V_VAUX ।\RD_PUNC
htd15066	इस\DM_DMD लूटपाट\N_NN के\PSP दौर\N_NN में\PSP कारगिल\N_NNP ,\RD_PUNC द्रास\N_NNP ,\RD_PUNC सुरू\N_NNP ,\RD_PUNC सोड\N_NNP ,\RD_PUNC बटालिक\N_NNP और\CC_CCD चिगतान\N_NNP क्षेत्र\N_NN के\PSP सभी\QT_QTF मठ\N_NN ,\RD_PUNC मंदिर\N_NN तथा\CC_CCD भवन\N_NN नष्‍ट\N_NN हो\V_VM गये\V_VAUX ।\RD_PUNC
htd15067	जन्सकार\N_NNP के\PSP अधिकतर\QT_QTF मठ\N_NN -\RD_PUNC मंदिर\N_NN दुर्गम\JJ तथा\CC_CCD सुरक्षित\JJ भौगोलिक\JJ स्थिति\N_NN के\PSP कारण\N_NN बच\V_VM गये\V_VAUX ।\RD_PUNC
htd15068	आक्रमणकारी\N_NN परकाच्छे\N_NNP से\PSP आगे\N_NST नहीं\RP_NEG बढ़\V_VM पाये\V_VAUX ।\RD_PUNC
htd15069	15वीं\QT_QTO -\RD_PUNC 16वीं\QT_QTO सदी\N_NN के\PSP पश्‍चात्\PSP जन्सकार\N_NNP की\PSP बौद्ध\JJ परम्परा\N_NN पर\PSP तिब्बती\JJ वास्तुकला\N_NN एवं\CC_CCD पूजा\N_NN पद्धति\N_NN का\PSP अत्यधिक\RP_INTF प्रभाव\N_NN पड़ा\V_VM ,\RD_PUNC जिसकी\PR_PRL छाप\N_NN उस\PR_PRP काल\N_NN में\PSP बने\V_VM मठों\N_NN एवं\CC_CCD मंदिरों\N_NN पर\PSP देखने\V_VM को\PSP मिलती\V_VM है\V_VAUX ।\RD_PUNC
htd15070	इसके\PR_PRP अतिरिक्‍त\N_NN सुरक्षा\N_NN की\PSP दृष्‍टि\N_NN से\PSP भी\RP_RPD असलम\N_NNP के\PSP अधिकांश\QT_QTF मठ\N_NN ,\RD_PUNC मंदिर\N_NN पहाड़ियों\N_NN की\PSP चोटियों\N_NN पर\PSP बनाये\V_VM गये\V_VAUX हैं\V_VAUX ।\RD_PUNC
