ID	Value
htd23014	One\CD can\MD reach\VB till\IN Mani\NNP Marja\NNP from\IN Chandigarh\NNP through\IN buses\NNS or\CC personal\JJ vehicles\NNS .\.
htd23015	This\DT ancient\JJ temple\NN of\IN Mansa\NNP Devi\NNP is\VBZ counted\VBN in\IN the\DT main\JJ Shakti\NNP Peeths\NNP .\.
htd23016	It\PRP is\VBZ believed\VBN that\IN the\DT head\NN of\IN Sati\NNP had\VBD fallen\VBN here\RB .\.
htd23017	On\IN navratra\NN of\IN the\DT Chaitra\NNP month\NN a\DT huge\JJ fair\NN is\VBZ organized\VBN here\RB .\.
htd23018	On\IN this\DT occasion\NN lakhs\NNS of\IN disciples\NNS come\VBN here\RB .\.
htd23019	This\DT temple\NN was\VBD got\VBN constructed\VBN in\IN 1872\CD by\IN Raja\NNP Gopal\NNP ji\NNP .\.
htd23020	This\DT temple\NN is\VBZ a\DT symbol\NN of\IN communal\JJ harmony\NN .\.
htd23021	All\DT artisans\NNS making\VBG this\DT temple\NN were\VBD Muslims\NNPS .\.
htd23022	The\DT etched\JJ art\NN in\IN the\DT temple\NN is\VBZ worth\JJ seeing\VBG in\IN which\WDT the\DT incidents\NNS of\IN Durga\NNP Saptshati\NNP ,\, Ramayana\NNP and\CC Krishna\NNP Leela\NNP have\VBP been\VBN drawn\VBN in\IN an\DT extreme\JJ picturesque\JJ manner\NN .\.
htd23023	There\EX are\VBP three\CD pindis\NNS for\IN the\DT viewing\NN of\IN the\DT temple\NN ,\, which\WDT are\VBP symbols\NNS of\IN Mahalakshmi\NNP ,\, Mahakali\NNP and\CC Mahasaraswati\NNP .\.
htd23024	There\EX is\VBZ also\RB a\DT temple\NN on\IN the\DT summit\NN of\IN the\DT Shivalik\NNP mountain\NN in\IN Haridwar\NNP with\IN the\DT name\NN of\IN Mansa\NNP Devi\NNP .\.
htd23025	Its\PRP$ count\NN is\VBZ not\RB in\IN the\DT Shakti\NNP Peeths\NNP ,\, but\CC slowly\RB its\PRP$ following\NN is\VBZ growing\VBG .\.
htd23026	Travellers\NNS going\VBG to\TO Haridwar\NNP definitely\RB visit\VBP this\DT temple\NN .\.
htd23027	The\DT climb\NN of\IN the\DT temple\NN is\VBZ approximately\RB one\CD k\NN .\.N .\.
htd23028	There\EX is\VBZ a\DT ropeway\NN from\IN the\DT city\NN for\IN going\VBG here\RB .\.
htd23029	The\DT temple\NN of\IN Shakunbhari\NNP Devi\NNP is\VBZ situated\VBN at\IN a\DT distance\NN of\IN approximately\RB 40\CD k\NN .\.N .\: from\IN the\DT Saharanpur\NNP district\NN headquarters\NN of\IN Uttar\NNP Pradesh\NNP .\.
htd23030	It\PRP is\VBZ believed\VBN that\IN the\DT head\NN of\IN Sati\NNP had\VBD fallen\VBN here\RB .\.
htd23031	On\IN the\DT right\JJ side\NN of\IN the\DT idol\NN of\IN this\DT temple\NN Bhima\NNP or\CC Bhramri\NNP and\CC on\IN the\DT left\JJ side\NN Shatakshi\NNP Devi\NNP is\VBZ established\VBN .\.
htd23032	Shatakshi\NNP Devi\NNP is\VBZ also\RB addressed\VBN by\IN the\DT name\NN of\IN Shitala\NNP Devi\NNP .\.
htd23033	Grand\NNP fairs\NNS are\VBP organized\VBN here\RB on\IN Durga\NNP Ashthami\NNP during\IN Navratra\NNP .\.
htd23034	Direct\JJ buses\NNS are\VBP available\JJ for\IN Shakumbhari\NNP Devi\NNP from\IN Saharanpur\NNP .\.
htd23035	This\DT temple\NN is\VBZ in\IN a\DT very\RB beautiful\JJ valley\NN in\IN the\DT middle\NN of\IN the\DT pure\JJ mountains\NNS of\IN the\DT Shivalik\NNP .\.
htd23036	There\EX is\VBZ no\DT village\NN here\RB .\.
htd23037	Some\DT shops\NNS are\VBP there\RB and\CC many\JJ dharamsalas\NNS .\.
htd23038	Travellers\NNS come\VBP and\CC after\IN viewing\VBG the\DT goddess\NN return\NN back\RB .\.
htd23039	On\IN the\DT temple\NN road\NN shops\NNS of\IN sweets\NNS ,\, offerings\NNS ,\, walnuts\NNS ,\, vermilion\NN ,\, garlands\NNS ,\, books\NNS etc\NN on\IN boards\NNS are\VBP there\RB .\.
htd23040	Here\RB in\IN tents\NNS groups\NNS of\IN disciples\NNS are\VBP formed\VBN .\.
htd23041	Approximately\RB one\CD k\NN .\.N .\: before\IN the\DT temple\NN is\VBZ the\DT temple\NN of\IN Bhure\NNP Dev\NNP .\.
htd23042	There\EX is\VBZ a\DT tradition\NN of\IN first\RB viewing\VBG the\DT Bhure\NNP Dev\NNP .\.
htd23043	In\IN the\DT premises\NN of\IN the\DT temple\NN are\VBP the\DT idols\NNS of\IN Mahakali\NNP ,\, Shiva\NNP -\: Parvati\NNP ,\, Hanuman\NNP and\CC other\JJ gods\NNS -\: goddesses\NNS .\.
htd23044	Kalika\NNP is\VBZ Devi\NNP Kali\NNP only\RB ,\, her\PRP$ well\NN -\: known\VBN Shakti\NNP Peeth\NNP is\VBZ situated\VBN in\IN the\DT ancient\JJ city\NN Kolkata\NNP -LRB-\-LRB- Calcutta\NNP -RRB-\-RRB- .\.
htd23045	The\DT name\NN of\IN this\DT city\NN was\VBD based\VBN on\IN the\DT name\NN of\IN Kali\NNP only\RB .\.
htd23046	It\PRP is\VBZ believed\VBN that\IN the\DT hair\NN of\IN Bhagwati\NNP had\VBD fallen\VBN here\RB .\.
htd23047	Here\RB the\DT three\CD temples\NNS of\IN Devi\NNP are\VBP by\IN the\DT names\NNS of\IN Raktambara\NNP ,\, Mundamalini\NNP and\CC Muktakeshi\NNP .\.
htd23048	Durga\NNP Puja\NNP is\VBZ the\DT biggest\JJS festival\NN of\IN Kolkata\NNP .\.
htd23049	The\DT preparations\NNS of\IN this\DT grand\JJ festival\NN begins\VBZ two\CD months\NNS prior\RB .\.
htd23050	Big\JJ pandals\NNS are\VBP erected\VBN at\IN places\NNS .\.
htd23051	The\DT idols\NNS of\IN Durga\NNP ,\, Ganesha\NNP ,\, Lakshmi\NNP ,\, Karthikey\NNP and\CC Saraswati\NNP are\VBP situated\VBN .\.
htd23052	The\DT festival\NN of\IN Durga\NNP Puja\NNP comes\VBZ two\CD times\NNS in\IN a\DT year\NN -\: one\CD in\IN Chaitra\NNP and\CC the\DT second\JJ in\IN the\DT ninth\JJ date\NN with\IN the\DT Pratipada\NNP of\IN the\DT Shukla\NNP side\NN in\IN the\DT Ashwin\NNP month\NN .\.
htd23053	The\DT festival\NN of\IN Durga\NNP Puja\NNP in\IN the\DT Ashwin\NNP month\NN meaning\VBG autumnal\JJ navaratra\NN has\VBZ been\VBN believed\VBN to\TO be\VB big\JJ .\.
htd23054	There\EX is\VBZ awakening\VBG on\IN the\DT sixth\JJ date\NN .\.
htd23055	From\IN this\DT day\NN after\IN beginning\VBG prayer\NN Durga\NNP Puja\NNP begins\VBZ .\.
htd23056	Durga\NNP Puja\NNP continues\VBZ till\IN Dashami\NNP .\.
htd23057	There\EX is\VBZ general\JJ respite\NN of\IN four\CD days\NNS .\.
htd23058	A\DT house\NN of\IN Kalika\NNP Devi\NNP is\VBZ also\RB on\IN the\DT Chandigarh\NNP -\: Shimla\NNP road\NN .\.
htd23059	A\DT small\JJ rail\NN line\NN also\RB begins\VBZ from\IN a\DT station\NN named\VBN Kalika\NNP ji\NNP .\.
htd23060	Because\IN of\IN this\DT station\NN the\DT name\NN of\IN this\DT district\NN became\VBD Kalika\NNP ji\NNP .\.
htd23061	Religious\JJ belief\NN is\VBZ this\DT that\IN apart\RB from\IN Kolkata\NNP some\DT parts\NNS of\IN hair\NN of\IN the\DT goddess\NN had\VBD fallen\VBN here\RB also\RB .\.
htd23062	Summing\VBG up\IN we\PRP can\MD do\VB the\DT tourism\NN or\CC pilgrimage\NN of\IN these\DT pilgrim\FW Shakti\FW places\NNS of\IN the\DT country\NN in\IN autumnal\JJ navaratri\NNS together\RB .\.
htd23063	Nature\NN has\VBZ given\VBN the\DT earth\NN many\JJ boons\NNS and\CC one\CD of\IN these\DT boons\NNS is\VBZ that\DT ,\, Dudhsagar\NNP meaning\NN waterfall\NN of\IN milk\NN .\.
htd23064	Dudhsagar\NNP based\VBN in\IN Goa\NNP is\VBZ a\DT good\JJ place\NN for\IN the\DT fans\NNS of\IN picnics\NNS .\.
htd23065	The\DT Western\NNP Ghats\NNP here\RB and\CC Dudhsagar\NNP present\VBP an\DT unforgettable\JJ sight\NN .\.
htd23066	Dudhsagar\NNP is\VBZ spread\VBN in\IN a\DT size\NN of\IN 60\CD k\NN .\.N .\: of\IN Goa\NNP .\.
htd23067	The\DT road\NN of\IN reaching\VBG till\IN the\DT waterfall\NN passes\VBZ through\IN forests\NNS and\CC mountains\NNS .\.
htd23068	Some\DT people\NNS reach\VBP on\IN foot\NN and\CC some\DT people\NNS by\IN vehicles\NNS .\.
htd23069	On\IN taking\VBG vehicles\NNS 300\CD rupees\NNS per\IN person\NN is\VBZ spent\VBN .\.
htd23070	Most\JJS people\NNS take\VBP the\DT pleasure\NN of\IN traveling\VBG on\IN foot\NN .\.
htd23071	We\PRP also\RB decided\VBD to\TO cover\VB the\DT road\NN on\IN foot\NN .\.
htd23072	While\IN walking\VBG on\IN the\DT roads\NNS on\IN foot\NN we\PRP saw\VBD women\NNS carrying\VBG loads\NNS of\IN wood\NN passing\NN by\IN .\.
htd23073	Seeing\VBG these\DT women\NNS we\PRP were\VBD surprised\VBN because\IN we\PRP were\VBD walking\VBG slowly\RB even\RB without\IN carrying\VBG any\DT load\NN whereas\IN the\DT women\NNS there\EX were\VBD walking\VBG quite\RB fast\RB in\IN spite\NN of\IN the\DT load\NN .\.
htd23074	Here\RB we\PRP gained\VBD a\DT good\JJ experience\NN also\RB of\IN walking\VBG on\IN uneven\JJ slippery\JJ mountainous\JJ roads\NNS .\.
htd23075	If\IN Dudhsagar\NNP is\VBZ viewed\VBN from\IN far\RB then\RB it\PRP seems\VBZ like\IN a\DT river\NN of\IN milk\NN .\.
htd23076	After\IN coming\VBG here\RB it\PRP seems\VBZ like\IN ,\, as\IN if\IN we\PRP are\VBP sitting\VBG at\IN the\DT doors\NNS of\IN heaven\NN .\.
htd23077	Till\IN today\NN no\DT person\NN has\VBZ ever\RB returned\VBN to\TO tell\VB how\WRB heaven\NN is\VBZ ,\, but\CC after\IN seeing\VBG this\DT it\PRP feels\VBZ that\IN maybe\RB it\PRP would\MD be\VB like\IN this\DT .\.
htd23078	A\DT different\JJ tune\NN of\IN water\NN falling\VBG down\RB from\IN the\DT waterfall\NN gets\VBZ mixed\JJ in\IN the\DT ears\NNS .\.
htd23079	On\IN walking\VBG a\DT little\JJ ahead\RB we\PRP met\VBD a\DT group\NN of\IN monkeys\NNS .\.
htd23080	It\PRP surrounded\VBD us\PRP .\.
htd23081	For\IN saving\VBG ourselves\PRP from\IN the\DT monkeys\NNS we\PRP gave\VBD them\PRP bananas\NNS and\CC peanuts\NNS ,\, only\RB then\RB the\DT monkeys\NNS left\VBN from\IN there\RB .\.
htd23082	Flowing\VBG cool\JJ breeze\NN ,\, the\DT sounds\NNS of\IN birds\NNS and\CC animals\NNS of\IN different\JJ types\NNS make\VBP the\DT atmosphere\NN here\RB even\RB more\RBR exciting\JJ .\.
htd23083	A\DT different\JJ kind\NN of\IN fragrance\NN is\VBZ also\RB present\JJ in\IN the\DT air\NN .\.
htd23084	Coming\VBG here\RB it\PRP feels\VBZ such\JJ as\IN if\IN all\DT dreams\NNS have\VBP come\VBN true\JJ .\.
htd23085	This\DT place\NN is\VBZ quite\RB liked\VBN by\IN tourists\NNS .\.
htd23086	People\NNS come\VBP here\RB from\IN far\RB .\.
htd23087	Mahashivaratri\NNP is\VBZ on\IN this\DT weekend\NN ,\, for\IN which\WDT reason\NN adding\VBG the\DT holiday\NN of\IN Friday\NNP we\PRP are\VBP getting\VBG holidays\NNS of\IN three\CD days\NNS .\.
htd23088	Because\IN of\IN the\DT sunshine\NN blooming\VBG and\CC the\DT intoxication\NN of\IN Valentine\NNP there\EX will\MD be\VB quite\RB a\DT crowd\NN at\IN the\DT park\NN ,\, malls\NNS of\IN the\DT capital\NN .\.
htd23089	In\IN such\PDT a\DT situation\NN you\PRP can\MD go\VB to\TO Sultanpur\NNP Bird\NNP Sanctuary\NNP situated\VBD near\IN the\DT capital\NN to\TO enjoy\VB holidays\NNS .\.
htd23090	In\IN the\DT middle\NN of\IN the\DT murmur\NN of\IN thousands\NNS of\IN birds\NNS you\PRP can\MD express\VB your\PRP$ love\NN in\IN a\DT new\JJ way\NN to\TO your\PRP$ entourage\NN or\CC companion\NN .\.
htd23091	Sultanpur\NNP Bird\NNP Sanctuary\NNP situated\VBD in\IN Haryana\NNP is\VBZ quite\RB famous\JJ among\IN the\DT people\NNS of\IN NCR\NNP .\.
htd23092	This\DT was\VBD announced\VBN to\TO be\VB a\DT water\NN bird\NN area\NN in\IN the\DT beginning\NN ,\, but\CC later\RB it\PRP was\VBD given\VBN the\DT position\NN of\IN national\JJ park\NN .\.
htd23093	There\EX is\VBZ a\DT deluge\NN of\IN dry\JJ deciduous\JJ trees\NNS here\RB .\.
htd23094	Apart\RB from\IN this\DT there\EX is\VBZ a\DT large\JJ lake\NN and\CC a\DT field\NN of\IN Babul\NNP grass\NN here\RB .\.
htd23095	There\EX is\VBZ a\DT line\NN of\IN thorny\JJ autumnal\JJ trees\NNS all\DT around\IN the\DT lake\NN .\.
htd23096	This\DT park\NN has\VBZ been\VBN especially\RB decorated\VBN for\IN birds\NNS .\.
htd23097	This\DT place\NN in\IN a\DT special\JJ way\NN is\VBZ a\DT refuge\NN place\NN of\IN the\DT permanent\JJ and\CC migrant\JJ birds\NNS .\.
htd23098	The\DT credit\NN of\IN the\DT recognition\NN of\IN this\DT attractive\JJ world\NN of\IN birds\NNS goes\VBZ to\TO renowned\JJ bird\NN scientist\NN Peter\NNP Jackson\NNP .\.
htd23099	Here\RB approximately\RB 250\CD species\NNS of\IN birds\NNS have\VBP been\VBN seen\VBN till\IN now\RB ,\, from\IN which\WDT approximately\RB 90\CD species\NNS are\VBP of\IN the\DT seasonal\JJ guest\NN birds\NNS .\.
htd23100	Some\DT birds\NNS from\IN these\DT come\VBN from\IN the\DT other\JJ parts\NNS of\IN the\DT country\NN and\CC some\DT come\VBP and\CC encamp\VBP here\RB .\.
htd23101	The\DT season\NN of\IN winters\NNS attracts\VBZ the\DT birds\NNS the\DT most\JJS .\.
htd23102	Here\RB tourists\NNS get\VBP to\TO see\VB ducks\NNS ,\, cranes\NNS ,\, mallards\NNS ,\, teals\NNS ,\, partridge\NN ,\, quail\NN ,\, water\NN coy\JJ ,\, stork\NN ,\, kingfisher\NN ,\, spoonbill\NN ,\, etc\NN birds\NNS .\.
htd23103	Apart\RB from\IN this\DT many\JJ migratory\JJ birds\NNS like\IN geese\NN and\CC Siberian\JJ crane\NN also\RB come\VBN in\IN sight\NN .\.
htd23104	Apart\RB from\IN birds\NNS some\DT wild\JJ animals\NNS are\VBP also\RB found\VBN to\TO be\VB seen\VBN here\RB .\.
htd23105	In\IN these\DT Nilgai\NNP ,\, wild\JJ cat\NN ,\, sambhar\NN ,\, cheetal\NN ,\, hyena\NN ,\, hog\NN deer\NN ,\, wild\JJ boar\NN and\CC mongoose\NN etc\NN are\VBP important\JJ .\.
htd23106	Apart\RB from\IN wild\JJ life\NN the\DT natural\JJ surroundings\NNS of\IN Sultanpur\NNP also\RB pleases\VBZ the\DT tourists\NNS .\.
htd23107	Tourists\NNS sitting\VBG far\RB away\RB keep\VB appreciating\VBG the\DT birds\NNS sitting\VBG on\IN trees\NNS of\IN Babul\NNP ,\, Jamun\NNP and\CC Fig\NNP with\IN binoculars\NNS .\.
htd23108	Many\JJ refuges\NNS have\VBP been\VBN built\VBN in\IN the\DT park\NN for\IN the\DT resting\VBG and\CC hiding\VBG of\IN these\DT birds\NNS .\.
htd23109	For\IN the\DT convenience\NN of\IN the\DT tourists\NNS there\EX are\VBP many\JJ observation\NN points\NNS and\CC watch\NN towers\NNS in\IN the\DT park\NN ,\, from\IN where\WRB the\DT tourist\NN can\MD easily\RB see\VB the\DT uninhibited\JJ world\NN of\IN birds\NNS .\.
htd23110	There\EX is\VBZ also\RB a\DT small\JJ museum\NN and\CC library\NN here\RB ,\, where\WRB tourists\NNS can\MD obtain\VB every\DT kind\NN of\IN knowledge\NN in\IN the\DT subject\NN of\IN birds\NNS and\CC wild\JJ animals\NNS .\.
htd23111	This\DT place\NN is\VBZ situated\VBN at\IN a\DT distance\NN of\IN approximately\RB 50\CD k\NN .\.N .\: away\RB from\IN Delhi\NNP and\CC 12\CD k\NN .\.N .\: from\IN Gurgaon\NNP .\.
htd23112	One\CD can\MD go\VB here\RB easily\RB by\IN self\NN drive\NN or\CC taxi\NN etc\NN .\.
htd23113	This\DT is\VBZ the\DT best\JJS time\NN to\TO see\VB the\DT birds\NNS spreading\VBG their\PRP$ wings\NNS in\IN the\DT blue\JJ sky\NN .\.
htd23114	If\IN you\PRP have\VBP attachment\NN to\TO birds\NNS and\CC the\DT environment\NN then\RB just\RB leave\VB this\DT weekend\NN for\IN Sultanpur\NNP Bird\NNP Sanctuary\NNP .\.
htd23115	You\PRP have\VBP to\TO take\VB ticket\NN for\IN entering\VBG the\DT park\NN .\.
htd23116	Apart\RB from\IN this\DT payment\NN of\IN still\RB photo\JJ camera\NN and\CC video\NN camera\NN fees\NNS also\RB has\VBZ to\TO be\VB done\VBN .\.
htd23117	The\DT warning\NN for\IN not\RB interfering\VBG in\IN the\DT activities\NNS of\IN the\DT birds\NNS and\CC wild\JJ animals\NNS is\VBZ also\RB written\VBN there\RB .\.
htd23118	Here\RB there\EX is\VBZ the\DT tourist\NN rest\NN house\NN of\IN Haryana\NNP Tourism\NNP ,\, where\WRB is\VBZ available\JJ A\NN .\.NP .\: and\CC non\NNP A\NNP .\.NP .\: rooms\NNS apart\RB from\IN camper\NN hut\NN for\IN staying\NN .\.
htd23119	The\DT rent\NN for\IN these\DT is\VBZ from\IN 1200\CD to\TO 2400\CD rupees\NNS .\.
htd23120	You\PRP can\MD do\VB booking\NN here\RB on\IN phone\NN no\DT .\: 0124\CD -\: 2375242\CD .\.
htd23121	Its\PRP$ booking\NN can\MD also\RB be\VB done\VBN from\IN the\DT office\NN of\IN the\DT Haryana\NNP Tourism\NNP or\CC website\NN .\.
htd23122	Apart\RB from\IN this\DT some\DT other\JJ hotels\NNS are\VBP available\JJ for\IN staying\VBG nearby\RB .\.
htd23123	Along\IN with\IN the\DT rest\NN house\NN the\DT convenience\NN of\IN restaurant\NN and\CC bar\NN is\VBZ also\RB joined\VBN .\.
htd23124	Not\RB only\RB Indians\NNPS but\CC tourists\NNS from\IN the\DT world\NN over\IN go\NN to\TO Dubai\NNP for\IN Desert\NNP Dunes\NNPS Safari\NNP .\.
htd23125	There\EX is\VBZ the\DT trend\NN of\IN Desert\NNP safari\NN in\IN India\NNP also\RB ,\, but\CC not\RB of\IN Dunes\NNPS safari\FW .\.
htd23126	Recently\RB the\DT first\JJ Dunes\NNPS safari\NN of\IN the\DT country\NN was\VBD inaugurated\VBN in\IN Jaisalmer\NN based\VBN in\IN the\DT Thar\NNP desert\NN .\.
htd23127	As\IN such\JJ now\RB the\DT national\JJ tourists\NNS have\VBP found\VBN an\DT alternative\NN of\IN Jaisalmer\NNP in\IN the\DT country\NN itself\PRP in\IN the\DT place\NN of\IN going\VBG to\TO far\RB -\: off\IN Dubai\NNP .\.
htd23128	Almost\RB 45\CD kilometres\NNS from\IN Jaisalmer\NN based\VBN in\IN the\DT center\NN of\IN the\DT Thar\NNP desert\NN ,\, where\WRB you\PRP turn\VBP the\DT eye\NN ,\, there\EX is\VBZ only\RB sand\NN .\.
htd23129	It\PRP is\VBZ difficult\JJ for\IN common\JJ men\NNS to\TO even\RB get\VB to\TO hear\VB the\DT chirping\NN of\IN birds\NNS far\RB away\RB .\.
htd23130	Suddenly\RB the\DT thundering\NN of\IN ten\CD cars\NNS blowing\VBG a\DT balloon\NN of\IN sand\NN diverted\VBD the\DT attention\NN of\IN the\DT people\NNS .\.
htd23131	On\IN the\DT sand\NN on\IN which\WDT it\PRP seemed\VBD difficult\JJ to\TO walk\VB on\IN ,\, on\IN that\IN the\DT cars\NNS of\IN Ferrata\NNP Indian\NNP Toyota\NNP Fortuner\NNP run\VBP with\IN such\JJ speed\NN ,\, as\IN if\IN they\PRP were\VBD running\VBG on\IN road\NN .\.
htd23132	Actually\RB these\DT cars\NNS are\VBP showing\VBG the\DT presentation\NN of\IN the\DT first\JJ Desert\NNP Dunes\NNPS safari\NN of\IN its\PRP$ own\JJ kind\NN .\.
htd23133	In\IN Jaisalmer\NNP of\IN Rajasthan\NNP Lama\NNP tour\NN and\CC travels\NNS company\NN had\VBD planned\VBN the\DT first\JJ Desert\NNP Dunes\NNPS safari\NN of\IN the\DT country\NN .\.
htd23134	For\IN enjoying\VBG the\DT pleasure\NN of\IN the\DT Dune\NNP safari\NN people\NNS used\VBN to\TO initially\RB Dubai\NNP ,\, but\CC now\RB people\NNS can\MD also\RB enjoy\VB the\DT pleasure\NN of\IN this\DT in\IN Jaisalmer\NNP .\.
htd23135	In\IN any\DT case\NN within\IN the\DT national\JJ and\CC international\JJ tourists\NNS most\JJS tourists\NNS definitely\RB come\VBP to\TO roam\VB Rajasthan\NNP .\.
htd23136	A\DT big\JJ number\NN of\IN such\JJ tourists\NNS is\VBZ also\RB of\IN those\DT coming\VBG to\TO Jaisalmer\NNP .\.
htd23137	Here\RB many\JJ companies\NNS have\VBP been\VBN doing\VBG Desert\NNP safaris\NNS from\IN before\RB ,\, in\IN which\WDT along\IN with\IN camel\FW safari\FW ,\, cart\NN safari\NNS and\CC horse\NN safari\NN you\PRP can\MD take\VB the\DT enjoyment\NN of\IN local\JJ dance\NN -\: singing\NN and\CC meal\NN of\IN Rajasthan\NNP in\IN a\DT village\NN environment\NN based\VBN in\IN the\DT center\NN of\IN sand\NN at\IN night\NN .\.
htd23138	But\CC in\IN the\DT first\JJ Dune\NN safari\NN of\IN its\PRP$ kind\NN in\IN the\DT country\NN along\IN with\IN the\DT ride\NN of\IN Toyota\NNP Fortuner\NNP you\PRP can\MD take\VB the\DT enjoyment\NN of\IN a\DT meal\NN of\IN Rajasthan\NNP in\IN the\DT middle\NN of\IN singing\VBG and\CC dancing\VBG of\IN folk\NN artists\NNS at\IN a\DT place\NN based\VBN almost\RB 20\CD k\NN .\.N .\: away\RB from\IN the\DT place\NN of\IN the\DT Dune\NNP safari\NN .\.
htd23139	Here\RB you\PRP can\MD take\VB the\DT pleasure\NN of\IN staying\NN in\IN the\DT cottage\NN made\VBN on\IN the\DT sand\NN and\CC local\JJ dance\NN in\IN the\DT sand\NN along\IN with\IN camel\FW safari\FW ,\, camel\NN cart\NN .\.
htd23140	Many\JJ other\JJ companies\NNS also\RB offer\VBP you\PRP desert\VBP safari\NNS in\IN Jaisalmer\NNP .\.
htd23141	Lama\NNP tour\NN has\VBZ promised\VBN people\NNS to\TO do\VB dune\NN safari\NNS at\IN appropriate\JJ prices\NNS with\IN the\DT help\NN of\IN the\DT central\JJ tourism\NN department\NN and\CC Rajasthan\NNP tourism\NN department\NN .\.
htd23142	According\VBG to\TO central\JJ tourism\NN minister\NN Ms\NNP .\: Shailja\NNP for\IN attracting\VBG foreign\JJ tourists\NNS to\TO the\DT country\NN we\PRP will\MD have\VB to\TO promote\VB some\DT new\JJ things\NNS and\CC places\NNS on\IN the\DT map\NN .\.
htd23143	Rajasthan\NNP has\VBZ since\IN the\DT beginning\NN stays\VBZ at\IN the\DT top\NN in\IN the\DT pointer\NN of\IN foreign\JJ tourists\NNS .\.
htd23144	Desert\NNP Dune\NNP safari\NN will\MD attract\VB national\JJ tourists\NNS also\RB along\IN with\IN foreign\JJ tourists\NNS for\IN coming\VBG to\TO Jaisalmer\NNP .\.
htd23145	According\VBG to\TO the\DT tourism\NN minister\NN Bina\NNP Kak\NNP Rajasthan\NNP is\VBZ offering\VBG world\NN class\NN facilities\NNS for\IN attracting\VBG national\JJ -\: international\JJ tourists\NNS .\.
htd23146	Whereas\IN the\DT managing\VBG director\NN of\IN the\DT Lama\NNP Tour\NNP company\NN Kulwant\NNP Singh\NNP has\VBZ said\VBN that\IN people\NNS in\IN great\JJ numbers\NNS from\IN our\PRP$ country\NN go\VB to\TO Dubai\NNP for\IN taking\VBG the\DT enjoyment\NN of\IN Desert\NNP Dune\NNP safari\NN .\.
htd23147	Our\PRP$ main\JJ focus\NN will\MD be\VB on\IN these\DT tourists\NNS only\RB .\.
htd23148	Along\IN with\IN this\DT 60\CD percent\NN from\IN the\DT foreign\JJ tourists\NNS coming\VBG to\TO India\NNP definitely\RB go\VBP to\TO Rajasthan\NNP .\.
htd23149	We\PRP will\MD also\RB want\VB to\TO attract\VB them\PRP by\IN giving\VBG high\JJ -\: level\NN facilities\NNS in\IN cheap\JJ packages\NNS .\.
htd23150	If\IN you\PRP also\RB want\VBP to\TO take\VB the\DT pleasure\NN of\IN Desert\NNP Dune\NNP safari\NNS then\RB go\VBP to\TO Jaisalmer\VB once\RB definitely\RB .\.
