ID	Value
htd22011	नई\JJ कोशिशों\N_NN में\PSP रॉयल\N_NNP राजस्थान\N_NNP ऑन\N_NNP व्हील्स\N_NNP का\PSP किराया\N_NN भी\RP_RPD कम\QT_QTF किया\V_VM जा\V_VAUX रहा\V_VAUX है\V_VAUX ।\RD_PUNC
htd22012	पहले\QT_QTO यह\DM_DMD डीलक्स\JJ सैलून\N_NN के\PSP लिए\PSP ट्विन\N_NN शेयरिंग\N_NN आधार\N_NN पर\PSP आठ\QT_QTC सौ\N_NN डॉलर\N_NN प्रति\QT_QTF रात्रि\N_NN था\V_VAUX जो\PR_PRL अब\N_NST 590\QT_QTC डॉलर\N_NN प्रति\N_NN रात्रि\N_NN प्रति\N_NN व्यक्ति\N_NN किया\V_VM जा\V_VAUX रहा\V_VAUX है\V_VAUX यानी\CC_CCS प्रति\QT_QTF व्यक्ति\N_NN प्रति\QT_QTF रात्रि\N_NN किराये\N_NN में\PSP लगभग\QT_QTF ग्यारह\QT_QTC हजार\N_NN रुपये\N_NN तक\PSP की\PSP कमी\N_NN ।\RD_PUNC
htd22013	इसी\DM_DMR तरह\N_NN सिंगल\JJ सप्लीमेंट\N_NN के\PSP लिए\PSP डीलक्स\JJ सैलून\N_NN 1200\QT_QTC डॉलर\N_NN का\PSP था\V_VAUX जो\PR_PRL अब\N_NST 825\QT_QTC डॉलर\N_NN का\PSP रह\V_VM गया\V_VAUX है\V_VAUX यानी\CC_CCS 375\QT_QTC डॉलर\N_NN प्रति\QT_QTF रात्रि\N_NN की\PSP कमी\N_NN ।\RD_PUNC
htd22014	सुपर\JJ डीलक्स\JJ सैलून\N_NN का\PSP किराया\V_VM तो\RP_RPD दो\QT_QTC हजार\N_NN से\PSP चार\QT_QTC सौ\N_NN डॉलर\N_NN कम\QT_QTF करके\V_VM 16\QT_QTC सौ\N_NN डॉलर\N_NN कर\V_VM दिया\V_VAUX गया\V_VAUX है\V_VAUX ।\RD_PUNC
htd22015	पूरी\QT_QTF यात्रा\N_NN का\PSP हिसाब\N_NN लगाएँ\V_VM तो\RP_RPD किराये\N_NN में\PSP पौन\QT_QTF लाख\N_NN से\PSP डेढ़\QT_QTF लाख\N_NN रुपये\N_NN तक\PSP की\PSP कमी\N_NN हुई\V_VM है\V_VAUX ।\RD_PUNC
htd22016	ट्रेन\N_NN में\PSP शादी\N_NN कराने\V_VM का\PSP किराया\N_NN लगभग\QT_QTF 70\QT_QTC लाख\N_NN रुपये\N_NN रखा\V_VM गया\V_VAUX है\V_VAUX ।\RD_PUNC
htd22017	पूरी\QT_QTF ट्रेन\N_NN बुक\N_NN कराई\V_VM तो\RP_RPD दस\QT_QTC लाख\N_NN रुपये\N_NN का\PSP डिस्काउंट\N_NN ।\RD_PUNC
htd22018	उसमें\PR_PRP ट्रेन\N_NN का\PSP मुंबई\N_NNP या\CC_CCD अहमदाबाद\N_NNP तक\PSP ले\V_VM जाने\V_VAUX की\PSP गुंजाइश\N_NN भी\RP_RPD शामिल\N_NN है\V_VM ।\RD_PUNC
htd22019	इतने\QT_QTF पर\PSP भी\RP_RPD सैलानियों\N_NN की\PSP मंदी\N_NN से\PSP यह\DM_DMD ट्रेन\N_NN पार\N_NN पा\V_VM ले\V_VAUX तो\RP_RPD इसकी\PR_PRL खुशकिस्मती\N_NN ही\RP_RPD होगी\V_VM ।\RD_PUNC
htd22020	कुछ\QT_QTF सप्ताह\N_NN पहले\N_NST यात्रा\N_NN ने\PSP आपको\PR_PRP नाहन\N_NNP व\CC_CCD रेणुका\N_NNP का\PSP सफर\N_NN कराया\V_VM था\V_VAUX ,\RD_PUNC आज\N_NST हमें\PR_PRP रेणुका\N_NNP से\PSP आगे\N_NST जाना\V_VM है\V_VAUX ।\RD_PUNC
htd22021	वैसे\CC_CCS तो\RP_RPD हरिपुरधार\N_NNP जाने\V_VM के\PSP चार\QT_QTC रास्ते\N_NN हैं\V_VAUX ,\RD_PUNC हम\PR_PRP नाहन\N_NN से\PSP रेणुका\N_NNP होकर\V_VM जाएँगे\V_VAUX ।\RD_PUNC
htd22022	रेणुका\N_NNP में\PSP आपने\N_NN रात्रि\N_NN विश्राम\N_NN किया\V_VM हो\V_VAUX तो\RP_RPD अगली\JJ सुबह\N_NN नाश्ता\N_NN कर\V_VM हरिपुरधार\N_NNP के\PSP लिए\PSP रवाना\N_NN हो\V_VM सकते\V_VAUX हैं\V_VAUX ।\RD_PUNC
htd22023	पहले\N_NST संगडाह\N_NNP (\RD_PUNC 26\QT_QTC कि.मी.\N_NN )\RD_PUNC जाना\V_VM होगा\V_VAUX ।\RD_PUNC
htd22024	यहाँ\DM_DMD तक\PSP सड़क\N_NN की\PSP हालत\N_NN इतनी\RP_INTF अच्छी\JJ नहीं\RP_NEG रहती\V_VM लिहाजा\N_NN आराम\N_NN से\PSP ड्राइव\N_NN करना\V_VM होगा\V_VAUX ।\RD_PUNC
htd22025	सड़क\N_NN पर\PSP ज्यादा\QT_QTF ट्रैफिक\N_NN नहीं\RP_NEG होता\V_VM ।\RD_PUNC
htd22026	हाँ\RP_INJ ,\RD_PUNC माइनिंग\N_NN क्षेत्र\N_NN होने\V_VM के\PSP कारण\N_NN छोटे\JJ -\RD_PUNC बड़े\JJ ट्रक\N_NN जरूर\RB मिलते\V_VM हैं\V_VAUX ।\RD_PUNC
htd22027	रेणुका\N_NNP से\PSP निकल\V_VM यात्रा\N_NN शुरू\N_NN करते\V_VM ही\RP_RPD हम\PR_PRP उस\PR_PRP क्षेत्र\N_NN में\PSP आ\V_VM जाते\V_VAUX हैं\V_VAUX जहाँ\PR_PRL दिल्ली\N_NNP के\PSP लिए\PSP पानी\N_NN सप्लाई\N_NN करने\V_VM के\PSP लिए\PSP बाँध\N_NN बनाया\V_VM जा\V_VAUX रहा\V_VAUX है\V_VAUX ।\RD_PUNC
htd22028	यहाँ\DM_DMD कुछ\QT_QTF किलोमीटर\N_NN दूर\N_NST एक\QT_QTC आकर्षक\JJ जलस्रोत\N_NN है\V_VM जो\PR_PRL पर्यटकों\N_NN को\PSP रोकता\V_VM है\V_VAUX ।\RD_PUNC
htd22029	यह\DM_DMD क्षेत्र\N_NN दिलचस्प\JJ संस्कृति\N_NN वाला\PSP इलाका\N_NN है\V_VM ।\RD_PUNC
htd22030	बहुपति\N_NNP व\CC_CCD बहुपत्नी\N_NNP सरीखी\JJ परंपराओं\N_NN के\PSP चिह्न\N_NN आज\N_NST भी\RP_RPD यहाँ\DM_DMD हैं\V_VM ।\RD_PUNC
htd22031	संगडाह\N_NN प्रसिद्ध\JJ पर्यावरणरक्षक\N_NN स्वर्गीय\N_NN किंकरी\N_NNP देवी\N_NNP के\PSP लिए\PSP खासा\N_NN मशहूर\JJ है\V_VM ।\RD_PUNC
htd22032	यहाँ\DM_DMD सादा\N_NN खाना\N_NN उपलब्ध\N_NN है\V_VM वह\PR_PRP भी\RP_RPD आप\PR_PRP समय\N_NN पर\PSP पहुँच\V_VM जाएँ\V_VAUX तब\N_NST ।\RD_PUNC
htd22033	हम\PR_PRP नाश्ता\N_NN कर\V_VM चले\V_VAUX थे\V_VAUX व\CC_CCD आराम\N_NN से\PSP आए\V_VM ।\RD_PUNC
htd22034	सामने\N_NST एक\QT_QTC दुकान\N_NN पर\PSP बन\V_VM रहे\V_VAUX आलू\N_NN के\PSP पराँठों\N_NN की\PSP दूर\N_NST से\PSP आ\V_VM रही\V_VAUX महक\N_NN ने\PSP बुला\V_VM ही\RP_RPD लिया\V_VAUX ।\RD_PUNC
htd22035	अदरक\N_NN ,\RD_PUNC लहसुन\N_NN ,\RD_PUNC हरी\JJ मिर्च\N_NN ,\RD_PUNC धनिया\N_NN डाले\V_VM पराँठे\N_NN ताजा\JJ दही\N_NN के\PSP साथ\PSP खाकर\V_VM मजा\N_NN आ\V_VM गया\V_VAUX ।\RD_PUNC
htd22036	यहाँ\DM_DMD से\PSP एक\QT_QTC सड़क\N_NN हरिपुरधार\N_NNP (\RD_PUNC 26\QT_QTC कि.मी.\N_NN )\RD_PUNC के\PSP लिए\PSP चढ़ती\V_VM है\V_VAUX ।\RD_PUNC
htd22037	सर्पीले\JJ पहाड़ी\N_NN रास्तों\N_NN की\PSP ऊँचाइयों\N_NN पर\PSP फैलती\V_VM हरियाली\N_NN हमारे\PR_PRP साथ\PSP हो\V_VM लेती\V_VAUX हैं\V_VAUX ।\RD_PUNC
htd22038	गहरी\JJ खाइयाँ\N_NN ,\RD_PUNC विभिन्न\JJ किस्म\N_NN के\PSP वृक्ष\N_NN ,\RD_PUNC पक्षियों\N_NN की\PSP चहचहाहट\N_NN ,\RD_PUNC आकर्षक\JJ पत्थरों\N_NN व\CC_CCD नीले\JJ आसमान\N_NN के\PSP सानिध्य\N_NN में\PSP थोड़ी\JJ देर\N_NN रुककर\V_VM लगता\V_VM है\V_VAUX जिंदगी\N_NN में\PSP कभी-कभार\DM_DMI पिकनिक\N_NN होती\V_VM रहे\V_VAUX तो\RP_RPD मजा\N_NN जारी\V_VM रहे\V_VAUX ।\RD_PUNC
htd22039	बुराँश\N_NN ,\RD_PUNC कैल\N_NN ,\RD_PUNC देवदार\N_NN के\PSP दरख्तों\N_NN की\PSP साफ-सुथरी\JJ व\CC_CCD स्वास्थ्यव‌र्द्धक\JJ हवा\N_NN को\PSP जीवनसात\N_NN करते\V_VM हम\PR_PRP हरिपुरधार\N_NNP पहुँचे\V_VM ।\RD_PUNC
htd22040	यह\DM_DMD एक\QT_QTC छोटा\JJ पहाड़ी\N_NN कस्बा\N_NN है\V_VM ।\RD_PUNC
htd22041	ठहरने\V_VM और\CC_CCD खाने-पीने\V_VM की\PSP बेहतर\JJ व्यवस्था\N_NN यहाँ\DM_DMD है\V_VM ।\RD_PUNC
htd22042	शाम\N_NN और\CC_CCD चाय\N_NN का\PSP वक्त\N_NN हो\V_VM गया\V_VAUX था\V_VAUX सो\CC_CCS अदरक\N_NN वाली\PSP चाय\N_NN पी\V_VM तो\RP_RPD मानो\V_VM शरीर\N_NN में\PSP जान\N_NN आ\V_VM गई\V_VAUX ।\RD_PUNC
htd22043	हरिपुरधार\N_NNP का\PSP असली\JJ आकर्षण\N_NN मुख्य\JJ बाजार\N_NN से\PSP दो\QT_QTC कि.मी.\N_NN दूर\N_NST शक्तिशालिनी\JJ देवी\N_NNP भंगयाणी\N_NNP माता\N_NNP का\PSP मंदिर\N_NN है\V_VM ।\RD_PUNC
htd22044	लगभग\QT_QTF 140\QT_QTC सीढ़ियाँ\N_NN चढ़़कर\V_VM हम\PR_PRP मंदिर\N_NN के\PSP प्रांगण\N_NN में\PSP पहुँचे\V_VM तो\RP_RPD लगा\V_VM यहाँ\DM_DMD काफी\QT_QTF ठंड\N_NN है\V_VM ।\RD_PUNC
htd22045	मंदिर\N_NN परिसर\N_NN में\PSP ही\RP_RPD रुकना\V_VM तय\V_VM हुआ\V_VAUX ।\RD_PUNC
htd22046	चाय\N_NN पीकर\V_VM ठिठुरते\V_VM हुए\V_VAUX मंदिर\N_NN के\PSP चारों\QT_QTC ओर\N_NN टहलने\V_VM लगे\V_VAUX मगर\CC_CCS मन\N_NN रजाई\N_NN में\PSP जाने\V_VM को\PSP आतुर\N_NN रहा\V_VM ।\RD_PUNC
htd22047	खाना\N_NN बनने\V_VM में\PSP समय\N_NN था\V_VAUX ।\RD_PUNC
htd22048	रसोई\N_NN के\PSP बाहर\N_NST अलाव\N_NN में\PSP हरियाणा\N_NNP व\CC_CCD पंजाब\N_NNP से\PSP आए\V_VM स्थानीय\JJ बाशिंदे\N_NN आग\N_NN सेंक\N_NN रहे\V_VM थे\V_VAUX ।\RD_PUNC
htd22049	बातों-बातों\N_NN में\PSP पता\V_VM चला\V_VAUX कि\CC_CCS हरिपुरधार\N_NNP शिमला\N_NNP (\RD_PUNC 7350\QT_QTC फुट\N_NN )\RD_PUNC से\PSP भी\RP_RPD ज्यादा\QT_QTF ऊँचाई\N_NN 7700\QT_QTC फुट\N_NN पर\PSP स्थित\V_VM है\V_VAUX ।\RD_PUNC
htd22050	दक्षिणी\JJ हिमाचल\N_NNP की\PSP सबसे\RP_INTF ऊँची\JJ (\RD_PUNC 11965\QT_QTC फुट\N_NN )\RD_PUNC पर्वत\N_NN चोटी\N_NN चूढ़धार\N_NNP (\RD_PUNC चूढचाँदनी\N_NNP )\RD_PUNC यहाँ\DM_DMD से\PSP दिखती\V_VM है\V_VAUX ।\RD_PUNC
htd22051	आठ\QT_QTC घंटे\N_NN ट्रैकिंग\N_NN कर\V_VM वहाँ\DM_DMD पहुँचा\V_VM जाता\V_VAUX है\V_VAUX ।\RD_PUNC
htd22052	यह\DM_DMD स्थल\N_NN भगवान\N_NNP शिव\N_NNP की\PSP तपस्थली\N_NN व\CC_CCD उनके\PR_PRP बारह\QT_QTC निवासों\N_NN में\PSP से\PSP एक\QT_QTC माना\V_VM जाता\V_VAUX है\V_VAUX ।\RD_PUNC
htd22053	लोककथाओं\N_NN में\PSP प्रचलित\JJ शिरगुल\N_NNP महादेव\N_NNP की\PSP वीरगाथा\N_NN के\PSP अनुसार\N_NN जब\PR_PRL वह\PR_PRP सैकड़ों\N_NN हाटियों\N_NN (\RD_PUNC हाट\N_NN लगाने\V_VM वाले\V_VAUX )\RD_PUNC के\PSP दल\N_NN के\PSP साथ\PSP दिल्ली\N_NNP गए\V_VAUX तो\RP_RPD उनकी\PR_PRP दिव्यशक्ति\N_NN युक्त\N_NN लीलाओं\N_NN से\PSP दिल्लीवासी\N_NN आश्चर्यचकित\N_NN रह\V_VM गए\V_VAUX ।\RD_PUNC
htd22054	चूढ़धार\N_NNP पर्वत\N_NNP के\PSP आस-पास\N_NST का\PSP इलाका\N_NN वन्य\N_NN अभयारण्य\N_NN भी\RP_RPD है\V_VM और\CC_CCD यहाँ\DM_DMD काफी\QT_QTF जड़ी-बूटियाँ\N_NN भी\RP_RPD मिलती\V_VM हैं\V_VAUX ।\RD_PUNC
htd22055	किवदंती\N_NN यह\DM_DMD भी\RP_RPD है\V_VM कि\CC_CCS यहीं\DM_DMD हनुमान\N_NNP को\PSP संजीवनी\N_NNP बूटी\N_NN मिली\V_VM थी\V_VAUX ।\RD_PUNC
htd22056	यहाँ\DM_DMD का\PSP पानी\N_NN मिनरल\JJ वॉटर\N_NN से\PSP ज्यादा\QT_QTF स्वच्छ\JJ है\V_VAUX जो\PR_PRL पियो\V_VM तो\RP_RPD प्यास\N_NN बुझाता\V_VM है\V_VAUX और\CC_CCD भूख\N_NN भी\RP_RPD बढ़ाता\V_VM है\V_VAUX ।\RD_PUNC
htd22057	हरिपुरधार\N_NNP की\PSP सुबह\N_NN मिसाल\N_NN रही\V_VM ।\RD_PUNC
htd22058	मंदिर\N_NN में\PSP प्रार्थना\N_NN कर\V_VM प्रांगण\N_NN में\PSP पहुँचे\V_VM तो\RP_RPD सामने\N_NST हिमालय\N_NNP पर्वत\N_NNP की\PSP बर्फ\N_NN लदी\JJ श्रृंखलाएँ\N_NN दूर-दूर\N_NST तक\PSP फैली\V_VM दिखी\V_VM ।\RD_PUNC
htd22059	ज्यूँ-ज्यूँ\N_NN सुबह\N_NN का\PSP उजाला\N_NN फैलता\V_VM रहा\V_VAUX हमारी\PR_PRP आँखें\N_NN नयनाभिराम\N_NN हिमालय\N_NNP पर\PSP फैली\V_VM बर्फ\N_NN की\PSP मादक\N_NN खूबसूरती\N_NN के\PSP बदलते\V_VM आयामों\N_NN को\PSP आत्मसात\N_NN करने\V_VM में\PSP अधिक\QT_QTF व्यस्त\N_NN होती\V_VM रही\V_VAUX ।\RD_PUNC
htd22060	सूर्य\N_NN अपना\PR_PRF प्रभुत्त्व\N_NN जमाता\V_VM रहा\V_VAUX और\CC_CCD सामने\N_NST हिमालय\N_NNP रंग\N_NN बदलते\V_VM और\CC_CCD अधिक\QT_QTF लुभावने\JJ होते\V_VM गए\V_VAUX ।\RD_PUNC
htd22061	कितना\PR_PRQ समय\N_NN बीत\V_VM गया\V_VAUX पता\V_VM नही\RP_NEG चला\V_VAUX ।\RD_PUNC
htd22062	सामने\N_NST हिमालय\N_NNP के\PSP दर्शन\N_NN करके\V_VM लगा\V_VAUX यहाँ\DM_DMD आना\V_VM सार्थक\N_NN हो\V_VM गया\V_VAUX ।\RD_PUNC
htd22063	हरिपुरधार\N_NNP टहलने\V_VM लगे\V_VAUX तो\RP_RPD पाया\V_VM यहाँ\DM_DMD माँ\N_NN प्रकृति\N_NN ने\PSP दिल\N_NN खोलकर\V_VM सुंदरता\N_NN रची\V_VM है\V_VAUX ।\RD_PUNC
htd22064	जिस\PR_PRL तरफ\N_NN भी\RP_RPD नजर\N_NN गई\V_VM सबकुछ\QT_QTF नयनाभिराम\JJ ,\RD_PUNC मनमोहक\JJ ,\RD_PUNC मंत्रमुग्ध\JJ करता\V_VM लगा\V_VAUX ।\RD_PUNC
htd22065	मंदिर\N_NN से\PSP लगभग\QT_QTF एक\QT_QTC किलोमीटर\N_NN दूर\N_NST तत्कालीन\JJ सिरमौर\N_NN रियासत\N_NN की\PSP सरहद\N_NN पर\PSP राजा\N_NNP हरिप्रकाश\N_NNP (\RD_PUNC 1694-1703\QT_QTC )\RD_PUNC द्वारा\PSP सीमा\N_NN निगरानी\N_NN करने\V_VM के\PSP लिए\PSP बनाया\V_VM लुठकडी\N_NNP का\PSP किला\N_NN व\CC_CCD तत्कालीन\JJ जुब्बल\N_NNP रियासत\N_NN की\PSP सरहद\N_NN पर\PSP बना\V_VM किला\N_NN व\CC_CCD हैलीपैड\N_NN का\PSP विहंगम\N_NN दृश्य-\N_NN सभी\QT_QTF पर्यटकों\N_NN के\PSP आकर्षण\N_NN का\PSP केंद्र\N_NN हैं\V_VM ।\RD_PUNC
htd22066	ट्रैकिंग\N_NN प्रेमियों\N_NN के\PSP लिए\PSP यह\DM_DMD क्षेत्र\N_NN लाजवाब\N_NN है\V_VM ।\RD_PUNC
htd22067	हरिपुरधार\N_NNP मंदिर\N_NNP में\PSP ठहरने\V_VM के\PSP लिए\PSP चार\QT_QTC फैमिली\N_NN सूट\N_NN (\RD_PUNC दो\QT_QTC कमरे\N_NN वाले\PSP )\RD_PUNC के\PSP अलावा\N_NN 30\QT_QTC कमरे\N_NN उपलब्ध\N_NN हैं\V_VM ।\RD_PUNC
htd22068	पार्किग\N_NN की\PSP कोई\DM_DMI दिक्कत\N_NN नहीं\RP_NEG ।\RD_PUNC
htd22069	रोजमर्रा\N_NN की\PSP जरूरतों\N_NN के\PSP लिए\PSP आधा\QT_QTF दर्जन\N_NN से\PSP ज्यादा\QT_QTF दुकानें\N_NN हैं\V_VM ।\RD_PUNC
htd22070	लाइब्रेरी\N_NN बन\V_VM रही\V_VAUX है\V_VAUX ।\RD_PUNC
htd22071	मंदिर\N_NN समिति\N_NN ने\PSP मंदिर\N_NN के\PSP निकट\N_NST पर्यटन\N_NN विभाग\N_NN के\PSP सहयोग\N_NN से\PSP ट्रैकर\N_NN होस्टल\N_NN निर्मित\N_NN किया\V_VM गया\V_VAUX है\V_VAUX ।\RD_PUNC
htd22072	चाहें\V_VM तो\RP_RPD नजदीक\N_NST स्थित\V_VM पीडब्ल्यूडी\N_NN रेस्ट\N_NN हाउस\N_NN या\CC_CCD प्राइवेट\JJ आरामगाह\N_NN में\PSP भी\RP_RPD ठहर\V_VM सकते\V_VAUX हैं\V_VAUX ।\RD_PUNC
htd22073	हमारा\PR_PRP तो\RP_RPD मंदिर\N_NN परिसर\N_NN में\PSP वहाँ\DM_DMD के\PSP कार्यकर्ताओं\N_NN की\PSP सादगी\N_NN व\CC_CCD समर्पित\JJ आवभगत\N_NN ने\PSP दिल\N_NN जीत\V_VM लिया\V_VAUX ।\RD_PUNC
htd22074	हरिपुरधार\N_NNP की\PSP ,\RD_PUNC थोड़ी\QT_QTF सी\RP_RPD साहसिक\JJ मानी\V_VM जा\V_VAUX सकने\V_VAUX वाली\V_VAUX यात्रा\N_NN महाप्रसिद्ध\JJ पर्यटक\N_NN स्थलों\N_NN की\PSP यात्रा\N_NN से\PSP उन्नीस\QT_QTC नहीं\RP_NEG बीस\QT_QTC ही\RP_RPD रही\V_VM ।\RD_PUNC
htd22075	एक\QT_QTC नजर\N_NN में\PSP हरिपुरधार\N_NNP ,\RD_PUNC नाहन\N_NNP से\PSP 106\QT_QTC किलोमीटर\N_NN है\V_VM ।\RD_PUNC
htd22076	ददाहू\N_NNP तक\PSP बसें\N_NN जाती\V_VM हैं\V_VAUX ।\RD_PUNC
htd22077	अँधेरी\JJ तक\PSP जीपें\N_NN भी\RP_RPD चलती\V_VM हैं\V_VAUX ।\RD_PUNC
htd22078	आगे\N_NST साधन\N_NN कम\QT_QTF हैं\V_VM लेकिन\CC_CCD अपना\PR_PRF वाहन\N_NN तो\RP_RPD कोई\DM_DMI दिक्कत\N_NN नहीं\RP_NEG ।\RD_PUNC
htd22079	समुद्र\N_NN तल\N_NN से\PSP 2687\QT_QTC मीटर\N_NN की\PSP ऊँचाई\N_NN पर\PSP स्थित\V_VM हरिपुरधार\N_NNP में\PSP गर्मियों\N_NN में\PSP भी\RP_RPD मौसम\N_NN शाम\N_NN को\PSP ठंडा\N_NN हो\V_VM जाता\V_VAUX है\V_VAUX ।\RD_PUNC
htd22080	हल्के\JJ गरम\JJ कपड़ों\N_NN की\PSP जरूरत\N_NN पड़\V_VM सकती\V_VAUX है\V_VAUX ।\RD_PUNC
htd22081	सिक्किम\N_NNP प्रकृति\N_NN प्रेमियों\N_NN का\PSP पसंदीदा\JJ स्थान\N_NN तो\RP_RPD है\V_VM ही\RP_RPD ,\RD_PUNC ट्रेकिंग\N_NN के\PSP लिए\PSP रोमांच\N_NN भरे\JJ अनेक\QT_QTF क्षेत्रों\N_NN के\PSP कारण\N_NN ट्रेकर्स\N_NN को\PSP भी\RP_RPD विशेष\JJ रूप\N_NN से\PSP आकर्षित\N_NN करता\V_VM है\V_VAUX ।\RD_PUNC
htd22082	विश्व\N_NN की\PSP तीसरी\QT_QTO सबसे\RP_INTF ऊँची\JJ चोटी\N_NN कंचनजंघा\N_NN भी\RP_RPD यहीं\N_NN है\V_VAUX जिसकी\PR_PRL सूर्योदय\N_NN की\PSP सुनहरी\JJ आभा\N_NN दिल-दिमाग\N_NN पर\PSP गहरी\JJ छाप\N_NN छोड़\V_VM जाती\V_VAUX है\V_VAUX ।\RD_PUNC
htd22083	जाहिर\N_NN है\V_VM ऐसे\DM_DMD पर्वत\N_NN के\PSP साये\N_NN में\PSP साधारण\N_NN से\PSP लेकर\V_VM ऊँचाई\N_NN वाली\PSP ट्रेकिंग\N_NN के\PSP लिए\PSP अनेक\QT_QTF क्षेत्र\N_NN मौजूद\N_NN है\V_VM जिनमें\PR_PRL पैदल\JJ सैलानियों\N_NN के\PSP दमखम\N_NN का\PSP जोरदार\JJ इम्तिहान\N_NN होता\V_VM है\V_VAUX ।\RD_PUNC
htd22084	यूँ\DM_DMD तो\RP_RPD प्रकृति\N_NN का\PSP अपना\PR_PRF बगीचा\N_NN और\CC_CCD फूल\N_NN का\PSP प्रदेश\N_NN कहलाने\V_VM वाले\V_VAUX सिक्किम\N_NNP में\PSP अन्य\QT_QTF साहसिक\JJ गतिविधियों\N_NN के\PSP लिए\PSP चारों\QT_QTC दिशाओं\N_NN में\PSP अनेक\QT_QTF स्थान\N_NN नदियाँ\N_NN और\CC_CCD बर्फीले\JJ इलाके\N_NN मौजूद\N_NN हैं\V_VM परंतु\CC_CCS पश्चिम\N_NNP सिक्किम\N_NNP में\PSP ऊँचाई\N_NN वाली\PSP ट्रेकिंग\N_NN का\PSP रोमांच\N_NN अलग\JJ ही\RP_RPD है\V_VM ।\RD_PUNC
