ID	Value
htd16012	यहाँ\DM_DMD पहुँचकर\V_VM आपको\PR_PRP खूबसूरत\JJ पहाड़ों\N_NN व\CC_CCD हरिद्वार\N_NNP का\PSP बेहतरीन\JJ नजारा\N_NN दिखेगा\V_VM ।\RD_PUNC
htd16013	इस\DM_DMD प्वाइंट\N_NN पर\PSP टूरिस्ट\N_NN फोटोग्राफी\N_NN के\PSP लिए\PSP खासतौर\N_NN पर\PSP आते\V_VM हैं\V_VAUX ।\RD_PUNC
htd16014	आप\PR_PRP यहाँ\DM_DMD रोपवे\N_NN से\PSP पहुँच\V_VM सकते\V_VAUX हैं\V_VAUX ,\RD_PUNC जिसे\PR_PRL एशिया\N_NNP का\PSP सबसे\RP_INTF एडवेंचर\N_NN रोपवे\N_NN कहा\V_VM जाता\V_VAUX है\V_VAUX ।\RD_PUNC
htd16015	यह\DM_DMD रोपवे\N_NN पहाड़ों\N_NN के\PSP बेहद\RP_INTF करीब\N_NN से\PSP गुजरता\V_VM है\V_VAUX ।\RD_PUNC
htd16016	यहाँ\DM_DMD आप\PR_PRP देवी\N_NN के\PSP दर्शन\N_NN के\PSP साथ-साथ\PSP एडवेंचर\N_NN ट्रिप\N_NN का\PSP मजा\N_NN भी\RP_RPD ले\V_VM सकते\V_VAUX हैं\V_VAUX ।\RD_PUNC
htd16017	अगर\CC_CCS आप\PR_PRP हरिद्वार\N_NNP का\PSP इतिहास\N_NN जानना\V_VM चाहते\V_VAUX हैं\V_VAUX ,\RD_PUNC तो\RP_RPD माया\N_NNP देवी\N_NNP मंदिर\N_NNP जरूर\N_NN जाएँ\V_VM ।\RD_PUNC
htd16018	हरिद्वार\N_NNP से\PSP जुड़ीं\V_VM तमाम\QT_QTF पौराणिक\JJ कथाएँ\N_NN आपको\PR_PRP मालूम\N_NN हो\V_VM जाएँगी\V_VAUX ।\RD_PUNC
htd16019	महाकुंभ\N_NN मेले\N_NN में\PSP जो\PR_PRL भी\RP_RPD आता\V_VM है\V_VAUX ,\RD_PUNC उसकी\PR_PRL इच्छा\N_NN होती\V_VM है\V_VAUX कि\CC_CCS वह\PR_PRP हर\N_NNP की\N_NNP पौड़ी\N_NNP पर\PSP गंगा\N_NNP की\PSP आरती\N_NN जरूर\RB देखें\V_VM ।\RD_PUNC
htd16020	गंगा\N_NNP की\PSP आरती\N_NN रोजाना\N_NST शाम\N_NN 5.30\QT_QTC से\PSP 6\QT_QTC बजे\N_NN के\PSP बीच\N_NST होती\V_VM है\V_VAUX ।\RD_PUNC
htd16021	अगर\CC_CCS आप\PR_PRP चाहते\V_VM हैं\V_VAUX कि\CC_CCS आप\PR_PRP पूरी\QT_QTF आरती\N_NN आराम\RB से\PSP देखें\V_VM ,\RD_PUNC तो\RP_RPD घाट\N_NN पर\PSP आधा\QT_QTC घंटा\N_NN पहले\QT_QTO पहुँच\V_VM जाएँ\V_VAUX ।\RD_PUNC
htd16022	वरना\CC_CCS भीड़\N_NN में\PSP आपको\PR_PRP आरती\N_NN देखने\V_VM की\PSP जगह\N_NN नहीं\RP_NEG मिलेगी\V_VM ।\RD_PUNC
htd16023	इसके\PR_PRL अलावा\N_NN ,\RD_PUNC आप\PR_PRP हरिद्वार\N_NNP में\PSP पराद\N_NNP शिवलिंग\N_NNP ,\RD_PUNC भारत\N_NNP माता\N_NNP मंदिर\N_NNP ,\RD_PUNC दक्ष\N_NNP महादेव\N_NNP टेंपल\N_NNP ,\RD_PUNC नील\N_NNP धारा\N_NNP पक्षी\N_NNP विहार\N_NNP ,\RD_PUNC सप्‍त\N_NNP ऋषि\N_NNP आश्रम\N_NNP ,\RD_PUNC शांति\N_NNP कुंज\N_NNP ,\RD_PUNC आनंदमायी\N_NNP माँ\N_NNP आश्रम\N_NNP ,\RD_PUNC पवन\N_NNP धाम\N_NNP ,\RD_PUNC दुधारी\N_NNP बर्फफानी\N_NNP टेंपल\N_NNP व\CC_CCD राजाजी\N_NNP नेशनल\N_NNP पार्क\N_NNP वगैरह\N_NN देख\V_VM सकते\V_VAUX हैं\V_VAUX ।\RD_PUNC
htd16024	यह\DM_DMD सभी\QT_QTF जगह\N_NN हरिद्वार\N_NNP व\CC_CCD उसके\PR_PRP आसपास\N_NST हैं\V_VM ।\RD_PUNC
htd16025	अध्यात्म\N_NN और\CC_CCD योग\N_NN आपस\PR_PRC में\PSP जुड़े\V_VM हुए\V_VAUX हैं\V_VAUX ,\RD_PUNC तभी\CC_CCS तो\RP_RPD महाकुंभ\N_NN के\PSP दौरान\PSP हरिद्वार\N_NNP में\PSP मेडिटेशन\N_NN व\CC_CCD योग\N_NN कैंप\N_NN खूब\QT_QTF लगाए\V_VM गए\V_VAUX हैं\V_VAUX ।\RD_PUNC
htd16026	आप\PR_PRP मेडिटेशन\N_NN व\CC_CCD योग\N_NN करना\V_VM चाहते\V_VAUX हैं\V_VAUX ,\RD_PUNC तो\RP_RPD आश्रमों\N_NN सहित\N_NN कई\QT_QTF अन्य\QT_QTF जगहों\N_NN पर\PSP जा\V_VM सकते\V_VAUX हैं\V_VAUX ।\RD_PUNC
htd16027	हरिद्वार\N_NNP में\PSP आप\PR_PRP आयुर्वेदिक\JJ मसाज\N_NN व\CC_CCD बॉडी\N_NN स्पा\N_NN का\PSP भी\RP_RPD आनंद\N_NN ले\V_VM सकते\V_VAUX हैं\V_VAUX ।\RD_PUNC
htd16028	इनमें\DM_DMR आयुर्वेदिक\JJ ऑयल\N_NN व\CC_CCD जड़ी\N_NN -\RD_PUNC बूटियों\N_NN का\PSP इस्तेमाल\N_NN किया\V_VM जाता\V_VAUX है\V_VAUX ।\RD_PUNC
htd16029	हवेली\N_NNP हरिगंगा\N_NNP जैसी\JJ जगहों\N_NN पर\PSP आप\PR_PRP शिरोमणि\N_NN धारा\N_NN ,\RD_PUNC फीट\N_NN ,\RD_PUNC फेस\N_NN मसाज\N_NN वगैरह\N_NN करवा\V_VM सकते\V_VAUX हैं\V_VAUX ।\RD_PUNC
htd16030	अगर\CC_CCS आप\PR_PRP धर्मशाला\N_NN या\CC_CCD होटल\N_NN में\PSP नहीं\RP_NEG ठहरना\V_VM चाहते\V_VAUX हैं\V_VAUX ,\RD_PUNC तो\RP_RPD आपके\PR_PRP लिए\PSP टेंट\N_NN व\CC_CCD हवेली\N_NN बेहतरीन\JJ ऑप्शंस\N_NN हैं\V_VM ।\RD_PUNC
htd16031	लाहौर\N_NNP हाउस\N_NNP और\CC_CCD बैरागी\N_NNP कैंप\N_NNP में\PSP लेजर\N_NNP होटल\N_NNP ग्रुप\N_NNP जैसी\CC_CCS चेन्स\N_NN ने\PSP ठहरने\V_VM के\PSP लिए\PSP लग्जरी\JJ टेंट्स\N_NN का\PSP इंतजाम\N_NN किया\V_VM है\V_VAUX ।\RD_PUNC
htd16032	अगर\CC_CCS आप\PR_PRP नदी\N_NN किनारे\N_NN सोना\V_VM चाहते\V_VAUX हैं\V_VAUX ,\RD_PUNC तो\RP_RPD इन\PR_PRP टेंपरेचर\N_NN प्रूफ\N_NN टेंट्स\N_NN में\PSP रह\V_VM सकते\V_VAUX हैं\V_VAUX ।\RD_PUNC
htd16033	इनमें\DM_DMR अटैच\JJ बाथरूम\N_NN और\CC_CCD गंगा\N_NNP में\PSP स्नान\N_NN करने\N_NNP के\PSP लिए\PSP पर्सनल\JJ घाट\N_NN भी\RP_RPD मुहैया\N_NN करवाया\V_VM गया\V_VAUX है\V_VAUX ।\RD_PUNC
htd16034	इसके\PR_PRL अलावा\N_NN ,\RD_PUNC यहाँ\DM_DMD सौ\QT_QTC साल\N_NN पुरानी\JJ हवेली\N_NN में\PSP भी\RP_RPD रह\V_VM सकते\V_VAUX हैं\V_VAUX ।\RD_PUNC
htd16035	यहाँ\DM_DMD आपको\PR_PRP इंडियन\JJ फूड\N_NN के\PSP अलावा\N_NN विदेशी\JJ फूड\N_NN भी\RP_RPD मिल\V_VM जाएगा\V_VAUX ।\RD_PUNC
htd16036	श्रद्धालुओं\N_NN की\PSP आस्था\N_NN को\PSP देखते\V_VM हुए\V_VAUX यहाँ\DM_DMD भजन\N_NN ,\RD_PUNC कीर्तन\N_NN व\CC_CCD हवन\N_NN का\PSP भी\RP_RPD बंदोबस्त\N_NN करवाया\V_VM जाता\V_VAUX है\V_VAUX ।\RD_PUNC
htd16037	यानी\CC_CCS कहीं\PR_PRI भटकने\V_VM की\PSP जरूरत\N_NN नहीं\RP_NEG ।\RD_PUNC
htd16038	पूजा\N_NN के\PSP सामान\N_NN ,\RD_PUNC कॉपर\N_NN व\CC_CCD ब्रास\N_NN के\PSP बर्तन\N_NN ,\RD_PUNC काँच\N_NN की\PSP चूड़ियाँ\N_NN ,\RD_PUNC रुद्राक्ष\N_NN ,\RD_PUNC केन\N_NN का\PSP सामान\N_NN व\CC_CCD आयुर्वेदिक\JJ चीजों\N_NN के\PSP लिए\PSP हरिद्वार\N_NNP बहुत\RP_INTF फेमस\N_NN है\V_VM ।\RD_PUNC
htd16039	हरिद्वार\N_NNP के\PSP विभिन्न\JJ हिस्सों\N_NN में\PSP कई\QT_QTF बाजार\N_NN हैं\V_VM ,\RD_PUNC जहाँ\PR_PRL आप\PR_PRP शॉपिंग\N_NN कर\V_VM सकते\V_VAUX हैं\V_VAUX ।\RD_PUNC
htd16040	इनमें\DM_DMR सबसे\RP_INTF मशहूर\N_NN मोती\N_NNP बाजार\N_NNP है\V_VM ।\RD_PUNC
htd16041	वैसे\CC_CCS ,\RD_PUNC आप\PR_PRP ज्वाला\N_NNP बाजार\N_NNP ,\RD_PUNC बारा\N_NNP बाजार\N_NNP ,\RD_PUNC कनखल\N_NNP बाजार\N_NNP ,\RD_PUNC एम्पोरियम\N_NNP वगैरह\N_NN भी\RP_RPD जा\V_VM सकते\V_VAUX हैं\V_VAUX ।\RD_PUNC
htd16042	लेकिन\CC_CCD बेहतर\N_NN हो\V_VM कि\CC_CCS आप\PR_PRP यहाँ\DM_DMD वही\DM_DMR चीजें\N_NN खरीदें\V_VM ,\RD_PUNC जिन्हें\PR_PRL आपको\PR_PRP कहीं\PR_PRI और\CC_CCD ढूँढने\V_VM में\PSP परेशानी\N_NN हो\V_VM ।\RD_PUNC
htd16043	पुण्य\N_NN तो\RP_RPD है\V_VM ही\RP_RPD ,\RD_PUNC हरिद्वार\N_NNP ट्रिप\N_NN के\PSP दौरान\PSP आप\PR_PRP मस्ती\N_NN भी\RP_RPD पूरा\QT_QTF कर\V_VM सकते\V_VAUX हैं\V_VAUX ।\RD_PUNC
htd16044	रोपवे\N_NN ,\RD_PUNC रॉफ्टिंग\N_NN व\CC_CCD ट्रैकिंग\N_NN जैसी\JJ चीजों\N_NN को\PSP एंजॉय\N_NN करना\V_VM चाहते\V_VAUX हैं\V_VAUX ,\RD_PUNC तो\RP_RPD आप\PR_PRP यहाँ\DM_DMD से\PSP लगभग\JJ 20\QT_QTC किलोमीटर\N_NN दूर\N_NST ऋषिकेश\N_NN जा\V_VM सकते\V_VAUX हैं\V_VAUX ।\RD_PUNC
htd16045	वैसे\CC_CCS ,\RD_PUNC आप\PR_PRP रोपवे\N_NN व\CC_CCD ट्रैकिंग\N_NN हरिद्वार\N_NNP में\PSP भी\RP_RPD कर\V_VM सकते\V_VAUX हैं\V_VAUX ।\RD_PUNC
htd16046	बद्रीनाथ\N_NNP धाम\N_NNP मार्ग\N_NNP पर\PSP हनुमान\N_NNP चट्‍टी\N_NNP के\PSP पास\N_NST यात्रा\N_NN के\PSP दौरान\PSP होने\V_VM वाला\V_VAUX भूस्खलन\N_NN अब\N_NST रुक\V_VM सकता\V_VAUX है\V_VAUX ।\RD_PUNC
htd16047	वैज्ञानिकों\N_NN ने\PSP यहाँ\DM_DMD भूस्खलन\N_NN की\PSP वजहों\N_NN का\PSP पता\N_NN लगा\V_VM लिया\V_VAUX है\V_VAUX ।\RD_PUNC
htd16048	इसके\PR_PRP आधार\N_NN पर\PSP इस\DM_DMD प्राकृतिक\JJ आपदा\N_NN से\PSP पार\N_NN पाने\V_VM की\PSP राह\N_NN खुलती\V_VM दिख\V_VM रही\V_VAUX है\V_VAUX ।\RD_PUNC
htd16049	अगर\CC_CCS ऐसा\DM_DMR हुआ\V_VM तो\RP_RPD हर\QT_QTF वर्ष\N_NN भूस्खलन\N_NN से\PSP यात्रा\N_NN में\PSP आने\V_VM वाली\V_VAUX बाधा\N_NN से\PSP निजात\N_NN मिल\V_VM जाएगी\V_VAUX ।\RD_PUNC
htd16050	कुमाऊँ\N_NNP विश्‍वविद्यालय\N_NNP ,\RD_PUNC नैनीताल\N_NNP के\PSP भू\JJ वैज्ञानिकों\N_NN ने\PSP गढ़वाल\N_NNP में\PSP राष्‍ट्रीय\JJ राजमार्ग\N_NN -\RD_PUNC 58\QT_QTC पर\PSP हनुमान\N_NNP चट्‍टी\N_NNP के\PSP पास\N_NST भू\N_NN -\RD_PUNC स्खलन\N_NN के\PSP कारणों\N_NN का\PSP पता\N_NN लगाया\N_NNP है\V_VAUX ।\RD_PUNC
htd16051	इस\DM_DMD सर्वे\N_NN को\PSP अंजाम\N_NN दिया\V_VM है\V_VAUX प्रो.\N_NNP रविंद्र\N_NNP के\N_NNP पांडे\N_NNP ,\RD_PUNC धनजिता\N_NNP बर्मन\N_NNP और\CC_CCD रविंद्र\N_NNP सिंह\N_NNP ने\PSP ।\RD_PUNC
htd16052	सर्वे\N_NN के\PSP आधार\N_NN पर\PSP विशेषज्ञों\N_NN ने\PSP रेंटिंग\N_NN स्कीम\N_NN भी\RP_RPD विकसित\N_NN की\V_VM है\V_VAUX ।\RD_PUNC
htd16053	इनका\PR_PRL दावा\N_NN है\V_VM कि\CC_CCS भूस्खलन\N_NN के\PSP कारणों\N_NN की\PSP सही\JJ पहचान\N_NN हो\V_VM जाए\V_VAUX तो\RP_RPD भूस्खलन\N_NN के\PSP प्रभावों\N_NN को\PSP कम\QT_QTF किया\V_VM जा\V_VAUX सकता\V_VAUX है\V_VAUX ।\RD_PUNC
htd16054	अध्ययन\N_NN दल\N_NN के\PSP मुताबिक\N_NN भूस्खलन\N_NN पर\PSP अध्ययन\N_NN के\PSP लिए\PSP 238\QT_QTC वर्ग\N_NN किलोमीटर\N_NN के\PSP नौ\QT_QTC लैंड\N_NN स्लाइड\N_NN झेल\V_VM चुके\V_VAUX एरिया\N_NN और\CC_CCD 086\QT_QTC वर्ग\N_NN किलोमीटर\N_NN के\PSP पाँच\QT_QTC एरिया\N_NN को\PSP सम्मिलित\N_NN किया\V_VM गया\V_VAUX है\V_VAUX ।\RD_PUNC
htd16055	इनकी\DM_DMR ओर\N_NN से\PSP बताया\V_VM गया\V_VAUX कि\CC_CCS भूस्खलन\N_NN में\PSP पहाड़\N_NN का\PSP ढाल\N_NN महत्त्वपूर्ण\N_NN है\V_VM ।\RD_PUNC
htd16056	इसे\DM_DMR ढाल\N_NN की\PSP स्थिरता\N_NN (\RD_PUNC स्लोप\N_NN स्टेबिल्टी\N_NN )\RD_PUNC के\PSP आधार\N_NN पर\PSP भी\RP_RPD देखा\V_VM जा\V_VAUX सकता\V_VAUX है\V_VAUX ।\RD_PUNC
htd16057	ढाल\N_NN जितना\QT_QTF स्थिर\N_NN होगा\V_VM ,\RD_PUNC भूस्खलन\N_NN की\PSP आशंका\N_NN उतनी\QT_QTF ही\RP_RPD कम\QT_QTF होगी\V_VM ।\RD_PUNC
htd16058	ढाल\N_NN की\PSP स्थिरता\N_NN को\PSP प्रभावित\N_NN करने\V_VM वाले\V_VAUX कई\QT_QTF कारक\N_NN हैं\V_VM ,\RD_PUNC जैसे\CC_CCS -\RD_PUNC मिट्‍टी\N_NN की\PSP संरचना\N_NN ,\RD_PUNC बनावट\N_NN ,\RD_PUNC मौसम\N_NN के\PSP कारक\N_NN ,\RD_PUNC भू\N_NN उपयोग\N_NN ।\RD_PUNC
htd16059	इन\PR_PRP सब\QT_QTF करकों\N_NN का\PSP अनुमान\N_NN और\CC_CCD विश्‍लेषण\N_NN करने\V_VM के\PSP बाद\N_NST ही\RP_RPD रेटिंग\N_NN स्कीम\N_NN विकसित\N_NN की\V_VM गई\V_VAUX है\V_VAUX ।\RD_PUNC
htd16060	विशेषज्ञों\N_NN ने\PSP इस\DM_DMD सब\QT_QTF कारकों\N_NN की\PSP पहचान\N_NN कर\V_VM कहा\V_VM है\V_VAUX कि\CC_CCS हनुमान\N_NNP चट्‍टी\N_NNP क्षेत्र\N_NN में\PSP भूस्खलन\N_NN पर\PSP रोक\N_NN लगाई\V_VM जा\V_VAUX सकती\V_VAUX है\V_VAUX ।\RD_PUNC
htd16061	इसे\DM_DMR भूस्खलन\N_NN आपदा\N_NN प्रबंधन\N_NN का\PSP नाम\N_NN दिया\V_VM गया\V_VAUX है\V_VAUX ।\RD_PUNC
htd16062	पंछी\N_NN ,\RD_PUNC नदियाँ\N_NN ,\RD_PUNC पवन\N_NN के\PSP झोंके\N_NN यानी\CC_CCS प्राकृतिक\JJ सौंदर्य\N_NN का\PSP बेमिसाल\JJ ख़ज़ाना\N_NN ।\RD_PUNC
htd16063	ताईवान\N_NNP का\PSP दो\QT_QTC तिहाई\QT_QTC भाग\N_NN ऊँची-ऊँची\JJ पर्वतमालाओं\N_NN से\PSP ढका\V_VM हुआ\V_VAUX है\V_VAUX ।\RD_PUNC
htd16064	इनमें\N_NN से\PSP सर्वाधिक\QT_QTF विख्यात\JJ अली\N_NNP पर्वतमाला\N_NNP है\V_VAUX ।\RD_PUNC
htd16065	यह\DM_DMD एक\QT_QTC तरह\N_NN से\PSP चार्मिंग\JJ ताईवान\N_NNP का\PSP प्रतीक\N_NN है\V_VM ।\RD_PUNC
htd16066	ताईवान\N_NNP अपने\PR_PRF अनूठे\JJ प्राकृतिक\JJ दृश्यों\N_NN ,\RD_PUNC विशाल\JJ जैवीय\JJ संसाधनों\N_NN ,\RD_PUNC ऊँची\JJ व\CC_CCD घुमावदार\JJ पहाड़ियों\N_NN और\CC_CCD मनोरम\JJ क्लाइमेट\N_NN के\PSP लिए\PSP मशहूर\N_NN है\V_VM ।\RD_PUNC
htd16067	अली\N_NNP पर्वतमाला\N_NNP को\PSP एलिशन\N_NNP नैशनल\N_NNP फॉरेस्ट\N_NNP रिक्रिएशन\N_NNP एरिया\N_NNP के\PSP नाम\N_NN से\PSP जाना\V_VM जाता\V_VAUX है\V_VAUX ।\RD_PUNC
htd16068	अगर\CC_CCS आपने\PR_PRP ताईवान\N_NNP की\PSP यात्रा\N_NN की\V_VM और\CC_CCD एलिशन\N_NNP टूर\N_NNP पर\PSP नहीं\RP_NEG गए\V_VM ,\RD_PUNC तो\RP_RPD मानो\V_VM सबकुछ\QT_QTF अधूरा\N_NN रह\V_VM जाएगा\V_VAUX ।\RD_PUNC
htd16069	36\QT_QTC हज़ार\QT_QTF वर्ग\N_NN किलोमीटर\N_NN भू-भाग\N_NN में\PSP फैला\V_VM यह\DM_DMD छोटा-सा\JJ देश\N_NN आसमान\N_NN से\PSP तम्बाकू\N_NN के\PSP पत्ते\N_NN की\PSP तरह\N_NN नज़र\N_NN आता\V_VM है\V_VAUX ,\RD_PUNC जो\PR_PRL दोनों\QT_QTF छोरों\N_NN से\PSP काफ़ी\JJ सँकरा\N_NN है\V_VM ।\RD_PUNC
htd16070	इसके\PR_PRL दक्षिण\JJ -\RD_PUNC पूर्वी\JJ किनारे\N_NN की\PSP ओर\N_NN चीन\N_NNP ,\RD_PUNC पूर्वी\JJ किनारे\N_NN की\PSP ओर\N_NN प्रशांत\N_NNP महासागर\N_NNP ,\RD_PUNC उत्तरी\JJ किनारे\N_NN की\PSP ओर\N_NN जापान\N_NNP व\CC_CCD ओकीनावा\N_NNP और\CC_CCD दक्षिणी\JJ किनारे\N_NN की\PSP ओर\N_NN फिलीपींस\N_NNP है\V_VAUX ।\RD_PUNC
htd16071	यहाँ\DM_DMD 18\QT_QTC हज़ार\QT_QTF 400\QT_QTC प्रकार\N_NN की\PSP जंगली\JJ प्रजातियाँ\N_NN पाई\V_VM जाती\V_VAUX हैं\V_VAUX ।\RD_PUNC
htd16072	इनमें\DM_DMR से\PSP बीस\QT_QTC फ़ीसदी\N_NN दुर्लभतम\JJ प्रजातियों\N_NN की\PSP श्रेणी\N_NN में\PSP हैं\V_VM ।\RD_PUNC
htd16073	सरकार\N_NN ने\PSP 6\QT_QTC नैशनल\N_NN पार्क\N_NN और\CC_CCD 13\QT_QTC नैचुरल\N_NN इकोलॉजिकल\N_NN इनवायरमैंट\N_NN सैंटर\N_NN स्थापित\V_VM किए\V_VAUX हैं\V_VAUX ताकि\CC_CCS श्रेष्‍ठतम\JJ जंगली\JJ प्रजातियों\N_NN को\PSP सुरक्षित\N_NN रखा\V_VM जा\V_VAUX सके\V_VAUX ।\RD_PUNC
htd16074	दुनिया\N_NN की\PSP तीन\QT_QTC श्रेष्‍ठतम\JJ पहाड़ी\N_NN रेल\N_NN सेवाओं\N_NN में\PSP एक\QT_QTC ताईवान\N_NNP की\PSP एलिशन\N_NNP ट्रेन\N_NNP यात्रा\N_NN भी\RP_RPD शुमार\N_NN की\V_VM जाती\V_VAUX है\V_VAUX ।\RD_PUNC
htd16075	चियाई\N_NNP से\PSP एलिशन\N_NNP स्टेशन\N_NN तक\PSP की\PSP 71.4\QT_QTC किलोमीटर\N_NN की\PSP दूरी\N_NST ट्रेन\N_NN 3.5\QT_QTC घंटे\N_NN में\PSP तय\V_VM करती\V_VAUX है\V_VAUX ।\RD_PUNC
htd16076	इन\PR_PRP साढ़े\QT_QTC तीन\QT_QTC घंटों\N_NN के\PSP दौरान\PSP आप\PR_PRP प्रकृति\N_NN की\PSP अनुपम\JJ छटा\N_NN के\PSP बीच\N_NST कुछ\QT_QTF इस\DM_DMD तरह\N_NN खो\V_VM जाएँगे\V_VAUX ,\RD_PUNC मानो\V_VM कुदरत\N_NN के\PSP साथ\PSP एकाकार\N_NN हो\V_VM गए\V_VAUX हों\N_NN ।\RD_PUNC
htd16077	ताईवानियों\N_NN के\PSP मन\N_NN में\PSP जल\N_NN -\RD_PUNC जंगल\N_NN और\CC_CCD ज़मीन\N_NN के\PSP प्रति\N_NN आगाध\JJ प्रेम\N_NN पैदा\V_VM करने\V_VAUX का\PSP श्रेय\N_NN डॉ.\N_NNP सनयात\N_NNP सेन\N_NNP को\PSP जाता\V_VM है\V_VAUX ।\RD_PUNC
htd16078	डॉ.\N_NNP सनयात\N_NNP को\PSP न\RP_NEG केवल\QT_QTF आधुनिक\JJ चीन\N_NNP का\PSP जन्मदाता\N_NN ,\RD_PUNC निर्माता\N_NN ,\RD_PUNC राष्‍ट्रपिता\N_NN तथा\CC_CCD महान\JJ क्रांतिकारी\N_NN माना\V_VM जाता\V_VAUX है\V_VAUX ,\RD_PUNC बल्कि\CC_CCD उन्हें\PR_PRL प्रजातंत्र\N_NN का\PSP भी\RP_RPD सच्चा\JJ समर्थक\N_NN माना\V_VM जाता\V_VAUX है\V_VAUX ।\RD_PUNC
htd16079	चीन\N_NNP के\PSP लोग\N_NN भले\N_NN ही\RP_RPD डॉ.\N_NNP सेन\N_NNP का\PSP प्रजातांत्रिक\JJ सिद्धांत\N_NN भूल\V_VM गए\V_VAUX हों\V_VAUX ,\RD_PUNC ताईवानी\N_NN आज\N_NST भी\RP_RPD उन्हें\PR_PRL अपने\PR_PRF ज़हन\N_NN में\PSP समेटे\V_VM हुए\V_VAUX हैं\V_VAUX ।\RD_PUNC
