ID	Value
htd15024	The\DT most\RBS ancient\JJ and\CC attractive\JJ Buddhist\JJ cave\NN constructed\VBN by\IN Guru\NNP Rinchen\NNP Gumpo\NNP is\VBZ situated\VBN in\IN Samuda\NNP .\.
htd15025	Constructed\VBN in\IN approximately\RB the\DT 10th\JJ century\NN the\DT dukhang\NN of\IN this\DT cave\NN is\VBZ considered\VBN unexcelled\JJ for\IN its\PRP$ unique\JJ and\CC attractive\JJ decoration\NN .\.
htd15026	In\IN it\PRP on\IN the\DT branches\NNS of\IN the\DT tree\NN a\DT constructed\VBN in\IN Lhasa\NNP and\CC five\CD meditating\JJ Buddhas\NNS are\VBP displayed\VBN in\IN an\DT impressive\JJ manner\NN .\.
htd15027	The\DT monasteries\NNS and\CC temples\NNS of\IN Samuda\NNP hold\VBP a\DT similarity\NN to\TO the\DT Buddhist\JJ temples\NNS of\IN Alvi\NNP in\IN structure\NN and\CC design\NN .\.
htd15028	To\TO reach\VB here\RB one\CD has\VBZ to\TO come\VB via\IN Alvi\NNP and\CC according\VBG to\TO an\DT adage\NN Guru\NNP Rinchen\NNP Gumpo\NNP had\VBD reached\VBN Samuda\NNP by\IN that\DT route\NN only\RB .\.
htd15029	Jankhul\JJ cave\NN ,\, is\VBZ situated\VBN approximately\RB 33\CD k\NN .\.N .\: east\RB from\IN Padam\NNP on\IN Padam\NNP -\: Kishtwar\NNP road\NN .\.
htd15030	This\DT is\VBZ famous\JJ in\IN the\DT entire\JJ region\NN for\IN its\PRP$ unparalleled\JJ art\NN works\NNS and\CC wondrous\JJ incidents\NNS .\.
htd15031	According\VBG to\TO tradition\NN it\PRP is\VBZ believed\VBN that\IN in\IN the\DT 8th\JJ century\NN the\DT maximum\JJ part\NN of\IN Ladakh\NNP had\VBD got\VBN flooded\VBN .\.
htd15032	At\IN that\DT time\NN Guru\NNP Naropa\NNP had\VBD sat\VBN at\IN this\DT stone\NN and\CC done\VBN deep\JJ meditation\NN .\.
htd15033	His\PRP$ footsteps\NNS are\VBP still\RB present\JJ on\IN the\DT stone\NN .\.
htd15034	In\IN approximately\RB 15th\JJ century\NN the\DT construction\NN of\IN a\DT five\CD storey\NN temple\NN was\VBD done\VBN adjoining\JJ that\IN stone\NN ,\, which\WDT goes\VBZ upward\RB gradually\RB along\IN with\IN the\DT height\NN of\IN the\DT stone\NN .\.
htd15035	In\IN the\DT fourth\JJ floor\NN is\VBZ that\DT part\NN of\IN the\DT stone\NN on\IN which\WDT are\VBP drawn\VBN the\DT foot\NN signs\NNS of\IN Guru\NNP Naropa\NNP .\.
htd15036	In\IN spite\NN of\IN its\PRP$ natural\JJ architecture\NN also\RB this\DT cave\NN of\IN Jankhul\NNP lends\VBZ vivacity\NN to\TO its\PRP$ lonely\JJ atmosphere\NN .\.
htd15037	The\DT walls\NNS of\IN the\DT cave\NN are\VBP painted\VBN with\IN Buddhist\JJ gods\NNS and\CC goddesses\NNS and\CC incidents\NNS .\.
htd15038	Here\RB in\IN the\DT Pujas\NNP the\DT famous\JJ gurus\NNS of\IN Ladakh\NNP ,\, Tibet\NNP ,\, Zenskar\NNP and\CC Bhutan\NNP ,\, temple\NN constructors\NNS ,\, painters\NNS and\CC rare\JJ idols\NNS of\IN the\DT composers\NNS of\IN Buddhist\JJ works\NNS have\VBP been\VBN kept\VBN .\.
htd15039	Among\IN these\DT the\DT statues\NNS of\IN Guru\NNP Rinchanjangpo\NNP ,\, Fyagaspa\NNP Sherap\NNP and\CC Chherring\NNP Dorje\NNP have\VBP their\PRP$ own\JJ unique\JJ attraction\NN and\CC importance\NN .\.
htd15040	The\DT Buddhist\JJ memorial\NN of\IN Sani\NNP approximately\RB at\IN a\DT distance\NN of\IN 12\CD k\NN .\.N .\: from\IN Padam\NNP is\VBZ famous\JJ for\IN its\PRP$ art\NN .\.
htd15041	On\IN the\DT rock\NN slabs\NNS located\VBN in\IN the\DT middle\NN of\IN the\DT village\NN ,\, the\DT statues\NNS of\IN Maitrey\NNP ,\, Buddha\NNP and\CC Awalokiteshwar\NNP have\VBP been\VBN sculpted\VBN .\.
htd15042	They\PRP are\VBP worshipped\VBN even\RB today\NN .\.
htd15043	In\IN the\DT Indian\JJ art\NN styles\NNS in\IN these\DT idols\NNS the\DT coordination\NN of\IN Mathura\NNP and\CC Gandhar\NNP is\VBZ seen\VBN .\.
htd15044	Apart\RB from\IN these\DT idols\NNS the\DT world\NN famous\JJ '\'' Kanika\NNP '\POS chorten\NN of\IN Sani\NNP attracts\VBZ everybody\NN by\IN its\PRP$ shape\NN and\CC architecture\NN .\.
htd15045	Otherwise\RB the\DT establishment\NN of\IN this\DT Stupa\NNP has\VBZ been\VBN linked\VBN to\TO the\DT rule\NN of\IN Kanishka\NNP ,\, but\CC on\IN the\DT basis\NN of\IN architecture\NN this\DT can\MD not\RB be\VB thought\VBN to\TO be\VB before\IN the\DT 7th\JJ -\: 8th\JJ century\NN .\.
htd15046	An\DT idol\NN of\IN Guru\NNP Naropa\NNP is\VBZ installed\VBN in\IN the\DT miniature\JJ temple\NN attached\VBN with\IN the\DT Stupa\NNP .\.
htd15047	Small\JJ cells\NNS of\IN another\DT ancient\JJ temple\NN located\VBN in\IN the\DT side\NN of\IN the\DT temple\NN has\VBZ been\VBN decorated\VBN with\IN the\DT statues\NNS of\IN Buddhist\JJ deities\NNS and\CC walls\NNS have\VBP been\VBN painted\VBN with\IN the\DT life\NN events\NNS of\IN Padmasambhav\NNP .\.
htd15048	It\PRP seems\VBZ by\IN these\DT pictures\NNS that\IN their\PRP$ artists\NNS must\MD have\VB stayed\VBN in\IN Kashmir\NNP Gate\NNP because\IN picturesque\JJ description\NN of\IN Kashmir\NNP has\VBZ been\VBN done\VBN in\IN the\DT background\NN of\IN the\DT pictures\NNS .\.
htd15049	In\IN the\DT Buddhist\JJ temple\NN of\IN Sani\NNP a\DT grand\JJ idol\NN of\IN Buddha\NNP of\IN gold\NN is\VBZ placed\VBN .\.
htd15050	In\IN the\DT 15th\JJ -\: 16th\JJ century\NN it\PRP had\VBD been\VBN made\VBN into\IN two\CD parts\NNS by\IN dacoits\NNS but\CC they\PRP stole\VBD away\RB only\RB the\DT lower\JJR heavy\JJ part\NN and\CC left\VBD the\DT upper\JJ part\NN here\RB itself\PRP .\.
htd15051	Today\NN the\DT same\JJ upper\JJ part\NN has\VBZ been\VBN joined\VBN with\IN the\DT lower\JJR part\NN constructed\VBN by\IN Stacko\NNP and\CC the\DT entire\JJ idol\NN been\VBN kept\VBN in\IN the\DT temple\NN .\.
htd15052	The\DT temple\NN constructed\VBD on\IN the\DT summit\NN of\IN the\DT mountain\NN situated\VBN in\IN '\'' Fey\NNP '\POS village\NN is\VBZ also\RB considered\VBN to\TO be\VB of\IN the\DT time\NN of\IN Rinchen\NNP Zangpo\NNP .\.
htd15053	The\DT most\RBS important\JJ attraction\NN of\IN this\DT temple\NN of\IN Fey\JJ village\NN are\VBP the\DT soulful\JJ depiction\NN of\IN incidents\NNS of\IN the\DT life\NN of\IN Buddha\NNP .\.
htd15054	In\IN these\DT the\DT sight\NN of\IN the\DT head\NN shaving\VBG of\IN Buddha\NNP has\VBZ become\VBN very\RB poignant\JJ .\.
htd15055	These\DT wall\NN paintings\NNS have\VBP been\VBN made\VBN by\IN Master\NNP `\`` Fyagaspa\NNP Sarop\NNP '\POS .\.
htd15056	Sir\NNP Aurel\NNP Steine\NNP in\IN his\PRP$ book\NN `\`` Ancient\NNP Khotan\NNP '\POS has\VBZ given\VBN the\DT details\NNS of\IN Keshmundan\JJ pictures\NNS of\IN Buddha\NNP and\CC according\VBG to\TO him\PRP it\PRP has\VBZ a\DT glimpse\NN of\IN the\DT Indian\NNP Gandhar\NNP style\NN of\IN the\DT fourth\JJ -\: fifth\JJ century\NN .\.
htd15057	Apart\RB from\IN this\DT a\DT coordination\NN of\IN the\DT arts\NNS of\IN Kashmir\NNP ,\, Indian\NNP ,\, Middle\NNP Asian\NNP and\CC Tibet\NNP is\VBZ also\RB found\VBN to\TO be\VB seen\VBN in\IN the\DT pictures\NNS in\IN this\DT temple\NN .\.
htd15058	Ancient\NNP relics\NNS are\VBP existent\JJ in\IN the\DT '\'' Karsa\NNP '\POS village\NN situated\VBN on\IN the\DT mountain\NN in\IN front\NN of\IN Padam\NNP .\.
htd15059	Apart\RB from\IN the\DT remains\NNS of\IN the\DT forts\NNS in\IN Karsa\NNP village\NN are\VBP some\DT Buddhist\JJ temples\NNS .\.
htd15060	These\DT frescos\NNS of\IN the\DT temples\NNS of\IN Karsa\NNP village\NN seem\VBP to\TO be\VB of\IN the\DT time\NN of\IN Rinchen\NNP Zangpo\NNP .\.
htd15061	Five\CD meditating\JJ Buddhas\NNS are\VBP painted\VBN on\IN the\DT walls\NNS of\IN the\DT chortens\NNS situated\VBN in\IN Karsa\NNP village\NN .\.
htd15062	The\DT present\JJ cave\NN of\IN Karsa\NNP is\VBZ the\DT biggest\JJS ,\, most\RBS important\JJ and\CC valuable\JJ cave\NN .\.
htd15063	There\EX is\VBZ adequate\JJ arrangement\NN for\IN staying\NN of\IN approximately\RB 200\CD lamas\NNS in\IN the\DT present\JJ cave\NN of\IN Karsa\NNP .\.
htd15064	After\IN the\DT 13th\JJ century\NN the\DT monasteries\NNS ,\, temples\NNS of\IN Ladakh\NNP and\CC Zenskar\NNP had\VBD to\TO go\VB through\IN the\DT phase\NN of\IN external\JJ attacks\NNS ,\, by\IN which\WDT a\DT lot\NN of\IN damage\NN was\VBD caused\VBN to\TO them\PRP .\.
htd15065	In\IN this\DT time\NN dacoits\NNS took\VBD away\RB innumerable\JJ rare\JJ idols\NNS and\CC only\RB some\DT important\JJ Buddhist\NNP temples\NNS remained\VBD .\.
htd15066	During\IN this\DT dacoity\NN all\DT monasteries\NNS ,\, temples\NNS and\CC houses\NNS of\IN Kargil\NNP ,\, Suru\NNP ,\, Sod\NNP ,\, Batalik\NNP and\CC Chigtan\NNP area\NN got\VBD destroyed\VBN .\.
htd15067	Most\JJS monasteries\NNS -\: temples\NNS of\IN Zenskar\NNP were\VBD saved\VBN because\IN of\IN the\DT impassable\JJ and\CC safe\JJ geographical\JJ location\NN .\.
htd15068	The\DT invaders\NNS could\MD not\RB proceed\VB beyond\IN Parkacha\NNP .\.
htd15069	After\IN the\DT 15th\JJ -\: 16th\JJ century\NN the\DT maximum\JJ influence\NN of\IN Tibetan\JJ architecture\NN and\CC worshipping\NN practices\NNS was\VBD felt\VBN on\IN the\DT Buddhist\JJ tradition\NN of\IN Zenskar\NNP ,\, whose\WP$ imprint\NN can\MD be\VB seen\VBN seen\VBN in\IN the\DT monasteries\NNS and\CC temples\NNS make\VBP at\IN that\DT time\NN .\.
htd15070	Apart\RB from\IN this\DT from\IN the\DT point\NN of\IN view\NN of\IN safety\NN also\RB most\JJS monasteries\NNS ,\, temples\NNS of\IN Aslam\NNP had\VBD been\VBN made\VBN on\IN the\DT summits\NNS of\IN mountains\NNS .\.
htd15071	Lohsar\NNP '\POS the\DT festival\NN of\IN new\JJ year\NN celebrated\VBN in\IN the\DT winters\NNS fills\VBZ them\PRP with\IN such\JJ enthusiasm\NN that\IN they\PRP forget\VBP the\DT chilling\JJ cold\NN of\IN 400\CD also\RB .\.
htd15072	But\CC because\IN of\IN financial\JJ pressure\NN ,\, modern\JJ tourism\NN and\CC the\DT impractical\JJ policies\NNS of\IN development\NN the\DT tradition\NN of\IN preservation\NN of\IN an\DT ancient\JJ culture\NN and\CC Buddhist\JJ memorials\NNS is\VBZ going\VBG on\IN being\VBG affected\VBN .\.
htd15073	After\IN the\DT severe\JJ struggles\NNS of\IN the\DT entire\JJ day\NN ,\, after\IN dealing\VBG with\IN the\DT dinner\NN -\: washing\VBG ,\, these\DT mothers\NNS knitting\VBG carpets\NNS for\IN so\RB long\RB could\MD laugh\NN wildly\RB and\CC could\MD happily\RB answer\VB our\PRP$ every\DT question\NN .\.
htd15074	It\PRP is\VBZ apparent\JJ in\IN all\PDT these\DT journeys\NNS the\DT mention\NN of\IN '\'' Kaddali\NNP Festival\NNP '\POS used\VBN to\TO come\VB in\IN now\RB and\CC then\RB .\.
htd15075	We\PRP had\VBD promised\VBN many\JJ families\NNS that\IN no\DT matter\NN what\WP happens\VBZ ,\, we\PRP would\MD come\VB to\TO Chaudans\NNP at\IN the\DT time\NN of\IN Kaddali\NNP .\.
htd15076	Elders\NNP used\VBD to\TO bless\VB that\IN '\'' Badwa\NNP Shyangshe\NNP '\POS keep\VB you\PRP safe\JJ ,\, this\DT earth\NN will\MD definitely\RB call\VB you\PRP no\DT matter\NN what\WP happens\VBZ .\.
htd15077	Now\RB we\PRP had\VBD a\DT small\JJ daughter\NN Sunanda\NNP also\RB who\WP had\VBD just\RB celebrated\VBN her\PRP$ second\JJ birthday\NN .\.
htd15078	We\PRP were\VBD concerned\VBN about\IN her\PRP$ health\NN but\CC we\PRP had\VBD to\TO participate\VB in\IN this\DT joyfulness\NN of\IN '\'' Shauka\NNP Samaj\NNP '\POS -\: that\IN Shauka\NNP Samaj\NNP which\WDT was\VBD like\IN our\PRP$ second\JJ family\NN .\.
htd15079	In\IN Dharchula\NNP our\PRP$ beloved\JJ and\CC respected\JJ Shri\NNP Jawahar\NNP Singh\NNP Nabiyal\NNP and\CC Shri\NNP Harish\NNP Rautela\NNP used\VBD to\TO continuously\RB make\VB available\JJ to\TO us\PRP through\IN letters\NNS every\DT small\JJ and\CC big\JJ information\NN .\.
htd15080	Kaddali\NNP Mahotsav\NNP was\VBD to\TO happen\VB in\IN October\NNP 1999\CD ,\, which\WDT was\VBD coming\VBG after\IN a\DT gap\NN of\IN twelve\CD years\NNS .\.
htd15081	In\IN Dharchula\NNP Nabiyalji\NNP and\CC Rautelaji\NNP had\VBD with\IN great\JJ intimacy\NN cared\VBD for\IN us\PRP three\CD ,\, like\IN always\RB .\.
htd15082	On\IN the\DT left\JJ side\NN of\IN the\DT entrance\NN door\NN of\IN the\DT great\JJ camp\NN of\IN Juna\NNP Akhara\NNP there\EX is\VBZ a\DT great\JJ crowd\NN .\.
htd15083	A\DT small\JJ banner\NN is\VBZ saying\VBG that\IN this\DT is\VBZ the\DT place\NN of\IN Urdhvabahu\NNP Baba\NNP .\.
htd15084	An\DT emaciated\JJ ,\, Digambar\NNP ,\, elder\JJR Baba\NNP is\VBZ sitting\VBG to\TO one\CD side\NN of\IN the\DT Dhuni\NNP .\.
htd15085	Some\DT foreign\JJ girls\NNS were\VBD serving\VBG Urdhvabahu\NNP Baba\NNP .\.
htd15086	On\IN the\DT spread\NN feet\NNS of\IN Urdhvabahu\NNP Baba\NNP common\JJ Indians\NNPS are\VBP repeatedly\RB touching\VBG their\PRP$ heads\NNS in\IN respect\NN .\.
htd15087	The\DT right\JJ hand\NN of\IN Urdhvabahu\NNP Baba\NNP is\VBZ constantly\RB upright\JJ in\IN blessing\NN .\.
htd15088	With\IN the\DT left\JJ hand\NN Urdhvabahu\NNP Baba\NNP is\VBZ applying\VBG ash\NN on\IN the\DT foreheads\NNS of\IN the\DT troubled\JJ Indians\NNPS and\CC beating\VBG their\PRP$ troubles\NNS .\.
htd15089	It\PRP is\VBZ half\DT past\JJ eleven\NN at\IN night\NN ,\, when\WRB I\PRP am\VBP returning\VBG to\TO media\NNS camp\NN from\IN the\DT world\NN of\IN Akharas\NNP based\VBN on\IN Ganga\NNP .\.
htd15090	Outside\IN the\DT entrance\NN doors\NNS of\IN the\DT Akharas\NNP the\DT group\NN of\IN band\NN -\: people\NNS are\VBP rehearsing\VBG for\IN the\DT procession\NN of\IN the\DT royal\JJ bath\NN of\IN tomorrow\NN morning\NN .\.
htd15091	The\DT whole\JJ Kumbh\NNP city\NN is\VBZ bathed\VBN in\IN the\DT dazzle\NN of\IN light\NN .\.
htd15092	Here\RB it\PRP does\VBZ not\RB seem\VB that\IN there\EX is\VBZ heavy\JJ crisis\NN of\IN electricity\NN in\IN the\DT state\NN .\.
htd15093	Continuous\JJ electricity\NN is\VBZ being\VBG given\VBN to\TO the\DT Kumbh\NNP by\IN cutting\VBG from\IN industries\NNS ,\, offices\NNS ,\, cities\NNS .\.
htd15094	On\IN crossing\VBG Pantun\NNP bridge\VB a\DT heavy\JJ crowd\NN of\IN people\NNS sleeping\VBG -\: waking\VBG on\IN the\DT sand\NN ,\, lying\VBG twisted\VBN .\.
htd15095	The\DT crowd\NN is\VBZ awaiting\VBG the\DT break\NN of\IN dawn\NN ,\, when\WRB the\DT Sun\NNP will\MD enter\VB the\DT Capricorn\NNP constellation\NN and\CC they\PRP will\MD take\VB a\DT dip\NN in\IN the\DT Sangam\NNP .\.
htd15096	There\EX is\VBZ such\JJ impatient\JJ ,\, such\JJ thrilling\JJ ,\, such\JJ heated\JJ wait\NN for\IN this\DT moment\NN by\IN them\PRP that\IN the\DT dripping\VBG dew\NN from\IN above\IN and\CC the\DT wet\JJ sand\NN from\IN below\IN also\RB does\VBZ not\RB produce\VB any\DT chill\NN .\.
htd15097	I\PRP am\VBP shivering\VBG despite\IN the\DT warmth\NN of\IN walking\VBG on\IN foot\NN only\RB .\.
htd15098	It\PRP is\VBZ very\RB cold\JJ but\CC had\VBD a\DT good\JJ sleep\NN inside\IN the\DT Swiss\JJ cottage\NN of\IN the\DT media\NNS camp\NN .\.
htd15099	Friends\NNS woke\VBD me\PRP up\RP at\IN 4\CD o\NNS '\POS clock\NN then\RB the\DT roaming\NN -LRB-\-LRB- both\DT of\IN the\DT body\NN and\CC mind\NN -RRB-\-RRB- tiredness\NN of\IN the\DT previous\JJ day\NN was\VBD filled\VBN in\IN my\PRP$ body\NN .\.
htd15100	But\CC had\VBD to\TO get\VB up\RB and\CC walk\VB towards\IN the\DT shore\NN of\IN the\DT Sangam\NNP .\.
htd15101	Today\NN is\VBZ Makar\NNP Sakranti\NNP -\: the\DT first\JJ royal\JJ bath\NN of\IN the\DT Kumbh\NNP .\.
htd15102	From\IN five\CD o'clock\RB various\JJ processions\NNS of\IN Akharas\NNP will\MD leave\VB for\IN bath\NN at\IN the\DT Sangam\NNP .\.
htd15103	Before\IN this\DT had\VBD gone\VBN for\IN the\DT Kumbh\NNP of\IN Haridwar\NNP -LRB-\-LRB- 1998\CD -RRB-\-RRB- but\CC this\DT would\MD be\VB the\DT first\JJ opportunity\NN of\IN seeing\VBG the\DT royal\JJ bath\NN .\.
htd15104	At\IN half\DT past\JJ four\CD we\PRP were\VBD outside\IN the\DT media\NNS camp\NN .\.
htd15105	The\DT crowd\NN of\IN bathers\NNS was\VBD going\VBG on\IN the\DT Red\JJ road\NN .\.T long\JJ ,\, homogeneous\JJ affair\NN of\IN men\NNS -\: women\NNS .\.
htd15106	Some\DT people\NNS had\VBD bags\NNS in\IN their\PRP$ hands\NNS and\CC some\DT had\VBD goods\NNS filled\VBN gunny\NN -\: bags\NNS on\IN their\PRP$ heads\NNS .\.
htd15107	Some\DT had\VBD held\VBN the\DT hands\NNS of\IN children\NNS tightly\RB and\CC some\DT had\VBD held\VBN small\JJ kids\NNS .\.
htd15108	People\NNS are\VBP going\VBG continuously\RB -\: taking\VBG long\JJ steps\NNS ,\, murmuring\VBG something\NN or\CC the\DT other\JJ .\.
htd15109	Standing\VBG in\IN wonder\NN in\IN front\NN of\IN the\DT camp\NN we\PRP were\VBD listening\VBG to\TO snippets\NNS of\IN all\PDT the\DT languages\NNS of\IN India\NNP so\IN many\JJ languages\NNS .\.
htd15110	Some\DT were\VBD laughing\JJ and\CC joking\JJ ,\, some\DT were\VBD scolding\VBG their\PRP$ group\NN and\CC some\DT were\VBD going\VBG along\IN singing\VBG hymns\NNS .\.
htd15111	We\PRP also\RB gel\VBP in\IN this\DT crowd\NN ,\, it\PRP is\VBZ just\RB dusk\NN now\RB and\CC we\PRP also\RB met\VBD with\IN a\DT lot\NN of\IN people\NNS coming\VBG back\RB after\IN Makar\NNP Sankranti\NNP bath\NN .\.
htd15112	It\PRP seems\VBZ that\IN after\IN midnight\NN only\RB the\DT bathing\NN had\VBD begun\VBN .\.
htd15113	The\DT actual\JJ shore\NN of\IN the\DT Sangam\NNP remains\VBZ reserved\JJ for\IN the\DT Akhara\NNP of\IN royal\JJ bath\NN ,\, so\IN those\DT who\WP have\VBP to\TO bathe\VB at\IN the\DT Sangam\NNP -\: nose\NN they\PRP bathe\VBP at\IN two\CD -\: three\CD at\IN night\NN itself\PRP .\.
htd15114	People\NNS coming\VBG after\IN bathing\NN are\VBP very\RB satisfied\JJ and\CC are\VBP watching\VBG the\DT crowd\NN going\VBG for\IN bathing\NN with\IN pride\NN .\.
htd15115	Seeing\VBG their\PRP$ satisfied\JJ walk\NN the\DT people\NNS going\VBG for\IN bath\NN get\VBP even\RB more\JJR impatient\NN .\.
htd15116	The\DT footsteps\NNS of\IN the\DT people\NNS going\VBG for\IN bath\NN becomes\VBZ quicker\JJR .\.
htd15117	Hurry\NN and\CC worry\NN surround\VBP them\PRP .\.
htd15118	There\EX was\VBD so\RB much\JJ crowd\NN that\WDT fear\VBP started\VBN .\.
htd15119	Stampede\NN and\CC accidents\NNS are\VBP not\RB uncommon\JJ for\IN Kumbh\NNP .\.
htd15120	On\IN the\DT expanse\NN of\IN the\DT Sangam\NNP shore\NN appearing\VBG ahead\RB its\PRP$ as\IN if\IN the\DT whole\NN of\IN India\NNP spreads\VBZ out\RP in\IN front\NN of\IN the\DT eyes\NNS .\.
htd15121	There\EX is\VBZ hardly\RB any\DT corner\NN of\IN the\DT country\NN from\IN where\WRB the\DT people\NNS have\VBP not\RB come\VBN to\TO this\DT Kumbh\NNP .\.
htd15122	People\NNS all\DT around\IN .\.
htd15123	Going\VBG on\IN bathing\NN .\.
htd15124	Come\VBN after\IN bathing\NN .\.
