ID	Value
htd5050	हालाँकि\CC_CCS भगवान\N_NN बाहुबलि\N_NNP जैन\N_NNP धर्म\N_NN के\PSP 24\QT_QTC तीर्थंकरों\N_NN में\PSP से\PSP नहीं\RP_NEG हैं\V_VAUX ।\RD_PUNC
htd5051	भगवान\N_NN बाहुबलि\N_NNP का\PSP स्थान\N_NN सर्वोच्च\JJ माना\V_VM जाता\V_VAUX है\V_VAUX ।\RD_PUNC
htd5052	भगवान\N_NN बाहुबलि\N_NNP के\PSP सम्मान\N_NN में\PSP ही\RP_RPD इस\DM_DMD विशाल\JJ मूर्ति\N_NN का\PSP निर्माण\N_NN करवाया\V_VM गया\V_VAUX ।\RD_PUNC
htd5053	वर्ष\N_NN 1981\QT_QTC में\PSP आयोजित\V_VM महामस्तकाभिषेक\N_NNP और\CC_CCD प्रतिमा\N_NN के\PSP 1,000\QT_QTC वर्ष\N_NN पूरे\N_NN होने\V_VM ,\RD_PUNC दोनों\QT_QTC की\PSP अवधि\N_NN एक\QT_QTC ही\RP_RPD थी\V_VAUX ।\RD_PUNC
htd5054	इस\DM_DMD प्रकार\N_NN 1993\QT_QTC में\PSP आयोजित\V_VM पिछली\QT_QTF सदी\N_NN का\PSP अंतिम\QT_QTF महामस्तकाभिषेक\N_NNP समारोह\N_NN था\V_VAUX ।\RD_PUNC
htd5055	इस\DM_DMD वर्ष\N_NN होने\V_VM वाला\PSP आयोजन\N_NN इस\DM_DMD सदी\N_NN का\PSP पहला\QT_QTO समारोह\N_NN होगा\V_VM ।\RD_PUNC
htd5056	केवल\QT_QTF जैन\N_NNP धर्म\N_NN ही\RP_RPD नहीं\RP_NEG वरन्‌\CC_CCD हर\QT_QTF धर्म\N_NN को\PSP मानने\V_VM वाले\PSP इस\DM_DMD उत्सव\N_NN में\PSP शामिल\JJ होंगें\N_NN ।\RD_PUNC
htd5057	अनुमान\N_NN है\V_VAUX कि\CC_CCS करीब\QT_QTF 30\QT_QTC लाख\QT_QTC श्रद्धालु\N_NN इस\DM_DMD वर्ष\N_NN श्रावणबेलागोला\N_NNP में\PSP एकत्रित\V_VM होंगे\V_VAUX ।\RD_PUNC
htd5058	श्री\N_NNP गोमतेश्‍वरजी\N_NNP का\PSP महामस्तकाभिषेक\N_NNP जैन\N_NNP धर्म\N_NN की\PSP प्रथा\N_NN के\PSP अनुसार\N_NN किया\V_VM गया\V_VAUX है\V_VAUX ।\RD_PUNC
htd5059	इसमें\DM_DMD हज़ारों\QT_QTC जैन\N_NNP साधु\N_NN और\CC_CCD साध्‍वियाँ\N_NN शामिल\V_VM होती\V_VAUX हैं\V_VAUX ।\RD_PUNC
htd5060	इस\DM_DMD वर्ष\N_NN 1008\QT_QTC कलश\N_NN पवित्र\JJ जल\N_NN ,\RD_PUNC दूध\N_NN ,\RD_PUNC चंदन\N_NN ,\RD_PUNC फूल\N_NN इत्यादि\N_NN अर्पित\V_VM किए\V_VAUX जाएँगे\V_VAUX ।\RD_PUNC
htd5061	इतने\RP_INTF बड़े\JJ आयोजन\N_NN के\PSP लिए\PSP राज्य\N_NNP सरकार\N_NN ने\PSP यात्रियों\N_NN की\PSP सुविधाओं\N_NN के\PSP लिए\PSP अनेक\QT_QTF इंतजाम\N_NN किये\V_VM हैं\V_VAUX ।\RD_PUNC
htd5062	श्रावणबेलागोला\N_NNP के\PSP आसपास\N_NST पाँच\QT_QTC सेटेलाइट\N_NN टाउन\N_NN का\PSP निर्माण\N_NN किया\V_VM गया\V_VAUX है\V_VAUX ।\RD_PUNC
htd5063	यहाँ\DM_DMD 25,000\QT_QTC लोगों\N_NN के\PSP ठहरने\V_VM की\PSP व्यवस्था\N_NN होगी\V_VAUX ।\RD_PUNC
htd5064	इसके\DM_DMD अलावा\CC_CCD सबके\QT_QTF बजट\N_NN के\PSP अनुरूप\JJ बेंगलूरु\N_NNP ,\RD_PUNC मैसूर\N_NNP और\CC_CCD मैंगलोर\N_NNP में\PSP होटल\N_NN और\CC_CCD ठहरने\V_VM की\PSP अन्य\QT_QTF सुविधाएँ\N_NN उपलब्ध\JJ होंगी\V_VAUX ।\RD_PUNC
htd5065	सबसे\QT_QTF नज़दीकी\N_NST हवाई\N_NN अड्डे\N_NN बेंगलूरु\N_NNP व\CC_CCD मैंगलोर\N_NNP के\PSP हैं\V_VAUX ।\RD_PUNC
htd5066	श्रावणबेलागोला\N_NNP तक\PSP नई\JJ रेल\N_NN सेवाएँ\N_NN शुरू\V_VM की\V_VAUX जा\V_VAUX रही\V_VAUX हैं\V_VAUX ।\RD_PUNC
htd5067	मुख्य\JJ शहरों\N_NN से\PSP बस\N_NN सेवाएँ\N_NN उपलब्ध\V_VM की\V_VAUX जाएँगी\V_VAUX ।\RD_PUNC
htd5068	केन्द्र\N_NN व\CC_CCD राज्य\N_NN सरकारों\N_NN ने\PSP संरचनात्मक\JJ विकास\N_NN के\PSP लिए\PSP क्रमश:\RB 75\QT_QTC करोड़\QT_QTC और\CC_CCD 25\QT_QTC करोड़\QT_QTC रुपये\N_NN की\PSP राशि\N_NN मुहैया\N_NN कराई\V_VM है\V_VAUX ।\RD_PUNC
htd5069	मीडिया\N_NN व\CC_CCD पत्रकारों\N_NN के\PSP लिए\PSP विशेष\JJ सुविधाएँ\N_NN होंगी\V_VM ।\RD_PUNC
htd5070	इसके\DM_DMD लिए\PSP श्रावणबेलागोला\N_NNP में\PSP मीडिया\N_NN सेंटर\N_NN बनाने\V_VM का\PSP प्रस्ताव\N_NN है\V_VAUX ।\RD_PUNC
htd5071	पत्रकारों\N_NN के\PSP रहने\V_VM व\CC_CCD खाने\V_VM पीने\V_VM का\PSP विशेष\JJ प्रबन्ध\N_NN रहेगा\V_VAUX ।\RD_PUNC
htd5072	कार्यक्रम\N_NN का\PSP सीधा\JJ प्रसारण\N_NN दूरदर्शन\N_NNP पर\PSP किया\V_VM जायेगा\V_VAUX ।\RD_PUNC
htd5073	महामस्तकाभिषेक\N_NNP के\PSP दौरान\N_NN अन्य\JJ कई\QT_QTF कार्यक्रमों\N_NN का\PSP आयोजन\N_NN भी\RP_RPD किया\V_VM गया\V_VAUX है\V_VAUX ।\RD_PUNC
htd5074	युवा\N_NN सम्मेलन\N_NN आयोजित\V_VM किए\V_VAUX जायेंगे\V_VAUX जिनमें\PR_PRL भगवान\N_NN बाहुबलि\N_NNP की\PSP दी\V_VM गई\V_VAUX शिक्षा\N_NN का\PSP ज्ञान\N_NN दिया\V_VM जाएगा\V_VAUX ।\RD_PUNC
htd5075	साहित्य\N_NN सम्मेलन\N_NN ,\RD_PUNC कवि\N_NN गोष्‍ठियाँ\N_NNP ,\RD_PUNC सांस्‍कृतिक\N_NN कार्यक्रम\N_NN इत्यादि\N_NN भी\RP_RPD आयोजित\V_VM किये\V_VAUX जाएँगे\V_VAUX ।\RD_PUNC
htd5076	इस\DM_DMD वर्ष\N_NN शताब्दी\N_NN के\PSP प्रथम\QT_QTO महामस्तकाभिषेक\N_NNP की\PSP भव्यता\N_NN अपूर्व\JJ व\CC_CCD अनुपम\JJ होगी\V_VM ।\RD_PUNC
htd5077	गौरवशाली\JJ सांस्कृतिक\N_NN परंपराओं\N_NN के\PSP संवाहक\N_NN राजस्थान\N_NNP के\PSP विभिन्न\N_NN अंचलों\N_NN में\PSP यूँ\N_NN तो\N_NN वर्ष\N_NN पर्यन्त\N_NN उत्सव\N_NN समारोहों\N_NN की\PSP धूम\N_NN मची\N_NN रहती\N_NN है\V_VAUX ।\RD_PUNC
htd5078	इस\DM_DMD प्रदेश\N_NN के\PSP औद्योगिक\JJ शहर\N_NN भीलवाड़ा\N_NNP में\PSP जिला\N_NN प्रशासन\N_NN एवं\CC_CCD आम\JJ जनता\N_NN के\PSP समन्वित\JJ सहयोग\N_NN से\PSP मनाए\V_VM जाने\V_VAUX वाले\PSP वार्षिक\JJ आयोजन\N_NN भीलवाड़ा\N_NNP महोत्सव\N_NN का\PSP आगाज़\N_NN और\CC_CCD अंदाज़\N_NN सबसे\N_NN जुदा\N_NN होता\V_VM है\V_VAUX ।\RD_PUNC
htd5079	वस्‍त्र\N_NN उद्योग\N_NN की\PSP दृष्‍टि\N_NN से\PSP राजस्थान\N_NNP में\PSP ही\RP_RPD नहीं\RP_NEG ,\RD_PUNC बल्कि\CC_CCD देश\N_NN और\CC_CCD दुनिया\N_NN में\PSP अपनी\PR_PRF अलग\JJ पहचान\N_NN रखने\V_VM वाले\PSP भीलवाड़ा\N_NNP ज़िले\N_NN में\PSP पर्यटन\N_NN को\PSP बढ़ावा\N_NN देने\V_VM के\PSP उद्‍देश्‍य\N_NN से\PSP हर\QT_QTF वर्ष\N_NN दिसंबर\N_NNP -\RD_PUNC जनवरी\N_NNP माह\N_NN में\PSP भीलवाड़ा\N_NNP महोत्सव\N_NN मनाया\V_VM जाता\V_VAUX है\V_VAUX ।\RD_PUNC
htd5080	भीलवाड़ा\N_NNP महोत्सव\N_NN एक\QT_QTC ऐसा\DM_DMD अनूठा\JJ उत्सव\N_NN है\V_VAUX जब\PR_PRL पूरा\JJ भीलवाड़ा\N_NNP उत्सवी\JJ रंग\N_NN में\PSP रंग\V_VM जाता\V_VAUX है\V_VAUX ।\RD_PUNC
htd5081	तब\N_NN भीलवाड़ा\N_NNP फेस्टिवल\N_NN मोड़\N_NN में\PSP पहुँच\V_VM जाता\V_VAUX है\V_VAUX ।\RD_PUNC
htd5082	या\CC_CCD यूँ\DM_DMD कह\V_VM लीजिए\V_VAUX कि\CC_CCS नगरवासियों\N_NN के\PSP लिए\PSP मौज\N_NN मस्ती\N_NN और\CC_CCD मनोरंजन\N_NN की\PSP सौगात\N_NN लेकर\V_VM आता\V_VAUX है\V_VAUX भीलवाड़ा\N_NNP महोत्सव\N_NN ।\RD_PUNC
htd5083	भीलवाड़ा\N_NNP महोत्सव\N_NN का\PSP बहुरंगा\JJ प्रतीक\N_NN चिन्ह\N_NN भी\RP_RPD बहुत\QT_QTF आकर्षक\JJ है\V_VAUX ।\RD_PUNC
htd5084	राजस्थान\N_NNP की\PSP पारंपरिक\JJ फड़\N_NN चित्र\N_NN शैली\N_NN में\PSP बनाए\V_VM गए\V_VAUX हैं\V_VAUX ।\RD_PUNC
htd5085	इस\DM_DMD शाही\JJ अंदाज\N_NN वाले\PSP इस\DM_DMD प्रतीक\N_NN चिन्‍ह\N_NN में\PSP दो\QT_QTC हाथियों\N_NN पर\PSP सवार\N_NN नायक-नायिका\N_NN को\PSP मंगलवादन\N_NN करते\V_VM हुए\V_VAUX दिखाया\V_VAUX गया\V_VAUX है\V_VAUX ।\RD_PUNC
htd5086	मध्य\N_NST में\PSP वस्‍त्र\N_NN उद्योग\N_NN का\PSP प्रतीक\N_NN (\RD_SYM सतरंगी\JJ धागे\N_NN का\PSP कोण\N_NN )\RD_SYM दर्शाया\V_VM गया\V_VAUX है\V_VAUX ।\RD_PUNC
htd5087	तीन\QT_QTC दिवसीय\N_NN भीलवाड़ा\N_NNP महोत्सव\N_NN का\PSP आग़ाज़\N_NN प्रथम\QT_QTO दिवस\N_NN की\PSP प्रात:\N_NN कालीन\N_NN बेला\N_NN में\PSP निकाली\V_VM जाने\V_VAUX वाली\PSP भव्य\N_NN शोभायात्रा\N_NN से\PSP होता\V_VM है\V_VAUX ।\RD_PUNC
htd5088	तीन\QT_QTC दिन\N_NN के\PSP भीलवाड़ा\N_NNP उत्सव\N_NN का\PSP हर\QT_QTF दिन\N_NN कई\QT_QTF रंगों\N_NN को\PSP साथ\N_NN लेकर\V_VM आता\V_VAUX है\V_VAUX ।\RD_PUNC
htd5089	इसमें\DM_DMD पारंपरिक\JJ लोक\N_NN नृत्य-संगीत\N_NN के\PSP अलावा\N_NN खेलकूद\N_NN व\CC_CCD मनोरंजन\N_NN के\PSP रंग\N_NN भी\RP_RPD शामिल\V_VM हैं\V_VAUX ।\RD_PUNC
htd5090	उत्सव\N_NN में\PSP मेले\N_NN का\PSP सा\PR_PRL मंज़र\N_NN रहता\V_VM है\V_VAUX ।\RD_PUNC
htd5091	यहाँ\DM_DMD कई\QT_QTF तामाशाई\N_NN अपना\PR_PRF करतब\N_NN दिखाते\V_VM हैं\V_VAUX ।\RD_PUNC
htd5092	वहीं\DM_DMD विभिन्न\JJ आयु\N_NN वर्ग\N_NN एवं\CC_CCD स्‍त्री-पुरुषों\N_NN के\PSP लिए\PSP कई\QT_QTF प्रतियोगिताएँ\N_NN भी\RP_RPD आयोजित\V_VM की\V_VAUX जाती\V_VAUX है\V_VAUX ।\RD_PUNC
htd5093	भीलवाड़ा\N_NNP महोत्सव\N_NN के\PSP दौरान\N_NN आयोजित\V_VM होने\V_VAUX वाले\PSP सांस्‍कृतिक\JJ कार्यक्रमों\N_NN के\PSP लिए\PSP चित्रकूट\N_NNP धाम\N_NN प्रांगण\N_NN में\PSP मुक्‍ताकाशी\N_NNP रंगमंच\N_NN तैयार\V_VM किया\V_VAUX जाता\V_VAUX है\V_VAUX ।\RD_PUNC
htd5094	यहाँ\DM_DMD रात्रि\N_NN में\PSP विभिन्न\JJ प्रदेशों\N_NN की\PSP कला\N_NN एवं\CC_CCD संस्‍कृति\JJ को\PSP परिलक्षित\N_NN करने\V_VM वाले\PSP सांस्‍कृतिक\JJ कार्यक्रम\N_NN आयोजित\V_VM होते\V_VAUX हैं\V_VAUX ।\RD_PUNC
htd5095	इसका\DM_DMD समापन\N_NN होता\V_VM है\V_VAUX रंग\N_NN बिरंगी\JJ आतिशबाजी\N_NN से\PSP ।\RD_PUNC
