ID	Value
htd19013	टिहरी\N_NNP नरेशों\N_NN के\PSP शासनकाल\N_NN में\PSP नए\JJ मन्दिरों\N_NN के\PSP निर्माण\N_NN के\PSP लिए\PSP नियम\N_NN बनाए\V_VM गए\V_VAUX ।\RD_PUNC
htd19014	मन्दिर\N_NN का\PSP निर्माण\N_NN शास्‍त्रीय\JJ विधि\N_NN से\RP_RPD करवाना\V_VM अनिवार्य\N_NN किया\V_VM गया\V_VAUX ।\RD_PUNC
htd19015	मन्दिर\N_NN में\PSP भोग\N_NN -\RD_PUNC बत्ती\N_NN का\PSP खर्च\N_NN मन्दिर\N_NN समिति\N_NN वहन\V_VM करती\V_VAUX थी\V_VAUX ।\RD_PUNC
htd19016	राज्य\N_NN द्वारा\PSP मन्दिरों\N_NN के\PSP खर्चे\N_NN के\PSP लिए\PSP कुछ\QT_QTF ग्रामों\N_NN को\PSP गूंठ\N_NN गाँव\N_NN घोषित\V_VM किया\V_VAUX गया\V_VAUX था\V_VAUX ।\RD_PUNC
htd19017	इन\DM_DMR गाँवों\N_NN की\PSP आय\N_NN से\RP_RPD मन्दिरों\N_NN का\PSP खर्चा\N_NN चलता\V_VM था\V_VAUX ।\RD_PUNC
htd19018	राज्य\N_NN द्वारा\PSP मन्दिरों\N_NN को\PSP श्रेणीबद्ध\N_NN किया\V_VM गया\V_VAUX तथा\CC_CCD मन्दिरों\N_NN को\PSP प्रथम\QT_QTO श्रेणी\N_NN ,\RD_PUNC द्वितीय\QT_QTO श्रेणी\N_NN एवं\CC_CCD तृतीय\QT_QTO श्रेणी\N_NN में\PSP रखा\V_VM गया\V_VAUX ।\RD_PUNC
htd19019	राज्य\N_NN द्वारा\PSP उत्तरकाशी\N_NNP नगर\N_NNP के\PSP छ:\QT_QTC मन्दिर\N_NN सूचीबद्ध\N_NN किए\V_VM गए\V_VAUX थे\V_VAUX ,\RD_PUNC जिनमें\PR_PRL श्री\N_NNP विश्‍वनाथजी\N_NNP का\PSP मन्दिर\N_NN प्रथम\QT_QTO श्रेणी\N_NN एवं\N_NN परशुराम\N_NNP ,\RD_PUNC शक्‍ति\N_NNP ,\RD_PUNC दत्तात्रेय\N_NNP ,\RD_PUNC तोणेश्‍वर\N_NNP ,\RD_PUNC जड़भरत\N_NNP तृतीय\QT_QTO श्रेणी\N_NN में\PSP रखे\V_VM गए\V_VAUX थे\V_VAUX ।\RD_PUNC
htd19020	इनमें\PR_PRL सबसे\RP_INTF अधिक\QT_QTF बंधान\N_NN तीस\QT_QTC रुपये\N_NN विश्‍वनाथजी\N_NNP पर\PSP चढ़े\V_VM थे\V_VAUX तथा\CC_CCD सबसे\RP_INTF कम\QT_QTF बंधान\N_NN शक्‍तिपीठ\N_NNP पर\PSP एक\QT_QTC रुपया\N_NN चार\QT_QTC आना\N_NN था\V_VM ।\RD_PUNC
htd19021	प्राचीन\JJ काल\N_NN से\RP_RPD मन्दिरों\N_NN को\PSP प्राप्‍त\JJ फुलवाड़ी\N_NN ,\RD_PUNC धर्मशालाएँ\N_NN एवं\CC_CCD उसके\PR_PRL निकट\N_NN की\PSP गोचर\N_NN भूमि\N_NN भव्य\JJ भवनों\N_NN के\PSP निर्माण\N_NN की\PSP दौड़\N_NN में\PSP नष्‍ट\N_NN हो\V_VM रही\V_VAUX है\V_VAUX ।\RD_PUNC
htd19022	उत्तरकाशी\N_NNP नगर\N_NN में\PSP वर्तमान\JJ समय\N_NN में\PSP कुल\QT_QTF 32\QT_QTC मन्दिर\N_NN हैं\V_VM ।\RD_PUNC
htd19023	उत्तरकाशी\N_NNP बस\N_NN अड्‍डे\N_NN से\RP_RPD 250\QT_QTC मी.\N_NN की\PSP दूरी\N_NN पर\PSP रामलीला\N_NN मैदान\N_NN के\PSP ऊपर\N_NST विश्‍वनाथजी\N_NNP का\PSP प्रसिद्ध\JJ मंदिर\N_NN है\V_VM ।\RD_PUNC
htd19024	जिसमें\PR_PRL प्रात:\N_NN ,\RD_PUNC सायं\N_NN घण्टा\N_NN ध्वनि\N_NN गूँजती\V_VM रहती\V_VAUX है\V_VAUX ।\RD_PUNC
htd19025	इस\N_NN मन्दिर\N_NN का\PSP जीर्णोद्धार\N_NN सन्‌\N_NN 1857\QT_QTC में\PSP सुदर्शन\N_NN शाह\N_NNP की\PSP पत्‍नी\N_NN महारानी\N_NNP खनेटी\N_NNP ने\PSP करवाया\V_VM ।\RD_PUNC
htd19026	इससे\PR_PRL पूर्व\N_NN का\PSP मन्दिर\N_NN जीर्ण\JJ -\RD_PUNC शीर्ण\JJ अवस्था\N_NN में\PSP था\V_VM ।\RD_PUNC
htd19027	वर्तमान\JJ समय\N_NN में\PSP विश्‍वनाथ\N_NNP मन्दिर\N_NNP 12\QT_QTC *\N_NN 6\QT_QTC मीटर\N_NN आयताकार\JJ पाषाण\N_NN चबूतरे\N_NN के\PSP ऊपर\N_NST स्थापित\N_NN है\V_VM ।\RD_PUNC
htd19028	प्रवेश\N_NN द्वार\N_NN 1.80\QT_QTC मीटर\N_NN ऊँचा\JJ है\V_VM ।\RD_PUNC
htd19029	बाहरी\N_NST कमरे\N_NN में\PSP प्रवेश\N_NN करने\V_VM पर\PSP शिव\N_NNP वाहन\N_NN नन्दी\N_NNP बैल\N_NNP की\PSP पाषाण\JJ प्रतिमा\N_NN 53\QT_QTC *\N_NN 32\QT_QTC से.मी.\N_NN की\PSP शिला\N_NN पर\PSP स्थापित\N_NN है\V_VM ।\RD_PUNC
htd19030	अन्दर\N_NST के\PSP कमरे\N_NN में\PSP जलपात्र\N_NN के\PSP नीचे\N_NST 60\QT_QTC से.मी.\N_NN ऊँचा\JJ तथा\CC_CCD 90\QT_QTC से.मी.\N_NN मोटा\JJ शिवलिंग\N_NN है\V_VM ।\RD_PUNC
htd19031	यह\DM_DMR मन्दिर\N_NN विश्‍वनाथ\N_NNP मन्दिर\N_NNP के\PSP बाहर\N_NST चबूतरे\N_NN के\PSP दाहिने\N_NN ओर\N_NN स्थित\N_NN है\V_VM ।\RD_PUNC
htd19032	इसमें\DM_DMR लिंग\N_NN तथा\CC_CCD गणेश\N_NNP ,\RD_PUNC पार्वती\N_NNP की\PSP पाषाण\JJ मूर्तियाँ\N_NN स्थित\N_NN हैं\V_VM ।\RD_PUNC
htd19033	इसका\PR_PRL काल\N_NN विश्‍वनाथ\N_NNP मन्दिर\N_NNP के\PSP समकालीन\N_NN है\V_VM ।\RD_PUNC
htd19034	’\RD_PUNC साक्षी\N_NNP ’\RD_PUNC गोपाल\N_NNP मन्दिर\N_NNP से\RP_RPD लगा\V_VM हुआ\V_VAUX मार्कण्डेय\N_NNP ऋषि\N_NNP का\PSP मन्दिर\N_NN है\V_VM ।\RD_PUNC
htd19035	यहाँ\PR_PRL पर\PSP मार्कण्डेय\N_NNP ऋषि\N_NNP ने\PSP शंकर\N_NNP भगवान\N_NNP की\PSP अराधना\N_NN की\V_VM थी\V_VAUX ।\RD_PUNC
htd19036	इस\PR_PRL मन्दिर\N_NN में\PSP 45\QT_QTC से.मी.\N_NN लम्बा\JJ एक\QT_QTC लिंग\N_NN है\V_VM ।\RD_PUNC
htd19037	जिसे\PR_PRL मार्कण्डेय\N_NNP लिंग\N_NNP कहा\V_VM जाता\V_VAUX है\V_VAUX ।\RD_PUNC
htd19038	इसके\PR_PRL साथ\PSP ही\RP_RPD मन्दिर\N_NN में\PSP गणेश\N_NNP ,\RD_PUNC पार्वती\N_NNP की\PSP पाषाण\JJ मूर्तियाँ\N_NN भी\RP_RPD स्थापित\N_NN हैं\V_VM ।\RD_PUNC
htd19039	श्रद्धालु\JJ लोग\N_NN शिव\N_NNP मन्दिर\N_NNP के\PSP दर्शन\N_NN करने\V_VM के\PSP पश्‍चात\N_NN इन\PR_PRL मन्दिरों\N_NN के\PSP दर्शन\N_NN करके\V_VM जल\N_NN चढ़ाते\V_VM हैं\V_VAUX ।\RD_PUNC
htd19040	विश्‍वनाथ\N_NNP मन्दिर\N_NNP के\PSP आगे\N_NST शक्‍ति\N_NNP मंदिर\N_NNP है\V_VM ।\RD_PUNC
htd19041	जिसमें\PR_PRL एक\QT_QTC प्राचीन\JJ त्रिशूल\N_NN खड़ा\V_VM है\V_VAUX ।\RD_PUNC
htd19042	इसकी\PR_PRL ऊँचाई\N_NN 6\QT_QTC मीटर\N_NN तथा\CC_CCD नीचे\N_NST की\PSP गोलाई\N_NN 90\QT_QTC से.मी.\N_NN है\V_VM ।\RD_PUNC
htd19043	त्रिशूल\N_NN का\PSP ऊपरी\JJ भाग\N_NN लोहे\N_NN का\PSP तथा\CC_CCD नीचे\N_NST का\PSP भाग\N_NN ताँबे\N_NN से\RP_RPD निर्मित\N_NN है\V_VM ।\RD_PUNC
htd19044	इस\PR_PRL पर\PSP एक\QT_QTC लेख\N_NN भी\RP_RPD अंकित\V_VM है\V_VAUX ।\RD_PUNC
htd19045	यह\N_NN एक\QT_QTC ऐतिहासिक\JJ ,\RD_PUNC धार्मिक\JJ एवं\CC_CCD राजनैतिक\JJ लेख\N_NN है\V_VM ।\RD_PUNC
htd19046	ये\PR_PRL लेख\N_NN ब्राह्मी\N_NNP व\CC_CCD शंख\N_NNP लिपि\N_NNP में\PSP अंकित\V_VM हैं\V_VAUX ।\RD_PUNC
htd19047	शक्‍ति\N_NNP मन्दिर\N_NNP के\PSP पीछे\N_NST मुख्य\JJ दरवाजे\N_NN में\PSP प्रवेश\N_NN करते\V_VM समय\N_NN बाईं\N_NN ओर\N_NN दुण्डिराज\N_NNP जी\N_NNP का\PSP मन्दिर\N_NN है\V_VM ।\RD_PUNC
htd19048	जिसमें\PR_PRL दुण्डिराज\N_NNP जी\N_NNP की\PSP प्राचीन\JJ पाषाण\JJ मूर्ति\N_NN स्थापित\N_NN है\V_VM ।\RD_PUNC
htd19049	श्रद्धालु\JJ लोग\N_NN इनको\PR_PRL भी\RP_RPD जल\N_NN चढ़ाते\V_VM हैं\V_VAUX ।\RD_PUNC
htd19050	दुण्डिराज\N_NNP के\PSP मन्दिर\N_NN के\PSP बगल\N_NST में\PSP तथा\CC_CCD सामने\N_NST बाईं\N_NN ओर\N_NN दो\QT_QTC गणेश\N_NNP मन्दिर\N_NNP हैं\V_VM ।\RD_PUNC
htd19051	जिनमें\PR_PRL गणेश\PR_PRP जी\PR_PRP की\PSP पाषाण\JJ एवं\CC_CCD संगमरमर\N_NN कि\PSP मूर्तियाँ\N_NN स्थापित\V_VM हैं\V_VAUX ।\RD_PUNC
htd19052	जिनके\PR_PRL दर्शन\N_NN कर\V_VM लोग\N_NN अपने\PR_PRF को\PSP धन्य\JJ समझते\V_VM हैं\V_VAUX ।\RD_PUNC
htd19053	भगवान\N_NNP विश्‍वनाथ\N_NNP मन्दिर\N_NN के\PSP सामने\N_NST बाईं\N_NN ओर\N_NN हनुमान\N_NNP जी\N_NNP का\PSP प्रसिद्ध\JJ मन्दिर\N_NN है\V_VM ।\RD_PUNC
htd19054	जिसमें\PR_PRL हनुमान\N_NNP जी\N_NNP की\PSP दो\QT_QTC मूर्तियाँ\N_NN स्थापित\V_VM हैं\V_VAUX ।\RD_PUNC
htd19055	एक\QT_QTC नवीन\JJ तथा\CC_CCD दूसरी\QT_QTO प्राचीन\JJ मूर्ति\N_NN है\V_VM ।\RD_PUNC
htd19056	गोपेश्‍वर\N_NNP महादेव\N_NNP का\PSP मन्दिर\N_NN -\RD_PUNC यह\N_NN प्राचीन\JJ मन्दिर\N_NN भगवान\N_NNP विश्‍वनाथ\N_NNP के\PSP ठीक\JJ सामने\N_NST दाहिने\N_NN और\CC_CCD राजकीय\N_NNP इण्टर\N_NNP कॉलेज\N_NNP तथा\CC_CCD कन्या\N_NNP इण्टर\N_NNP कॉलेज\N_NNP के\PSP बीच\N_NST में\PSP एक\QT_QTC ऊँचे\JJ चबूतरे\N_NN पर\PSP स्थित\N_NN है\V_VM ।\RD_PUNC
htd19057	मन्दिर\N_NN भव्य\JJ भवनों\N_NN तथा\CC_CCD कुछ\QT_QTF पेड़ों\N_NN के\PSP बीच\N_NST घिरा\V_VM हुआ\V_VAUX है\V_VAUX ।\RD_PUNC
htd19058	इस\DM_DMD मन्दिर\N_NN के\PSP पुजारी\N_NN पुरी\JJ लोग\N_NN थे\V_VM जो\PR_PRL अब\N_NST ज्ञानसू\N_NNP में\PSP बस\V_VM जाने\V_VAUX के\PSP कारण\N_NN मन्दिर\N_NN की\PSP देख\V_VM -\RD_PUNC रेख\V_VM नहीं\RP_NEG करते\V_VM हैं\V_VAUX ।\RD_PUNC
htd19059	इस\PR_PRL मन्दिर\N_NN की\PSP पूजा\N_NN अर्चना\N_NN एक\QT_QTC माई\N_NN करती\V_VM थी\V_VAUX जो\PR_PRL अब\N_NST स्वर्ग\N_NN सिधार\V_VM गई\V_VAUX हैं\V_VAUX ।\RD_PUNC
htd19060	गोपाल\N_NNP मन्दिर\N_NNP -\RD_PUNC यह\DM_DMD मन्दिर\N_NN कचहरी\N_NNP रोड\N_NNP के\PSP दाहिनी\JJ ओर\N_NN है\V_VM ।\RD_PUNC
htd19061	मन्दिर\N_NN में\PSP राधा\N_NNP की\PSP मूर्ति\N_NN अन्य\QT_QTF मूर्तियों\N_NN के\PSP साथ\PSP स्थापित\N_NN है\V_VM ।\RD_PUNC
htd19062	यह\DM_DMR मन्दिर\N_NN प्राचीन\N_NN नहीं\RP_NEG है\V_VM ।\RD_PUNC
htd19063	कृष्‍ण\N_NNP जन्माष्‍टमी\N_NN के\PSP पर्व\N_NN पर\PSP इस\PR_PRL मंदिर\N_NN में\PSP भव्य\JJ आयोजन\N_NN किया\V_VM जाता\V_VAUX है\V_VAUX ।\RD_PUNC
htd19064	गोपाल\N_NNP मन्दिर\N_NNP के\PSP ठीक\JJ आगे\N_NST कोटेश्‍वर\N_NNP महादेव\N_NNP का\PSP प्राचीन\JJ मन्दिर\N_NN है\V_VM ।\RD_PUNC
htd19065	यह\PR_PRL मन्दिर\N_NN गंगा\N_NNP भागीरथी\N_NNP के\PSP ठीक\JJ ऊपर\N_NST एक\QT_QTC समतल\JJ मैदान\N_NN में\PSP स्थापित\N_NN था\V_VM ।\RD_PUNC
htd19066	यहाँ\PR_PRL पर\PSP एक\QT_QTC छोटी-सी\JJ गुमटी\N_NN बनी\V_VM थी\V_VAUX ।\RD_PUNC
htd19067	उसी\DM_DMR में\PSP शिवलिंग\N_NN स्थापित\N_NN था\V_VM ।\RD_PUNC
htd19068	इसके\PR_PRL चारों\QT_QTC ओर\N_NN बाड़ाहाट\N_NNP गाँव\N_NNP वालों\PSP के\PSP खेत\N_NN थे\V_VM ।\RD_PUNC
htd19069	इस\DM_DMR मंदिर\N_NN के\PSP संबंध\N_NN में\PSP पुजारियों\N_NN का\PSP विचार\N_NN है\V_VM कि\PSP कूट\N_NN (\RD_PUNC स्थिर\N_NN )\RD_PUNC के\PSP समान\N_NN सत्य\N_NN जो\PR_PRL है\V_VM ,\RD_PUNC वही\PR_PRL कोटेश्‍वर\N_NNP है\V_VM ।\RD_PUNC
htd19070	कभी\PR_PRI न\RP_NEG विचलित\N_NN होने\V_VM वाला\V_VAUX कोटेश्‍वर\N_NNP है\V_VM ।\RD_PUNC
htd19071	प्रारम्भ\N_NN में\PSP काशी\N_NNP से\RP_RPD स्वामी\N_NNP गिरीशानन्द\N_NNP गिरि\N_NNP यहाँ\DM_DMD आए\V_VM और\CC_CCD उन्होंने\PR_PRP एक\QT_QTC कुटिया\N_NN बना\V_VM दी\V_VAUX तथा\CC_CCD उसमें\PR_PRL रहने\V_VM लगे\V_VAUX ।\RD_PUNC
htd19072	उसके\PR_PRL बाद\N_NST स्वामी\N_NNP तुरकाचार्य\N_NNP जी\N_NNP ने\PSP शंकराचार्य\N_NNP की\PSP याद\N_NN में\PSP इस\PR_PRL कुटिया\N_NN को\PSP आश्रम\N_NN का\PSP रूप\N_NN दिया\V_VM ।\RD_PUNC
htd19073	तुरकाचार्य\N_NNP यहाँ\DM_DMR से\RP_RPD जोशीमठ\N_NNP तक\PSP भिक्षावृति\N_NN करके\V_VM आश्रम\N_NN को\PSP चलाते\V_VM थे\V_VAUX ।\RD_PUNC
htd19074	यह\PR_PRL मन्दिर\N_NN बस\N_NN स्टेशन\N_NN से\RP_RPD 250\QT_QTC मीटर\N_NN की\PSP दूरी\N_NST पर\PSP स्थित\N_NN है\V_VM ।\RD_PUNC
htd19075	माँ\N_NNP काली\N_NNP मन्दिर\N_NN -\RD_PUNC इस\DM_DMD मन्दिर\N_NN की\PSP स्थापना\N_NN सन्‌\N_NN 1925\QT_QTC में\PSP की\V_VM गई\V_VAUX ।\RD_PUNC
htd19076	कहा\V_VM जाता\V_VAUX है\V_VAUX ,\RD_PUNC कि\PSP उस\PR_PRP काल\N_NN में\PSP यहाँ\DM_DMR पर\PSP महामारी\N_NN फैली\V_VM थी\V_VAUX ।\RD_PUNC
htd19077	भविष्‍य\N_NN में\PSP पुन:\N_NN महामारी\N_NN को\PSP फैलने\V_VM से\RP_RPD रोकने\V_VM के\PSP लिए\PSP यहाँ\DM_DMR पर\PSP यह\DM_DMR मन्दिर\N_NN स्थापित\N_NN किया\V_VM गया\V_VAUX ।\RD_PUNC
htd19078	मन्दिर\N_NN में\PSP 50\QT_QTC से.मी.\N_NN ऊँची\JJ काली\N_NN माँ\N_NNP की\PSP पाषाण\JJ मूर्ति\N_NN है\V_VM ।\RD_PUNC
htd19079	इसके\PR_PRL साथ\PSP ही\RP_RPD लक्ष्मी\N_NNP नारायण\N_NNP ,\RD_PUNC गणेश\N_NNP तथा\CC_CCD शंकर\N_NNP भगवान\N_NNP की\PSP भी\RP_RPD मूर्तियाँ\N_NN हैं\V_VM ।\RD_PUNC
htd19080	इस\PR_PRL मन्दिर\N_NN की\PSP स्थापना\N_NN के\PSP लिए\PSP महाराजा\N_NNP टिहरी\N_NNP से\RP_RPD अनुमति\N_NN माँगी\V_VM गई\V_VAUX थी\V_VAUX तथा\CC_CCD स्थान\N_NN उपलब्ध\N_NN कराया\V_VM गया\V_VAUX था\V_VAUX ।\RD_PUNC
htd19081	मन्दिर\N_NN पूजा\N_NN ,\RD_PUNC भोग\N_NN के\PSP लिए\PSP गाँव\N_NN वाले\PSP प्रति\QT_QTF वर्ष\N_NN प्रति\QT_QTF फसल\N_NN पर\PSP अनाज\N_NN (\RD_PUNC गेहूँ\N_NN ,\RD_PUNC चावल\N_NN )\RD_PUNC मन्दिर\N_NN में\PSP चढ़ाते\V_VM थे\V_VAUX ।\RD_PUNC
htd19082	मन्दिर\N_NN की\PSP ओर\N_NN से\RP_RPD सालभर\N_NN में\PSP एक\QT_QTC बार\N_NN प्रसाद\N_NN के\PSP रूप\N_NN में\PSP प्रत्येक\QT_QTF परिवार\N_NN को\PSP लड्‍डू\N_NN भेजे\V_VM जाते\V_VAUX थे\V_VAUX ।\RD_PUNC
htd19083	मन्दिर\N_NN में\PSP जो\PR_PRL नकदी\JJ चढ़ावा\N_NN आता\V_VM है\V_VAUX ,\RD_PUNC वह\PR_PRP भी\RP_RPD मन्दिर\N_NN के\PSP भोग\N_NN -\RD_PUNC बत्ती\N_NN के\PSP खर्च\N_NN में\PSP लगाया\V_VM जाता\V_VAUX है\V_VAUX ।\RD_PUNC
htd19084	पिछले\N_NST दो\QT_QTC -\RD_PUNC तीन\QT_QTC दशकों\N_NN से\RP_RPD मन्दिर\N_NN में\PSP अनाज\N_NN देने\V_VM तथा\CC_CCD मन्दिर\N_NN से\RP_RPD लड्‍डू\N_NN घर-घर\N_NN भेजने\V_VM की\PSP प्रथा\N_NN समाप्‍त\N_NN हो\V_VM गई\V_VAUX है\V_VAUX ।\RD_PUNC
htd19085	अब\N_NST मन्दिर\N_NN में\PSP 5\QT_QTC -\RD_PUNC 6\QT_QTC साधु\N_NN -\RD_PUNC सन्त\N_NN स्थाई\JJ रूप\N_NN से\RP_RPD निवास\N_NN करते\V_VM हैं\V_VAUX ।\RD_PUNC
htd19086	ग्रीष्‍म\N_NN ऋतु\N_NN में\PSP इनकी\PR_PRL संख्या\N_NN बढ़\V_VM जाती\V_VAUX है\V_VAUX ।\RD_PUNC
htd19087	माँ\N_NNP काली\N_NNP के\PSP इस\PR_PRL मंदिर\N_NN का\PSP घनिष्‍ट\JJ सम्बन्ध\N_NN प्रसिद्ध\JJ साधिका\N_NN और\CC_CCD योगिनी\N_NN माँ\N_NNP आनंदमायी\N_NNP माँ\N_NNP से\RP_RPD रहा\V_VM है\V_VAUX ।\RD_PUNC
htd19088	जीवनपर्यंत\N_NN प्रतिवर्ष\QT_QTF वे\N_NN इस\PR_PRL मंदिर\N_NN के\PSP भीतर\N_NST समाधिस्थ\N_NN रहकर\V_VM जन\N_NN कल्याणरत\N_NN रहकर\V_VM दर्शन\N_NN देती\V_VM थीं\V_VAUX ।\RD_PUNC
htd19089	केदारेश्‍वर\N_NNP महादेव\N_NNP का\PSP मन्दिर\N_NN -\RD_PUNC यह\PR_PRL प्राचीन\JJ मन्दिर\N_NN केदार\N_NNP घाट\N_NNP के\PSP पास\N_NST है\V_VM ।\RD_PUNC
htd19090	यहाँ\PR_PRL पर\PSP केदारेश्‍वर\N_NNP महादेव\N_NNP का\PSP स्वयंभू-शिवलिंग\N_NNP है\V_VM ।\RD_PUNC
htd19091	इस\DM_DMR मन्दिर\N_NN के\PSP साथ\PSP ही\RP_RPD नागेश्‍वर\N_NNP जी\N_NNP का\PSP मन्दिर\N_NN था\V_VM ,\RD_PUNC जो\PR_PRL आज\N_NST से\RP_RPD दो\QT_QTC -\RD_PUNC तीन\QT_QTC दशक\N_NN पहले\N_NST ध्वंस\N_NN हो\V_VM चुका\V_VAUX है\V_VAUX ।\RD_PUNC
htd19092	अब\N_NST नागेश्‍वर\N_NNP महादेव\N_NNP जी\N_NNP का\PSP लिंग\N_NNP केदारेश्‍वर\N_NNP महादेव\N_NNP के\PSP मन्दिर\N_NN में\PSP स्थापित\N_NN है\V_VM ।\RD_PUNC
htd19093	नागेश्‍वर\N_NNP मन्दिर\N_NNP के\PSP पुजारी\N_NN यहाँ\DM_DMR के\PSP जोशी\N_NNP ब्राह्मण\N_NNP थे\V_VM ।\RD_PUNC
htd19094	परन्तु\CC_CCD अब\N_NST इन\DM_DMR दोनों\QT_QTO मन्दिरों\N_NN की\PSP पूजा\N_NN -\RD_PUNC अर्चना\N_NN का\PSP कार्य\N_NN वैष्‍णव\JJ सन्त\N_NN स्वामी\N_NNP भगवान\N_NNP दास\N_NNP जी\N_NNP महाराज\N_NNP के\PSP प्रबन्ध\N_NN में\PSP है\V_VM ।\RD_PUNC
htd19095	जयपुर\N_NNP मन्दिर\N_NNP -\RD_PUNC यह\DM_DMR प्रसिद्ध\JJ मन्दिर\N_NN मुख्य\JJ बाजार\N_NN में\PSP है\V_VM ।\RD_PUNC
htd19096	यह\PR_PRL जयपुर\N_NNP धर्मशाला\N_NN के\PSP नाम\N_NN से\RP_RPD प्रख्यात\V_VM है\V_VAUX ।\RD_PUNC
htd19097	इस\DM_DMR मन्दिर\N_NN की\PSP व्यवस्था\N_NN राजस्थान\N_NNP सरकार\N_NN के\PSP देवस्थान\N_NNP विभाग\N_NNP द्वारा\PSP की\V_VM जाती\V_VAUX है\V_VAUX ।\RD_PUNC
htd19098	मन्दिर\N_NN के\PSP बाहर\N_NST चारों\QT_QTO ओर\N_NN बरामदे\N_NN हैं\V_VM जो\PR_PRL दुकानों\N_NN के\PSP बन\V_VM जाने\V_VAUX से\RP_RPD बन्द\N_NN हो\V_VM गए\V_VAUX हैं\V_VAUX ।\RD_PUNC
htd19099	मन्दिर\N_NN के\PSP बाहर\N_NST एक\QT_QTC बड़ा\JJ खुला\JJ स्थान\N_NN है\V_VM ।\RD_PUNC
htd19100	बीच\N_NST में\PSP दो\QT_QTC मन्दिर\N_NN हैं\V_VM ।\RD_PUNC
