id	value
htd1011	शिमला\N_NNP का\PSP रिज\N_NN एरिया\N_NN 2\QT_QTC मुख्य\JJ सड़कों\N_NN के\PSP साथ\N_NST 12\QT_QTC किलोमीटर\N_NN की\PSP लंबाई\JJ पर\PSP फैला\V_VM हुआ\V_VAUX है\V_VAUX ।\RD_PUNC
htd1012	दिल्ली\N_NNP ,\RD_PUNC पंजाब\N_NNP या\CC_CCD उत्तर\N_NNP प्रदेश\N_NNP से\PSP शिमला\N_NNP पहुँचने\V_VM का\PSP रास्ता\N_NN चंडीगढ\N_NNP होकर\V_VM जाता\V_VAUX है\V_VAUX ।\RD_PUNC
htd1013	छोटी\JJ लाइन\N_NN देवदार\N_NN ,\RD_PUNC अखरोट\N_NN ,\RD_PUNC पाइंस\N_NN ,\RD_PUNC खुबानी\N_NN के\PSP पेड़ों\N_NN के\PSP बीच\N_NST से\PSP गुजरती\V_VM है\V_VAUX ,\RD_PUNC जहाँ\DM_DMD पर्यटक\N_NN प्राकृतिक\JJ सौंदर्य\N_NN का\PSP पूरा\JJ लुत्फ\V_VM उठाते\V_VAUX है\V_VAUX ।\RD_PUNC
htd1014	शिमला\N_NNP की\PSP प्राकृतिक\N_NN खूबसूरती\N_NN को\PSP निहारने\V_VM के\PSP लिए\PSP पर्यटक\N_NN कालका\N_NNP से\PSP छोटी\JJ लाइन\N_NN का\PSP भी\RP_RPD इस्तेमाल\RB करते\V_VM हैं\V_VAUX ।\RD_PUNC
htd1015	शिमला\N_NNP का\PSP शापिंग\N_NN हब\N_NN माल\N_NN है\V_VAUX ,\RD_PUNC जो\PR_PRL रिज\N_NN के\PSP साथ\PSP बसा\V_VM है\V_VAUX और\CC_CCD यहाँ\DM_DND पर्यटकों\N_NN की\PSP भीड़\N_NN दिखाई\V_VM देती\V_VAUX है\V_VAUX ।\RD_PUNC
htd1016	शिमला\N_NNP का\PSP रिज\N_NN और\CC_CCD माल\N_NN रोड\N_NN वाला\PSP हिस्सा\N_NN पर्यटकों\N_NN की\PSP आवाजाही\N_NN से\PSP गुलजार\JJ रहता\V_VM है\V_VAUX ।\RD_PUNC
htd1017	माल\N_NN रोड\N_NN पर\PSP वाहन\N_NN नहीं\RP_NEG चलने\V_VM के\PSP कारण\N_NN पर्यटक\N_NN पैदल\N_NN ही\RP_RPD शिमला\N_NNP की\PSP खूबसूरती\N_NN निहारते\V_VM हुए\V_VAUX खरीददारी\N_NN करते\V_VM चलते\V_VAUX हैं\V_VAUX ।\RD_PUNC
htd1018	शिमला\N_NNP का\PSP मसीहा\N_NN चर्च\N_NN 1846\QT_QTC से\PSP लेकर\V_VM 1857\QT_QTC के\PSP बीच\N_NST 11\QT_QTC साल\N_NN में\PSP बना\V_VM ।\RD_PUNC
htd1019	शिमला\N_NNP का\PSP मसीहा\N_NN चर्च\N_NN प्रसिद्ध\JJ ऐतिहासिक\JJ और\CC_CCD उत्तर\N_NST भारत\N_NNP का\PSP दूसरा\QT_QTC पुराना\JJ चर्च\N_NN है\V_VAUX ।\RD_PUNC
htd1020	विश्व\N_NN के\PSP सब\JJ से\PSP पुराने\JJ नाटकघरों\N_NN में\PSP एक\QT_QTC शिमला\N_NNP का\PSP गेयटी\N_NNP थियेटर\N_NN माल\N_NN रोड\N_NN पर\PSP स्थित\V_VM है\V_VAUX ।\RD_PUNC
htd1021	जाखू\N_NNP चोटी\N_NN पर\PSP जाने\V_VM के\PSP लिए\PSP स्कैंडल\N_NN प्वाइंट\N_NN पर्यटकों\N_NN के\PSP लिए\PSP एक\QT_QTC ठौर\N_NN है\V_VAUX ।\RD_PUNC
htd1022	रिज\N_NN पर\PSP इस\PR_PRL मैदान\N_NN पर\PSP अकसर\JJ ग्रीष्म\N_NNP उत्सव\N_NN ,\RD_PUNC राजकीय\JJ समारोह\N_NN और\CC_CCD फिल्मों\N_NN की\PSP शूटिंग\N_NN की\V_VM जाती\V_VAUX है\V_VAUX ।\RD_PUNC
htd1023	जाखू\N_NNP चोटी\N_NN शिमला\N_NNP की\PSP सब\JJ से\PSP ऊँची\JJ पर्वतचोटी\N_NN है\V_VAUX ।\RD_PUNC
htd1024	शिमला\N_NNP से\PSP 2\QT_QTC किलोमीटर\N_NN की\PSP दूरी\JJ पर\PSP और\CC_CCD 8\QT_QTC हजार\QT_QTC फुट\N_NN की\PSP ऊँचाई\N_NN पर\PSP स्थित\V_VM जाखू\N_NNP हिल\N_NN जहाँ\DM_DMD देवदार\N_NN के\PSP ऊँचे\JJ पेड़ों\N_NN के\PSP लिए\PSP मशहूर\JJ है\V_VAUX वहीं\DM_DMD प्रकृति\N_NN प्रेमियों\N_NN के\PSP लिए\PSP उपयुक्त\JJ स्थान\N_NN है\V_VAUX ।\RD_PUNC
htd1025	स्कैंडल\N_NN प्वाइंट\N_NN वाली\N_NN दिशा\N_NN पर\PSP 2\QT_QTC किलोमीटर\N_NN आगे\N_NST 1947\QT_QTC में\PSP खोला\V_VM गया\V_VAUX राज्य\N_NN संग्रहालय\N_NN दिन\N_NN भर\RP_RPD खुला\V_VM रहता\V_VAUX है\V_VAUX ।\RD_PUNC
htd1026	राज्य\N_NN संग्रहालय\N_NN में\PSP लगभग\RB 9\QT_TC हजार\QT_TC वस्तुओं\N_NN को\PSP संग्रहीत\JJ किया\V_VM गया\V_VAUX है\V_VAUX ।\RD_PUNC
htd1027	यहाँ\DM_DMD हिमालय\N_NN की\PSP प्राचीन\JJ ,\RD_PUNC दुर्लभ\JJ कलात्मक\JJ वस्तुओं\N_NN और\CC_CCD पुस्तकों\N_NN का\PSP संग्रह\N_NN है\V_VAUX ।\RD_PUNC
htd1028	यहाँ\DM_DMD रखे\V_VM चित्र\N_NN ,\RD_PUNC दस्तकारियाँ\N_NN और\CC_CCD आदमकद\JJ मूर्तियाँ\N_NN पर्यटकों\N_NN के\PPS लिए\PSP आकर्षण\N_NN का\PSP केन्द्र\N_NN हैं\V_VM ।\RD_PUNC
htd1029	संग्रहालय\N_NN शिमला\N_NNP से\PSP 67\QT_QTC किलोमीटर\N_NN की\PSP दूरी\N_NN पर\PSP है\V_VAUX ।\RD_PUNC
htd1030	चाडविक\N_NNP फॉल्स\N_NN शिमला\N_NNP से\PSP 67\QT_QTC किलोमीटर\N_NN की\PSP दूरी\N_NN पर\PSP है\V_VAUX ।\RD_PUNC
htd1031	शिमला\N_NNP से\PSP 5\QT_QTC किलोमीटर\N_NN दूर\N_NN स्थित\V_VM समर\N_NN हिल\N_NN एक\QT_QTC सुंदर\JJ स्थान\N_NN है\V_VAUX ।\RD_PUNC
htd1032	6\QT_QTC ,\RD_PUNC 500\QT_QTC फुट\N_NN की\PSP ऊँचाई\N_NN पर\PSP स्थित\V_VM समर\N_NN हिल\N_NN स्थान\N_NN हिमाचल\N_NNP प्रदेश\N_NNP विश्वविद्यालय\N_NN के\PSP कारण\N_NN भी\RP_RPD प्रसिद्ध\JJ है\V_VAUX ।\RD_PUNC
htd1033	शिमला\N_NNP से\PSP 18\QT_QTC किलोमीटर\N_NN की\PSP दूरी\JJ पर\PSP स्थित\V_VM इंदिरा\N_NNP होली\N_NN डे\N_NN होम\N_NN देवदार\N_NN के\PSP जंगलों\N_NN के\PSP बीच\JJ एक\QT_QTC अच्छा\JJ पर्यटन\N_NN स्थल\N_NN है\V_VAUX ।\RD_PUNC
htd1034	इंदिरा\N_NNP होली\N_NN डे\N_NN होम\N_NN में\PSP एक\QT_QTC मिनी\JJ चिड़ियाघर\N_NN भी\RP_RPD है\V_VAUX ।\RD_PUNC
htd1035	याक\N_NN और\CC_CCD टट्टू\N_NN की\PSP सवारी\N_NN का\PSP लुत्फ़\N_NN भी\RP_RPD इंदिरा\N_NNP होली\N_NN डे\N_NN होम\N_NN में\PSP आकर\RB उठाया\V_VM जाता\V_VAUX है\V_VAUX ।\RD_PUNC
htd1036	समुद्रतल\N_NN से\PSP 2,250\QT_QTC मीटर\N_NN की\PSP ऊँचाई\N_NN पर\PSP स्थित\V_VM चैल\N_NNP शिमला\N_NNP से\PSP 65\QT_QTC किलोमीटर\N_NN दूर\JJ बसा\V_VM है\V_VAUX ।\RD_PUNC
htd1037	चैल\N_NNP जैसे\JJ शानदार\JJ सैरगाह\N_NN को\PSP पटियाला\N_NNP रियासत\N_NN के\PSP राजा\N_NN भूपेंद्र\N_NNP सिंह\N_NNP ने\PSP अपनी\PR_PRF ग्रीष्मकालीन\JJ सैरगाह\N_NN के\PSP रूप\N_NN में\PSP बसाया\V_VM था\V_VAUX ।\RD_PUNC
htd1038	चैल\N_NNP महल\N_NN को\PSP 1972\QT_QTC में\PSP सरकारी\N_NN संपत्ति\N_NN घोषित\RB किया\V_VM गया\V_VAUX ।\RD_PUNC
htd1039	शिमला\N_NNP का\PSP वन्यजीव\N_NN अभ्यारण्य\N_NN देखने\V_VM योग्य\JJ है\V_VAUX ।\RD_PUNC
htd1040	शिमला\N_NNP से\PSP 16\QT_QTC किलोमीटर\N_NN की\PSP दूरी\JJ पर\PSP स्थित\V_VM कुफ़री\N_NNP चैल\N_NNP के\PSP रास्ते\N_NN में\PSP ही\RP_RPD पड़ता\V_VM है\V_VAUX ।\RD_PUNC
htd1041	कुफ़री\N_NNP सुंदर\JJ स्थान\N_NN बर्फ़\N_NN के\PSP खेलों\N_NN और\CC_CCD कुदरती\JJ नजारों\N_NN के\PSP लिए\PSP मशहूर\JJ है\V_VAUX ।\RD_PUNC
htd1042	कुफ़री\N_NNP की\PSP ढलानें\N_NN ,\RD_PUNC मुलायम\JJ घास\N_NN और\CC_CCD कुदरती\JJ फूलों\N_NN से\PSP भरी\JJ हैं\V_VM जिनका\PR_PRL लुत्फ़\N_NN पर्यटक\N_NN खूब\QT_QTF उठाते\V_VM है\V_VAUX ।\RD_PUNC
htd1043	कुफ़री\N_NNP में\PSP आलू\N_NN अनुसंधान\N_NN केन्द्र\N_NN है\V_VAUX साथ\N_NN ही\RP_RPD 20\QT_QTC हेक्टेअर\N_NN में\PSP फैला\JJ चिड़ियाघर\N_NN भी\RP_RPD पर्यटकों\N_NN के\PSP आर्कषण\JJ का\PSP केन्द्र\N_NN है\V_VAUX ।\RD_PUNC
htd1044	कुफ़री\N_NNP के\PSP चिड़ियाघर\N_NN में\PSP लगभग\RB 140\QT_QTC जंगली\JJ जानवरों\N_NN को\PSP रखा\V_VM गया\V_VAUX है\V_VAUX ।\RD_PUNC
htd1045	तिब्बती\N_NNP भेड़िया\N_NN ,\RD_PUNC ब्राउन\N_NNP बियर\N_NNP ,\RD_PUNC बारकिंग\N_NNP डियर\N_NNP ,\RD_PUNC याक\N_NNP ,\RD_PUNC काला\N_NNP भालू\N_NNP ,\RD_PUNC तेंदुआ\N_NNP आदि\N_NN इन\PR_PRL जानवरों\N_NN में\PSP शामिल\N_NN है\V_VAUX ।\RD_PUNC
htd1046	शिमला\N_NNP से\PSP 23\QT_TQC किलोमीटर\N_NN दूर\N_NN नालदेहरा\N_NNP का\PSP गोल्फ\N_NN कोर्स\N_NN बेहद\JJ मशहूर\JJ है\V_VAUX ।\RD_PUNC
htd1047	9\QT_QTC छिद्रों\N_NN वाले\PSP इस\PR_PRL गोल्फ\N_NN कोर्स\N_NN तक\PSP जाने\V_VM के\PSP लिए\PSP नियमित\RB बस\N_NN सेवा\N_NN है\V_VAUX ।\RD_PUNC
htd1048	कोनीफर्स\N_NNP ,\RD_PUNC विशाल\JJ देवदारो\N_NN के\PSP बीच\N_NST बना\V_VM यह\DM_DMD गोल्फ\N_NN मैदान\N_NN सैरसपाटे\N_NN के\PSP लिए\PSP अद्वितीय\JJ जगह\N_NN है\V_VAUX ।\RD_PUNC
htd1049	कोनीफर्स\N_NNP में\PSP पर्यटक\N_NN रुकना\RB चाहें\V_VM तो\RP_RPD रुक\V_VM भी\RP_RPD सकते\V_VAUX हैं\V_VAUX ।\RD_PUNC
htd1050	कोनीफर्स\N_NNP में\PSP एचपीडीसी\N_NNP के\PSP रेस्तराँ\N_NN और\CC_CCD होटल\N_NN हैं\V_VAUX ।\RD_PUNC
htd1051	पर्यटन\N_NN की\PSP दृष्टि\N_NN से\PSP अप्रेल\N_NNP से\PSP जून\N_NNP तक\PSP का\PSP मौसम\N_NN सुविधाजनक\JJ माना\V_VM जाता\V_VAUX है\V_VAUX जबकि\CC_CCD सर्दियों\N_NN के\PSP मौसम\N_NN में\PSP शिमला\N_NNP का\PSP बर्फ़\N_NN से\PSP ढका\JJ सौंदर्य\N_NN देखने\V_VM के\PSP लिए\PSP पर्यटकों\N_NN की\PSP होड़\N_NN लगती\V_VM है\V_VAUX ।\RD_PUNC
htd1052	समुद्रतल\N_NN से\PSP 2,036\QT_QTC मीटर\N_NN की\PSP ऊँचाई\N_NN पर\PSP स्थित\V_VM डलहौजी\N_NNP को\PSP हिमाचल\N_NNP प्रदेश\N_NNP के\PSP एक\QT_QTC अलग\JJ तरह\PSP के\PSP पर्यटन\N_NN स्थल\N_NN के\PSP रूप\N_NN में\PSP जाना\V_VM जाता\V_VAUX है\V_VAUX ।\RD_PUNC 
htd1053	डलहौजी\N_NNP में\PSP भीड़भाड़\JJ के\PSP स्थान\N_NN पर\PSP शांत\JJ माहौल\N_NN है\V_VAUX ।\RD_PUNC
htd1054	लंबी\JJ छुट्टियाँ\N_NN गुजारने\V_VM वाले\PSP एकांतपसंद\JJ लोग\N_NN डलहौजी\N_NNP बड़ी\JJ संख्या\N_NN में\PSP आते\V_VM हैं\V_VAUX ।\RD_PUNC
htd1055	लेकिन\CC_CCS चंबा\N_NNP जाने\N_NN वाला\PSP हर\QT_QTF सैलानी\N_NN डलहौजी\N_NNP को\PSP पहला\QT_QTC स्थान\N_NN देता\V_VM है\V_VAUX ।\RD_PUNC
htd1056	पंजाब\N_NNP के\PSP समीप\JJ होने\V_VM के\PSP कारण\N_NN पंजाबी\N_NNP परिवार\N_NN साल\JJ भर\JJ यहाँ\DM_DMD घूमते\V_VM मिलते\V_VAUX हैं\V_VAUX ।\RD_PUNC
htd1057	1853\QT_QTC में\PSP अंगरेजों\N_NN ने\PSP चंबा\N_NNP का\PSP यह\DM_DMD खूबसूरत\JJ इलाका\N_NN यहाँ\DM_DMD के\PSP राजा\N_NN से\PSP खरीदा\V_VM था\V_VAUX ।\RD_PUNC
htd1058	उस\DM_DMD वक्त\N_NN के\PSP अंगरेज\N_NN शासक\N_NN लार्ड\N_NNP डलहौजी\N_NNP के\PSP नाम\N_NN पर\PSP इसका\PR_PRL नाम\N_NN ’\RD_PUNC डलहौजी\N_NNP ’\RD_PUNC रख\V_VM दिया\V_VAUX गया\V_VAUX ।\RD_PUNC
htd1059	नजदीक\JJ शहर\N_NN पठानकोट\N_NNP से\PSP सिर्फ\QT_QTF 3\QT_QTC घंटे\N_NN के\PSP सफर\N_NN यानी\CC_CCS सिर्फ\JJ 88\QT_QTC किलोमीटर\N_NN के\PSP बाद\N_NST डलहौजी\N_NNP आ\V_VM जाता\V_VAUX है\V_VAUX ।\RD_PUNC
htd1060	डलहौजी\N_NNP उस\PR_PRL धौलाधार\N_NNP पर्वतमाला\N_NN के\PSP सामने\JJ पड़ता\V_VM है\V_VAUX जो\RP_RPD साल\JJ भर\JJ बर्फ़\N_NN की\PSP नई\JJ नई\JJ परतें\N_NN ओढ़ती\V_VM है\V_VAUX ।\RD_PUNC
htd1061	धौलाधार\N_NNP पर्वत\N_NN शिखर\N_NN गहरी\JJ ढ़लानों\N_NN और\CC_CCD खुले\JJ आसमान\N_NN को\PSP छूते\V_VM पर्वतों\N_NN को\PSP देखने\V_VM के\PSP लिए\PSP अच्छी\JJ जगह\N_NN है\V_VAUX ।\RD_PUNC
htd1062	धौलाधार\N_NNP पर्वत\N_NN शिखर\N_NN के\JJ पास\N_NST ही\RP_RPD सुभाष\N_NNP चंद्र\N_NNP बोस\N_NNP की\PSP प्रतिमा\N_NN लगी\V_VM है\V_VAUX ।\RD_PUNC
htd1063	सुभाष\N_NNP चंद्र\N_NNP बोस\N_NNP कुछ\QT_QTF दिन\N_NN यहाँ\DM_DMD आ\V_VM कर\V_VAUX रहे\V_VM थे\V_VAUX ।\RD_PUNC
htd1064	रेलिंग\N_NN के\PSP सहारे\RB खड़े\V_VM हो\V_VAUX कर\V_VAUX यहाँ\DM_DMD से\PSP पंजाब\N_NNP का\PSP मैदानी\JJ इलाका\N_NN भी\RP_RPD देखा\V_VM जा\V_VAUX सकता\V_VAUX है\V_VAUX ।\RD_PUNC
htd1065	गाँधी\N_NNP चौक\N_NN और\CC_CCD सुभाष\N_NNP चौक\N_NN को\PSP जो\RP_RPD 2\QT_QTC रास्ते\N_NN जोड़ते\V_VM हैं\V_VAUX ,\RD_PUNC उन्हें\PR_PRL ’\RD_PUNC ठंडी\JJ सड़क\N_NN ’\RD_PUNC और\CC_CCD ’\RD_PUNC गरम\JJ सड़क\N_NN ’\RD_PUNC कहते\V_VAUX हैं\V_VAUX ।\RD_PUNC
htd1066	धूप\N_NN में\PSP निकलना\V_VM हो\V_VAUX तो\RP_RPD गरम\JJ सड़क\N_NN है\V_VAUX और\CC_CCD छाँव\N_NN में\PSP निकलना\V_VM हो\V_VAUX तो\RP_RPD ठंडी\JJ सड़क\N_NN है\V_VAUX ।\RD_PUNC
htd1067	गर्मियों\N_NN में\PSP ठंडी\N_NN सड़क\N_NN सब\QT_QTF को\PSP लुभाती\V_VM है\V_VAUX ।\RD_PUNC
htd1068	पेड़ो\N_NN से\PSP घिरी\V_VM यह\DM_DMD ठंडी\JJ सड़क\N_NN डलहौजी\N_NNP की\PSP माल\N_NN रोड\N_NN भी\RP_RPD कहलाती\V_VM है\V_VAUX ।\RD_PUNC
htd1069	डलहौजी\N_NNP में\PSP बर्फ़\N_NN से\PSP ढकी\JJ पर्वत\N_NN श्रृंखलाओं\N_NN को\PSP देखने\V_VM के\PSP लिए\PSP व्यू\N_NN प्वाइंट\N_NN बने\V_VM हैं\V_VAUX ।\RD_PUNC
htd1070	दोनों\QT_QTC सड़कों\N_NN पर\PSP तिब्बती\N_NNP बौद्धों\N_NN द्वारा\PSP चट्टानों\N_NN पर\PSP थंका\N_NN शैली\N_NN के\PSP चित्र\N_NN अनोखे\JJ रूप\N_NN में\PSP उकेरे\V_VM गए\V_VAUX हैं\V_VAUX ।\RD_PUNC
htd1071	कभी\N_NST पंजपुला\N_NNP से\PSP धर्मशाला\N_NNP की\PSP ओर\N_NN एक\QT_QTC पैदल\N_NN मार्ग\N_NN जाता\V_VM था\V_VAUX ।\RD_PUNC
htd1072	पंजपुला\N_NNP एक\QT_QTC सैरगाह\N_NN है\V_VAUX ।\RD_PUNC
htd1073	डलहौजी\N_NNP में\PSP शहीद\N_NN भगत\N_NNP सिंह\N_NNP के\PSP चाचा\N_NN की\PSP समाधि\N_NN भी\RP_RPD है\V_VAUX ।\RD_PUNC
htd1074	डलहौजी\N_NNP में\PSP एक\QT_QTC झरना\N_NN पर्यटकों\N_NN के\PSP पिकनिक\N_NN स्थल\N_NN के\PSP रूप\N_NN में\PSP मौजूद\N_NN है\V_VAUX ।\RD_PUNC
htd1075	अगर\CC_CCS गाँधी\N_NNP चौक\N_NN से\PSP पंजपुला\N_NNP के\PSP रास्ते\N_NN पर\PSP निकलें\V_VM तो\RP_RPD एक\QT_QTC चश्मा\N_NN आता\V_VM है\V_VAUX ।\RD_PUNC
htd1076	पहले\QT_QTC चश्मे\N_NN में\PSP इतना\QT_QTF पानी\N_NN होता\V_VM था\V_VAUX कि\CC_CCS 7\QT_QTC धाराएँ\N_NN बनती\V_VM थीं\V_VAUX ।\RD_PUNC
htd1077	आज\N_NN चश्मे\N_NN में\PSP से\PSP एक\QT_QTC धारा\N_NN निकलती\V_VM है\V_VAUX ।\RD_PUNC
htd1078	विश्राम\V_VM करने\V_VAUX और\CC_CCD ठंडा\JJ पानी\N_NN पीने\V_VM के\PSP लिए\PSP सप्तधारा\N_NNP अच्छा\JJ ठौर\N_NN है\V_VAUX ।\RD_PUNC
htd1079	यह\DM_DMD चश्मा\N_NN चंबा\N_NNP के\PSP राजाओं\N_NN के\PSP एक\QT_QTC महल\N_NN और\CC_CCD उस\PR_PRL की\PSP ऐतिहासिक\JJ व\CC_CCD कलात्मक\JJ सुंदरता\N_NN के\PSP लिए\PSP जाना\V_VM जाता\V_VAUX है\V_VAUX ।\RD_PUNC
htd1080	यहाँ\DM_DMD देवदार\N_NN और\CC_CCD गहरी\JJ ढलानों\N_NN में\PSP सीढ़ीनुमा\JJ खेत\N_NN आकर्षण\N_NN का\PSP केन्द्र\N_NN है\V_VAUX ।\RD_PUNC
htd1081	डलहौजी\N_NN में\PSP यह\DM_DMD ऐसा\PR_PRL सब\QT_QTF से\PSP ऊँचा\JJ पर्वत\N_NN शिखर\N_NN है\V_VAUX जहाँ\DM_DMD से\PSP व्यास\N_NNP ,\RD_PUNC चिनाब\N_NNP और\CC_CCD रावी\N_NNP नदियों\N_NN को\PSP एक\QT_QTC साथ\N_NST देखा\V_VM जा\V_VAUX सकता\V_VAUX है\V_VAUX ।\RD_PUNC
htd1082	यह\DM_DMD स्थल\N_NN ’\RD_PUNC म्यूजिकल\N_NN पीक\N_NN ’\RD_PUNC भी\RP_PRD कहलाता\V_VM है\V_VAUX ।\RD_PUNC
htd1083	देवदार\N_NN के\PSP अनोखे\JJ झुंडों\N_NN और\CC_CCD घने\JJ जंगलों\N_NN के\PSP बीच\N_NST यह\DM_DMD स्थान\N_NN सैलानियों\N_NN को\PSP नया\JJ एहसास\RB कराता\V_VM है\V_VAUX ।\RD_PUNC
htd1084	डलहौजी\N_NNP के\PSP अभ्यारण्य\N_NN में\PSP वन्यजीवों\N_NN और\CC_CCD दुर्लभ\JJ पक्षियों\N_NN को\PSP वन\N_NN विभाग\N_NN की\PSP अनुमति\RB से\PSP देखा\V_VM जा\V_VM सकता\V_VAUX है\V_VAUX ।\RD_PUNC
htd1085	कालाटोप\N_NNP गांधी\N_NNP चौक\N_NN से\PSP 8\QT_QTC किलोमीटर\N_NN दूर\JJ है\V_VAUX ।\RD_PUNC
htd1086	अप्रैल\N_NNP से\PSP जून\N_NNP और\CC_CCD सितंबर\N_NNP से\PSP अक्तूबर\N_NNP तक\PSP बेहतर\JJ मौसम\N_NN रहता\V_VM है\V_VAUX ।\RD_PUNC
htd1087	अगस्त\N_NNP के\PSP बाद\N_NST गर्म\JJ कपड़े\N_NN साथ\PSP रखें\V_VM ।\RD_PUNC
htd1088	सामान्य\JJ स्वेटर\N_NN व\CC_CCD शाल\N_NN हर\QT_QTF मौसम\N_NN में\PSP चाहिए\V_VM ।\RD_PUNC
htd1089	डलहौजी\N_NNP से\PSP तिब्बती\N_NNP व\CC_CCD हिमाचली\JJ शिल्प\N_NN की\PSP वस्तुएँ\N_NN ,\RD_PUNC शाल\N_NN और\CC_CCD टोपियाँ\N_NN व\CC_CCD मेवे\N_NN खरीद\V_VM सकते\V_VAUX हैं\V_VAUX ।\RD_PUNC
htd1090	चंबा\N_NNP में\PSP चौगान\N_NN के\PSP चारों\QT_QTC ओर\PSP फैले\RB बाजार\N_NN में\PSP हिमाचली\JJ वस्त्र\N_NN ,\RD_PUNC चप्पल\N_NN व\CC_CCD मेवों\N_NN की\PSP दुकानें\N_NN हैं\V_VM ।\RD_PUNC
htd1091	चंबा\N_NNP के\PSP रुमाल\N_NN प्रसिद्ध\JJ हैं\V_VAUX ।\RD_PUNC
htd1092	खजियार\N_NNP डलहौजी\N_NNP से\PSP 22\QT_QTC किलोमीटर\N_NN दूर\JJ है\V_VAUX ।\RD_PUNC
htd1093	डलहौजी\N_NNP जाकर\RB खजियार\N_NNP सभी\QT_QTF जाना\V_VM चाहते\V_VAUX हैं\V_VAUX क्योंकि\CC_CCS यह\DM_DMD हर\QT_QTF प्रकार\N_NN के\PSP पर्यटकों\N_NN और\CC_CCD बच्चों\N_NN को\PSP लुभाता\V_VM है\V_VAUX ।\RD_PUNC
htd1094	दूरदूर\JJ तक\PSP फैला\RB मखमली\JJ मैदान\N_NN है\V_VAUX जो\PR_PRL देवदार\N_NN के\PSP जंगल\N_NN से\PSP घिरा\V_VM है\V_VAUX ।\RD_PUNC
htd1095	खजियार\N_NNP में\PSP ठहरने\V_VM और\CC_CCD खाने\V_VM -\RD_PUNC पीने\V_VM की\PSP पूरी\JJ सुविधा\RB है\V_VAUX ।\RD_PUNC
