ID	Value
htd20024	1424\QT_QTC वर्ग\N_NN किलोमीटर\N_NN में\PSP फैली\V_VM गिर\N_NNP वाइल्ड\N_NNP लाइफ\N_NNP साउथ\N_NNP अफ्रीका\N_NNP के\PSP अलावा\N_NN दुनिया\N_NN का\PSP इकलौता\JJ स्थान\N_NN है\V_VM ,\RD_PUNC जहाँ\PR_PRL शेरों\N_NN को\PSP अपने\PR_PRF प्राकृतिक\JJ आवास\N_NN में\PSP रहते\V_VM हुए\V_VAUX देखा\V_VM जा\V_VAUX सकता\V_VAUX है\V_VAUX ।\RD_PUNC
htd20025	गिर\N_NNP का\PSP जंगल\N_NN सूखे\JJ सीधे\JJ खड़े\JJ वृक्षों\N_NN ,\RD_PUNC काँटेदार\JJ झाड़ियों\N_NN व\CC_CCD हरे-भरे\JJ पेड़ों\N_NN से\PSP भरा\V_VM है\V_VAUX ।\RD_PUNC
htd20026	गिर\N_NNP के\PSP जंगलों\N_NN में\PSP शेर\N_NN यहाँ\DM_DMD का\PSP सबसे\RP_INTF लोकप्रिय\JJ जानवर\N_NN है\V_VM ।\RD_PUNC
htd20027	वैसे\CC_CCS ,\RD_PUNC आपको\PR_PRP यहाँ\DM_DMD लेपर्ड\N_NN भी\RP_RPD देखने\V_VM को\PSP मिलेगा\V_VAUX ।\RD_PUNC
htd20028	इसके\DM_DMR अलावा\N_NN ,\RD_PUNC ऊँचे\JJ कद\N_NN वाले\PSP हिरण\N_NN ,\RD_PUNC साँभर\N_NN ,\RD_PUNC चीतल\N_NN ,\RD_PUNC नीलगाय\N_NN ,\RD_PUNC चिंकारा\N_NN ,\RD_PUNC बारहसिंगा\N_NN ,\RD_PUNC भालू\N_NN व\CC_CCD बड़ी\JJ पूँछ\N_NN वाले\PSP लंगूर\N_NN भी\RP_RPD यहाँ\DM_DMD खूब\QT_QTF देखे\V_VM जा\V_VAUX सकते\V_VAUX हैं\V_VAUX ।\RD_PUNC
htd20029	अगर\CC_CCS आप\PR_PRP गिर\N_NNP वन\N_NNP घूमना\V_VM चाहते\V_VAUX हैं\V_VAUX ,\RD_PUNC तो\RP_RPD आप\PR_PRP वाइल्ड\N_NN सेंचुरी\N_NN ऑफिस\N_NN से\PSP जीप\N_NN ले\V_VM सकते\V_VAUX हैं\V_VAUX ।\RD_PUNC
htd20030	इस\DM_DMR जीप\N_NN में\PSP एक\QT_QTC साथ\N_NN छह\QT_QTC लोग\N_NN सेंक्चुरी\N_NN घूम\V_VM सकते\V_VAUX हैं\V_VAUX ।\RD_PUNC
htd20031	यहाँ\DM_DMD घूमने\V_VM का\PSP समय\N_NN सुबह\N_NN छह\QT_QTC बजे\N_NN से\PSP सुबह\N_NN 11\QT_QTC बजे\N_NN तक\PSP और\CC_CCD शाम\N_NN 3\QT_QTC बजे\N_NN से\PSP शाम\N_NN 6\QT_QTC बजे\N_NN तक\PSP का\PSP है\V_VM ।\RD_PUNC
htd20032	मानसून\N_NN के\PSP दौरान\N_NN इसे\DM_DMR बंद\N_NN कर\V_VM दिया\V_VAUX जाता\V_VAUX है\V_VAUX ।\RD_PUNC
htd20033	जूनागढ़\N_NNP से\PSP तकरीबन\N_NN 40\QT_QTC किलोमीटर\N_NN की\PSP दूरी\N_NN पर\PSP केशोढ\N_NNP और\CC_CCD 113\QT_QTC किलोमीटर\N_NN की\PSP दूरी\N_NN पर\PSP पोरबंदर\N_NNP एयरपोर्ट\N_NNP है\V_VM ।\RD_PUNC
htd20034	राजकोट\N_NNP भी\RP_RPD नजदीक\N_NST ही\RP_RPD है\V_VM ,\RD_PUNC जो\PR_PRL देश\N_NN के\PSP कई\QT_QTF शहरों\N_NN से\PSP हवाई\N_NN मार्ग\N_NN से\PSP जुड़ा\V_VM है\V_VAUX ।\RD_PUNC
htd20035	जूनागढ़\N_NNP अहमदाबाद\N_NNP और\CC_CCD राजकोट\N_NNP रेलवे\N_NNP लाइन\N_NNP पर\PSP पड़ता\V_VM है\V_VAUX ।\RD_PUNC
htd20036	जूनागढ़\N_NNP राजकोट\N_NNP से\PSP 102\QT_QTC किलोमीटर\N_NN ,\RD_PUNC पोरबंदर\N_NNP से\PSP 113\QT_QTC किलोमीटर\N_NN और\CC_CCD अहमदाबाद\N_NNP से\PSP 327\QT_QTF किलोमीटर\N_NN की\PSP दूरी\N_NN पर\PSP स्थित\V_VM है\V_VAUX ।\RD_PUNC
htd20037	स्थानीय\JJ परिवहन\N_NN :\RD_PUNC ऑटो\N_NN रिक्‍शा\N_NN और\CC_CCD स्थानीय\JJ बसों\N_NN से\PSP आसानी\RB से\PSP जूनागढ़\N_NNP पहुँचा\V_VM जा\V_VAUX सकता\V_VAUX है\V_VAUX ।\RD_PUNC
htd20038	प्राइवेट\JJ और\CC_CCD राज्य\JJ परिवहन\N_NN की\PSP लग्ज़री\JJ बसें\N_NN आसानी\RB से\PSP उपलब्ध\N_NN हो\V_VM जाती\V_VAUX हैं\V_VAUX ।\RD_PUNC
htd20039	इसके\DM_DMR अलावा\N_NN ,\RD_PUNC आपको\PR_PRP यहाँ\DM_DMD कैब\N_NN भी\RP_RPD मिल\V_VM जाएँगी\V_VAUX ।\RD_PUNC
htd20040	सिंगापुर\N_NNP की\PSP मेहमाननवाज़ी\N_NN गजब\JJ की\PSP है\V_VM ।\RD_PUNC
htd20041	पर्यटक\N_NN यहाँ\DM_DMD की\PSP आधुनिकता\N_NN और\CC_CCD संस्कृति\N_NN के\PSP अनूठे\JJ मेल\N_NN की\PSP अविस्मरणीय\JJ यादें\N_NN लेकर\V_VM वापस\N_NN जाते\V_VM हैं\V_VAUX ।\RD_PUNC
htd20042	छोटे-छोटे\JJ द्वीपों\N_NN से\PSP सजे\N_NN नन्हे\JJ से\PSP देश\N_NN सिंगापुर\N_NNP में\PSP समुद्र\N_NN के\PSP किनारे\N_NST से\PSP गुजरते\V_VM हुए\V_VAUX ऐसा\DM_DMD लगता\V_VM है\V_VAUX ,\RD_PUNC जैसे\CC_CCS प्रकृति\N_NN अपनी\PR_PRF ओर\N_NN खींचकर\V_VM बुला\V_VM रही\V_VAUX हो\V_VAUX ।\RD_PUNC
htd20043	लगता\V_VM है\V_VAUX सबकुछ\QT_QTF करीने\N_NN से\PSP सजाया\V_VM गया\V_VAUX हो\V_VAUX ।\RD_PUNC
htd20044	सिंगापुर\N_NNP के\PSP चांगी\N_NNP हवाई\N_NNP अड्डे\N_NNP पर\PSP पहुँचते\V_VM ही\RP_RPD यह\DM_DMD आभास\N_NN हो\V_VM जाता\V_VAUX है\V_VAUX कि\CC_CCS 50\QT_QTC लाख\N_NN की\PSP आबादी\N_NN वाला\PSP यह\DM_DMD प्यारा\JJ सा\JJ एशियाई\JJ देश\N_NN अतिथियों\N_NN के\PSP स्वागत\N_NN के\PSP लिए\PSP पलक\N_NN पाँवड़े\N_NN बिछाकर\V_VM खड़ा\V_VM है\V_VAUX ।\RD_PUNC
htd20045	समुद्र\N_NN और\CC_CCD हरियाली\N_NN के\PSP बीच\N_NST प्रकृति\N_NN ने\PSP तो\RP_RPD इसे\DM_DMR सँवारा\V_VM ही\RP_RPD है\V_VAUX इस\DM_DMR शहर\N_NN को\PSP खुद\PR_PRF भी\RP_RPD अपनी\PR_PRF सुंदरता\N_NN का\PSP अहसास\N_NN है\V_VM ।\RD_PUNC
htd20046	नतीजा\N_NN है\V_VM कि\CC_CCS गगनचुंबी\JJ अट्टालिकाएँ\N_NN हों\V_VM या\CC_CCD खुली-खुली\JJ सड़कें\N_NN ,\RD_PUNC हर\QT_QTF तरफ\N_NN सौंदर्य\N_NN झलकता\V_VM है\V_VAUX ।\RD_PUNC
htd20047	अब\N_NST तक\PSP आर्चर\N_NNP रोड\N_NNP पर\PSP आकर्षक\JJ मॉल्स\N_NN या\CC_CCD वीवोसिटी\N_NN में\PSP खरीदारी\N_NN या\CC_CCD अंडरवाटर\N_NN पार्क\N_NN और\CC_CCD ’सौंग\N_NNP आफ\N_NNP द\N_NNP सी’\N_NNP यहाँ\DM_DMD पर्यटकों\N_NN को\PSP खींच\V_VM लाते\V_VAUX रहे\V_VAUX हैं\V_VAUX ।\RD_PUNC
htd20048	सिंगापुर\N_NNP की\PSP खूबसूरती\N_NN में\PSP चार\QT_QTC चाँद\N_NN लगाने\V_VM वाला\PSP सेंटोसा\N_NNP द्वीप\N_NNP लंबे\JJ समय\N_NN तक\PSP सिर्फ\QT_QTF अपने\PR_PRF नाम\N_NN के\PSP चक्कर\N_NN में\PSP फँसा\V_VM रहा\V_VAUX ।\RD_PUNC
htd20049	समुद्र\N_NN के\PSP किनारे\N_NST पाम\N_NN के\PSP पेड़ों\N_NN के\PSP बीच\N_NST खूबसूरत\N_NN सड़कों\N_NN से\PSP गुजरते\V_VM हुए\V_VAUX हम\PR_PRP उसी\DM_DMD सेंटोसा\N_NNP द्वीप\N_NNP के\PSP बड़े\JJ भूभाग\N_NN (करीब\JJ 124\QT_QTC एकड़)\N_NN में\PSP बने\V_VM रिजाटर्स\N_NNP वर्ल्ड\N_NNP सेंटोसा\N_NNP की\PSP अनोखी\JJ दुनिया\N_NN में\PSP पहुँच\V_VM गए\V_VAUX ।\RD_PUNC
htd20050	वहाँ\DM_DMD के\PSP भव्य\JJ होटल\N_NNP फेस्टिव\N_NNP में\PSP पहुँचने\V_VM के\PSP बाद\N_NST जब\PR_PRL भारतीय\JJ पत्रकारों\N_NN के\PSP दल\N_NN के\PSP सामने\N_NST होटल\N_NN घूमने\V_VM का\PSP प्रस्ताव\N_NN आया\V_VM ,\RD_PUNC तो\RP_RPD हम\PR_PRP समझ\V_VM नहीं\RP_NEG पा\V_VM रहे\V_VAUX थे\V_VAUX कि\CC_CCS किसी\DM_DMI होटल\N_NN में\PSP घूमने\V_VM लायक\N_NN क्या\PR_PRQ होगा\V_VM ।\RD_PUNC
htd20051	लेकिन\CC_CCD जब\PR_PRL हम\PR_PRP निकले\V_VM तो\RP_RPD अहसास\N_NN हुआ\V_VM कि\CC_CCS चार\QT_QTC होटलों\N_NN की\PSP यह\DM_DMD श्रृंखला\N_NN सिर्फ\QT_QTF ठहरने\V_VM की\PSP जगह\N_NN नहीं\RP_NEG है\V_VM ।\RD_PUNC
htd20052	बल्कि\CC_CCD यहाँ\DM_DMD अलग-अलग\JJ खासियत\N_NN के\PSP साथ\N_NN कमरों\N_NN ,\RD_PUNC दीवारों\N_NN और\CC_CCD रेस्तराओं\N_NN की\PSP कलात्मकता\N_NN को\PSP समझने\V_VM के\PSP लिए\PSP पूरा\QT_QTF एक\QT_QTC दिन\N_NN भी\RP_RPD कम\QT_QTF है\V_VM ।\RD_PUNC
htd20053	हमारे\PR_PRP सामने\N_NST थी\V_VAUX सिंगापुर\N_NNP की\PSP एक\QT_QTC नयी\JJ बोलती\JJ तस्वीर\N_NN ।\RD_PUNC
htd20054	इसके\DM_DMR सभी\QT_QTF होटलों\N_NN की\PSP अलग-अलग\JJ पहचान\N_NN दिखी\V_VM ।\RD_PUNC
htd20055	अगले\JJ दिन\N_NN हम\PR_PRP इसी\DM_DMR कैंपस\N_NN में\PSP बने\V_VM यूनिवर्सल\N_NNP स्टूडियो\N_NNP थीम\N_NNP पार्क\N_NNP में\PSP पहुँचे\V_VM तो\RP_RPD महसूस\N_NN हुआ\V_VM कि\CC_CCS हॉलीवुड\N_NNP में\PSP कदम\N_NN रख\V_VM रहे\V_VAUX हैं\V_VAUX ।\RD_PUNC
htd20056	चारों\QT_QTF ओर\N_NN रहस्य\N_NN और\CC_CCD रोमांच\N_NN से\PSP भरा\JJ वातावरण\N_NN ।\RD_PUNC
htd20057	कहीं\DM_DMQ आप\PR_PRP मंत्रमुग्ध\JJ हो\V_VM जाते\V_VAUX हैं\V_VAUX ,\RD_PUNC तो\RP_RPD कहीं\DM_DMQ हिम्मत\N_NN जवाब\N_NN दे\V_VM जाती\V_VAUX है\V_VAUX ।\RD_PUNC
htd20058	हमारी\PR_PRP गाइड\N_NN ने\PSP बताया\N_NN कि\CC_CCS सड़क\N_NN के\PSP ऊपर\N_NST इस\DM_DMR तरह\N_NN की\PSP चादर\N_NN लगाई\V_VM गई\V_VAUX है\V_VAUX ,\RD_PUNC जिससे\CC_CCS पूरी\QT_QTF रोशनी\N_NN आए\V_VM लेकिन\CC_CCS सूरज\N_NN का\PSP ताप\N_NN महसूस\N_NN न\RP_NEG हो\V_VM ।\RD_PUNC
htd20059	दुनिया\N_NN के\PSP इस\DM_DMR चौथे\QT_QTO यूनिवर्सल\N_NNP स्टूडियो\N_NNP को\PSP भी\RP_RPD अलग-अलग\JJ थीम\N_NN जोन\N_NN में\PSP बाँटा\V_VM गया\V_VAUX है\V_VAUX ।\RD_PUNC
htd20060	कई\QT_QTF हिस्से\N_NN मुख्य\JJ रूप\N_NN से\PSP हॉलीवुड\N_NNP की\PSP मशहूर\JJ फिल्मों\N_NN या\CC_CCD टीवी\N_NN शो\N_NN पर\PSP आधारित\V_VM हैं\V_VAUX ।\RD_PUNC
htd20061	इसके\DM_DMR अंदर\N_NST रॉलर\N_NN कोस्टर\N_NN की\PSP राइडों\N_NN को\PSP देखकर\V_VM दिल\N_NN बच्चों\N_NN की\PSP तरह\N_NN मचल\V_VM उठा\V_VAUX ।\RD_PUNC
htd20062	लेकिन\CC_CCD 140\QT_QTC फीट\N_NN की\PSP ऊँचाई\N_NN पर\PSP 90\QT_QTF कि.मी.\N_NN की\PSP रफ्‍तार\N_NN से\PSP चलने\V_VM वाले\PSP उन\PR_PRP राइडों\N_NN पर\PSP चढ़ने\V_VM की\PSP हिम्मत\N_NN जुटाना\V_VM भी\RP_RPD बड़ी\JJ बात\N_NN है\V_VM ।\RD_PUNC
htd20063	तेजी\RB से\PSP ऊपर\N_NST -\RD_PUNC नीचे\N_NST आते\V_VM इन\DM_DMR 24\QT_QTC राइडों\N_NN को\PSP देखकर\V_VM हम\PR_PRP यही\DM_DMD सोच\V_VM रहे\V_VAUX थे\V_VAUX कि\CC_CCS इसमें\DM_DMR बैठने\V_VM के\PSP बाद\N_NST कैसी\DM_DMQ लगती\V_VM होगी\V_VAUX दुनिया\N_NN !\RD_PUNC
htd20064	इस\DM_DMR पार्क\N_NN में\PSP पुरातन\JJ मिस्र\N_NN की\PSP दुनिया\N_NN भी\RP_RPD सजी\V_VM है\V_VAUX ।\RD_PUNC
htd20065	आगे\N_NNP जुरासिक\N_NNP पार्क\N_NNP में\PSP डायनासोर\N_NN का\PSP ढाँचा\N_NN मशहूर\JJ फिल्म\N_NN ’द\N_NNP लॉस्ट\N_NNP वर्ल्ड’\N_NNP का\PSP पूरा\QT_QTF दृश्य\N_NN उपस्थित\N_NN कर\V_VM रहा\V_VAUX था\V_VAUX ।\RD_PUNC
htd20066	’\RD_PUNC द\N_NNP वाटर\N_NNP वर्ल्ड\N_NNP ’\RD_PUNC में\PSP पानी\N_NN के\PSP अंदर\N_NST आग\N_NN की\PSP तेज\JJ लपटों\N_NN के\PSP बीच\N_NST खतरनाक\JJ स्टंट\N_NN का\PSP रिहर्सल\N_NN रोमांच\N_NN पैदा\N_NN कर\V_VM रहा\V_VAUX था\V_VAUX ।\RD_PUNC
htd20067	इस\DM_DMR थीम\N_NN पार्क\N_NN में\PSP घूमते\V_VM हुए\V_VAUX जहाँ\PR_PRL भी\RP_RPD आप\PR_PRP थक\V_VM जाएँ\V_VAUX ,\RD_PUNC आस-पास\N_NST कोई\DM_DMI रेस्टोरेंट\N_NN जरूर\RB मिलेगा\V_VM ।\RD_PUNC
htd20068	खूबसूरत\JJ ’\RD_PUNC फार\N_NNP -\RD_PUNC फार\N_NNP अवे\N_NNP कैसल\N_NNP ’\RD_PUNC और\CC_CCD दुनिया\N_NN का\PSP पहला\QT_QTO मेडागास्कर\N_NNP थीम\N_NNP पार्क\N_NNP राइड\N_NN को\PSP देखने\V_VM के\PSP बाद\N_NST ’\RD_PUNC ड्राइव\N_NN इन\DM_DMR ’\RD_PUNC रेस्तराँ\N_NN में\PSP हम\PR_PRP अमेरिकन\JJ बर्गर\N_NN का\PSP आनंद\N_NN ले\V_VM रहे\V_VAUX थे\V_VAUX ,\RD_PUNC तो\RP_RPD हमारे\N_NN एक\QT_QTC साथी\N_NN ’\RD_PUNC वर्म्स\N_NNP इन\N_NNP मड\N_NNP ’\RD_PUNC खाने\V_VM को\PSP बेताब\N_NN थे\V_VM ।\RD_PUNC
htd20069	हमलोगों\PR_PRP की\PSP उत्सुकता\N_NN का\PSP मजा\N_NN लेते\V_VM हुए\V_VAUX इसे\DM_DMR आइसक्रीम\N_NN के\PSP तौर\N_NN पर\PSP पेश\N_NN किया\V_VM गया\V_VAUX ।\RD_PUNC
htd20070	हमें\PR_PRP बताया\V_VM गया\V_VAUX कि\CC_CCS घबराइए\V_VM नहीं\RP_NEG ’\RD_PUNC कीचड़\N_NN में\PSP कीड़े\N_NN ’\RD_PUNC नहीं\RP_NEG मिलेंगे\V_VM ,\RD_PUNC ये\DM_DMD तो\RP_RPD सिर्फ\QT_QTF नाम\N_NN है\V_VM ।\RD_PUNC
htd20071	सिंगापुर\N_NNP की\PSP यह\DM_DMD खूबसूरत\JJ शाम\N_NN हमारे\PR_PRP लिए\PSP यादगार\JJ बन\V_VM गई\V_VAUX ।\RD_PUNC
htd20072	हम\PR_PRP अपने\PR_PRF होटल\N_NN के\PSP अंदर\N_NST से\PSP ही\RP_RPD आकर्षक\JJ एस्केलेटरों\N_NN (\RD_SYM स्वचालित\JJ सीढ़ियों\N_NN )\RD_SYM से\PSP सीधे\JJ कसीनो\N_NN तक\PSP जा\V_VM पहुँचे\V_VAUX ।\RD_PUNC
htd20073	यह\DM_DMD वही\DM_DMD कसीनो\N_NN है\V_VM ,\RD_PUNC जिसके\DM_DMR बूते\N_NN सिंगापुर\N_NNP अपने\PR_PRF देश\N_NN की\PSP आर्थिक\JJ तस्वीर\N_NN बदलने\V_VM को\PSP उत्साहित\V_VM है\V_VAUX ।\RD_PUNC
htd20074	कभी\DM_DMI च्यूइंगम\N_NNP तक\PSP पर\PSP प्रतिबंध\N_NN लगाने\V_VM वाले\PSP इस\DM_DMR देश\N_NN को\PSP नैतिकता\N_NN की\PSP जद्‍दोजहद\N_NN के\PSP बीच\N_NST यह\N_NN फैसला\N_NN लेने\V_VM में\PSP चालीस\QT_QTC साल\N_NN लग\V_VM गए\V_VAUX कि\CC_CCS पड़ोसी\N_NN देशों\N_NN की\PSP तरह\N_NN सिंगापुर\N_NNP में\PSP भी\RP_RPD कसीनो\N_NN खुले\V_VM या\CC_CCD नहीं\RP_NEG ।\RD_PUNC
htd20075	चिंता\N_NN थी\V_VAUX कि\CC_CCS कहीं\DM_DMI हमारे\N_NN लोग\N_NN जुआरी\JJ तो\RP_RPD नहीं\RP_NEG बन\V_VM जाएँगे\V_VAUX ।\RD_PUNC
htd20076	लंबी\JJ सार्वजनिक\JJ बहस\N_NN के\PSP बाद\N_NST 2005\QT_QTC में\PSP सरकार\N_NN ने\PSP कसीनो\N_NN खोलने\V_VM की\PSP हरी\JJ झंडी\N_NN दी\V_VM ।\RD_PUNC
htd20077	अंतत:\CC_CCS इस\DM_DMR साल\N_NN 14\QT_QTC फरवरी\N_NNP को\PSP चीन\N_NNP के\PSP नववर्ष\N_NN के\PSP शुभ\JJ मुहूर्त\N_NN में\PSP इस\DM_DMR कसीनो\N_NN के\PSP साथ\N_NN सिंगापुर\N_NNP का\PSP नया\JJ अध्याय\N_NN शुरू\N_NN हुआ\V_VM ।\RD_PUNC
htd20078	सिंगापुरियों\N_NNP के\PSP लिए\PSP कई\QT_QTF कड़े\JJ प्रतिबंधों\N_NN के\PSP बीच\N_NST आम\JJ लोगों\N_NN के\PSP लिए\PSP खोलते\V_VM हुए\V_VAUX इसका\DM_DMR लक्ष्य\N_NN विदेशियों\N_NN को\PSP अपनी\PR_PRF ओर\N_NN खींचना\V_VM है\V_VAUX ।\RD_PUNC
htd20079	पर\CC_CCS हम\PR_PRP तो\RP_RPD इसकी\DM_DMR रूप\N_NN सज्जा\N_NN से\PSP ही\RP_RPD चौंधियाए\N_NN हुए\V_VM थे\V_VAUX ।\RD_PUNC
htd20080	इस\DM_DMR खूबसूरत\JJ यात्रा\N_NN का\PSP अंतिम\JJ पड़ाव\N_NN भी\RP_RPD हमारे\PR_PRP लिए\PSP कम\QT_QTF चौंकाने\V_VM वाला\PSP नहीं\RP_NEG था\V_VAUX ।\RD_PUNC
htd20081	विशाल\JJ चांगी\N_NNP हवाई\N_NNP अड्डे\N_NNP पर\PSP एक\QT_QTC घंटे\N_NN की\PSP तफ़रीह\N_NN के\PSP बाद\N_NST जब\PR_PRL हम\PR_PRP विमान\N_NN में\PSP बैठ\V_VM गए\V_VAUX तो\RP_RPD यही\DM_DMD सोचते\V_VM रहे\V_VAUX कि\CC_CCS कहीं\DM_DMI किसी\DM_DMI ने\PSP मेरे\PR_PRP पूरे\QT_QTF बदन\N_NN को\PSP टटोल\V_VM -\RD_PUNC टटोलकर\V_VM तलाशी\N_NN नहीं\RP_NEG ली\V_VM और\CC_CCD न\RP_NEG ही\RP_RPD मुझे\PR_PRP संदिग्ध\JJ मानकर\V_VM कोई\DM_DMI सुरक्षाकर्मी\N_NN घूरता\V_VM मिला\V_VAUX ।\RD_PUNC
htd20082	क्लीज\N_NN सर्किट\N_NN कैमरे\N_NN और\CC_CCD अत्याधुनिक\JJ उपकरणों\N_NN से\PSP हमारी\PR_PRP हर\QT_QTF गतिविधि\N_NN पर\PSP नजर\N_NN रखने\V_VM वाले\PSP सिंगापुरी\N_NNP मेहमाननवाज़ी\N_NN का\PSP हमसे\PR_PRP बेहतर\JJ सलीका\N_NN जानते\V_VM हैं\V_VAUX ।\RD_PUNC
