ID	Value
htd24013	There\EX are\VBP four\CD glaciers\NNS as\RB well\RB on\IN four\CD sides\NNS of\IN Nandakot\NNP .\.
htd24014	Their\PRP$ names\NNS are\VBP -\: Kafni\NNP glacier\NN ,\, Pindari\NNP glacier\NN ,\, Laavan\NNP glacier\NNP and\CC Shlang\NNP glacier\NN .\.
htd24015	After\IN growing\VBG a\DT little\RB more\JJR you\PRP can\MD also\RB go\VB till\IN Pindari\NNP glacier\NNP and\CC Kafni\NNP glacier\NN .\.
htd24016	Should\MD I\PRP tell\VB you\PRP how\WRB .\: While\IN trekking\VBG .\.
htd24017	These\DT glaciers\NNS attract\VBP those\DT people\NNS a\DT lot\NN who\WP love\VBP trekking\VBG .\.
htd24018	Many\JJ trekking\VBG groups\NNS every\DT year\NN come\VBN to\TO see\VB the\DT beauty\NN of\IN these\DT glaciers\NNS and\CC the\DT grand\JJ snow\NN peaks\NNS visible\JJ in\IN their\PRP$ background\NN .\.
htd24019	On\IN Nandakot\NNP many\JJ successful\JJ missions\NNS of\IN mountaineers\NNS have\VBP been\VBN accomplished\VBN .\.
htd24020	The\DT efforts\NNS to\TO gain\VB victory\NN on\IN Nandakot\NNP began\VBD in\IN 1905\CD .\.
htd24021	First\JJ effort\NN was\VBD made\VBN by\IN T\NNP .\.NP .\: Longstaff\NNP .\.
htd24022	But\CC the\DT first\JJ success\NN to\TO climb\VB on\IN this\DT peak\NN was\VBD found\VBN by\IN a\DT Japanese\JJ team\NN in\IN the\DT leadership\NN of\IN Y\NNP .\: Holta\NNP in\IN 1936\CD .\.
htd24023	In\IN 1995\CD under\IN the\DT leadership\NN of\IN Martin\NNP Moran\NNP British\JJ team\NN had\VBD performed\VBN a\DT successful\JJ mission\NN through\IN a\DT new\JJ route\NN .\.
htd24024	After\IN that\DT maximum\JJ number\NN of\IN mountaineers\NNS via\IN Loharkhet\NNP ,\, Dakhuri\NNP pass\NN ,\, Khati\NNP village\NN begin\VB the\DT ascent\NN of\IN ahead\RB of\IN Dwali\NNP base\NN camp\NN .\.
htd24025	Around\IN Nandakot\NNP are\VBP situated\VBN some\DT small\JJ mountain\NN peaks\NNS .\.
htd24026	Their\PRP$ names\NNS are\VBP Changuch\NNP ,\, Kuchela\NNP ,\, Nandabhaner\NNP ,\, Dangthal\NNP ,\, Laspa\NNP Dhura\NNP .\.
htd24027	all\PDT these\DT peaks\NNS are\VBP higher\JJR than\IN 19000\CD foot\NN above\IN sea\NN level\NN .\.
htd24028	A\DT little\JJ distance\NN away\RB from\IN Nainital\NNP there\EX are\VBP small\JJ hill\NN stations\NNS named\VBD Mukteshwar\NNP ,\, Chaukari\NNP and\CC Kausani\NNP .\.
htd24029	If\IN you\PRP ever\RB go\VB there\RB then\RB you\PRP can\MD see\VB Nandakot\NNP peak\NN ,\, because\IN if\IN weather\NN is\VBZ clear\JJ then\RB many\JJ other\JJ peaks\NNS are\VBP also\RB clearly\RB visible\JJ from\IN there\RB .\.
htd24030	The\DT mountains\NNS of\IN Nilgiri\NNP are\VBP surrounded\VBN by\IN Annamalai\NNP in\IN north\NN and\CC Paalni\NNP mountains\NNS in\IN south\NN .\.
htd24031	The\DT total\JJ area\NN of\IN mountains\NNS of\IN Nilgiri\NNP spread\NN in\IN width\NN of\IN 130\CD kilometre\NN and\CC length\NN of\IN 185\CD kilometre\NN is\VBZ 2479\CD square\JJ kilometre\NN .\.
htd24032	Friends\NNS ,\, do\VB you\PRP know\VB that\IN along\IN with\IN Mukurthi\NNP national\JJ park\NN some\DT part\NN of\IN this\DT place\NN come\VBN in\IN the\DT world\NN heritages\NNS of\IN UNESCO\NNP .\.
htd24033	Friends\NNS ,\, there\EX is\VBZ a\DT group\NN of\IN 24\CD mountains\NNS situated\VBN in\IN the\DT plateau\NN of\IN Nilgiri\NNP Deccan\NNP .\.
htd24034	All\PDT these\DT mountains\NNS are\VBP on\IN the\DT height\NN of\IN around\IN 2000\CD metre\NN -LRB-\-LRB- 6562\CD foot\NN -RRB-\-RRB- from\IN sea\NN level\NN .\.
htd24035	On\IN the\DT western\JJ end\NN of\IN Tamilnadu\NNP mountains\NNS of\IN Nilgiri\NNP go\VBP till\IN Karnataka\NNP and\CC Kerala\NNP .\.
htd24036	2637\CD meter\NN -LRB-\-LRB- 8652\CD foot\NN -RRB-\-RRB- high\JJ Dodabeta\NNP is\VBZ the\DT highest\JJS mountain\NN here\RB .\.
htd24037	The\DT height\NN of\IN Kulkudi\NNP is\VBZ 2439\CD metre\NN and\CC the\DT height\NN of\IN the\DT shortest\JJS mountain\NN Hulikul\NNP Durg\NNP is\VBZ 562\CD meter\NN .\.
htd24038	The\DT meaning\NN of\IN Hulikul\NNP Durg\NNP in\IN Kannad\NNP is\VBZ Tiger\NNP Rock\NNP Fort\NNP and\CC in\IN Sanskrit\NNP it\PRP is\VBZ known\VBN by\IN the\DT name\NN of\IN Bakasur\NNP mountain\NN .\.
htd24039	So\IN friends\NNS are\VBP if\IN there\EX mountains\NNS then\RB water\NN and\CC rapids\NNS should\MD be\VB there\RB .\.
htd24040	Then\RB lets\VBZ also\RB talk\NN about\IN waterfalls\NNS as\RB well\RB .\.
htd24041	The\DT highest\JJS waterfall\NN in\IN Nilgiri\NNP is\VBZ Kolkambai\NNP which\WDT is\VBZ in\IN the\DT north\NN of\IN Kolkambai\NNP mountain\NN .\.
htd24042	Its\PRP$ height\NN is\VBZ 400\CD foot\NN -LRB-\-LRB- 120\CD metre\NN -RRB-\-RRB- .\.
htd24043	After\IN that\DT Catherine\NNP fall\NN is\VBZ the\DT highest\JJS waterfall\NN whose\WP$ height\NN is\VBZ 250\CD feet\NNS .\.
htd24044	Friends\NNS you\PRP will\MD be\VB surprised\VBN to\TO know\VB that\IN in\IN Nilgiri\NNP more\JJR than\IN 2700\CD types\NNS of\IN flowery\JJ trees\NNS and\CC plants\NNS grow\VBP .\.
htd24045	This\DT place\NN can\MD be\VB reached\VBN by\IN Nilgiri\NNP mountain\NN railway\NN and\CC Nilgiri\NNP Ghat\NNP road\NN .\.
htd24046	Coimbatore\NNP is\VBZ situated\VBN at\IN a\DT distance\NN of\IN only\RB 55\CD kilometre\NN from\IN here\RB whereas\IN Irod\NNP is\VBZ 113\CD kilometre\NN away\RB .\.
htd24047	If\IN till\IN now\RB you\PRP have\VBP not\RB traveled\VBN by\IN ring\NN railway\NN then\RB even\RB then\RB you\PRP feel\VBP that\IN you\PRP have\VBP seen\VBN Delhi\NNP then\RB it\PRP is\VBZ very\RB much\RB possible\JJ that\IN you\PRP are\VBP wrong\JJ .\.
htd24048	Rakesh\NNP Pasbola\NNP ,\, lover\NN of\IN tours\NNS and\CC trips\NNS and\CC having\VBG enjoyed\VBN the\DT journey\NN of\IN train\NN associated\VBN with\IN Hotel\NNP -\: tourism\NN industry\NN says\VBZ .\.' This\DT journey\NN of\IN thirty\CD five\CD kilometres\NNS in\IN two\CD hours\NNS is\VBZ like\IN watching\VBG a\DT bioscope\NN .\.' .\.
htd24049	If\IN the\DT government\NN had\VBD paid\VBN even\RB a\DT little\JJ attention\NN towards\IN this\DT train\NN then\RB it\PRP could\MD be\VB the\DT life\NN of\IN Delhi\NNP tourism\NN industry\NN .\.
htd24050	Facts\NNS collected\VBN by\IN Hindustan\NNP also\RB say\VBP similar\JJ story\NN .\.
htd24051	In\IN year\NN 2008\CD in\IN the\DT leadership\NN of\IN touring\VBG intellectual\JJ ,\, interested\JJ in\IN religion\NN ,\, yoga\NN and\CC meditation\NN ,\, studied\VBN in\IN St\NNP .\: Stephen\NNP College\NNP ,\, Robinson\NNP an\DT organization\NN named\VBN Atique\NNP had\VBD organised\VBN a\DT tour\NN on\IN this\DT route\NN with\IN the\DT name\NN of\IN '\POS Ring\NN railway\NN walk\NN '\'' .\.
htd24052	Meena\NNP Wahi\NNP of\IN Atique\NNP associated\VBN with\IN organization\NN says\VBZ '\'' We\PRP had\VBD organised\VBN tour\NN for\IN only\RB thirty\CD people\NNS and\CC application\NN of\IN more\JJR than\IN sixty\CD people\NNS had\VBD come\VBN to\TO us\PRP '\'' .\.
htd24053	The\DT question\NN is\VBZ which\WDT curtain\NN is\VBZ it\PRP which\WDT is\VBZ stopping\VBG the\DT government\NN from\IN seeing\VBG this\DT magic\NN of\IN this\DT train\NN ?\.
htd24054	Sultanates\NNS of\IN different\JJ eras\NNS ,\, different\JJ attitude\NN ,\, panorama\NN of\IN everything\NN in\IN only\RB six\CD rupees\NNS .\.
htd24055	The\DT journey\NN begins\VBZ from\IN Nizammudin\NNP .\.
htd24056	Shrine\NNP of\IN Hazrat\NNP Nizamuddin\NNP Auliya\NNP .\.
htd24057	Tomb\NN of\IN Amir\NNP Khusro\NNP is\VBZ also\RB in\IN this\DT premise\NN .\.
htd24058	Nearby\RB one\CD more\JJR building\NN conserved\VBN by\IN ASI\NNP ,\, Abdur\NNP Rahim\NNP Khankhana\NNP .\.
htd24059	On\IN moving\VBG a\DT little\JJ ahead\RB only\RB are\VBP visible\JJ blue\JJ sparkling\JJ tiles\NNS of\IN the\DT mausoleum\NN of\IN Hyumaun\NNP ,\, second\JJ mughal\JJ emperor\NN of\IN India\NNP .\.
htd24060	If\IN we\PRP go\VBP ahead\RB then\RB historical\JJ Damdama\NNP Sahib\NNP Gurudwara\NNP ,\, that\DT place\NN where\WRB prince\NN Muazzam\NNP which\WDT means\VBZ last\JJ Mughal\NNP emperor\NN Bahadurshah\NNP Zafar\NNP had\VBD met\VBN the\DT tenth\NN guru\NN of\IN Sikhs\NNS ,\, Govind\FW Singh\FW ji\FW .\.
htd24061	Then\RB train\NN knocks\VBZ on\IN the\DT frontier\NN of\IN Connaught\NNP Place\NNP ,\, an\DT open\JJ gust\NN of\IN British\JJ architecture\NN .\.
htd24062	The\DT journey\NN of\IN ages\NNS in\IN a\DT few\JJ minutes\NNS .\.
htd24063	Thin\JJ ambience\NN of\IN Shahjahanabad\NNP surrounded\VBD with\IN walls\NNS that\WDT is\VBZ old\JJ Delhi\NNP of\IN present\JJ time\NN .\.
htd24064	Parikrama\NN train\NN is\VBZ at\IN Sadar\NNP Bazaar\NNP station\NN ,\, Delhi\NNP '\POS s\VBZ busiest\JJS and\CC one\CD of\IN the\DT biggest\JJS wholesale\JJ market\NN of\IN country\NN .\.
htd24065	Caravans\NNS of\IN traders\NNS ,\, huge\JJ boxes\NNS ready\JJ to\TO be\VB loaded\VBN in\IN goods\NNS train\NN .\.
htd24066	After\IN that\DT comes\VBZ Kishan\NNP Ganj\NNP ,\, one\CD more\JJR station\NN especially\RB with\IN the\DT stamp\NN of\IN Old\NNP Delhi\NNP .\.
htd24067	Dayabasti\NNP ,\, the\DT journey\NN from\IN Sarai\NNP Rohilla\NNP to\TO Kirtinagar\NNP show\VB another\DT face\NN of\IN Delhi\NNP .\.
htd24068	Huts\NNS spread\VBN on\IN the\DT edge\NN of\IN tracks\NNS ,\, houses\NNS concrete\JJ and\CC high\JJ and\CC tolerating\VBG -\: thrusting\VBG the\DT weight\NN of\IN each\DT other\JJ on\IN jerry\NN -\: built\VBN roads\NNS .\.
htd24069	Families\NNS of\IN migrant\JJ labourers\NNS ,\, their\PRP$ daily\JJ worries\NNS might\MD not\RB be\VB visible\JJ to\TO the\DT government\NN ,\, are\VBP visible\JJ clearly\RB from\IN this\DT window\NN .\.
htd24070	To\TO pass\VB through\IN Narayna\NNP and\CC Indrapuri\NNP is\VBZ like\IN a\DT transit\NN period\NN .\.
htd24071	Huts\NNS began\VBD to\TO thin\JJ and\CC greenery\NN begins\VBZ to\TO take\VB their\PRP$ place\NN .\.
htd24072	Probably\RB you\PRP have\VBP not\RB heard\VBN the\DT name\NN of\IN Brar\NNP square\NN but\CC the\DT beauty\NN of\IN this\DT tiny\JJ station\NN amidst\IN red\JJ high\JJ slopes\NNS of\IN Aravali\NNP allures\NNS .\.
htd24073	This\DT stretch\NN of\IN ring\NN railway\NN is\VBZ abutting\VBG to\TO the\DT ring\NN road\NN but\CC one\NN does\VBZ not\RB come\VB to\TO know\VB when\WRB does\VBZ the\DT track\NN running\VBG with\IN road\NN goes\VBZ inside\IN a\DT deep\JJ gorge\NN and\CC in\IN place\NN of\IN the\DT noise\NN of\IN vehicles\NNS the\DT chirping\NN of\IN birds\NNS begins\VBZ .\.
htd24074	This\DT journey\NN till\IN Dhaulakuan\NNP finishing\VBG within\IN snap\NN of\IN fingers\NNS is\VBZ to\TO the\DT name\NN of\IN the\DT natural\JJ beauty\NN of\IN Delhi\NNP .\.
htd24075	Chankayapuri\NNP station\NN touch\NN the\DT diplomatic\JJ block\NN of\IN Delhi\NNP .\.
htd24076	After\IN that\DT comes\VBZ the\DT turn\NN of\IN Sarojini\NNP nagar\NN .\.
htd24077	The\DT famous\JJ market\NN of\IN Delhi\NNP where\WRB foreign\JJ tourists\NNS and\CC families\NNS of\IN diplomats\NNS can\MD be\VB seen\VBN shopping\NN by\IN you\PRP .\.
htd24078	Dilli\NNP Haat\NNP also\RB allures\VBZ foreigners\NNS a\DT lot\NN .\: Close\JJ to\TO it\PRP only\RB is\VBZ safdajung\JJ station\NN .\.
htd24079	A\DT marvellous\JJ grand\JJ monument\NN Safdarjung\NNP Mausoleum\NNP giving\VBG description\NN of\IN Mughal\JJ architecture\NN during\IN the\DT time\NN of\IN Aurangzeb\NNP and\CC before\IN that\DT is\VBZ also\RB a\DT few\JJ steps\NNS away\RB from\IN here\RB .\.
htd24080	Actually\RB railway\NN or\CC government\NN never\RB gave\VBD attention\NN to\TO the\DT marvellous\JJ facets\NNS of\IN ring\NN railway\NN otherwise\RB this\DT train\NN would\MD have\VB ruled\VBN the\DT hearts\NNS of\IN delhites\NNS .\.
htd24081	Subhash\NNP Sood\NNP teacher\NN of\IN Advertising\NNP and\CC Mass\NNP communication\NN is\VBZ among\IN those\DT people\NNS who\WP has\VBZ seen\VBN the\DT journey\NN of\IN this\DT train\NN from\IN the\DT beginning\NN till\IN now\RB from\IN very\RB close\JJ .\.
htd24082	This\DT educator\NN staying\NN near\IN Lajpat\NNP nagar\NN station\NN in\IN Jangpura\NNP has\VBZ many\JJ interesting\JJ memories\NNS and\CC unique\JJ plans\NNS associated\VBN with\IN Delhi\NNP Parikrama\NNP train\NN .\.
htd24083	They\PRP tell\VBP that\IN this\DT train\NN was\VBD not\RB as\IN neglected\VBN before\RB .\.
htd24084	I\PRP remember\VBP that\IN on\IN this\DT train\NN then\RB duty\NN of\IN Harbans\NNP Lal\NNP Maini\NNP used\VBD to\TO be\VB there\RB as\IN guard\NN .\.
htd24085	Famous\NNP with\IN the\DT name\NN of\IN uncle\NN guard\NN ,\, Maini\NNP would\MD seem\VB always\RB ready\JJ to\TO help\VB people\NNS .\.
htd24086	Train\NN ran\VBD on\IN electricity\NN ,\, someone\NN should\MD not\RB be\VB left\VBN in\IN hurry\NN .\.
htd24087	So\RB that\IN no\DT mishap\NN should\MD take\VB place\NN Maini\NNP would\MD seem\VB ready\JJ to\TO help\VB every\DT time\NN .\.
htd24088	Helped\VBN someone\NN board\NN ,\, held\VBD someone\NN '\'' s\VBZ bag\NN ,\, gave\VBD support\NN to\TO someone\NN .\.
htd24089	Subhash\NNP Sood\NNP says\VBZ .\.' then\RB it\PRP was\VBD the\DT train\NN of\IN happiness\NN ,\, in\IN evening\NN till\IN returning\VBG back\RP home\NN hands\NNS of\IN uncle\NN guard\NN were\VBD full\JJ with\IN gifts\NNS .\.
htd24090	Sood\NNP disturbed\VBD because\IN of\IN negligence\NN of\IN ring\NN railway\NN .\.' Its\PRP$ capability\NN is\VBZ fantastic\JJ '\'' .\.
htd24091	In\IN every\DT coach\NN if\IN information\NN associated\VBN with\IN any\DT one\CD tourist\NN spot\NN and\CC advertisement\NN is\VBZ given\VBN then\RB tourists\NNS will\MD also\RB begin\VB to\TO associate\VB themselves\PRP with\IN it\PRP ,\, this\DT train\NN is\VBZ the\DT document\NN to\TO the\DT heritages\NNS of\IN Delhi\NNP .\.
htd24092	The\DT weather\NN is\VBZ cold\JJ and\CC during\IN these\DT days\NNS when\WRB heavy\JJ fog\NN is\VBZ forming\VBG .\.
htd24093	In\IN such\PDT a\DT situation\NN if\IN you\PRP are\VBP traveling\VBG on\IN a\DT highway\NN in\IN your\PRP$ own\JJ car\NN then\RB do\VBP take\VB care\NN of\IN some\DT important\JJ points\NNS .\.
htd24094	Avoid\VB driving\VBG car\NN in\IN heavy\JJ fog\NN on\IN highway\NN .\.
htd24095	If\IN you\PRP are\VBP driving\VBG in\IN fog\NN only\RB then\RB keep\VB low\JJ speed\NN .\.
htd24096	Keep\VB fog\NN light\NN and\CC indicator\NN of\IN car\NN right\NN .\.
htd24097	Move\VB while\IN maintaining\VBG distance\NN between\IN cars\NNS .\.
htd24098	Get\VB out\IN of\IN home\NN only\RB after\IN taking\VBG material\NN for\IN protection\NN against\IN cold\NN and\CC medicine\NN for\IN cold\NN .\.
htd24099	Delhi\NNP -\: Amritsar\NNP National\NNP Highway\NNP .\.D .\. This\DT highway\NN joins\VBZ Delhi\NNP with\IN Amritsar\NNP .\.
htd24100	Panipat\NNP ,\, Ambala\NNP ,\, Ludhiana\NNP and\CC Jalandhar\NNP city\NN are\VBP on\IN the\DT way\NN .\.
htd24101	Apart\RB from\IN these\DT there\EX are\VBP many\JJ tourist\NN places\NNS on\IN this\DT route\NN .\.
htd24102	Kala\NNP Amb\NNP near\IN Panipat\NNP is\VBZ a\DT mini\JJ getaway\NN .\.
htd24103	This\DT place\NN is\VBZ related\VBN to\TO the\DT Battle\NNP of\IN Panipat\NNP .\.
htd24104	Renuka\NN lake\NN can\MD be\VB visited\VBN in\IN Himachal\NNP Pradesh\NNP while\IN passing\VBG through\IN Nahan\NNP from\IN Kalal\NNP Amb\NNP .\.
htd24105	Can\MD enjoy\VB nature\NN by\IN staying\VBG at\IN any\DT guest\NN house\NN around\IN the\DT lake\NN spread\VBN amidst\IN the\DT mountains\NNS .\.
htd24106	Can\MD see\VB temples\NNS in\IN the\DT religious\JJ spot\NN Kurukshetra\NNP situated\VBD 156\CD kilometres\NNS from\IN Delhi\NNP .\.
htd24107	A\DT place\NN name\NN Jyotisar\NNP here\RB is\VBZ the\DT place\NN of\IN Gita\NNP sermon\NN .\.
htd24108	Panchkula\NNP the\DT modern\JJ city\NN of\IN Haryana\NNP is\VBZ also\RB the\DT center\NN of\IN tourism\NN .\.
htd24109	The\DT cactus\NN garden\NN and\CC Mansa\NNP Devi\NNP Temple\NNP here\RB are\VBP worth\JJ seeing\VBG .\.
htd24110	350\CD year\NN old\JJ Ramgarh\NNP fort\NN near\IN it\PRP is\VBZ a\DT heritage\NN hotel\NN today\NN .\.
htd24111	From\IN Panchkula\JJ people\NNS can\MD go\VB to\TO Pinjore\NNP garden\NN ,\, Nalagarh\NNP fort\NNP and\CC Morni\NNP hills\NNS as\RB well\RB .\.
htd24112	If\IN some\DT more\JJR time\NN is\VBZ there\RB then\RB you\PRP can\MD got\VB to\TO Kasauli\NNP as\RB well\RB where\WRB nature\NN is\VBZ waiting\VBG for\IN you\PRP with\IN open\JJ arms\NNS .\.
htd24113	Delhi\NNP -\: Agra\NNP national\JJ highway\NN .\.D .\. Taj\NNP city\NN Agra\NNP situated\VBD on\IN this\DT highway\NN is\VBZ 203\CD kilometres\NNS away\RB from\IN Delhi\NNP .\.
htd24114	Here\RB you\PRP can\MD reach\VB in\IN three\CD hours\NNS in\IN your\PRP$ own\JJ vehicle\NN .\.
htd24115	You\PRP can\MD also\RB spend\VB a\DT day\NN in\IN the\DT religious\JJ city\NN Vrindavan\NNP and\CC in\IN the\DT Krishna\NNP laden\JJ atmosphere\NN of\IN Mathura\NNP 160\CD kilometres\NNS far\RB from\IN Delhi\NNP on\IN this\DT highway\NN .\.
htd24116	Nandagao\NNP and\CC Barsana\NNP are\VBP also\RB around\IN this\DT highway\NN .\.
htd24117	After\IN seeing\VBG Tajmahal\NNP and\CC Agra\NNP fort\NNP in\IN Agra\NNP you\PRP can\MD go\VB to\TO Fatehpur\NNP Sikri\NNP through\IN highway\NN -\: 11\CD .\.
htd24118	The\DT architecture\NN here\RB will\MD definitely\RB influence\VB you\PRP .\.
htd24119	From\IN there\RB after\IN coming\VBG back\RB to\TO Highway\NN -\: 11\CD you\PRP can\MD enjoy\VB seeing\VBG migratory\JJ birds\NNS in\IN Kewladev\NNP Bird\NNP Sanctuary\NNP situated\VBD in\IN Bharatpur\NNP .\.
htd24120	Around\IN National\NNP Highway\NNP .\.D ,\, connecting\VBG Delhi\NNP -\: Mumbai\NNP there\EX are\VBP many\JJ such\JJ places\NNS where\WRB you\PRP can\MD enjoy\VB your\PRP$ holidays\NNS .\.
htd24121	48\CD kilometres\NNS away\RB from\IN Delhi\NNP in\IN Sultanpur\NNP Bird\NNP Sanctuary\NNP along\IN with\IN gazing\VBG at\IN migratory\JJ birds\NNS can\MD take\VB a\DT breath\NN full\JJ of\IN peace\NN while\IN staying\VBG in\IN heritage\NN village\NN in\IN Manesar\NNP equipped\VBD with\IN all\DT modern\JJ facilities\NNS .\.
htd24122	To\TO stay\VB world\NN '\'' s\VBZ largest\JJS hotel\NN chain\NN Best\JJS Western\NNP '\POS s\VBZ resort\NN is\VBZ also\RB here\RB .\.
htd24123	Apart\RB from\IN this\DT by\IN taking\VBG a\DT different\JJ way\NN you\PRP can\MD go\VB to\TO Pataudi\NNP 60\CD kilometres\NNS far\RB ,\, where\WRB famous\JJ cricket\NN player\NN Nawab\NNP Mansoor\NNP Ali\NNP Khan\NNP Pataudi\NNP '\POS s\VBZ ancestral\JJ home\NN is\VBZ ready\JJ for\IN your\PRP$ welcome\JJ in\IN the\DT form\NN of\IN a\DT heritage\NN hotel\NN .\.
htd24124	One\CD highway\NN from\IN Gurgaon\NNP only\RB diverts\VBZ towards\IN Alwar\NNP .\.
htd24125	On\IN this\DT path\NN there\EX are\VBP mini\NNS getaways\NNS like\IN Damdama\NNP Lake\NNP and\CC Sohna\NNP .\.
htd24126	Before\IN Bahrod\NNP ahead\RB on\IN national\JJ highway\NN .\.D itself\PRP a\DT path\NN goes\VBZ towards\IN Neemrana\NNP where\WRB tourists\NNS can\MD enjoy\VB staying\NN in\IN a\DT historical\JJ building\NN .\.
htd24127	The\DT Neemrana\NNP fort\NN there\EX is\VBZ a\DT world\NN famous\JJ heritage\NN hotel\NN .\.
htd24128	Towards\IN right\NN from\IN Bahrod\NNP one\CD path\NN turns\VBZ for\IN Alwar\NNP .\.
htd24129	On\IN this\DT path\NN via\IN Jain\NNP pilgrimage\NN Tijaara\NNP you\PRP can\MD reach\VB Alwar\NNP .\.
htd24130	After\IN looking\VBG at\IN palaces\NNS and\CC forts\NNS of\IN Alwar\NNP you\PRP can\MD enjoy\VB boating\VBG in\IN Silised\JJ lake\NN .\.
htd24131	Apart\RB from\IN this\DT you\PRP can\MD also\RB go\VB to\TO see\VB wild\JJ animals\NNS in\IN Wildlife\NNP Sanctuary\NNP Sariska\NNP .\.
htd24132	On\IN highway\NN number\NN .\.D ,\, on\IN moving\VBG towards\IN Jaipur\NNP ,\, towards\IN right\NN from\IN Kotputli\NNP one\CD road\NN will\MD take\VB you\PRP to\TO Shekhavti\NNP .\.
htd24133	In\IN Mandawa\NNP ,\, Navalgadh\NNP here\RB historical\JJ forts\NNS can\MD be\VB seen\VBN .\.
htd24134	The\DT forts\NNS of\IN this\DT area\NN are\VBP famous\JJ for\IN frescos\NNS .\.
htd24135	Due\JJ to\TO the\DT artistic\JJ pictures\NNS made\VBN outside\IN the\DT forts\NNS Shekhavati\NNP is\VBZ also\RB called\VBN as\IN the\DT world\NN 's\POS largest\JJS '\'' Open\NNP Art\NNP Gallery\NNP '\POS .\.
htd24136	Of\IN them\PRP some\DT forts\NNS have\VBP become\VBN heritage\NN hotels\NNS today\NN .\.
htd24137	If\IN we\PRP set\VBD out\RP on\IN national\JJ highway\NN .\.D then\RB you\PRP will\MD definitely\RB go\VB to\TO pink\JJ city\NN Jaipur\NNP .\.
htd24138	If\IN you\PRP want\VBP then\RB while\IN driving\VBG visit\NN Ajmer\NNP the\DT city\NN of\IN khwaja\NN as\RB well\RB .\.
htd24139	Highway\NN -\: 24\CD connects\VBZ Delhi\NNP to\TO Lucknow\NNP .\.
htd24140	On\IN this\DT path\NN at\IN 80\CD kilometres\NNS you\PRP will\MD definitely\RB like\VB mudfort\NN of\IN Kuchesar\NNP or\CC the\DT calm\JJ atmosphere\NN of\IN 110\CD kilometres\NNS far\RB Unchagaon\JJ fort\NN .\.
htd24141	On\IN this\DT road\NN itself\PRP on\IN reaching\VBG Gadhmukteshwar\NNP settled\VBD on\IN the\DT bank\NN of\IN Ganga\NNP you\PRP will\MD get\VB the\DT opportunity\NN of\IN visiting\VBG a\DT pilgrimage\NN and\CC a\DT bath\NN in\IN Ganga\NNP .\.
htd24142	Via\NNP Moradabad\NNP you\PRP will\MD reach\VB 310\CD kilometre\NN far\RB Nainital\JJ in\IN seven\CD hours\NNS .\.
htd24143	From\IN there\EX you\PRP can\MD go\VB Corbett\NNP park\NN apart\RB form\VB Ranikhet\NNP ,\, Almoda\NNP ,\, Kausani\NNP .\.
htd24144	In\IN this\DT national\JJ park\NN along\IN with\IN elephant\NN safari\NN you\PRP can\MD also\RB get\VB the\DT chance\NN to\TO see\VB a\DT tiger\NN .\.
htd24145	The\DT sea\NN coast\NN of\IN Gujarat\NNP is\VBZ very\RB long\JJ ,\, around\IN 1600\CD kilometre\NN long\RB .\.
htd24146	In\IN total\JJ there\EX are\VBP 40\CD harbors\NNS of\IN all\DT sizes\NNS on\IN it\PRP .\.
htd24147	In\IN entire\JJ Gujarat\NNP mettled\JJ roads\NNS are\VBP spread\VBN like\IN a\DT web\NN .\.
