ID	Value
htd13022	Fine\JJ carvings\NNS have\VBP been\VBN done\VBN in\IN this\DT haveli\NN built\VBN of\IN yellow\JJ stone\NN and\CC a\DT decorated\VBN balcony\NN is\VBZ there\RB on\IN the\DT floor\NN of\IN it\PRP .\.
htd13023	For\IN the\DT people\NNS ejoying\VBG jungle\NN safari\NNS at\IN this\DT time\NN the\DT vistas\NNS and\CC mountaines\NNS of\IN Assam\NNP are\VBP ready\JJ .\.
htd13024	Cosy\JJ cold\JJ and\CC warm\JJ weather\NN has\VBZ become\VBN suitable\JJ for\IN the\DT tourists\NNS .\.
htd13025	Special\JJ thing\NN is\VBZ that\IN the\DT law\NN and\CC order\NN of\IN Assam\NNP has\VBZ also\RB improved\VBN a\DT lot\NN therefore\RB tourists\NNS can\MD enjoy\VB jungle\NN safari\NNS withor\VBP any\DT fear\NN .\.
htd13026	That\DT is\VBZ why\WRB the\DT number\NN of\IN tourists\NNS this\DT time\NN is\VBZ continuously\RB increasing\VBG .\.
htd13027	Foreign\JJ tourists\NNS along\IN with\IN national\JJ tourists\NNS have\VBP also\RB started\VBN coming\VBG .\.
htd13028	World\NNP renowned\VBD Kajiranga\NNP National\NNP Park\NNP and\CC Manas\NNP National\NNP Park\NNP are\VBP ready\JJ for\IN tourists\NNS .\.
htd13029	While\IN Kaziranga\NNP is\VBZ famous\JJ for\IN almost\RB extinct\JJ rhinocerous\NN ,\, in\IN Manas\NNP one\CD can\NN view\NN moving\VBG tigers\NNS .\.
htd13030	Besides\IN this\DT the\DT Pavitra\NNP Sanctuary\NNP near\IN Guwahati\NNP is\VBZ also\RB ready\JJ .\.
htd13031	Rhinocerous\NNP can\MD be\VB seen\VBN closely\RB in\IN Pavitra\NNP Sanctuary\NNP .\.
htd13032	Tourists\NNS coming\VBG to\TO Assam\NNP also\RB go\VBP to\TO Shillong\NNP and\CC Cherrapunji\NNP .\.
htd13033	This\DT time\NN the\DT weather\NN of\IN Shillong\NNP and\CC Cherrapunji\NNP is\VBZ also\RB pleasant\JJ and\CC it\PRP is\VBZ expected\VBN that\IN most\JJS tourists\NNS in\IN the\DT last\JJ one\CD decade\NN will\MD come\VB this\DT time\NN .\.
htd13034	There\EX is\VBZ no\DT second\JJ opinion\NN that\DT nature\NN has\VBZ adorned\VBN Assam\NNP with\IN its\PRP$ own\JJ hands\NNS .\.
htd13035	Travelling\VBG in\IN the\DT jungles\NNS full\JJ of\IN streams\NNS falling\VBG from\IN the\DT green\JJ mountains\NNS and\CC wild\JJ lives\NNS is\VBZ a\DT joyous\JJ experience\NN for\IN the\DT tourists\NNS .\.
htd13036	From\IN November\NNP to\TO February\NNP the\DT weather\NN of\IN Assam\NNP is\VBZ appropriate\JJ for\IN jungle\NN safari\NN .\.
htd13037	Every\DT tourist\NN likes\VBZ passing\NN through\IN the\DT jungle\NN in\IN the\DT weak\JJ sunshine\NN of\IN the\DT day\NN .\.
htd13038	Camp\NNP fire\NN in\IN the\DT light\JJ cold\NN of\IN the\DT night\NN crosses\VBZ the\DT limits\NNS of\IN delight\NN .\.
htd13039	If\IN during\IN cloud\NN shrouds\NNS during\IN that\DT period\NN and\CC it\PRP starts\VBZ drizzling\VBG then\RB one\CD has\VBZ had\VBN fun\NN in\IN the\DT jungle\NN .\.
htd13040	For\IN jungle\NN safari\NN this\DT time\NN special\JJ arrangement\NN has\VBZ been\VBN done\VBN in\IN Kaziranga\NNP .\.
htd13041	Since\IN last\JJ first\JJ November\NNP the\DT Kaziranga\NNP park\NN has\VBZ been\VBN opened\VBN for\IN tourists\NNS .\.
htd13042	To\TO reach\VB the\DT internal\JJ areas\NNS of\IN the\DT jungle\NN the\DT Forest\NNP Department\NNP has\VBZ arranged\VBN for\IN jeep\NN but\CC the\DT delight\NN of\IN jungle\NN safari\NN is\VBZ the\DT elephant\NN ride\NN .\.
htd13043	Allocated\JJ rates\NNS are\VBP prescribed\VBN for\IN the\DT elephant\NN ride\NN .\.
htd13044	Three\CD to\TO four\CD tourists\NNS can\MD easily\RB travel\VB on\IN one\CD elephant\NN .\.
htd13045	If\IN you\PRP wish\VBP you\PRP can\MD also\RB reserve\VB the\DT whole\NN of\IN the\DT elephant\NN .\.
htd13046	To\TO reach\VB the\DT internal\JJ area\NN of\IN the\DT jungle\NN tourists\NNS are\VBP requested\VBN to\TO move\VB in\IN the\DT morning\NN so\IN that\IN they\PRP could\MD come\VB out\RP before\IN it\PRP gets\VBZ dark\JJ .\.
htd13047	After\IN evening\NN staying\NN inside\IN the\DT jungle\NN may\MD be\VB dangerous\JJ .\.
htd13048	Watching\VBG the\DT rhinocerouses\NNS while\IN riding\VBG the\DT elephant\NN is\VBZ has\VBZ a\DT unique\JJ delight\NN .\.
htd13049	Mahaot\NNP knows\VBZ about\IN the\DT nature\NN of\IN the\DT rhinocerouses\NNS .\.
htd13050	Mahaot\NNP do\VBP no\RB go\VB near\IN such\JJ female\JJ rhinocerous\NNS whose\WP$ kids\NNS are\VBP with\IN them\PRP .\.
htd13051	For\IN the\DT protection\NN of\IN its\PRP$ kids\NNS female\NN rhinocerous\NN can\MD attack\VB elephant\NN .\.
htd13052	The\DT important\JJ thing\NN is\VBZ that\IN rhinocerouses\NNS like\VBP to\TO roam\VB in\IN the\DT grass\NN filled\VBD grounds\NNS rather\RB than\IN dense\JJ forests\NNS .\.
htd13053	There\EX is\VBZ no\DT road\NN in\IN the\DT Kaziranga\NNP area\NN therefore\RB tourists\NNS prefer\VBP more\JJR to\TO go\VB on\IN the\DT elephant\NN .\.
htd13054	On\IN the\DT request\NN of\IN tourists\NNS at\IN nights\NNS the\DT people\NNS of\IN forest\NN department\NN also\RB hold\VBP camp\NN fire\NN in\IN the\DT outer\JJ areas\NNS of\IN the\DT park\NN .\.
htd13055	Arrangement\NN of\IN food\NN etc\NN .\: are\VBP done\VBN in\IN the\DT Camp\NNP Fire\NNP itself\PRP .\.
htd13056	Some\DT tourists\NNS catch\VBP fish\NN in\IN Kaziranga\NNP .\.
htd13057	It\PRP remains\VBZ dark\JJ in\IN the\DT internal\JJ areas\NNS of\IN Kaziranga\NNP .\.
htd13058	Several\JJ guest\NN houses\NNS and\CC resorts\NNS have\VBP come\VBN up\RP in\IN the\DT Kohra\NNP range\NN for\IN tourists\NNS .\.
htd13059	Besides\IN this\DT one\CD can\NN stay\NN in\IN the\DT domestic\JJ ambience\NN in\IN the\DT guest\NN houses\NNS of\IN the\DT houses\NNS of\IN the\DT villagers\NNS .\.
htd13060	From\IN Guwahati\NNP Kajiranga\NNP can\MD be\VB reached\VBN in\IN about\RB five\CD hours\NNS .\.
htd13061	Cars\NNS on\IN rent\NN are\VBP available\JJ in\IN Guwahati\NNP .\.
htd13062	Direct\JJ air\NN and\CC rail\NN services\NNS are\VBP availbale\JJ from\IN any\DT part\NN of\IN the\DT country\NN to\TO Guwahati\NNP .\.
htd13063	The\DT tourists\NNS who\WP do\VBP not\RB want\VB to\TO stay\VB in\IN Kaziranga\NNP ,\, they\PRP can\MD move\VB out\IN of\IN Guwahati\NNP early\RB in\IN the\DT morning\NN and\CC also\RB come\VB back\RB .\.
htd13064	But\CC without\IN staying\NN in\IN Kaziranga\NNP for\IN a\DT night\NN jungal\FW safari\FW can\MD not\RB be\VB fully\RB enjoyed\VBN .\.
htd13065	The\DT Manas\NNP National\NNP Park\NNP in\IN Assam\NNP is\VBZ also\RB a\DT better\JJR place\NN for\IN Jungal\NNP Safari\NNP .\.
htd13066	The\DT Manas\NNP National\NNP Park\NNP is\VBZ also\RB at\IN a\DT drive\NN of\IN about\IN three\CD and\CC half\PDT an\DT hour\NN from\IN Guwahati\NNP .\.
htd13067	However\RB through\IN rail\NN Manas\NNP National\NNP Park\NNP can\MD be\VB reached\VBN from\IN Barpeta\NNP Road\NNP Station\NNP .\.
htd13068	There\EX are\VBP plenty\NN of\IN leopards\NNS in\IN Manas\NNP National\NNP Park\NNP .\.
htd13069	Due\JJ to\TO Bodo\NNP movement\NN Manas\NNP had\VBD almost\RB dilapidated\JJ but\CC after\IN the\DT organization\NN of\IN BTC\NNP the\DT Bodoland\NNP Administration\NNP has\VBZ been\VBN making\VBG special\JJ attempt\NN towards\IN its\PRP$ development\NN and\CC promotion\NN .\.
htd13070	At\IN the\DT ecotourism\NN level\NN Manas\NNP National\NNP Park\NNP has\VBZ achieved\VBN a\DT new\JJ identity\NN .\.
htd13071	On\IN this\DT sever\VBP working\VBG member\NN of\IN several\JJ Forest\NNP Department\NNP of\IN BTC\NNP ,\, Khampa\NNP Gyari\NNP has\VBZ been\VBN making\VBG special\JJ effort\NN .\.
htd13072	Spread\NN in\IN about\IN a\DT quarter\NN and\CC five\CD hundred\CD kilometres\NNS Manas\NNP Forest\NNP area\NN is\VBZ known\VBN specially\RB for\IN leopards\NNS .\.
htd13073	Work\NN on\IN the\DT Tiger\NNP Project\NNP for\IN the\DT first\JJ time\NN in\IN the\DT country\NN was\VBD started\VBN in\IN Manas\NNP National\NNP Park\NNP itself\PRP .\.
htd13074	According\VBG to\TO the\DT survey\NN of\IN 1952\CD there\EX are\VBP about\IN 77\CD villages\NNS settled\VBN around\IN the\DT dense\JJ forests\NNS in\IN Manas\NNP National\NNP Park\NNP .\.
htd13075	For\IN livelihood\NN most\JJS of\IN the\DT people\NNS are\VBP dependent\JJ upon\IN forest\NN wealth\NN .\.
htd13076	During\IN the\DT two\CD decades\NNS of\IN the\DT Bodo\NNP struggle\NN hunters\NNS and\CC the\DT local\JJ people\NNS exploited\VBD the\DT foest\JJ wealth\NN and\CC the\DT animals\NNS living\VBG here\RB .\.
htd13077	Now\RB the\DT people\NNS of\IN those\DT villages\NNS have\VBP been\VBN deployed\VBN as\IN forest\NN friends\NNS .\.
htd13078	Its\PRP$ meaningful\JJ results\NNS have\VBP also\RB come\VBN to\TO the\DT fore\NN .\.
htd13079	In\IN last\JJ few\JJ years\NNS the\DT number\NN of\IN tourists\NNS in\IN the\DT Manas\NNP National\NNP Park\NNP has\VBZ increased\VBN .\.
htd13080	Considering\VBG this\DT some\DT guest\NN houses\NNS have\VBP been\VBN built\VBN .\.
htd13081	In\IN Barpeta\NNP road\NN jeep\NN and\CC elephant\NN have\VBP also\RB been\VBN arranged\VBN for\IN the\DT tourists\NNS .\.
htd13082	Adventurous\JJ experience\NN can\MD be\VB achieved\VBN while\IN spending\VBG a\DT night\NN in\IN the\DT guest\JJ house\NN of\IN the\DT Forest\NNP Department\NNP in\IN the\DT middle\NN of\IN the\DT Manas\NNP Park\NNP .\.
htd13083	At\IN night\NN when\WRB darkness\NN engulfs\VBZ all\DT around\IN then\RB the\DT roaming\VBG wild\JJ animals\NNS moving\VBG outside\IN the\DT window\NN can\MD be\VB watched\VBN freely\RB .\.
htd13084	Several\JJ types\NNS of\IN wild\JJ animals\NNS roam\VBP in\IN the\DT balcony\NN of\IN the\DT guest\NN house\NN .\.
htd13085	At\IN a\DT distance\NN of\IN only\RB 35\CD kms\NNS from\IN Guwahati\NNP the\DT Pawitara\NNP Sanctuary\NNP also\RB is\VBZ a\DT better\JJR place\NN for\IN jungle\NN safari\NN .\.
htd13086	In\IN the\DT Pawitara\NNP Forest\NNP Area\NNP also\RB one\CD horned\JJ rhinocerouses\NNS can\MD be\VB seen\VBN .\.
htd13087	The\DT guest\JJ house\NN of\IN the\DT Forest\NNP Department\NNP is\VBZ also\RB at\IN the\DT Pawitara\NNP Forest\NNP Area\NNP .\.
htd13088	Most\JJS of\IN the\DT people\NNS go\VBP in\IN the\DT morning\NN and\CC return\NN back\RB by\IN the\DT evening\NN but\CC staying\VBG for\IN a\DT night\NN in\IN Pawitara\NNP forest\NN area\NN is\VBZ not\RB bad\JJ .\.
htd13089	Chippibada\NNP Kalan\NNP is\VBZ beside\IN the\DT Jumma\NNP Masjid\NNP through\IN Dariba\NNP Kalan\NNP from\IN Chandni\NNP Chowk\NNP in\IN Delhi\NNP .\.
htd13090	In\IN this\DT very\RB same\JJ street\NN there\EX is\VBZ an\DT ancient\JJ temple\NN of\IN Shri\NNP Babe\NNP Lalu\NNP Jasraiji\NNP .\.
htd13091	Every\DT '\'' Khanna\NNP '\'' settled\VBN in\IN Delhi\NNP and\CC elsewhere\RB in\IN the\DT country\NN or\CC the\DT world\NN comes\VBZ or\CC wishes\VBZ to\TO come\VB to\TO bow\VB his\PRP$ head\NN in\IN this\DT temple\NN .\.
htd13092	This\DT temple\NN is\VBZ the\DT historical\JJ temple\NN of\IN the\DT ancestral\JJ deity\NN of\IN the\DT '\'' Khannas\NNP '\POS .\.
htd13093	Its\PRP$ remarkable\JJ that\IN the\DT old\JJ temple\NN '\'' Dipalpur\NNP '\'' of\IN the\DT ancestral\JJ deity\NN of\IN the\DT '\'' Khanna\NNP Community\NNP '\POS Shri\NNP Babe\NNP Lalu\NNP Jasraiji\NNP is\VBZ now\RB located\VBN in\IN Pakistan\NNP .\.
htd13094	Two\CD hundred\CD years\NNS prior\RB to\TO the\DT division\NN of\IN India\NNP .\.' Motilal\NNP Khanna\NNP Dayavan\NNP Pandit\NNP Chandramuni\NNP Jhingan\NNP '\POS the\DT servant\NN of\IN Shri\NNP Bane\NNP lalu\NNP Jasraiji\NNP brought\VBD a\DT brick\NN from\IN the\DT Dipalpur\NNP temple\NN -LRB-\-LRB- Pakistan\NNP -RRB-\-RRB- as\IN a\DT gift\NN .\.
htd13095	The\DT base\NN of\IN this\DT temple\NN of\IN Dipalpur\NNP is\VBZ standing\VBG on\IN the\DT foundation\NN of\IN this\DT very\RB pious\JJ brick\NN .\.
htd13096	After\IN the\DT partition\NN many\JJ had\VBD to\TO leave\VB Pakistan\NNP .\.
htd13097	Pandit\NNP Gauri\NNP Shankar\NNP Jhingan\NNP the\DT descendent\NN of\IN Pandit\NNP Chandramuni\NNP Maharaj\NNP reached\VBD Delhi\NNP with\IN family\NN .\.
htd13098	He\PRP requested\VBD the\DT Khanna\NNP ,\, Seth\NNP ,\, Mehra\NNP and\CC Kapoor\NNP clans\NNS of\IN the\DT Kshatriya\NNP community\NN that\IN the\DT month\NN of\IN Magha\NNP is\VBZ on\IN .\.
htd13099	Therefore\RB due\JJ to\TO being\VBG the\DT ancient\JJ temple\NN of\IN Babaji\NNP all\PDT the\DT sanskaras\NNS of\IN the\DT Dipalpur\NNP Mandir\NNP -\: Mundan\NNP ,\, choti\FW etc\FW .\: be\VB done\VBN here\RB .\.
htd13100	According\VBG to\TO Kshatriya\NNP tradition\NN without\IN Choti\NNP of\IN the\DT children\NNS they\PRP can\MD not\RB be\VB married\VBN .\.
htd13101	The\DT same\JJ year\NN from\IN 1948\CD the\DT tradition\NN of\IN annual\JJ festival\NN in\IN the\DT mongth\NN of\IN Magha\NNP started\VBD in\IN Chippiwada\NNP Temple\NNP .\.
htd13102	Every\DT year\NN between\IN 14\CD January\NNP to\TO 12\CD -\: 13\CD February\NNP festival\NN is\VBZ organised\VBN in\IN the\DT temple\NN .\.
htd13103	On\IN Sunday\NNP Babaji\NNP is\VBZ offered\VBN the\DT prasad\NN of\IN halwa\NN made\VBN of\IN milk\NN .\.
htd13104	3\CD kms\NNS away\RB from\IN the\DT '\'' Palakkad\NNP '\POS -LRB-\-LRB- Pal\NNP Ghat\NNP -RRB-\-RRB- city\NN of\IN Kerala\NNP the\DT Kalapatthi\NNP Rathotsavam\NNP celebrated\VBD in\IN the\DT Vishwanath\NNP Swami\NNP Temple\NNP is\VBZ considered\VBN an\DT important\JJ festival\NN among\IN the\DT chief\JJ temple\NN festivals\NNS of\IN the\DT state\NN .\.
htd13105	There\EX is\VBZ an\DT abundance\NN of\IN Tamil\NNP Brahmins\NNPS in\IN Kalapatthi\NNP .\.
htd13106	Due\JJ to\TO Shri\NNP Vishwanath\NNP Swami\NNP Temple\NNP being\VBG dedicated\VBN to\TO Lord\NNP Shiva\NNP this\DT is\VBZ also\RB called\VBN the\DT '\'' Kashi\NNP of\IN the\DT South\NNP '\POS .\.
htd13107	On\IN this\DT occasion\NN there\EX is\VBZ a\DT custom\NN of\IN taking\VBG the\DT Mandir\NNP Rath\NNP out\IN in\IN the\DT form\NN of\IN a\DT procession\NN through\IN the\DT main\JJ way\NN of\IN the\DT city\NN having\VBG decorated\VBN it\PRP interestingly\RB .\.
htd13108	A\DT race\NN gets\VBZ started\VBN by\IN the\DT thousands\NNS of\IN the\DT devotees\NNS to\TO pull\VB this\DT temple\NN chariot\NN .\.
htd13109	Recital\NN of\IN the\DT vedas\NNS and\CC the\DT organization\NN of\IN cultural\JJ programs\NNS are\VBP the\DT main\JJ attractions\NNS of\IN it\PRP in\IN this\DT religious\JJ festival\NN running\VBG for\IN a\DT week\NN .\.
htd13110	Besides\IN the\DT classical\JJ music\NN in\IN the\DT cultural\JJ program\NN and\CC Kudia\NNP Attam\NNP ,\, Kathakali\NNP ,\, Mohini\NNP Attam\NNP among\IN the\DT dances\NNS ,\, crowd\NN of\IN thousands\NNS of\IN devotees\NNS emerge\VBP to\TO witness\NN the\DT demonstration\NN of\IN Bhaiyyam\NNP ,\, Thira\NNP ,\, Bela\NNP Kali\NNP ,\, Margam\NNP Kali\NNP ,\, Bhadra\NNP Kali\NNP Patt\NNP among\IN folk\NN dances\NNS and\CC music\NN and\CC Kalari\NNP Pattu\NNP in\IN martial\JJ arts\NNS .\.
htd13111	Besides\IN this\DT the\DT historical\JJ fort\NN of\IN Kalapatthi\NNP ,\, which\WDT was\VBD made\VBN by\IN Haidar\NNP Ali\NNP of\IN Mysore\NNP .\.
htd13112	Silent\JJ Valley\NNP National\NNP Park\NNP 40\CD kilometres\NNS away\RB from\IN Kalapatthi\NNP is\VBZ worth\JJ visiting\VBG .\.
htd13113	Starting\VBG an\DT on-foot\JJ journey\NN from\IN the\DT Dhoni\NNP Hills\NNP 15\CD kilometres\NNS away\RB from\IN here\RB ,\, the\DT trekking\VBG lovers\NNS can\MD go\VB up\RB to\TO reserved\JJ forest\NN areas\NNS through\IN Sitha\NNP Kundu\NNP Govind\NNP Malai\NNP .\.
htd13114	Mumbai\NNP has\VBZ got\VBN long\JJ sea\NN coast\NN which\WDT exists\VBZ from\IN Gateway\NNP of\IN India\NNP ,\, Nariman\NNP Point\NNP to\TO Madh\NNP ,\, Gorai\NNP .\.
htd13115	On\IN the\DT sides\NNS of\IN the\DT sea\NN besides\IN the\DT families\NNS young\JJ couples\NNS also\RB come\VBP in\IN large\JJ numbers\NNS to\TO visit\VB .\.
htd13116	In\IN fast\JJ speed\NN and\CC busy\JJ life\NN of\IN Mumbai\NNP it\PRP is\VBZ the\DT sea\NN that\WDT gives\VBZ the\DT people\NNS there\RB some\DT freshness\NN and\CC open\JJ air\NN .\.
htd13117	On\IN the\DT Nariman\NNP Point\NNP of\IN Mumbai\NNP in\IN the\DT evening\NN many\JJ people\NNS come\VBP to\TO watch\VB setting\VBG sun\NN just\RB as\IN they\PRP get\VBP off\RP from\IN the\DT office\NN .\.
htd13118	On\IN holidays\NNS several\JJ families\NNS also\RB come\VBP with\IN their\PRP$ children\NNS to\TO Nariman\NNP Point\NNP .\.
htd13119	Here\RB itself\PRP several\JJ young\JJ couples\NNS come\VBN to\TO sight\NN sitting\VBG on\IN the\DT wall\NN made\VBN at\IN the\DT coast\NN of\IN the\DT sea\NN .\.
htd13120	Most\JJS of\IN them\PRP are\VBP youths\NNS from\IN the\DT colleges\NNS .\.
htd13121	They\PRP appear\VBP happy\JJ in\IN the\DT arms\NNS of\IN each\DT other\JJ .\.
htd13122	Such\JJ sights\NNS are\VBP common\JJ from\IN Nariman\NNP Point\NNP to\TO Girgaon\NNP Chowpatty\NNP .\.
htd13123	On\IN Girgaon\NNP Chowpatty\NNP mostly\RB family\NN people\NNS come\VBP to\TO visit\VB therefore\RB that\DT sight\NN of\IN young\JJ couples\NNS are\VBP found\VBN less\JJR to\TO be\VB seen\VBN here\RB .\.
htd13124	Although\IN not\RB in\IN the\DT evening\NN but\CC right\RB in\IN the\DT afternoon\NN young\JJ couples\NNS are\VBP certainly\RB seen\VBN .\.
htd13125	On\IN Juhu\NNP Chowpatty\NNP also\RB family\NN and\CC youth\NN come\VBN to\TO sight\NN .\.
htd13126	While\IN on\IN Sunday\NNP morning\NN youths\NNS come\VBP to\TO play\VB football\NN and\CC cricket\NN on\IN Juhu\NNP Chowpatty\NNP ,\, in\IN the\DT evening\NN they\PRP reach\VBP there\RB with\IN their\PRP$ beloved\JJ or\CC friends\NNS .\.
htd13127	Like\IN Nariman\NNP Point\NNP and\CC Band\NNP Stand\VBP ,\, on\IN Juhu\NNP Chowpatty\NNP also\RB young\JJ lovers\NNS can\MD be\VB seen\VBN easily\RB sitting\VBG wrapped\VBN around\IN each\DT other\JJ .\.
htd13128	However\RB among\IN these\DT couples\NNS there\EX are\VBP married\JJ couples\NNS as\RB well\RB .\.
htd13129	Till\IN late\JJ night\NN this\DT sight\NN is\VBZ common\JJ .\.
htd13130	Young\JJ couple\NN come\VBN to\TO sight\NN late\JJ night\NN at\IN Shivaji\NNP Park\NNP as\RB well\RB .\.
htd13131	Those\DT who\WP have\VBP come\VBN with\IN the\DT young\JJ friends\NNS ,\, they\PRP are\VBP found\VBN drinking\NN while\IN the\DT young\JJ loving\JJ couples\NNS keep\VBP on\IN making\VBG loving\JJ acts\NNS .\.
htd13132	However\RB Shivaji\NNP Park\NNP is\VBZ not\RB that\RB much\RB popular\JJ among\IN the\DT youth\NN as\IN are\VBP Nariman\NNP Point\NNP and\CC Band\NNP Stand\VBP .\.
htd13133	The\DT most\RBS favorite\JJ place\NN of\IN lovers\NNS and\CC youth\NN are\VBP Band\NNP Stand\VB .\.
htd13134	At\IN bus\NN stand\NN is\VBZ the\DT Old\NNP Fort\NNP where\WRB young\JJ couples\NNS can\MD be\VB seen\VBN wrapped\VBN around\IN each\DT other\JJ easily\RB .\.
htd13135	In\IN the\DT same\JJ way\NN away\RB from\IN the\DT front\JJ sea\NN of\IN the\DT Kaj\NNP Lands\NNP End\NNP on\IN the\DT stones\NNS inside\IN also\RB several\JJ youths\NNS come\VBN to\TO sight\NN hiding\VBG themselves\PRP in\IN the\DT umbrellas\NNS .\.
htd13136	On\IN the\DT top\JJ floor\NN of\IN the\DT Taj\NNP Lands\NNP Hotel\NNP youths\NNS sitting\VBG inside\IN the\DT Bandra\NNP Fort\NNP can\MD be\VB clearly\RB seen\VBN .\.
htd13137	There\EX is\VBZ one\CD thing\NN that\IN despite\IN all\PDT this\DT happennings\NNS here\RB no\RB quarrel\VB has\VBZ ever\RB taken\VBN place\NN here\RB and\CC neither\RB any\DT case\NN of\IN eveteasing\VBG with\IN girls\NNS have\VBP come\VBN to\TO the\DT fore\NN .\.
htd13138	Police\NNS appear\VBP to\TO be\VB ready\JJ for\IN the\DT security\NN of\IN this\DT place\NN they\PRP also\RB ignore\VBP the\DT activities\NNS of\IN these\DT youths\NNS .\.
htd13139	Bunking\VBG the\DT college\NN since\IN the\DT morning\NN itself\PRP a\DT queue\NN of\IN the\DT youths\NNS starts\VBP at\IN the\DT Band\NNP Stand\VB which\WDT keeps\VBZ on\IN running\VBG since\IN morning\NN .\.
htd13140	Youths\NNP living\VBG in\IN the\DT subcities\NNS reach\VBP Madh\NNP or\CC Gorai\NNP beach\NN .\.
htd13141	Rooms\NNS can\MD be\VB gotten\VBN easily\RB in\IN Madh\NNP or\CC Gorai\NNP .\.
htd13142	Rooms\NNS are\VBP available\JJ here\RB starting\VBG from\IN 200\CD rupees\NNS per\IN hour\NN to\TO 600\CD rupees\NNS per\IN hour\NN .\.
htd13143	Recently\RB the\DT daughter\NN of\IN film\NN actor\NN and\CC director\NN Deepak\NNP Tijori\NNP was\VBD also\RB persuaded\VBN to\TO come\VB to\TO this\DT place\NN .\.
