ID	Value
htd23011	मंदिर\N_NN की\PSP प्राचीन\JJ परंपरा\N_NN व\CC_CCD भौगोलिक\JJ स्थिति\N_NN से\PSP स्पष्ट\N_NN होता\V_VM है\V_VAUX कि\PSP यही\DM_DMD वह\PR_PRP स्थान\N_NN है\V_VM जहाँ\PR_PRL चंड\N_NNP -\RD_PUNC मुंड\N_NNP राक्षस\N_NN देवी\N_NN से\PSP युद्ध\N_NN करने\N_NN आए\V_VM और\CC_CCD काली\N_NNP रूप\N_NN धारण\V_VM कर\V_VAUX देवी\N_NN ने\PSP उन्हें\PR_PRP मौत\N_NN की\PSP नींद\N_NN सुला\V_VM दिया\V_VAUX ।\RD_PUNC
htd23012	तीर्थयात्रियों\N_NN के\PSP स्नान\N_NN के\PSP लिए\PSP यहाँ\DM_DMD बाणगंगा\N_NNP पर\PSP बना\V_VM सीढ़ीदार\JJ संजय\N_NNP घाट\N_NNP भी\RP_RPD है\V_VM ।\RD_PUNC
htd23013	मानसा\N_NNP देवी\N_NNP का\PSP प्रसिद्ध\JJ मंदिर\N_NN चंडीगढ़\N_NNP के\PSP समीप\N_NST मनी\N_NNP माजरा\N_NNP नामक\N_NN स्थान\N_NN पर\PSP है\V_VM ।\RD_PUNC
htd23014	चंडीगढ\N_NNP से\PSP बसों\N_NN अथवा\N_NN निजी\N_NN वाहनों\N_NN के\PSP जरिये\N_NN मनीमाजरा\N_NNP तक\PSP पहुँचा\V_VM जा\V_VAUX सकता\V_VAUX है\V_VAUX ।\RD_PUNC
htd23015	मनसा\N_NNP देवी\N_NNP का\PSP यह\DM_DMD प्राचीन\JJ मंदिर\N_NN प्रमुख\JJ शक्ति\N_NN पीठों\N_NN में\PSP गिना\V_VM जाता\V_VAUX है\V_VAUX ।\RD_PUNC
htd23016	मान्यता\N_NN है\V_VM कि\PSP यहाँ\DM_DMD पर\PSP सती\N_NNP का\PSP मस्तक\N_NN गिरा\V_VM था\V_VAUX ।\RD_PUNC
htd23017	चैत्र\N_NNP पक्ष\N_NNP के\PSP नवरात्रों\N_NNP में\PSP यहाँ\DM_DMD विशाल\JJ मेला\N_NN लगता\V_VM है\V_VAUX ।\RD_PUNC
htd23018	इस\DM_DMD अवसर\N_NN पर\PSP यहाँ\DM_DMD लाखों\QT_QTF श्रद्धालु\N_NN आते\V_VM हैं\V_VAUX ।\RD_PUNC
htd23019	यह\DM_DMD मंदिर\N_NN राजा\N_NNP गोपाल\N_NNP जी\N_NNP द्वारा\PSP सन्\N_NN 1872\QT_QTC में\PSP निर्मित\V_VM किया\V_VAUX गया\V_VAUX था\V_VAUX ।\RD_PUNC
htd23020	यह\DM_DMD मंदिर\N_NN सांप्रदायिक\JJ सद्‍भावना\N_NN का\PSP प्रतीक\N_NN है\V_VM ।\RD_PUNC
htd23021	इस\DM_DMD मंदिर\N_NN को\PSP बनाने\N_NN वाले\N_NN सभी\N_NN कारीगर\N_NN मुसलमान\N_NNP थे\V_VM ।\RD_PUNC
htd23022	मंदिर\N_NN में\PSP उत्कीर्णित\JJ चित्रकारी\N_NN देखने\N_NN योग्य\N_NN है\V_VM जिसमें\DM_DMR दुर्गा\N_NNP सप्तशती\N_NNP ,\RD_PUNC रामायण\N_NNP और\CC_CCD कृष्ण\N_NNP लीला\N_NNP के\PSP प्रसंगों\N_NN को\PSP अत्यंत\RB मनोहारी\JJ ढंग\N_NN से\PSP चित्रित\V_VM किया\V_VAUX है\V_VAUX ।\RD_PUNC
htd23023	मंदिर\N_NN के\PSP दर्शनों\N_NN के\PSP लिए\PSP तीन\QT_QTC पिंडिया\N_NN हैं\V_VM ,\RD_PUNC जो\PR_PRL महालक्ष्मी,\N_NNP महाकाली\N_NNP और\CC_CCD महासरस्वती\N_NNP की\PSP प्रतीक\N_NN हैं\V_VM ।\RD_PUNC
htd23024	मनसा\N_NNP देवी\N_NNP के\PSP नाम\N_NN से\PSP ही\RP_RPD एक\QT_QTC मंदिर\N_NN हरिद्वार\N_NNP में\PSP शिवालिक\N_NNP पर्वत\N_NNP की\PSP चोटी\N_NN पर\PSP भी\RP_RPD है\V_VM ।\RD_PUNC
htd23025	इसकी\DM_DMD गणना\N_NN शक्तिपीठों\N_NN में\PSP तो\RP_RPD नहीं\RP_NEG है\V_VM ,\RD_PUNC परंतु\CC_CCS धीरे\RB -\RD_PUNC धीरे\RD_ECH इसकी\DM_DMD मान्यता\N_NN बढती\V_VM ही\RP_RPD जा\RP_RPD रही\V_VAUX है\V_VAUX ।\RD_PUNC
htd23026	हरिद्वार\N_NNP जाने\N_NN वाले\N_NN यात्री\N_NN अवश्य\N_NN इस\DM_DMD मंदिर\N_NN के\PSP दर्शन\V_VM करते\V_VAUX हैं\V_VAUX ।\RD_PUNC
htd23027	मंदिर\N_NN की\PSP चढ़ाई\N_NN लगभग\QT_QTF एक\QT_QTC कि.मी.\QT_QTF की\PSP है\V_VM ।\RD_PUNC
htd23028	यहाँ\DM_DMD जाने\N_NN के\PSP लिए\PSP शहर\N_NN से\PSP रोपवे\N_NN भी\RP_RPD है\V_VM ।\RD_PUNC
htd23029	शाकुंभरी\N_NNP देवी\N_NNP का\PSP मंदिर\N_NN उत्तर\N_NNP प्रदेश\N_NNP के\PSP सहारनपुर\N_NNP जनपद\N_NNP मुख्यालय\N_NNP से\PSP लगभग\QT_QTF 40\QT_QTC कि.मी.\QT_QTF की\PSP दूरी\N_NST पर\PSP स्थित\N_NN है\V_VM ।\RD_PUNC
htd23030	मान्यता\N_NN है\V_VAUX कि\RP_RPD यहाँ\DM_DMD पर\PSP सती\N_NNP का\PSP शीश\N_NN गिरा\V_VM था\V_VAUX ।\RD_PUNC
htd23031	इस\DM_DMD मंदिर\N_NN की\PSP प्रतिमा\N_NN के\PSP दाईं\N_NST ओर\N_NN भीमा\N_NNP व\CC_CCD भ्रामरी\N_NNP और\CC_CCD बाईं\N_NST ओर\N_NN शीताक्षी\N_NNP देवी\N_NNP प्रतिष्ठित\V_VM हैं\V_VAUX ।\RD_PUNC
htd23032	शीताक्षी\N_NNP देवी\N_NNP को\PSP शीतला\N_NNP देवी\N_NNP के\PSP नाम\N_NN से\PSP भी\RP_RPD संबोधित\V_VM किया\V_VAUX जाता\V_VAUX है\V_VAUX ।\RD_PUNC
htd23033	नवरात्र\N_NNP में\PSP दुर्गाष्टमी\N_NNP पर\PSP यहाँ\DM_DMD भव्य\JJ मेले\N_NN आयोजित\V_VM किए\V_VAUX जाते\V_VAUX हैं\V_VAUX ।\RD_PUNC
htd23034	सहारनपुर\N_NNP से\PSP शाकुंभरी\N_NNP देवी\N_NNP के\PSP लिए\PSP सीधी\JJ बसें\N_NN मिलती\V_VM हैं\V_VAUX ।\RD_PUNC
htd23035	यह\DM_DMD मंदिर\N_NN शिवालिक\N_NNP की\PSP पवित्र\JJ पहाड़ियों\N_NN के\PSP बीच\N_NST बहुत\RB ही\RP_RPD रमणीक\JJ घाटी\N_NN में\PSP है\V_VM ।\RD_PUNC
htd23036	यहाँ\DM_DMD कोई\PR_PRI बस्ती\N_NN नहीं\RP_NEG है\V_VM ।\RD_PUNC
htd23037	कुछ\PR_PRI दुकानें\N_NN हैं\V_VM और\CC_CCD अनेक\N_NN धर्मशालाएँ\N_NN हैं\V_VM ।\RD_PUNC
htd23038	यात्री\N_NN आते\V_VM हैं\V_VAUX और\CC_CCD देवी\N_NN के\PSP दर्शन\N_NN करके\N_NN वापस\N_NN लौट\V_VM जाते\V_VAUX हैं\V_VAUX ।\RD_PUNC
htd23039	मंदिर\N_NN मार्ग\N_NN में\PSP तख्तों\N_NN पर\PSP मिठाई\N_NN ,\RD_PUNC प्रसाद\N_NN ,\RD_PUNC अखरोट\N_NN ,\RD_PUNC सिंदूर\N_NN ,\RD_PUNC मालाओं\N_NN ,\RD_PUNC पुस्तकों\N_NN आदि\N_NN की\PSP दुकानें\N_NN हैं\V_VM ।\RD_PUNC
htd23040	यहाँ\DM_DMD तंबुओं\N_NN में\PSP श्रद्धालुओं\N_NN के\PSP डेरे\N_NN लगते\V_VM हैं\V_VAUX ।\RD_PUNC
htd23041	मंदिर\N_NN से\PSP लगभग\QT_QTF एक\QT_QTC कि.मी.\QT_QTF पहले\N_NST भूरे\N_NNP देव\N_NNP का\PSP मंदिर\N_NN है\V_VM ।\RD_PUNC
htd23042	पहले\N_NST भूरे\N_NNP देव\N_NNP के\PSP दर्शन\N_NN करने\N_NN की\PSP परंपरा\N_NN है\V_VM ।\RD_PUNC
htd23043	मंदिर\N_NN के\PSP प्रांगण\N_NN में\PSP महाकाली\N_NNP ,\RD_PUNC शिव\N_NNP -\RD_PUNC पार्वती\N_NNP ,\RD_PUNC हनुमान\N_NNP और\CC_CCD अन्य\PR_PRI देवी\N_NN -\RD_PUNC देवताओं\N_NN की\PSP प्रतिमाएँ\N_NN हैं\V_VM ।\RD_PUNC
htd23044	कालिका\N_NNP ही\RP_RPD देवी\N_NN काली\N_NNP हैं\V_VM ,\RD_PUNC इनका\PR_PRP सुप्रसिद्ध\JJ शक्तिपीठ\N_NN भारत\N_NNP के\PSP प्राचीनतम\JJ नगर\N_NN कोलकाता\N_NNP [\RD_PUNC कलकत्ता\N_NNP ]\RD_PUNC में\PSP स्थित\N_NN है\V_VM ।\RD_PUNC
htd23045	काली\N_NNP के\PSP नाम\N_NN पर\PSP ही\RP_RPD इस\DM_DMD नगर\N_NN का\PSP नाम\N_NN पड़ा\V_VM ।\RD_PUNC
htd23046	मान्यता\N_NN है\V_VAUX कि\RP_RPD यहाँ\DM_DMD पर\PSP भगवती\N_NN के\PSP केश\N_NN [\RD_PUNC बाल\N_NN ]\RD_PUNC गिरे\V_VM थे\V_VAUX ।\RD_PUNC
htd23047	यहाँ\DM_DMD देवी\N_NN के\PSP तीन\QT_QTC मंदिर\N_NN रक्तांबरा\N_NNP ,\RD_PUNC मुंडामालिनी\N_NNP और\CC_CCD मुक्तकेशी\N_NNP नामों\N_NN से\PSP हैं\V_VM ।\RD_PUNC
htd23048	दुर्गा\N_NNP पूजा\N_NNP कोलकाता\N_NNP का\PSP सबसे\RB बड़ा\JJ त्यौहार\N_NN है\V_VM ।\RD_PUNC
htd23049	इस\DM_DMD महापर्व\N_NN की\PSP तैयारियाँ\N_NN दो\QT_QTC महीने\N_NN पूर्व\N_NN प्रारंभ\V_VM हो\V_VAUX जाती\V_VAUX हैं\V_VAUX ।\RD_PUNC
htd23050	जगह\N_NN -\RD_PUNC जगह\RD_ECH बड़े\JJ -\RD_PUNC बड़े\RD_ECH पंडाल\N_NN बनाए\V_VM जाते\V_VAUX हैं\V_VAUX ।\RD_PUNC
htd23051	दुर्गा\N_NNP ,\RD_PUNC गणेश\N_NNP ,\RD_PUNC लक्ष्मी\N_NNP ,\RD_PUNC कार्तिकेय\N_NNP व\CC_CCD सरस्वती\N_NNP की\PSP प्रतिमाएँ\N_NN प्रतिष्ठित\V_VM की\V_VAUX जाती\V_VAUX हैं\V_VAUX ।\RD_PUNC
htd23052	दुर्गा\N_NNP पूजा\N_NNP का\PSP त्यौहार\N_NN वर्ष\N_NN में\PSP दो\QT_QTC बार\N_NN आता\V_VM है\V_VAUX -\RD_PUNC एक\QT_QTC चैत्र\N_NNP में\PSP और\CC_CCD दूसरा\QT_QTO अश्विन\N_NNP मास\N_NN में\PSP शुक्ल\N_NNP पक्ष\N_NNP की\PSP प्रतिपदा\N_NN से\PSP नवमी\QT_QTO तिथि\N_NN तक\PSP ।\RD_PUNC
htd23053	अश्विन\N_NNP मास\N_NNP यानि\CC_CCS शारदीय\N_NNP नवरात्र\N_NNP में\PSP दुर्गापूजा\N_NNP का\PSP त्यौहार\N_NN बड़ा\JJ माना\V_VM गया\V_VAUX है\V_VAUX ।\RD_PUNC
htd23054	षष्ठी\QT_QTC तिथि\N_NN को\PSP बोधन\V_VM होता\V_VAUX है\V_VAUX ।\RD_PUNC
htd23055	इस\DM_DMD दिन\N_NN से\PSP वंदना\N_NN प्रारंभ\N_NN होकर\N_NN दुर्गापूजा\N_NNP शुरू\V_VM हो\V_VAUX जाती\V_VAUX है\V_VAUX ।\RD_PUNC
htd23056	दशमी\QT_QTC तक\PSP दुर्गापूजा\N_NNP चलती\V_VM है\V_VAUX |\N_NN
htd23057	चार\QT_QTC दिन\N_NN का\PSP सार्वजनिक\N_NN अवकाश\N_NN होता\V_VM है\V_VAUX ।\RD_PUNC
htd23058	कालिका\N_NNP देवी\N_NNP का\PSP एक\QT_QTC भवन\N_NN चंडीगढ\N_NNP -\RD_PUNC शिमला\N_NNP मार्ग\N_NN पर\PSP भी\RP_RPD है\V_VM ।\RD_PUNC
htd23059	कालिका\N_NNP जी\N_NN नामक\N_NN स्टेशन\N_NN से\PSP छोटी\JJ रेल\N_NN लाइन\N_NN भी\RP_RPD प्रारंभ\V_VM होती\V_VAUX है\V_VAUX ।\RD_PUNC
htd23060	इसी\DM_DMD मंदिर\N_NN के\PSP कारण\N_NN इस\DM_DMD कस्बे\N_NN का\PSP नाम\N_NN कालिका\N_NNP जी\N_NN पड़ा\V_VM ।\RD_PUNC
htd23061	धार्मिक\JJ मान्यता\N_NN यह\DM_DMD है\V_VM कि\PSP कोलकाता\N_NNP के\PSP अलावा\N_NN भगवती\N_NN के\PSP केशों\N_NN के\PSP कुछ\PR_PRI अंश\N_NN यहाँ\DM_DMD भी\RP_RPD गिरे\V_VM थे\V_VAUX ।\RD_PUNC
htd23062	कुल\QT_QTF मिलाकर\N_NN हम\PR_PRP इन\DM_DMD शारदीय\N_NNP नवरात्रों\N_NNP में\PSP देश\N_NN के\PSP इन\DM_DMD तीर्थ\N_NN शक्ति\N_NN स्थलों\N_NN के\PSP दर्शन\N_NN करके\N_NN पर्यटन\N_NN व\CC_CCD तीर्थाटन\N_NN एक\QT_QTC साथ\N_NN कर\V_VM सकते\V_VAUX हैं\V_VAUX ।\RD_PUNC
htd23063	कुदरत\N_NN ने\PSP पृथ्वी\N_NNP को\PSP अनेक\N_NN वरदान\N_NN दिए\V_VM हैं\V_VAUX और\CC_CCD इन्हीं\DM_DMD वरदानों\N_NN में\PSP से\PSP एक\QT_QTC है\V_VAUX ,\RD_PUNC दूधसागर\N_NNP यानी\N_NN दूध\N_NN का\PSP झरना\N_NN ।\RD_PUNC
htd23064	गोवा\N_NNP में\PSP बसा\N_NN पवित्र\JJ दूधसागर\N_NNP पिकनिक\N_NN के\PSP शौकीनों\N_NN के\PSP लिए\PSP अच्छा\JJ स्थान\N_NN है\V_VM ।\RD_PUNC
htd23065	यहाँ\DM_DMD की\PSP पश्‍चिमी\N_NST घाटियाँ\N_NN तथा\CC_CCD दूधसागर\N_NNP एक\QT_QTC अविस्मरणीय\JJ नजारा\N_NN प्रस्तुत\V_VM करते\V_VAUX हैं\V_VAUX ।\RD_PUNC
htd23066	दूधसागर\N_NNP गोवा\N_NNP के\PSP 60\QT_QTC किमी\QT_QTF हिस्से\N_NN में\PSP फैला\V_VM हुआ\V_VAUX है\V_VAUX ।\RD_PUNC
htd23067	झरने\N_NN तक\PSP पहुँचने\N_NN का\PSP रास्ता\N_NN जंगलों\N_NN तथा\CC_CCD पहाड़ों\N_NN से\PSP होकर\N_NN गुजरता\V_VM है\V_VAUX ।\RD_PUNC
htd23068	कुछ\PR_PRI लोग\N_NN पैदल\N_NN तो\RP_RPD कुछ\PR_PRI लोग\N_NN वाहन\N_NN से\PSP यहाँ\DM_DMD पहुँचते\V_VM हैं\V_VAUX ।\RD_PUNC
htd23069	वाहन\N_NN करने\N_NN पर\PSP 300\QT_QTC रुपये\QT_QTF प्रति\N_NN व्यक्‍ति\N_NN खर्च\V_VM आता\V_VAUX है\V_VAUX ।\RD_PUNC
htd23070	ज्यादातर\JJ लोग\N_NN पैदल\N_NN यात्रा\N_NN कर\N_NN मजा\V_VM लेते\V_VAUX हैं\V_VAUX ।\RD_PUNC
htd23071	हमने\PR_PRP भी\RP_RPD पैदल\N_NN रास्ता\N_NN तय\N_NN करने\N_NN का\PSP फैसला\V_VM किया\V_VAUX ।\RD_PUNC
htd23072	रास्तों\N_NN पर\PSP पैदल\N_NN यात्रा\N_NN करते\N_NN हुए\N_NN हमने\PR_PRP औरतों\N_NN को\PSP लकड़ी\N_NN का\PSP बोझ\N_NN उठाकर\N_NN गुजरते\V_VM देखा\V_VAUX ।\RD_PUNC
htd23073	इन\DM_DMD औरतों\N_NN को\PSP देखकर\N_NN हमें\PR_PRP आश्‍चर्य\N_NN हुआ\V_VM क्योंकि\CC_CCD हम\PR_PRP बिना\N_NN कुछ\PR_PRI बोझ\N_NN उठाए\N_NN भी\RP_RPD धीरे\N_NN -\RD_PUNC धीरे\RD_ECH चल\V_VM रहे\V_VAUX थे\V_VAUX जबकि\CC_CCS वहाँ\DM_DMD की\PSP औरतें\N_NN बोझ\N_NN के\PSP बावजूद\N_NN काफी\RP_INTF तेजी\N_NN से\PSP चल\V_VM रही\V_VAUX थीं\V_VAUX ।\RD_PUNC
htd23074	यहाँ\DM_DMD ऊँचे\JJ -\RD_PUNC नीचे\JJ तथा\CC_CCD फिसलन\N_NN वाले\N_NN पहाड़ी\JJ रास्तों\N_NN पर\PSP चलने\N_NN का\PSP भी\RP_RPD अच्छा\JJ अनुभव\N_NN प्राप्‍त\V_VM हुआ\V_VAUX ।\RD_PUNC
htd23075	यदि\CC_CCS दूधसागर\N_NNP को\PSP दूर\N_NST से\PSP देखा\V_VM जाए\V_VAUX तो\RP_RPD वह\PR_PRP दूध\N_NN की\PSP नदी\N_NN प्रतीत\V_VM होती\V_VAUX है\V_VAUX ।\RD_PUNC
htd23076	यहाँ\DM_DMD आकर\N_NN ऐसा\DM_DMD लगता\V_VM है\V_VAUX ,\RD_PUNC जैसे\DM_DMR स्वर्ग\N_NNP के\PSP दरवाजे\N_NN पर\PSP बैठे\V_VM हों\V_VAUX ।\RD_PUNC
htd23077	आज\N_NN तक\PSP किसी\PR_PRI भी\RP_RPD व्यक्‍ति\N_NN ने\PSP लौटकर\N_NN यह\DM_DMD नहीं\RP_NEG बताया\V_VM कि\RP_RPD स्वर्ग\N_NNP कैसा\PR_PRQ होता\V_VM है\V_VAUX ,\RD_PUNC पर\PSP इसे\DM_DMD देखने\N_NN के\PSP बाद\N_NN ऐसा\DM_DMD लगता\N_NN है\V_VAUX कि\RP_RPD शायद\N_NN ऐसा\DM_DMD ही\RP_RPD होता\V_VM होगा\V_VAUX ।\RD_PUNC
htd23078	झरने\N_NN से\PSP नीचे\N_NST गिरते\N_NN पानी\N_NN का\PSP एक\QT_QTC अलग\N_NN ही\RP_RPD स्वर\N_NN कानों\N_NN में\PSP घुलता\V_VM है\V_VAUX ।\RD_PUNC
htd23079	कुछ\PR_PRI आगे\N_NST चलने\N_NN पर\PSP बंदर\N_NN का\PSP झुंड\N_NN मिला\V_VM ।\RD_PUNC
htd23080	उसने\PR_PRP हमें\PR_PRP घेर\V_VM लिया\V_VAUX ।\RD_PUNC
htd23081	बंदरों\N_NN से\PSP जान\N_NN बचाने\N_NN के\PSP लिए\PSP हमने\PR_PRP उन्हें\PR_PRP केले\N_NN और\CC_CCD मूँगफली\N_NN दी\V_VM ,\RD_PUNC तब\CC_CCS जाकर\N_NN बंदर\N_NN वहाँ\DM_DMD से\PSP हटे\V_VM ।\RD_PUNC
htd23082	लहलहाती\JJ ठंडी\JJ हवा\N_NN ,\RD_PUNC पक्षियों\N_NN तथा\CC_CCD तरह\N_NN -\RD_PUNC तरह\RD_ECH के\PSP जानवरों\N_NN की\PSP आवाजें\N_NN यहाँ\DM_DMD के\PSP वातावरण\N_NN को\PSP और\CC_CCD रोमांचक\N_NN बना\V_VM रही\V_VAUX थी\V_VAUX ।\RD_PUNC
htd23083	हवा\N_NN में\PSP भी\RP_RPD एक\QT_QTC अलग\N_NN तरह\N_NN की\PSP खुशबू\N_NN विद्यमान\V_VM है\V_VAUX ।\RD_PUNC
htd23084	यहाँ\DM_DMD आकर\N_NN ऐसा\DM_DMD महसूस\V_VM होता\V_VAUX है\V_VAUX जैसे\DM_DMR कि\N_NN सारे\N_NN सपने\N_NN ही\RP_RPD पूरे\N_NN हो\V_VM गए\V_VAUX हैं\V_VAUX ।\RD_PUNC
htd23085	यह\DM_DMD जगह\N_NN पर्यटकों\N_NN को\PSP काफी\RP_INTF भाती\V_VM है\V_VAUX ।\RD_PUNC
htd23086	यहाँ\DM_DMD दूर\N_NST -\RD_PUNC दूर\RD_ECH से\PSP लोग\N_NN आते\V_VM हैं\V_VAUX ।\RD_PUNC
htd23087	इस\DM_DMD वीकएंड\N_NN में\PSP महाशिवरात्रि\N_NNP है\V_VM ,\RD_PUNC जिस\PR_PRL वजह\N_NN से\PSP शुक्रवार\N_NNP की\PSP छुट्‍टी\N_NN को\PSP मिला\N_NN कर\N_NN तीन\QT_QTC दिन\N_NN की\PSP छुट्‍टियाँ\N_NN मिल\V_VM रही\V_VAUX हैं\V_VAUX ।\RD_PUNC
htd23088	धूप\N_NN खिलने\N_NN और\CC_CCD वेलेंटाइन\N_NN का\PSP खुमार\N_NN होने\N_NN की\PSP वजह\N_NN से\PSP राजधानी\N_NN के\PSP पार्क\N_NN ,\RD_PUNC मॉल्स\N_NN में\PSP काफी\N_NN भीड़\N_NN होगी\V_VM ।\RD_PUNC
htd23089	ऐसे\DM_DMD में\PSP छुट्‍टियाँ\N_NN बिताने\N_NN के\PSP लिए\PSP आप\PR_PRP राजधानी\N_NN के\PSP पास\N_NST ही\RP_RPD स्थित\N_NN सुल्तानपुर\N_NNP बर्ड\N_NNP सेंचुरी\N_NNP जा\V_VM सकते\V_VAUX हैं\V_VAUX ।\RD_PUNC
htd23090	हजारों\QT_QTF पक्षियों\N_NN के\PSP कलरव\N_NN के\PSP बीच\N_NST आप\PR_PRP अपने\PR_PRF परिजनों\N_NN या\CC_CCD साथी\N_NN को\PSP एक\QT_QTC नए\JJ तरीके\N_NN से\PSP अपने\PR_PRF प्यार\N_NN का\PSP इजहार\V_VM कर\V_VAUX सकते\V_VAUX हैं\V_VAUX ।\RD_PUNC
htd23091	हरियाणा\N_NNP में\PSP स्थित\N_NN सुल्तानपुर\N_NNP बर्ड\N_NNP सेंचुरी\N_NNP एनसीआर\N_NN के\PSP लोगों\N_NN में\PSP काफी\N_NN फेमस\N_NN है\V_VM ।\RD_PUNC
htd23092	इसे\DM_DMD शुरू\N_NN में\PSP जलपक्षी\N_NN क्षेत्र\N_NN घोषित\V_VM किया\V_VAUX गया\V_VAUX था\V_VAUX ,\RD_PUNC लेकिन\CC_CCS बाद\N_NN में\PSP इसे\DM_DMD राष्‍ट्रीय\N_NNP उद्यान\N_NNP का\PSP दर्जा\N_NN दिया\V_VM गया\V_VAUX ।\RD_PUNC
htd23093	यहाँ\DM_DMD शुष्क\JJ पर्णपाती\JJ वृक्षों\N_NN की\PSP भरमार\N_NN है\V_VM ।\RD_PUNC
htd23094	इसके\DM_DMD अलावा\N_NN यहाँ\DM_DMD एक\QT_QTC विस्तृत\JJ झील\N_NN और\CC_CCD बबूल\N_NN घास\N_NN के\PSP मैदान\N_NN हैं\V_VM ।\RD_PUNC
htd23095	झील\N_NN के\PSP चारों\N_NST ओर\N_NN कँटीले\JJ पतझड़\N_NN वृक्षों\N_NN की\PSP श्रृंखला\N_NN है\V_VM ।\RD_PUNC
htd23096	इस\DM_DMD उद्यान\N_NN को\PSP खास\N_NN तौर\N_NN पर\PSP पक्षियों\N_NN के\PSP लिए\PSP सँवारा\V_VM गया\V_VAUX है\V_VAUX ।\RD_PUNC
htd23097	यह\DM_DMD जगह\N_NN मुख्य\JJ रूप\N_NN से\PSP स्थायी\JJ और\CC_CCD प्रवासी\JJ पक्षियों\N_NN की\PSP आश्रय\N_NN स्थली\N_NN है\V_VM ।\RD_PUNC
htd23098	पक्षियों\N_NN के\PSP इस\DM_DMD मनमोहक\JJ संसार\N_NN की\PSP पहचान\N_NN करने\N_NN का\PSP श्रेय\N_NN प्रसिद्ध\JJ पक्षी\N_NN विद्धान\N_NN पीटर\N_NNP जैक्सन\N_NNP को\PSP जाता\V_VM है\V_VAUX ।\RD_PUNC
htd23099	यहाँ\DM_DMD अब\N_NN तक\PSP पक्षियों\N_NN की\PSP लगभग\QT_QTF 250\QT_QTC प्रजातियाँ\N_NN देखी\V_VM गई\V_VAUX हैं\V_VAUX ,\RD_PUNC जिनमें\DM_DMR से\PSP लगभग\QT_QTF 90\QT_QTC प्रजातियाँ\N_NN तो\RP_RPD मौसमी\N_NN मेहमान\N_NN पक्षियों\N_NN की\PSP हैं\V_VM ।\RD_PUNC
htd23100	इनमें\DM_DMD से\PSP कुछ\PR_PRI पक्षी\N_NN देश\N_NN के\PSP अन्य\N_NN भागों\N_NN से\PSP आते\V_VM हैं\V_VAUX तो\RP_RPD कुछ\PR_PRI बाहर\N_NN के\PSP देशों\N_NN से\PSP यहाँ\DM_DMD आकर\N_NN डेरा\N_NN डालते\V_VM हैं\V_VAUX ।\RD_PUNC
