ID	Value
htd12018	Infact\NNP the\DT Great\NNP Rift\NNP Valley\NNP is\VBZ that\DT part\NN of\IN the\DT transformation\NN formed\VBN on\IN the\DT Earth\NNP 's\POS upper\JJ surfaces\NNS which\WDT is\VBZ spread\VBN over\IN wide\JJ area\NN from\IN Turkey\NNP to\TO Kenya\NNP .\.
htd12019	This\DT transformation\NN gets\VBZ divided\VBN in\IN the\DT Eastern\JJ and\CC Western\JJ parts\NNS in\IN Kenya\NNP .\.
htd12020	Lake\NNP Manyara\NNP National\NNP Park\NNP is\VBZ situated\VBN in\IN the\DT Eastern\JJ part\NN .\.
htd12021	The\DT word\NN Manyara\NNP is\VBZ supposed\VBN to\TO have\VB originated\VBN from\IN a\DT plant\NN named\VBN `\`` Euphorbia\NNP Tirurviea\NNP Tirucalli\NNP '\POS .\.
htd12022	The\DT people\NNS of\IN Masai\NNP tribe\NN use\NN this\DT plant\NN to\TO make\VB fence\NN around\IN their\PRP$ houses\NNS .\.
htd12023	At\IN some\DT point\NN of\IN time\NN Manyara\NNP was\VBD the\DT favorite\JJ hunting\NN ground\NN of\IN professional\JJ hunters\NNS but\CC now\RB it\PRP has\VBZ changed\VBN into\IN a\DT beautiful\JJ National\NNP Park\NNP .\.
htd12024	Although\IN Manyara\NNP National\NNP Park\NNP is\VBZ spread\VBN over\IN only\RB 324\CD square\JJ kilometres\NNS in\IN terms\NNS of\IN area\NN but\CC its\PRP$ versatile\JJ wild\JJ estate\NN bears\VBZ altogether\RB a\DT different\JJ feature\NN .\.
htd12025	Manyara\NNP Lake\NNP is\VBZ spread\VBN over\IN approximately\RB 229\CD square\JJ metres\NNS .\.
htd12026	There\EX is\VBZ dense\JJ forest\NN on\IN the\DT banks\NNS of\IN Manyara\NNP Lake\NNP .\.
htd12027	We\PRP wanted\VBD to\TO see\VB the\DT maximum\NN in\IN minimum\JJ time\NN .\.
htd12028	In\IN Lake\NNP Manyara\NNP National\NNP Park\NNP ,\, first\JJ of\IN all\DT we\PRP got\VBD to\TO see\VB wild\JJ pig\NN and\CC wild\JJ cat\NN .\.
htd12029	The\DT long\JJ teeth\NNS of\IN the\DT pigs\NNS were\VBD making\VBG them\PRP horrific\JJ .\.
htd12030	The\DT power\NN of\IN pigs\NNS is\VBZ vested\VBN in\IN their\PRP$ teeth\NNS only\RB .\.
htd12031	On\IN several\JJ occasions\NNS the\DT pig\NN gathers\VBZ courage\NN to\TO confront\VB even\RB a\DT tiger\NN with\IN the\DT help\NN of\IN these\DT teeth\NNS .\.
htd12032	We\PRP were\VBD mesmerized\VBN by\IN seeing\VBG hundreds\NNS of\IN hippopotamuses\NNS lying\VBG in\IN the\DT Manyara\NNP lake\NN .\.
htd12033	Some\DT hippopotamuses\NNS were\VBD also\RB walking\VBG outside\IN the\DT Manyara\NNP Lake\NNP .\.
htd12034	Soon\RB after\IN walking\VBG for\IN some\DT distance\NN into\IN the\DT Manyara\NNP park\NN we\PRP encountered\VBD a\DT herd\NN of\IN elephants\NNS moving\VBG around\RB in\IN the\DT bushes\NNS .\.
htd12035	Then\RB suddenly\RB we\PRP spotted\VBD baboons\NNS in\IN the\DT Manyara\NNP Park\NNP .\.
htd12036	There\EX is\VBZ a\DT large\JJ number\NN of\IN baboons\NNS in\IN Lake\NNP Manyara\NNP Park\NNP .\.
htd12037	Baboons\NNS are\VBP called\VBN `\`` judges\NNS '\'' in\IN Swahili\NNP .\.
htd12038	Due\JJ to\TO the\DT geographical\JJ location\NN of\IN Lake\NNP Manyara\NNP National\NNP Park\NNP two\CD types\NNS of\IN species\NNS of\IN baboons\NNS are\VBP found\VBN here\RB .\.
htd12039	Yellow\JJ baboons\NNS are\VBP in\IN the\DT Southeast\NNP and\CC Olive\NNP baboons\NNS in\IN the\DT Northwest\NN of\IN Tanzania\NNP .\.
htd12040	In\IN Lake\NNP Manyara\NNP Park\NNP such\JJ hybrid\JJ baboons\NNS are\VBP present\JJ which\WDT have\VBP traits\NNS of\IN both\DT the\DT species\NNS mentioned\VBN above\IN .\.
htd12041	We\PRP were\VBD surprised\VBN to\TO see\VB some\DT baboons\NNS sitting\VBG alert\NN on\IN trees\NNS on\IN the\DT high\JJ branches\NNS .\.
htd12042	We\PRP were\VBD told\VBN that\IN the\DT baboons\NNS do\VBP like\IN this\DT when\WRB they\PRP sense\VBP danger\NN .\.
htd12043	The\DT baboons\NNS get\VBP down\RB from\IN the\DT trees\NNS after\IN the\DT danger\NN is\VBZ gone\VBN .\.
htd12044	These\DT baboons\NNS were\VBD sleeping\VBG on\IN the\DT trees\NNS in\IN Manyara\NNP Park\NNP .\.
htd12045	Baboons\NNS select\VBP their\PRP$ favorite\JJ tree\NN to\TO sleep\VB .\.
htd12046	Now\RB we\PRP were\VBD anxious\JJ to\TO see\VB the\DT lions\NNS resting\VBG on\IN the\DT trees\NNS of\IN Manyara\NNP Park\NNP .\.
htd12047	I\PRP had\VBD read\VBN that\IN like\IN the\DT famous\JJ `\`` Serengeti\NNP National\NNP Park\NNP '\POS the\DT lions\NNS and\CC leopards\NNS in\IN Lake\NNP Manyara\NNP too\RB have\VBP the\DT unique\JJ habit\NN of\IN resting\VBG on\IN trees\NNS which\WDT is\VBZ not\RB found\VBN in\IN any\DT other\JJ National\NNP Park\NNP in\IN the\DT world\NN .\.
htd12048	Lions\NNS can\MD often\RB be\VB seen\VBN sitting\VBG and\CC comfortably\RB dozing\VBG off\RP on\IN the\DT branches\NNS of\IN Akesia\NNP trees\NNS at\IN a\DT height\NN of\IN 15-20\CD feet\NNS in\IN Manyara\NNP National\NNP Park\NNP .\.
htd12049	There\EX are\VBP many\JJ logics\NNS behind\IN this\DT habit\NN of\IN the\DT lions\NNS .\.T few\JJ reasons\NNS as\IN cited\VBN are\VBP to\TO avoid\VB flies\VBZ ,\, to\TO enjoy\VB the\DT breeze\NN ,\, to\TO keep\VB an\DT eye\NN on\IN the\DT herds\NNS of\IN zebras\NNS and\CC buffaloes\NNS passing\VBG by\IN ,\, to\TO keep\VB safe\JJ from\IN the\DT herds\NNS of\IN elephants\NNS .\.
htd12050	I\PRP was\VBD just\RB thinking\VBG about\IN the\DT strange\JJ habit\NN of\IN lions\NNS resting\VBG on\IN the\DT trees\NNS in\IN several\JJ National\JJ parks\NNS of\IN East\NNP Africa\NNP when\WRB suddenly\RB the\DT driver\NN stopped\VBD the\DT jeep\NN and\CC pointed\VBD us\PRP towards\IN a\DT tree\NN .\.
htd12051	We\PRP were\VBD stunned\VBN to\TO see\VB two\CD long\JJ tails\NNS hanging\VBG down\RP .\.
htd12052	When\WRB we\PRP turned\VBD our\PRP$ neck\NN upwards\RB we\PRP found\VBD two\CD giant\JJ lions\NNS resting\VBG on\IN the\DT tree\NN .\.
htd12053	For\IN a\DT while\NN we\PRP kept\VBD on\IN enjoying\VBG this\DT beautiful\JJ and\CC exciting\JJ scene\NN breathtakingly\RB .\.
htd12054	We\PRP were\VBD surprised\VBN to\TO see\VB the\DT skulls\NNS ,\, horns\NNS and\CC skeletons\NNS lying\VBG at\IN several\JJ places\NNS .\.
htd12055	These\DT bones\NNS must\MD be\VB that\IN of\IN the\DT wild\JJ animals\NNS which\WDT might\MD have\VB become\VBN the\DT prey\NN of\IN the\DT lions\NNS and\CC leopards\NNS .\.
htd12056	The\DT lions\NNS in\IN Manyara\NNP Park\NNP mostly\RB prey\NN on\IN buffaloes\NNS ,\, zebras\NNS and\CC wild\JJ beasts\NNS for\IN food\NN .\.
htd12057	The\DT lions\NNS in\IN Manyara\NNP Park\NNP mostly\RB prey\NN on\IN buffaloes\NNS ,\, zebras\NNS and\CC wild\JJ beasts\NNS for\IN food\NN .\.
htd12058	Like\IN other\JJ parks\NNS of\IN East\NNP Africa\NNP we\PRP saw\VBD large\JJ mud\NN molehills\NNS of\IN termites\NNS at\IN several\JJ places\NNS in\IN Manyara\NNP National\NNP Park\NNP too\RB .\.
htd12059	These\DT termites\NNS are\VBP also\RB called\VBN brown\JJ ants\NNS in\IN several\JJ areas\NNS .\.
htd12060	But\CC these\DT termites\NNS of\IN Manyara\NNP Park\NNP are\VBP neither\DT brown\JJ nor\CC they\PRP are\VBP ants\NNS .\.
htd12061	These\DT termites\NNS are\VBP the\DT primitive\JJ species\NNS of\IN insects\NNS connected\VBN with\IN cockroaches\NNS at\IN some\DT level\NN .\.
htd12062	Termites\NNS are\VBP called\VBN Machawa\NNP in\IN Swahili\NNP .\.
htd12063	While\IN seeing\VBG the\DT rich\JJ resource\NN of\IN wild\JJ animals\NNS of\IN Manyara\NNP National\NNP Park\NNP we\PRP arrived\VBD at\IN the\DT grassy\JJ land\NN between\IN Masasa\NNP and\CC Chem\NNP rivers\NNS .\.
htd12064	We\PRP chanced\VBD upon\IN the\DT opportunity\NN of\IN seeing\VBG zebras\NNS again\RB in\IN this\DT grassy\JJ land\NN .\.
htd12065	Zebra\NNP .\.T shy\JJ animal\NN with\IN black\JJ stripes\NNS on\IN white\JJ body\NN ,\, is\VBZ called\VBN Punda\NNP Milia\NNP -LRB-\-LRB- striped\JJ donkey\NN -RRB-\-RRB- in\IN Swahili\NNP .\.
htd12066	No\DT doubt\NN the\DT appearance\NN of\IN zebra\NN somehow\RB resembles\VBZ a\DT donkey\NN .\.
htd12067	Zebras\NNS often\RB become\VBP the\DT prey\NN of\IN lions\NNS .\.
htd12068	Lions\NNS savor\VBP zebra\NN 's\POS flesh\NN the\DT most\JJS .\.
htd12069	On\IN an\DT average\JJ zebras\NNS live\VBP for\IN 12\CD years\NNS .\.
htd12070	According\VBG to\TO wildlife\NN scientists\NNS zebra\NN 's\POS lifespan\NN can\MD be\VB 30\CD years\NNS too\RB .\.
htd12071	Zebras\NNS are\VBP the\DT pride\NN of\IN East\NNP Africa\NNP .\.
htd12072	When\WRB excited\VBN ,\, zebras\NNS produce\VBP sound\JJ like\IN barking\VBG .\.
htd12073	Zebras\NNS found\VBN in\IN Manyara\NNP are\VBP of\IN `\`` Equus\NNP Burchelli\NNP '\POS species\NNS as\IN defined\VBN by\IN the\DT Burchell\NNP .\.
htd12074	Elephants\NNS are\VBP as\IN such\JJ mostly\RB found\VBN at\IN several\JJ places\NNS in\IN the\DT park\NN but\CC being\VBG wandering\VBG creatures\NNS they\PRP also\RB go\VBP to\TO the\DT jungles\NNS of\IN nearby\JJ `\`` Nadala\NNP Basin\NNP '\POS .\.
htd12075	Nadala\NNP Basin\NNP ,\, where\WRB the\DT elephant\NN research\NN camp\NN is\VBZ located\VBN .\.
htd12076	Elephant\NN is\VBZ an\DT important\JJ part\NN of\IN the\DT abundant\JJ wild\JJ treasure\NN of\IN Manyara\NNP National\NNP Park\NNP .\.
htd12077	We\PRP encountered\VBD a\DT herd\NN of\IN elephants\NNS while\IN moving\VBG around\RB in\IN Lake\NNP Manyara\NNP National\NNP Park\NNP .\.
htd12078	Children\NNS enjoyed\VBD watching\VBG two\CD tiny\JJ elephant\NN calves\NNS walking\VBG along\IN with\IN the\DT herd\NN of\IN elephants\NNS a\DT lot\NN .\.
htd12079	The\DT height\NN of\IN an\DT elephant\NN at\IN the\DT time\NN of\IN birth\NN is\VBZ only\RB 80\CD cm\NN .\.
htd12080	Those\DT two\CD little\JJ elephants\NNS must\MD have\VB been\VBN about\IN 1\CD metre\NN tall\JJ .\.
htd12081	The\DT age\NN of\IN those\DT tiny\JJ elephants\NNS must\MD have\VB been\VBN just\RB a\DT few\JJ months\NNS old\JJ .\.
htd12082	In\IN order\NN to\TO protect\VB their\PRP$ cubs\NNS from\IN lions\NNS and\CC other\JJ animals\NNS elephants\NNS keep\VBP them\PRP right\RB in\IN the\DT middle\NN .\.
htd12083	The\DT African\JJ elephant\NN -LRB-\-LRB- Loxodonta\NNP Africana\NNP -RRB-\-RRB- which\WDT is\VBZ called\VBN `\`` Tembo\FW sa\FW Dovu\FW '\'' in\IN Swahili\NNP is\VBZ slightly\RB larger\JJR than\IN the\DT Asian\JJ elephant\NN .\.
htd12084	The\DT ears\NNS of\IN the\DT African\JJ elephants\NNS are\VBP also\RB big\JJ .\.
htd12085	Lake\NNP Manyara\NNP National\NNP Park\NNP is\VBZ the\DT haven\NN for\IN more\JJR than\IN almost\RB 400\CD elephants\NNS .\.
htd12086	We\PRP had\VBD just\RB walked\VBN a\DT bit\NN in\IN the\DT park\NN when\WRB three\CD to\TO four\CD elephants\NNS came\VBD out\IN of\IN the\DT bushes\NNS and\CC stood\VBD infront\JJ .\.
htd12087	The\DT jeep\NN had\VBD to\TO be\VB stopped\VBN but\CC engine\NN was\VBD kept\VBN running\VBG .\.
htd12088	The\DT driver\NN told\VBD that\IN we\PRP had\VBD to\TO wait\VB until\IN the\DT elephants\NNS voluntarily\RB walked\VBD away\RB from\IN there\RB .\.
htd12089	We\PRP were\VBD in\IN a\DT fix\NN .\.
htd12090	Evening\NN had\VBD begun\VBN to\TO darken\VB .\.
htd12091	The\DT twitter\NN of\IN birds\NNS was\VBD increasing\VBG .\.
htd12092	Birds\NNS were\VBD returning\VBG to\TO their\PRP$ nests\NNS .\.
htd12093	Fortunately\RB after\IN some\DT time\NN the\DT elephants\NNS moved\VBD away\RB from\IN our\PRP$ path\NN walking\VBG in\IN an\DT intoxicated\JJ manner\NN .\.
htd12094	An\DT elephant\NN made\VBD a\DT loud\JJ scream\NN .\.
htd12095	It\PRP is\VBZ said\VBD about\IN the\DT elephants\NNS that\IN they\PRP make\VBP contact\NN with\IN other\JJ fellow\JJ elephants\NNS located\VBD miles\NNS away\RB by\IN producing\VBG some\DT special\JJ kind\NN of\IN sound\NN .\.
htd12096	Nowadays\RB research\NN has\VBZ been\VBN going\VBG on\IN about\IN the\DT sounds\NNS of\IN elephants\NNS .\.
htd12097	Many\JJ a\DT times\NNS the\DT male\NN elephants\NNS fight\VBP with\IN each\DT other\JJ on\IN the\DT issue\NN of\IN developing\VBG relation\NN with\IN the\DT female\JJ elephants\NNS .\.
htd12098	We\PRP kept\VBD on\IN watching\VBG the\DT elephants\NNS disappearing\VBG in\IN the\DT bushes\NNS quietly\RB .\.
htd12099	Just\RB as\IN we\PRP arrived\VBD at\IN `\`` Bagayo\NNP Basin\NNP '\POS we\PRP got\VBD an\DT opportunity\NN to\TO see\VB black\JJ rhinoceroses\NNS -LRB-\-LRB- Diceros\NNP Bicornis\NNP -RRB-\-RRB- .\.
htd12100	Black\NNP rhinoceros\NNS known\VBN as\IN `\`` Kifaru\NNP '\'' in\IN Swahili\NNP language\NN is\VBZ found\VBN not\RB only\RB in\IN the\DT Bagayo\NNP Basin\NNP but\CC also\RB in\IN the\DT other\JJ areas\NNS of\IN the\DT park\NN .\.
htd12101	The\DT black\JJ rhinoceros\NNS weighing\VBG two\CD tonnes\NNS gets\VBZ violent\JJ any\DT moment\NN and\CC does\VBZ not\RB even\RB hesitate\VB to\TO attack\VB the\DT vehicles\NNS and\CC harm\VB them\PRP .\.
htd12102	Black\NNP rhinoceroses\NNS have\VBP an\DT intense\JJ auditory\NN and\CC olfactory\NN sense\NN .\.
htd12103	But\CC the\DT visual\JJ sense\NN of\IN black\JJ rhinoceroses\NNS is\VBZ equally\RB weak\JJ .\.
htd12104	Even\RB the\DT lion\NN ,\, the\DT king\NN of\IN jungle\NN ,\, considers\VBZ it\PRP rather\RB safe\JJ to\TO parry\VB away\RB from\IN a\DT fully\RB grown\VBN black\JJ rhinoceros\NNS .\.
htd12105	White\JJ rhinoceroses\NNS which\WDT are\VBP found\VBN in\IN the\DT Northwestern\NNP Uganda\NNP and\CC Southern\NNP Sudan\NNP are\VBP not\RB present\JJ in\IN the\DT Lake\NNP Manyara\NNP National\NNP Park\NNP .\.
htd12106	Though\IN the\DT names\NNS indicate\VBP a\DT difference\NN ,\, but\CC the\DT color\NN of\IN both\DT the\DT species\NNS of\IN rhinoceros\NNS is\VBZ more\RBR or\CC less\RBR brown\JJ beige\JJ .\.
htd12107	The\DT mouth\NN of\IN white\JJ rhinoceros\NNS is\VBZ squarish\JJ more\RBR suited\VBN for\IN grazing\NN grass\NN while\IN the\DT mouth\NN -LRB-\-LRB- or\CC snout\NN -RRB-\-RRB- of\IN black\JJ rhinoceros\NNS is\VBZ somewhat\RB pointed\JJ .\.
htd12108	There\EX are\VBP several\JJ legends\NNS about\IN the\DT horn\NN of\IN rhinoceros\NNS popular\JJ among\IN the\DT African\JJ people\NNS .\.
htd12109	The\DT horn\NN ,\, which\WDT is\VBZ not\RB a\DT horn\NN but\CC actually\RB a\DT hard\JJ bunch\NN of\IN hair\NN ,\, is\VBZ useful\JJ in\IN medicine\NN in\IN the\DT opinion\NN of\IN Africans\NNPS .\.
htd12110	Although\IN scientists\NNS have\VBP proven\VBN that\IN this\DT is\VBZ only\RB a\DT myth\NN ,\, but\CC many\JJ rhinoceros\NNS in\IN Africa\NNP have\VBP had\VBN to\TO lose\VB their\PRP$ lives\NNS in\IN past\NN due\JJ to\TO these\DT and\CC many\JJ other\JJ myths\NNS .\.
htd12111	Now\RB the\DT situation\NN has\VBZ improved\VBN .\.
htd12112	More\JJR than\IN 50\CD black\JJ rhinoceros\NNS are\VBP enriching\VBG the\DT Lake\NNP Manyara\NNP National\NNP Park\NNP .\.
htd12113	We\PRP were\VBD surprised\VBN to\TO see\VB a\DT huge\JJ pile\NN of\IN animal\NN dung\NN at\IN one\CD place\NN in\IN the\DT Lake\NNP Manyara\NNP Park\NNP .\.
htd12114	We\PRP came\VBD to\TO know\VB that\IN it\PRP was\VBD the\DT dung\NN of\IN rhinoceroses\NNS .\.
htd12115	We\PRP were\VBD told\VBN that\IN rhinoceroses\NNS have\VBP a\DT strange\JJ habit\NN of\IN passing\VBG stool\NN at\IN a\DT fixed\JJ location\NN .\.
htd12116	Many\JJ legends\NNS related\VBN to\TO this\DT fact\NN are\VBP popular\JJ among\IN the\DT African\JJ people\NNS .\.
htd12117	The\DT view\NN of\IN Lake\NNP Manyara\NNP looks\VBZ beautiful\JJ from\IN between\IN the\DT Bagayo\NNP and\CC Andibash\NNP rivers\NNS due\JJ to\TO the\DT height\NN .\.
htd12118	We\PRP were\VBD admiringly\RB watching\VBG the\DT beautiful\JJ scene\NN of\IN Lake\NNP Manyara\NNP .\.
htd12119	Manyara\NNP Lake\NNP situated\VBD at\IN a\DT height\NN of\IN 945\CD metres\NNS from\IN the\DT sea\NN level\NN and\CC spread\NN over\IN 229\CD square\JJ kilometres\NNS is\VBZ a\DT paradise\NN for\IN nature\NN lovers\NNS .\.
htd12120	The\DT water\NN level\NN of\IN Manyara\NNP Lake\NNP keeps\VBZ on\IN changing\VBG every\DT year\NN .\.
htd12121	There\EX are\VBP various\JJ types\NNS of\IN fishes\NNS in\IN Manyara\NNP Lake\NNP .\.
htd12122	Cat\NN fish\NN ,\, Clarias\NNP ,\, Bream\NNP and\CC Tilapia\NNP are\VBP the\DT main\NN in\IN Manyara\NNP Lake\NNP .\.
htd12123	A\DT lot\NN of\IN conch\NN shells\NNS and\CC shells\NNS were\VBD lying\VBG at\IN the\DT banks\NNS of\IN Lake\NNP Manyara\NNP .\.
htd12124	Unpolished\NNP .\.T conch\NN shell\NN picked\VBD up\RP from\IN the\DT bank\NN of\IN Lake\NNP Manyara\NNP is\VBZ still\RB present\JJ with\IN me\PRP in\IN its\PRP$ original\JJ form\NN and\CC reminds\VBZ me\PRP of\IN those\DT golden\JJ moments\NNS .\.
htd12125	Our\PRP$ desire\NN to\TO see\VB the\DT tallest\JJS animal\NN on\IN earth\NN giraffe\NN had\VBD not\RB been\VBN fulfilled\VBN yet\RB .\.
htd12126	There\EX is\VBZ considerably\RB good\JJ number\NN of\IN giraffes\NNS in\IN Lake\NNP Manyara\NNP National\NNP Park\NNP .\.
htd12127	We\PRP were\VBD about\IN to\TO return\VB from\IN the\DT Manyara\NNP National\NNP Park\NNP when\WRB our\PRP$ search\NN was\VBD complete\JJ .\.
htd12128	Some\DT giraffes\NNS taking\VBG out\RP their\PRP$ long\JJ tongues\NNS were\VBD satisfying\VBG their\PRP$ hunger\NN with\IN the\DT leaves\NNS of\IN nearby\JJ trees\NNS .\.
htd12129	I\PRP had\VBD an\DT immense\JJ satisfaction\NN to\TO see\VB giraffe\NN the\DT beautiful\JJ National\JJ animal\NN of\IN Tanzania\NNP .\.
htd12130	The\DT happiness\NN of\IN children\NNS had\VBD no\DT bounds\NNS .\.
htd12131	As\IN a\DT matter\NN of\IN fact\NN we\PRP all\DT had\VBD seen\VBN giraffe\NN for\IN the\DT first\JJ time\NN .\.
htd12132	There\EX are\VBP star\NN like\IN spots\NNS on\IN the\DT bodies\NNS of\IN giraffes\NNS found\VBN in\IN Lake\NNP Manyara\NNP .\.
htd12133	Whereas\IN there\EX are\VBP net\JJ like\IN spots\NNS on\IN the\DT bodies\NNS of\IN giraffes\NNS found\VBN in\IN the\DT Southern\NNP Kenya\NNP and\CC other\JJ places\NNS .\.
htd12134	Giraffe\NNP -LRB-\-LRB- Giraffa\NNP Camelopardalis\NNP -RRB-\-RRB- is\VBZ called\VBN `\`` Twiga\NNP '\'' in\IN Swahili\NNP .\.
htd12135	Regarding\VBG its\PRP$ biological\JJ nomenclature\NN the\DT zoological\JJ scientists\NNS have\VBP the\DT opinion\NN that\IN giraffe\NN is\VBZ probably\RB a\DT hybrid\JJ species\NNS made\VBN from\IN the\DT combination\NN of\IN camel\NN and\CC leopard\NN .\.
htd12136	While\IN walking\NN giraffes\NNS raise\VBP both\DT the\DT legs\NNS on\IN one\CD side\NN and\CC move\VB forward\RB like\IN camels\NNS .\.
htd12137	The\DT extremely\RB long\JJ neck\NN of\IN giraffe\NN helps\VBZ it\PRP to\TO eat\VB the\DT leaves\NNS located\VBN at\IN a\DT height\NN on\IN Akesia\NNP trees\NNS .\.
htd12138	Contrary\JJ to\TO the\DT popular\JJ belief\NN giraffe\NN sleeps\VBZ lying\VBG down\RP but\CC the\DT neck\NN is\VBZ upright\JJ .\.
htd12139	We\PRP reached\VBD at\IN `\`` Maji\NNP Moto\NNP '\'' in\IN the\DT final\JJ stage\NN of\IN visiting\VBG Lake\NNP Manyara\NNP National\NNP Park\NNP .\.
htd12140	There\EX are\VBP hot\JJ water\NN springs\NNS in\IN Maji\NNP Moto\NNP .\.
htd12141	The\DT water\NN coming\VBG out\IN of\IN the\DT earth\NN 's\POS womb\NN at\IN 60\CD degrees\NNS centigrade\NN is\VBZ the\DT symbol\NN of\IN amazing\JJ powers\NNS of\IN the\DT nature\NN .\.
htd12142	Hot\JJ water\NN comes\VBZ out\RP from\IN the\DT infinitive\JJ depth\NN of\IN the\DT earth\NN through\IN the\DT contours\NNS of\IN rocks\NNS .\.
htd12143	I\PRP remembered\VBD Sohna\NNP hot\JJ waterfall\NN and\CC Tattapani\NNP hot\JJ waterfall\NN of\IN my\PRP$ country\NN .\.
htd12144	We\PRP were\VBD surprised\VBN to\TO see\VB different\JJ kinds\NNS of\IN algae\NN -LRB-\-LRB- kai\FW -RRB-\-RRB- developed\VBN in\IN hot\JJ water\NN .\.
htd12145	We\PRP were\VBD at\IN the\DT Southern\JJ end\NN of\IN Lake\NNP Manyara\NNP National\NNP Park\NNP .\.
htd12146	There\EX was\VBD no\DT exit\NN door\NN at\IN the\DT Southern\JJ end\NN of\IN the\DT park\NN .\.
htd12147	So\IN we\PRP had\VBD to\TO return\VB to\TO the\DT Northern\JJ exit\NN gate\NN .\.
htd12148	We\PRP returned\VBD with\IN the\DT memories\NNS of\IN beautiful\JJ picturesque\NN of\IN extremely\RB rich\JJ wild\JJ animal\NN treasure\NN cherished\VBN in\IN our\PRP$ heart\NN .\.
htd12149	Evening\NN was\VBD growing\VBG .\.
htd12150	The\DT sun\NN was\VBD about\IN to\TO sink\VB .\.
htd12151	The\DT golden\JJ rays\NNS of\IN the\DT setting\VBG sun\NN was\VBD giving\VBG reddish\JJ tinge\NN to\TO the\DT water\NN of\IN Manyara\NNP Lake\NNP .\.
htd12152	This\DT was\VBD an\DT extremely\RB beautiful\JJ view\NN of\IN Manyara\NNP Lake\NNP never\RB to\TO be\VB forgotten\VBN .\.
htd12153	The\DT rays\NNS falling\VBG on\IN the\DT fishes\NNS peeking\VBG out\IN of\IN water\NN or\CC jumping\VBG in\IN the\DT Manyara\NNP Lake\NNP were\VBD giving\VBG them\PRP a\DT supernatural\JJ and\CC marvellous\JJ aura\NN .\.
htd12154	I\PRP wanted\VBD to\TO absolutely\RB assimilate\VB that\DT unbelievable\JJ scene\NN .\.
htd12155	The\DT time\NN was\VBD getting\VBG over\RP .\.
